po_item_id,po_id,material_id,quantity,unit_cost
PM-4066,PO-1194,RM-9,4717,"$3,180.00"
PM-4067,PO-1311,RM-26,4070,"1 247,00"
PM-4068,PO-1621,RM-38,7241,3727
PM-4069,PO-1234,RM-35,3647,"2 448,00"
PM-4070,PO-1913,RM-99,9297,"3 984,00"
PM-4071,PO-850,RM-80,238,982
PM-4072,PO-1649,RM-116,2611,"$1,743.00"
PM-4073,PO-1355,RM-111,1342,"3 769,00"
PM-4074,PO-1186,RM-80,6609,"$2,813.00"
PM-4075,PO-1240,RM-20,5415,147
PM-4076,PO-1723,RM-46,1113,"2 759,00"
PM-4077,PO-285,RM-35,1385,"$3,222.00"
PM-4078,PO-232,RM-100,3195,607
PM-4079,PO-202,RM-110,7319,680
PM-4080,PO-1885,RM-10,3218,2 919
PM-4081,PO-1552,RM-114,9931,1910
PM-4082,PO-1543,RM-104,1296,"820,00"
PM-4083,PO-770,RM-53,1529,"$2,829.00"
PM-4084,PO-1208,RM-29,5886,3815
PM-4085,PO-1230,RM-70,5302,3671
PM-4086,PO-1411,RM-3,1409,3703
PM-4087,PO-1356,RM-77,1599,1590
PM-4088,PO-326,RM-73,4116,1373
PM-4089,PO-144,RM-110,6973,1089
PM-4090,PO-1649,RM-15,3712,"1 952,00"
PM-4091,PO-1904,RM-110,7389,2944
PM-4092,PO-718,RM-5,226,2327
PM-4093,PO-1808,RM-76,6828,3306
PM-4094,PO-1690,RM-107,820,"$2,748.00"
PM-4095,PO-1266,RM-83,552,"$2,156.00"
PM-4096,PO-1339,RM-12,4390,560
PM-4097,PO-1621,RM-79,3776,1 049
PM-4098,PO-1301,RM-17,1662,1971
PM-4099,PO-1724,RM-6,2964,"1 106,00"
PM-4100,PO-1331,RM-10,476,365
PM-4101,PO-332,RM-99,4099,1936
PM-4102,PO-1227,RM-31,4715,1 746
PM-4103,PO-1844,RM-73,9313,"3 639,00"
PM-4104,PO-875,RM-77,3909,3927
PM-4105,PO-534,RM-17,732,"2 187,00"
PM-4106,PO-1389,RM-28,2959,3570
PM-4107,PO-1532,RM-107,65,915
PM-4108,PO-284,RM-101,5328,772
PM-4109,PO-307,RM-90,2042,2383
PM-4110,PO-1542,RM-1,5762,"1 329,00"
PM-4111,PO-907,RM-96,5464,1227
PM-4112,PO-199,RM-55,4062,3189
PM-4113,PO-357,RM-85,6034,"$2,994.00"
PM-4114,PO-810,RM-26,2164,"37,00"
PM-4115,PO-90,RM-33,3166,1 440
PM-4116,PO-208,RM-70,4524,2564
PM-4117,PO-1823,RM-104,1550,3283
PM-4118,PO-390,RM-100,4330,3813
PM-4119,PO-1887,RM-36,8472,"$1,925.00"
PM-4120,PO-331,RM-32,4505,"1 281,00"
PM-4121,PO-1333,RM-43,5379,"$1,481.00"
PM-4122,PO-1186,RM-111,9905,514
PM-4123,PO-783,RM-46,9032,"$3,362.00"
PM-4124,PO-1044,RM-33,5124,"$3,697.00"
PM-4125,PO-938,RM-18,7599,3 662
PM-4126,PO-635,RM-102,5248,3028
PM-4127,PO-291,RM-11,3460,2 545
PM-4128,PO-1222,RM-33,5381,3 748
PM-4129,PO-1966,RM-90,3541,"2 470,00"
PM-4130,PO-497,RM-100,4434,"523,00"
PM-4131,PO-1245,RM-62,4226,2128
PM-4132,PO-1374,RM-108,7960,"1 315,00"
PM-4133,PO-1759,RM-33,6520,"2 968,00"
PM-4134,PO-603,RM-19,9318,3231
PM-4135,PO-1038,RM-36,8609,$120.00
PM-4136,PO-1307,RM-68,9350,"446,00"
PM-4137,PO-1974,RM-17,993,"980,00"
PM-4138,PO-1019,RM-53,734,3676
PM-4139,PO-880,RM-8,1716,"$1,148.00"
PM-4140,PO-174,RM-11,9413,2 147
PM-4141,PO-141,RM-6,2203,"$1,942.00"
PM-4142,PO-286,RM-83,6950,$43.00
PM-4143,PO-1609,RM-7,7140,"1 746,00"
PM-4144,PO-1493,RM-99,3161,3292
PM-4145,PO-294,RM-20,7651,3 671
PM-4146,PO-694,RM-85,2318,2179
PM-4147,PO-8,RM-63,7776,2674
PM-4148,PO-1461,RM-29,1762,1717
PM-4149,PO-1022,RM-85,5976,"1 542,00"
PM-4150,PO-611,RM-119,516,"2 336,00"
PM-4151,PO-1627,RM-17,8311,328
PM-4152,PO-1006,RM-65,7909,3 227
PM-4153,PO-79,RM-112,7920,"2 234,00"
PM-4154,PO-913,RM-73,1728,3 790
PM-4155,PO-1164,RM-61,3738,3132
PM-4156,PO-653,RM-73,4073,943
PM-4157,PO-489,RM-116,1234,3804
PM-4158,PO-1801,RM-11,796,3 888
PM-4159,PO-389,RM-110,5267,$264.00
PM-4160,PO-630,RM-84,3180,365
PM-4161,PO-1884,RM-68,9317,"$2,436.00"
PM-4162,PO-32,RM-56,9614,"$3,178.00"
PM-4163,PO-841,RM-94,3473,1856
PM-4164,PO-28,RM-9,4305,2918
PM-4165,PO-1268,RM-50,8676,67
PM-4166,PO-140,RM-18,4105,"2 500,00"
PM-4167,PO-136,RM-119,335,536
PM-4168,PO-1027,RM-104,2019,2822
PM-4169,PO-165,RM-105,968,1779
PM-4170,PO-459,RM-87,6532,2623
PM-4171,PO-244,RM-116,4435,3335
PM-4172,PO-1019,RM-91,4910,2815
PM-4173,PO-1548,RM-20,7324,"$2,046.00"
PM-4174,PO-366,RM-47,6049,$382.00
PM-4175,PO-1444,RM-73,1640,836
PM-4176,PO-1449,RM-104,3736,822
PM-4177,PO-150,RM-66,9780,"182,00"
PM-4178,PO-1036,RM-77,2279,3720
PM-4179,PO-1993,RM-36,6978,"$2,910.00"
PM-4180,PO-1428,RM-87,7425,2908
PM-4181,PO-1988,RM-88,3102,1284
PM-4182,PO-505,RM-87,4318,1832
PM-4183,PO-1206,RM-100,4158,3614
PM-4184,PO-1549,RM-114,6540,$126.00
PM-4185,PO-1548,RM-25,3249,1 918
PM-4186,PO-675,RM-69,3402,693
PM-4187,PO-1030,RM-65,7306,3715
PM-4188,PO-108,RM-51,9831,439
PM-4189,PO-1783,RM-69,5535,90
PM-4190,PO-416,RM-67,7955,3183
PM-4191,PO-1498,RM-94,8662,251
PM-4192,PO-149,RM-92,66,2320
PM-4193,PO-943,RM-58,9909,2762
PM-4194,PO-688,RM-69,2766,1 051
PM-4195,PO-1888,RM-7,4742,764
PM-4196,PO-5,RM-92,6945,"$3,447.00"
PM-4197,PO-1291,RM-120,9108,969
PM-4198,PO-1757,RM-97,5256,"3 019,00"
PM-4199,PO-1011,RM-35,6074,1 325
PM-4200,PO-1272,RM-68,4805,"$2,576.00"
PM-4201,PO-737,RM-76,1650,1956
PM-4202,PO-1114,RM-107,8202,"$3,391.00"
PM-4203,PO-1982,RM-45,9227,"$1,359.00"
PM-4204,PO-1633,RM-56,2254,"$2,015.00"
PM-4205,PO-1232,RM-114,5600,"1 584,00"
PM-4206,PO-914,RM-52,5374,$612.00
PM-4207,PO-716,RM-48,5952,$374.00
PM-4208,PO-1248,RM-56,3495,$799.00
PM-4209,PO-405,RM-92,6674,158
PM-4210,PO-717,RM-28,3781,"2 205,00"
PM-4211,PO-608,RM-80,8320,"$2,520.00"
PM-4212,PO-1085,RM-119,1376,1664
PM-4213,PO-403,RM-101,2524,585
PM-4214,PO-1933,RM-112,5242,"$1,719.00"
PM-4215,PO-703,RM-90,1224,1966
PM-4216,PO-557,RM-76,920,649
PM-4217,PO-1091,RM-42,6946,$499.00
PM-4218,PO-498,RM-38,2925,386
PM-4219,PO-1704,RM-64,9389,$636.00
PM-4220,PO-787,RM-90,127,303
PM-4221,PO-739,RM-35,4328,"598,00"
PM-4222,PO-1525,RM-59,2243,2996
PM-4223,PO-1187,RM-79,2693,"1 941,00"
PM-4224,PO-1497,RM-39,3685,2052
PM-4225,PO-1966,RM-48,2369,"3 608,00"
PM-4226,PO-1632,RM-96,370,3218
PM-4227,PO-1833,RM-113,8178,"124,00"
PM-4228,PO-1917,RM-69,1359,"$1,077.00"
PM-4229,PO-1410,RM-29,6020,2 968
PM-4230,PO-140,RM-48,9064,"$2,025.00"
PM-4231,PO-1113,RM-99,3919,3913
PM-4232,PO-876,RM-63,382,$928.00
PM-4233,PO-806,RM-41,3483,1010
PM-4234,PO-374,RM-34,469,"$2,878.00"
PM-4235,PO-1655,RM-45,648,2723
PM-4236,PO-1214,RM-47,9350,"513,00"
PM-4237,PO-1642,RM-113,4245,"$3,170.00"
PM-4238,PO-1174,RM-20,4782,975
PM-4239,PO-1310,RM-83,8596,"$3,047.00"
PM-4240,PO-1443,RM-8,7095,3725
PM-4241,PO-16,RM-62,2949,$897.00
PM-4242,PO-836,RM-92,3643,"2 152,00"
PM-4243,PO-663,RM-107,3848,"$3,144.00"
PM-4244,PO-531,RM-118,5320,2066
PM-4245,PO-1195,RM-27,3534,$678.00
PM-4246,PO-228,RM-67,8891,888
PM-4247,PO-524,RM-108,700,2709
PM-4248,PO-451,RM-44,7823,1071
PM-4249,PO-1949,RM-18,1446,"1 832,00"
PM-4250,PO-1674,RM-58,4282,1992
PM-4251,PO-846,RM-83,4413,"968,00"
PM-4252,PO-390,RM-120,6964,"2 046,00"
PM-4253,PO-1784,RM-111,4853,"$2,871.00"
PM-4254,PO-152,RM-112,6401,"1 607,00"
PM-4255,PO-757,RM-1,9041,394
PM-4256,PO-1167,RM-98,4313,"$2,107.00"
PM-4257,PO-1745,RM-30,7634,3229
PM-4258,PO-1272,RM-61,514,2101
PM-4259,PO-284,RM-83,3079,$460.00
PM-4260,PO-227,RM-71,3711,"$1,475.00"
PM-4261,PO-764,RM-91,4844,"$1,664.00"
PM-4262,PO-1557,RM-55,3469,1 042
PM-4263,PO-945,RM-10,3199,2096
PM-4264,PO-821,RM-39,7314,2575
PM-4265,PO-61,RM-45,4519,540
PM-4266,PO-600,RM-83,9236,$557.00
PM-4267,PO-831,RM-45,6556,608
PM-4268,PO-706,RM-36,2595,3167
PM-4269,PO-1660,RM-110,8562,"$2,312.00"
PM-4270,PO-1608,RM-47,3306,507
PM-4271,PO-1185,RM-29,2464,"1 178,00"
PM-4272,PO-186,RM-117,1971,3643
PM-4273,PO-714,RM-69,7210,"$2,116.00"
PM-4274,PO-763,RM-31,5504,"$1,693.00"
PM-4275,PO-576,RM-82,5194,3349
PM-4276,PO-1550,RM-54,4781,1408
PM-4277,PO-1080,RM-18,2645,3746
PM-4278,PO-1888,RM-52,2718,$735.00
PM-4279,PO-1941,RM-76,8769,$191.00
PM-4280,PO-534,RM-1,9174,3753
PM-4281,PO-1373,RM-86,8395,844
PM-4282,PO-1793,RM-40,5318,1502
PM-4283,PO-79,RM-116,6417,1066
PM-4284,PO-223,RM-59,4246,1 474
PM-4285,PO-1142,RM-109,8636,1630
PM-4286,PO-6,RM-51,9657,1 330
PM-4287,PO-41,RM-45,6598,363
PM-4288,PO-1483,RM-97,3317,560
PM-4289,PO-1114,RM-108,9725,"815,00"
PM-4290,PO-1072,RM-31,3509,2918
PM-4291,PO-1624,RM-13,6850,"2 413,00"
PM-4292,PO-1094,RM-64,137,"2 247,00"
PM-4293,PO-1701,RM-11,9153,"$2,514.00"
PM-4294,PO-743,RM-99,7922,1942
PM-4295,PO-1945,RM-48,2559,"$3,226.00"
PM-4296,PO-1417,RM-63,9219,$168.00
PM-4297,PO-454,RM-47,6603,969
PM-4298,PO-760,RM-120,8007,$177.00
PM-4299,PO-996,RM-10,6870,2579
PM-4300,PO-14,RM-55,717,$949.00
PM-4301,PO-1977,RM-62,5232,3348
PM-4302,PO-1517,RM-97,6564,3096
PM-4303,PO-337,RM-50,3819,1519
PM-4304,PO-672,RM-34,7124,3 195
PM-4305,PO-364,RM-59,4733,886
PM-4306,PO-1961,RM-59,8247,"$1,923.00"
PM-4307,PO-1393,RM-90,958,"$1,832.00"
PM-4308,PO-1193,RM-101,8104,3072
PM-4309,PO-1960,RM-68,6905,1761
PM-4310,PO-1774,RM-117,4808,"$3,650.00"
PM-4311,PO-585,RM-102,6237,2792
PM-4312,PO-1846,RM-71,5195,543
PM-4313,PO-1203,RM-120,3061,264
PM-4314,PO-290,RM-118,4975,"249,00"
PM-4315,PO-1815,RM-30,2586,1753
PM-4316,PO-1656,RM-48,6431,404
PM-4317,PO-248,RM-52,7499,"$3,674.00"
PM-4318,PO-157,RM-77,7822,3915
PM-4319,PO-764,RM-108,8692,2485
PM-4320,PO-1868,RM-114,2427,"1 031,00"
PM-4321,PO-1791,RM-120,544,1586
PM-4322,PO-345,RM-30,4293,729
PM-4323,PO-586,RM-104,1594,"$2,377.00"
PM-4324,PO-1190,RM-28,7714,"$2,375.00"
PM-4325,PO-1559,RM-107,1633,3721
PM-4326,PO-1307,RM-78,1343,"1 062,00"
PM-4327,PO-746,RM-2,4867,"76,00"
PM-4328,PO-490,RM-81,2345,1981
PM-4329,PO-1930,RM-18,5560,"$2,574.00"
PM-4330,PO-259,RM-24,6458,"$2,776.00"
PM-4331,PO-375,RM-36,5035,1152
PM-4332,PO-11,RM-120,3359,1598
PM-4333,PO-1765,RM-63,6721,"$1,031.00"
PM-4334,PO-1926,RM-65,5820,3145
PM-4335,PO-1676,RM-9,4257,3377
PM-4336,PO-1191,RM-34,5570,1374
PM-4337,PO-1550,RM-92,5483,"3 980,00"
PM-4338,PO-553,RM-27,7510,2581
PM-4339,PO-903,RM-20,1348,2943
PM-4340,PO-959,RM-55,9802,1832
PM-4341,PO-883,RM-109,536,1091
PM-4342,PO-1304,RM-120,607,2143
PM-4343,PO-444,RM-103,9442,2170
PM-4344,PO-831,RM-41,5033,"$1,156.00"
PM-4345,PO-1940,RM-18,2801,992
PM-4346,PO-1770,RM-48,1214,$429.00
PM-4347,PO-761,RM-110,9374,542
PM-4348,PO-1625,RM-101,1679,1796
PM-4349,PO-195,RM-94,4877,732
PM-4350,PO-890,RM-61,505,3925
PM-4351,PO-1887,RM-21,5113,"3 802,00"
PM-4352,PO-1278,RM-89,4284,$642.00
PM-4353,PO-1113,RM-86,8380,"$2,403.00"
PM-4354,PO-762,RM-13,6480,3126
PM-4355,PO-1996,RM-95,5977,"$3,649.00"
PM-4356,PO-1749,RM-105,6189,688
PM-4357,PO-865,RM-35,8012,$226.00
PM-4358,PO-533,RM-33,465,2512
PM-4359,PO-1731,RM-71,4865,2192
PM-4360,PO-1682,RM-34,2739,$809.00
PM-4361,PO-1578,RM-87,1577,"2 724,00"
PM-4362,PO-342,RM-77,2873,"$3,230.00"
PM-4363,PO-800,RM-68,1241,1336
PM-4364,PO-619,RM-109,5291,$786.00
PM-4365,PO-1136,RM-101,3510,2144
PM-4366,PO-1660,RM-11,4024,3 231
PM-4367,PO-1573,RM-56,3465,"$1,291.00"
PM-4368,PO-1981,RM-61,915,3104
PM-4369,PO-198,RM-28,7288,42
PM-4370,PO-266,RM-21,1958,3532
PM-4371,PO-1791,RM-86,7733,2936
PM-4372,PO-1230,RM-92,5970,3120
PM-4373,PO-792,RM-17,1276,$800.00
PM-4374,PO-1788,RM-13,3813,1 302
PM-4375,PO-257,RM-33,5782,$766.00
PM-4376,PO-721,RM-106,6772,2665
PM-4377,PO-1687,RM-65,2985,1874
PM-4378,PO-144,RM-96,7430,1784
PM-4379,PO-1463,RM-88,7532,"$1,110.00"
PM-4380,PO-1331,RM-56,3344,3080
PM-4381,PO-1720,RM-68,3012,"1 630,00"
PM-4382,PO-1387,RM-22,2954,2727
PM-4383,PO-623,RM-101,432,601
PM-4384,PO-1188,RM-113,7547,"1 551,00"
PM-4385,PO-1309,RM-114,6607,"$2,374.00"
PM-4386,PO-1466,RM-7,57,"$2,798.00"
PM-4387,PO-813,RM-102,4132,3 899
PM-4388,PO-1293,RM-20,3700,"1 331,00"
PM-4389,PO-1492,RM-43,9522,"3 270,00"
PM-4390,PO-1003,RM-87,5772,3727
PM-4391,PO-868,RM-43,8369,2930
PM-4392,PO-1623,RM-82,1139,3599
PM-4393,PO-729,RM-52,6445,2356
PM-4394,PO-695,RM-74,4327,1256
PM-4395,PO-779,RM-56,636,"$2,522.00"
PM-4396,PO-1764,RM-50,6298,1834
PM-4397,PO-337,RM-80,4876,"$3,414.00"
PM-4398,PO-1842,RM-63,1610,3792
PM-4399,PO-126,RM-88,1743,3718
PM-4400,PO-351,RM-12,127,3422
PM-4401,PO-958,RM-14,4501,"$2,368.00"
PM-4402,PO-1701,RM-96,8055,"$1,229.00"
PM-4403,PO-1362,RM-34,7848,"1 334,00"
PM-4404,PO-725,RM-94,7178,"$3,496.00"
PM-4405,PO-839,RM-28,7697,1778
PM-4406,PO-1711,RM-49,4934,2301
PM-4407,PO-1646,RM-82,4698,2243
PM-4408,PO-1081,RM-82,9210,1843
PM-4409,PO-859,RM-5,7045,3743
PM-4410,PO-70,RM-28,5800,3530
PM-4411,PO-645,RM-26,6395,162
PM-4412,PO-22,RM-115,9372,703
PM-4413,PO-708,RM-83,5383,"$3,270.00"
PM-4414,PO-1019,RM-30,2073,"$1,030.00"
PM-4415,PO-700,RM-34,7673,"$1,052.00"
PM-4416,PO-1884,RM-15,1387,3 299
PM-4417,PO-1938,RM-118,4260,3537
PM-4418,PO-843,RM-105,4552,"$3,323.00"
PM-4419,PO-1688,RM-19,9304,3673
PM-4420,PO-1685,RM-62,7703,"$2,237.00"
PM-4421,PO-1664,RM-18,3238,"$2,552.00"
PM-4422,PO-603,RM-24,8264,"3 731,00"
PM-4423,PO-692,RM-73,1412,959
PM-4424,PO-1447,RM-94,9976,3331
PM-4425,PO-1405,RM-3,2517,3206
PM-4426,PO-341,RM-65,6947,"986,00"
PM-4427,PO-1701,RM-67,6381,"1 652,00"
PM-4428,PO-717,RM-57,1233,3659
PM-4429,PO-1164,RM-78,8197,819
PM-4430,PO-1386,RM-1,2643,3843
PM-4431,PO-1094,RM-63,8600,3322
PM-4432,PO-1119,RM-94,5111,2934
PM-4433,PO-1470,RM-95,494,849
PM-4434,PO-167,RM-61,6797,"1 996,00"
PM-4435,PO-1480,RM-99,9983,"$1,130.00"
PM-4436,PO-1583,RM-73,7485,2843
PM-4437,PO-1390,RM-105,5580,1887
PM-4438,PO-182,RM-36,611,1225
PM-4439,PO-763,RM-31,7523,375
PM-4440,PO-1776,RM-102,2818,711
PM-4441,PO-1889,RM-73,2215,2153
PM-4442,PO-91,RM-7,9420,148
PM-4443,PO-1761,RM-66,3765,$834.00
PM-4444,PO-1734,RM-63,3820,"$3,719.00"
PM-4445,PO-881,RM-37,2177,1470
PM-4446,PO-115,RM-81,3651,2387
PM-4447,PO-1170,RM-110,9882,2105
PM-4448,PO-1434,RM-84,507,"$1,441.00"
PM-4449,PO-860,RM-58,9281,2408
PM-4450,PO-545,RM-94,1463,1 360
PM-4451,PO-1436,RM-13,2165,1134
PM-4452,PO-349,RM-57,3979,2920
PM-4453,PO-1012,RM-19,667,1472
PM-4454,PO-517,RM-32,3443,"$3,587.00"
PM-4455,PO-1312,RM-18,6644,3670
PM-4456,PO-1980,RM-102,3606,"$3,166.00"
PM-4457,PO-111,RM-70,7930,2188
PM-4458,PO-830,RM-104,3042,2868
PM-4459,PO-1291,RM-112,9461,"3 562,00"
PM-4460,PO-484,RM-20,6587,1146
PM-4461,PO-1779,RM-48,5736,3894
PM-4462,PO-1180,RM-4,6131,1611
PM-4463,PO-1224,RM-32,4418,"$1,751.00"
PM-4464,PO-458,RM-29,6997,2819
PM-4465,PO-578,RM-83,8192,723
PM-4466,PO-1243,RM-24,8297,2 226
PM-4467,PO-407,RM-107,8223,$848.00
PM-4468,PO-1073,RM-95,8599,"$3,666.00"
PM-4469,PO-736,RM-70,9687,"$3,435.00"
PM-4470,PO-1399,RM-24,9119,2626
PM-4471,PO-521,RM-102,4832,108
PM-4472,PO-1538,RM-60,3011,141
PM-4473,PO-1386,RM-64,8559,"$2,199.00"
PM-4474,PO-1988,RM-6,1742,"1 901,00"
PM-4475,PO-1494,RM-22,9090,$124.00
PM-4476,PO-1521,RM-82,335,"2 865,00"
PM-4477,PO-1388,RM-51,1175,1444
PM-4478,PO-1205,RM-61,1760,2490
PM-4479,PO-6,RM-84,7033,2627
PM-4480,PO-1661,RM-9,1846,857
PM-4481,PO-1992,RM-53,4297,3023
PM-4482,PO-1140,RM-107,7388,3354
PM-4483,PO-576,RM-8,907,2 084
PM-4484,PO-265,RM-81,3382,"$3,811.00"
PM-4485,PO-888,RM-109,7098,"$2,146.00"
PM-4486,PO-843,RM-114,9565,3 046
PM-4487,PO-1098,RM-87,1264,2506
PM-4488,PO-367,RM-83,8122,2992
PM-4489,PO-491,RM-34,2616,2 008
PM-4490,PO-1723,RM-80,9342,"$1,279.00"
PM-4491,PO-932,RM-86,9416,2994
PM-4492,PO-1399,RM-94,1974,"2 065,00"
PM-4493,PO-1125,RM-105,9015,"3 230,00"
PM-4494,PO-1693,RM-44,6723,"3 936,00"
PM-4495,PO-689,RM-112,1887,2658
PM-4496,PO-1945,RM-54,7954,3671
PM-4497,PO-1296,RM-16,7048,3051
PM-4498,PO-1286,RM-19,1215,1911
PM-4499,PO-148,RM-17,6349,2647
PM-4500,PO-908,RM-32,8903,3077
PM-4501,PO-810,RM-100,4792,"306,00"
PM-4502,PO-1325,RM-58,6436,$102.00
PM-4503,PO-302,RM-89,4315,887
PM-4504,PO-1123,RM-79,8739,650
PM-4505,PO-981,RM-20,5633,"$3,385.00"
PM-4506,PO-662,RM-81,7829,2334
PM-4507,PO-1986,RM-57,7477,175
PM-4508,PO-965,RM-90,9135,103
PM-4509,PO-1760,RM-103,9991,"$3,873.00"
PM-4510,PO-1477,RM-18,6935,"1 190,00"
PM-4511,PO-1684,RM-21,7330,3717
PM-4512,PO-1416,RM-66,1247,1001
PM-4513,PO-761,RM-49,2909,"1 840,00"
PM-4514,PO-924,RM-93,3217,"$3,544.00"
PM-4515,PO-1945,RM-49,9974,"3 575,00"
PM-4516,PO-426,RM-75,2298,1495
PM-4517,PO-1156,RM-33,3808,"$2,190.00"
PM-4518,PO-774,RM-16,973,173
PM-4519,PO-488,RM-47,9212,"$1,587.00"
PM-4520,PO-143,RM-93,2681,"$3,605.00"
PM-4521,PO-474,RM-39,3002,3924
PM-4522,PO-6,RM-107,5863,$503.00
PM-4523,PO-174,RM-102,7613,"1 461,00"
PM-4524,PO-442,RM-55,9870,"82,00"
PM-4525,PO-1421,RM-37,8966,"$2,015.00"
PM-4526,PO-219,RM-117,784,3866
PM-4527,PO-411,RM-18,2511,3594
PM-4528,PO-1144,RM-120,1675,"$1,111.00"
PM-4529,PO-1233,RM-13,8855,"$2,678.00"
PM-4530,PO-1906,RM-52,5207,1632
PM-4531,PO-513,RM-106,6547,"3 564,00"
PM-4532,PO-926,RM-36,3292,3520
PM-4533,PO-74,RM-58,3308,$120.00
PM-4534,PO-1254,RM-76,3970,453
PM-4535,PO-700,RM-57,6448,1913
PM-4536,PO-1964,RM-67,9033,837
PM-4537,PO-123,RM-66,6919,"$3,888.00"
PM-4538,PO-4,RM-57,5819,$746.00
PM-4539,PO-313,RM-118,8330,3856
PM-4540,PO-1015,RM-71,6709,1 468
PM-4541,PO-744,RM-19,1621,1 039
PM-4542,PO-1305,RM-84,2863,"$3,726.00"
PM-4543,PO-1426,RM-96,5389,596
PM-4544,PO-320,RM-93,8552,2673
PM-4545,PO-1788,RM-120,2530,"$1,538.00"
PM-4546,PO-353,RM-33,8666,3282
PM-4547,PO-1381,RM-106,7838,2680
PM-4548,PO-257,RM-118,4902,733
PM-4549,PO-1301,RM-78,4152,"$2,504.00"
PM-4550,PO-614,RM-13,5601,3720
PM-4551,PO-780,RM-117,2137,$492.00
PM-4552,PO-1377,RM-10,2488,"3 962,00"
PM-4553,PO-1494,RM-83,9931,3518
PM-4554,PO-17,RM-47,1214,582
PM-4555,PO-959,RM-35,8015,"$3,309.00"
PM-4556,PO-1007,RM-76,873,"1 099,00"
PM-4557,PO-1697,RM-65,9108,"$1,497.00"
PM-4558,PO-1526,RM-35,7553,"$2,496.00"
PM-4559,PO-831,RM-30,7977,"$2,750.00"
PM-4560,PO-1598,RM-112,7215,485
PM-4561,PO-1386,RM-73,3695,2484
PM-4562,PO-1061,RM-32,2238,2 853
PM-4563,PO-384,RM-45,6458,"$1,089.00"
PM-4564,PO-345,RM-44,134,3 282
PM-4565,PO-1827,RM-111,1516,798
PM-4566,PO-88,RM-91,8298,2455
PM-4567,PO-1614,RM-69,6465,"$3,907.00"
PM-4568,PO-974,RM-10,5208,"1 952,00"
PM-4569,PO-265,RM-45,2354,935
PM-4570,PO-256,RM-19,979,"$2,976.00"
PM-4571,PO-800,RM-71,9759,2421
PM-4572,PO-415,RM-5,6179,919
PM-4573,PO-1218,RM-86,9725,3262
PM-4574,PO-1700,RM-77,7985,562
PM-4575,PO-1849,RM-7,2567,"402,00"
PM-4576,PO-1185,RM-119,7661,3461
PM-4577,PO-1483,RM-110,9601,3416
PM-4578,PO-36,RM-27,5976,2571
PM-4579,PO-514,RM-24,1958,"2 686,00"
PM-4580,PO-1214,RM-17,5757,2067
PM-4581,PO-976,RM-78,1494,3183
PM-4582,PO-1496,RM-64,436,244
PM-4583,PO-631,RM-7,1789,"$3,748.00"
PM-4584,PO-1854,RM-79,8031,2 749
PM-4585,PO-1131,RM-53,5666,"2 244,00"
PM-4586,PO-559,RM-34,3099,"$3,375.00"
PM-4587,PO-416,RM-100,9750,962
PM-4588,PO-1945,RM-63,7846,"$1,293.00"
PM-4589,PO-657,RM-67,652,1348
PM-4590,PO-517,RM-94,2406,2826
PM-4591,PO-799,RM-95,796,"$1,535.00"
PM-4592,PO-15,RM-21,6085,1071
PM-4593,PO-1323,RM-41,3029,1883
PM-4594,PO-1323,RM-101,5717,3 944
PM-4595,PO-271,RM-33,6140,1432
PM-4596,PO-28,RM-48,6864,"$2,231.00"
PM-4597,PO-837,RM-88,3784,688
PM-4598,PO-1483,RM-66,7072,"799,00"
PM-4599,PO-983,RM-91,8311,"3 707,00"
PM-4600,PO-1277,RM-69,305,699
PM-4601,PO-288,RM-50,6064,1542
PM-4602,PO-1688,RM-54,5843,"2 407,00"
PM-4603,PO-1868,RM-106,1141,"3 694,00"
PM-4604,PO-1158,RM-120,2948,358
PM-4605,PO-1676,RM-61,9724,661
PM-4606,PO-674,RM-20,1737,590
PM-4607,PO-427,RM-120,8562,"$1,908.00"
PM-4608,PO-953,RM-16,7540,"$1,708.00"
PM-4609,PO-1112,RM-35,6705,"3 384,00"
PM-4610,PO-1377,RM-70,3913,3066
PM-4611,PO-1075,RM-6,8256,2974
PM-4612,PO-1577,RM-28,7367,$687.00
PM-4613,PO-616,RM-15,1321,3570
PM-4614,PO-1524,RM-94,4806,$938.00
PM-4615,PO-506,RM-49,6531,3010
PM-4616,PO-1505,RM-22,6695,1 923
PM-4617,PO-1878,RM-19,4311,"$2,193.00"
PM-4618,PO-1465,RM-4,8928,2274
PM-4619,PO-908,RM-25,2944,2723
PM-4620,PO-1091,RM-57,2516,498
PM-4621,PO-1617,RM-46,9777,2842
PM-4622,PO-574,RM-56,5634,"$1,848.00"
PM-4623,PO-1614,RM-79,9248,1503
PM-4624,PO-1943,RM-88,4933,"$3,021.00"
PM-4625,PO-1808,RM-88,6979,644
PM-4626,PO-1132,RM-48,1021,1700
PM-4627,PO-113,RM-65,2589,1 888
PM-4628,PO-387,RM-55,4784,"$2,144.00"
PM-4629,PO-936,RM-32,9319,2768
PM-4630,PO-1415,RM-116,2989,39
PM-4631,PO-1264,RM-57,1102,2818
PM-4632,PO-1987,RM-28,7365,"3 531,00"
PM-4633,PO-1486,RM-13,938,3483
PM-4634,PO-1732,RM-54,6140,856
PM-4635,PO-646,RM-92,9070,$55.00
PM-4636,PO-1226,RM-56,5511,217
PM-4637,PO-773,RM-110,9342,1414
PM-4638,PO-387,RM-10,6147,"184,00"
PM-4639,PO-696,RM-1,9219,3187
