check_id,batch_id,check_date,result,defect_count
QC-6374,BATCH-3758,2026-03-06,PASS,0
QC-6375,BATCH-3863,2026-06-09,pass,0
QC-6376,BATCH-6952,2024-04-07,pass,0
QC-6377,BATCH-3268,27-06-2024,Pass,0
QC-6378,BATCH-7708,2025-02-15,PASS,0
QC-6379,BATCH-3137,11/25/2024,pass,0
QC-6380,BATCH-5424,09/14/2026,Pass,0
QC-6381,BATCH-7987,2025-05-11,PASS,0
QC-6382,BATCH-911,06/27/2024,Pass,0
QC-6383,BATCH-6903,2024-11-22,Pass,0
QC-6384,BATCH-333,18-03-2025,pass,0
QC-6385,BATCH-7165,2024-12-09,PASS,0
QC-6386,BATCH-51,03/15/2026,pass,0
QC-6387,BATCH-3655,08/22/2024,PASS,0
QC-6388,BATCH-557,2026-11-05,Pass,0
QC-6389,BATCH-4623,2026-03-27,pass,0
QC-6390,BATCH-3059,08/15/2025,PASS,0
QC-6391,BATCH-3157,2026-06-06,fail,0
QC-6392,BATCH-254,15-12-2024,PASS,0
QC-6393,BATCH-2148,2024-09-07,PASS,0
QC-6394,BATCH-514,2024-09-07,pass,0
QC-6395,BATCH-4903,2025-06-16,Pass,0
QC-6396,BATCH-5486,04/03/2026,fail,0
QC-6397,BATCH-1183,08-07-2025,pass,0
QC-6398,BATCH-5732,2025-08-25,Pass,0
QC-6399,BATCH-2753,14-08-2026,PASS,0
QC-6400,BATCH-1956,2025-03-01,PASS,0
QC-6401,BATCH-3972,09/11/2024,PASS,0
QC-6402,BATCH-2730,2024-10-23,PASS,0
QC-6403,BATCH-5319,2024-08-27,pass,0
QC-6404,BATCH-3446,2025-10-16,PASS,0
QC-6405,BATCH-2294,01/08/2026,PASS,16
QC-6406,BATCH-4289,13-09-2024,Pass,0
QC-6407,BATCH-2488,04-07-2025,Pass,0
QC-6408,BATCH-7688,06/01/2026,Pass,0
QC-6409,BATCH-6544,08/15/2024,Pass,0
QC-6410,BATCH-6724,02/16/2024,PASS,0
QC-6411,BATCH-1131,18-06-2024,PASS,0
QC-6412,BATCH-4533,2026-10-09,fail,0
QC-6413,BATCH-2656,2025-09-27,pass,0
QC-6414,BATCH-844,2026-04-14,pass,0
QC-6415,BATCH-2897,2025-02-02,PASS,0
QC-6416,BATCH-4709,04-11-2025,PASS,0
QC-6417,BATCH-4328,2025-03-07,pass,0
QC-6418,BATCH-5603,2024-08-15,pass,0
QC-6419,BATCH-2152,2024-01-28,pass,0
QC-6420,BATCH-3487,01-04-2024,pass,0
QC-6421,BATCH-2416,2024-03-06,PASS,0
QC-6422,BATCH-3985,10/02/2024,Pass,0
QC-6423,BATCH-6050,02/01/2026,PASS,0
QC-6424,BATCH-6096,05-11-2025,fail,0
QC-6425,BATCH-5039,2024-07-08,Pass,0
QC-6426,BATCH-6228,07/04/2024,PASS,0
QC-6427,BATCH-4444,14-06-2026,pass,0
QC-6428,BATCH-4168,2025-05-05,Pass,0
QC-6429,BATCH-3637,10-02-2026,pass,0
QC-6430,BATCH-3477,27-05-2025,PASS,0
QC-6431,BATCH-548,2024-12-19,pass,0
QC-6432,BATCH-7047,2024-07-18,PASS,0
QC-6433,BATCH-3110,2024-04-22,pass,0
QC-6434,BATCH-7608,2024-05-06,fail,0
QC-6435,BATCH-2123,2024-06-18,pass,0
QC-6436,BATCH-4855,2024-08-05,fail,0
QC-6437,BATCH-7621,11-11-2024,pass,0
QC-6438,BATCH-6015,2026-01-12,Pass,0
QC-6439,BATCH-2285,2025-04-08,Pass,0
QC-6440,BATCH-5203,2024-07-09,pass,0
QC-6441,BATCH-7126,2026-05-28,pass,18
QC-6442,BATCH-5915,2024-10-10,pass,0
QC-6443,BATCH-7884,2024-07-12,pass,0
QC-6444,BATCH-7449,16-08-2024,Pass,0
QC-6445,BATCH-314,2025-08-17,pass,0
QC-6446,BATCH-6012,2026-04-19,PASS,0
QC-6447,BATCH-7367,05/15/2025,pass,0
QC-6448,BATCH-2776,2025-08-28,Pass,0
QC-6449,BATCH-5793,24-12-2024,pass,0
QC-6450,BATCH-3998,2026-06-24,Pass,0
QC-6451,BATCH-991,08/19/2025,PASS,0
QC-6452,BATCH-2175,2024-07-28,PASS,0
QC-6453,BATCH-3859,14-09-2025,PASS,0
QC-6454,BATCH-5752,2025-09-13,Pass,0
QC-6455,BATCH-879,2024-02-11,PASS,0
QC-6456,BATCH-3513,2026-06-02,pass,0
QC-6457,BATCH-40,07/04/2025,pass,0
QC-6458,BATCH-2235,2025-04-05,Pass,0
QC-6459,BATCH-338,2024-07-25,PASS,0
QC-6460,BATCH-3260,01/23/2025,pass,0
QC-6461,BATCH-3108,2026-10-24,pass,0
QC-6462,BATCH-5857,12/21/2024,fail,0
QC-6463,BATCH-4976,2024-05-12,pass,0
QC-6464,BATCH-1173,2026-04-19,PASS,0
QC-6465,BATCH-4210,04/20/2025,fail,0
QC-6466,BATCH-7938,11-12-2024,pass,0
QC-6467,BATCH-2807,2026-03-21,Pass,0
QC-6468,BATCH-7395,05/12/2025,Pass,0
QC-6469,BATCH-4024,2025-12-16,Pass,0
QC-6470,BATCH-4524,2025-11-07,Pass,0
QC-6471,BATCH-5959,2025-08-13,Pass,4
QC-6472,BATCH-2643,2026-05-01,pass,0
QC-6473,BATCH-7186,05-03-2026,pass,0
QC-6474,BATCH-6187,2024-04-18,PASS,0
QC-6475,BATCH-993,09/05/2026,Pass,0
QC-6476,BATCH-7885,2025-01-16,pass,0
QC-6477,BATCH-2246,2026-05-24,PASS,18
QC-6478,BATCH-2196,12/06/2026,PASS,0
QC-6479,BATCH-4357,2025-08-09,PASS,0
QC-6480,BATCH-7837,01/22/2024,pass,0
QC-6481,BATCH-4253,11-09-2026,PASS,0
QC-6482,BATCH-4486,02-11-2026,Pass,0
QC-6483,BATCH-2644,2026-07-08,PASS,0
QC-6484,BATCH-3440,2024-04-09,PASS,0
QC-6485,BATCH-6299,2025-11-25,pass,0
QC-6486,BATCH-5469,2026-07-03,pass,0
QC-6487,BATCH-7537,04/16/2025,pass,0
QC-6488,BATCH-3359,2026-07-17,pass,0
QC-6489,BATCH-514,2025-07-22,Pass,0
QC-6490,BATCH-93,2025-08-13,Pass,0
QC-6491,BATCH-106,2024-01-20,pass,0
QC-6492,BATCH-950,08/16/2025,Pass,0
QC-6493,BATCH-2643,04/10/2024,PASS,0
QC-6494,BATCH-5423,2024-03-17,fail,0
QC-6495,BATCH-4895,2026-10-28,Pass,0
QC-6496,BATCH-2280,2026-12-20,fail,0
QC-6497,BATCH-1474,01/13/2024,pass,0
QC-6498,BATCH-5005,11-09-2025,pass,0
QC-6499,BATCH-5555,2025-10-14,PASS,0
QC-6500,BATCH-2566,2024-04-02,fail,0
QC-6501,BATCH-7735,2024-12-22,PASS,0
QC-6502,BATCH-7992,15-10-2024,Pass,0
QC-6503,BATCH-7253,2025-12-27,pass,0
QC-6504,BATCH-389,2025-03-06,Pass,0
QC-6505,BATCH-2399,05-02-2025,PASS,0
QC-6506,BATCH-2625,22-12-2026,PASS,0
QC-6507,BATCH-7825,2025-05-24,Pass,0
QC-6508,BATCH-6641,2026-08-19,Pass,0
QC-6509,BATCH-5020,2026-06-22,pass,0
QC-6510,BATCH-7469,2026-01-10,pass,0
QC-6511,BATCH-4250,06/04/2026,PASS,0
QC-6512,BATCH-4543,2025-02-18,fail,0
QC-6513,BATCH-5174,11/15/2026,pass,0
QC-6514,BATCH-5844,10/26/2025,pass,0
QC-6515,BATCH-3045,2026-04-19,PASS,0
QC-6516,BATCH-3844,06/27/2025,pass,9
QC-6517,BATCH-5534,23-03-2024,Pass,0
QC-6518,BATCH-6883,2024-04-27,Pass,0
QC-6519,BATCH-5619,19-06-2024,Pass,0
QC-6520,BATCH-6583,2026-05-18,Pass,0
QC-6521,BATCH-5228,06/11/2024,Pass,0
QC-6522,BATCH-1338,2025-01-15,Pass,0
QC-6523,BATCH-2913,2025-09-06,Pass,0
QC-6524,BATCH-2478,16-03-2025,PASS,8
QC-6525,BATCH-7525,04-07-2026,Pass,0
QC-6526,BATCH-1797,08-06-2024,PASS,0
QC-6527,BATCH-4714,10/25/2025,Pass,0
QC-6528,BATCH-5196,05/03/2026,Pass,0
QC-6529,BATCH-1206,2026-09-13,pass,0
QC-6530,BATCH-327,2026-05-15,pass,0
QC-6531,BATCH-293,2025-03-08,pass,0
QC-6532,BATCH-3551,01/25/2026,pass,0
QC-6533,BATCH-244,2026-11-20,Pass,0
QC-6534,BATCH-32,10-02-2026,Pass,0
QC-6535,BATCH-7073,07/10/2025,pass,12
QC-6536,BATCH-1542,2025-03-25,pass,0
QC-6537,BATCH-2403,2025-01-07,PASS,0
QC-6538,BATCH-6512,27-06-2024,pass,0
QC-6539,BATCH-5275,2025-05-18,pass,0
QC-6540,BATCH-7305,09-10-2026,PASS,0
QC-6541,BATCH-1496,2025-09-20,pass,0
QC-6542,BATCH-819,10/01/2024,PASS,0
QC-6543,BATCH-7052,2025-05-09,Pass,0
QC-6544,BATCH-269,06-09-2026,Pass,0
QC-6545,BATCH-4644,16-12-2025,Pass,0
QC-6546,BATCH-4906,03-07-2024,fail,0
QC-6547,BATCH-6879,07-06-2024,Pass,0
QC-6548,BATCH-399,15-08-2024,pass,0
QC-6549,BATCH-2931,01/09/2025,PASS,0
QC-6550,BATCH-7541,2026-01-06,PASS,0
QC-6551,BATCH-5403,2024-10-28,pass,0
QC-6552,BATCH-1989,01/26/2024,PASS,11
QC-6553,BATCH-2550,2025-04-26,pass,0
QC-6554,BATCH-2959,03-11-2025,PASS,0
QC-6555,BATCH-6903,08/16/2024,PASS,0
QC-6556,BATCH-1617,04/22/2024,Pass,16
QC-6557,BATCH-5323,26-12-2024,pass,0
QC-6558,BATCH-5148,06/26/2025,PASS,0
QC-6559,BATCH-332,12/26/2026,pass,0
QC-6560,BATCH-342,12/23/2025,pass,0
QC-6561,BATCH-4102,2025-09-28,pass,0
QC-6562,BATCH-673,25-04-2024,pass,0
QC-6563,BATCH-6493,04/02/2026,Pass,0
QC-6564,BATCH-6012,2025-09-28,pass,0
QC-6565,BATCH-2135,2026-04-22,Pass,0
QC-6566,BATCH-2629,07/11/2025,pass,0
QC-6567,BATCH-1650,16-08-2026,pass,0
QC-6568,BATCH-5054,2026-11-23,Pass,0
QC-6569,BATCH-6871,2025-05-02,PASS,1
QC-6570,BATCH-671,10/12/2025,Pass,0
QC-6571,BATCH-7864,05/09/2024,PASS,0
QC-6572,BATCH-317,08/02/2025,Pass,0
QC-6573,BATCH-2380,2026-09-11,Pass,0
QC-6574,BATCH-426,2024-10-09,Pass,0
QC-6575,BATCH-3541,2025-06-23,Pass,0
QC-6576,BATCH-3587,18-02-2024,PASS,0
QC-6577,BATCH-66,2025-08-01,PASS,0
QC-6578,BATCH-7043,02/03/2026,PASS,0
QC-6579,BATCH-3544,11-06-2026,Pass,0
QC-6580,BATCH-2159,2025-02-16,Pass,19
QC-6581,BATCH-2737,2024-08-10,PASS,0
QC-6582,BATCH-344,20-07-2024,Pass,0
QC-6583,BATCH-5458,06/21/2025,PASS,0
QC-6584,BATCH-1387,10/19/2025,pass,0
QC-6585,BATCH-938,08/24/2026,Pass,0
QC-6586,BATCH-6423,15-11-2026,PASS,0
QC-6587,BATCH-2841,2025-05-25,pass,0
QC-6588,BATCH-175,2024-07-21,pass,0
QC-6589,BATCH-4101,2025-02-25,fail,0
QC-6590,BATCH-2010,2024-03-17,PASS,0
QC-6591,BATCH-1708,2026-10-22,Pass,0
QC-6592,BATCH-5812,06/07/2025,Pass,0
QC-6593,BATCH-3352,12/21/2025,Pass,3
QC-6594,BATCH-2436,2026-03-20,PASS,0
QC-6595,BATCH-433,11/03/2025,Pass,0
QC-6596,BATCH-5790,05-02-2025,fail,0
QC-6597,BATCH-4182,2026-03-14,PASS,0
QC-6598,BATCH-7387,2024-08-17,PASS,0
QC-6599,BATCH-953,11/01/2026,PASS,0
QC-6600,BATCH-7934,2024-10-06,pass,0
QC-6601,BATCH-1692,05/13/2026,pass,0
QC-6602,BATCH-470,01-07-2025,pass,0
QC-6603,BATCH-4852,2025-06-27,PASS,0
QC-6604,BATCH-4712,12/18/2026,Pass,0
QC-6605,BATCH-7270,2025-11-18,Pass,0
QC-6606,BATCH-5159,2026-06-22,pass,0
QC-6607,BATCH-4694,2024-08-26,Pass,0
QC-6608,BATCH-591,03-10-2025,Pass,0
QC-6609,BATCH-7301,2026-01-20,PASS,0
QC-6610,BATCH-2098,10/10/2024,pass,0
QC-6611,BATCH-7879,12/27/2026,Pass,0
QC-6612,BATCH-2515,12/19/2024,PASS,0
QC-6613,BATCH-2370,2026-07-21,pass,0
QC-6614,BATCH-3012,03/17/2024,Pass,0
QC-6615,BATCH-6422,2026-07-10,PASS,0
QC-6616,BATCH-3854,2026-05-06,PASS,0
QC-6617,BATCH-2938,09/12/2026,Pass,0
QC-6618,BATCH-5286,09/10/2024,PASS,0
QC-6619,BATCH-4247,2025-09-28,fail,0
QC-6620,BATCH-738,2024-12-19,Pass,0
QC-6621,BATCH-3698,2024-06-06,pass,20
QC-6622,BATCH-5117,2026-03-27,PASS,0
QC-6623,BATCH-263,01-04-2026,Pass,0
QC-6624,BATCH-3678,2026-08-09,pass,0
QC-6625,BATCH-7883,27-01-2026,pass,0
QC-6626,BATCH-4077,2025-06-17,Pass,0
QC-6627,BATCH-2192,2025-04-25,PASS,0
QC-6628,BATCH-4839,2025-11-14,pass,0
QC-6629,BATCH-1138,08-05-2025,Pass,0
QC-6630,BATCH-3200,2026-06-10,pass,0
QC-6631,BATCH-5417,2026-10-06,pass,0
QC-6632,BATCH-146,2024-08-27,pass,0
QC-6633,BATCH-6974,2026-01-04,PASS,0
QC-6634,BATCH-1029,05/08/2026,pass,0
QC-6635,BATCH-6555,2025-11-21,Pass,0
QC-6636,BATCH-780,2026-01-25,PASS,0
QC-6637,BATCH-2154,11-12-2026,fail,0
QC-6638,BATCH-1044,10/14/2026,Pass,0
QC-6639,BATCH-5447,02/12/2026,PASS,0
QC-6640,BATCH-4822,2026-11-10,fail,0
QC-6641,BATCH-1963,26-10-2026,pass,0
QC-6642,BATCH-2512,2024-03-23,Pass,0
QC-6643,BATCH-5331,11/04/2025,pass,0
QC-6644,BATCH-2212,2025-04-24,Pass,0
QC-6645,BATCH-1499,2025-07-25,PASS,0
QC-6646,BATCH-6797,09-07-2025,PASS,0
QC-6647,BATCH-7265,2025-02-14,pass,0
QC-6648,BATCH-4237,2024-11-11,Pass,0
QC-6649,BATCH-6735,2024-08-05,pass,0
QC-6650,BATCH-7043,06/19/2024,PASS,0
QC-6651,BATCH-6693,2024-06-04,pass,0
QC-6652,BATCH-1234,02/12/2025,pass,0
QC-6653,BATCH-3044,01-10-2026,Pass,0
QC-6654,BATCH-2212,2024-12-02,Pass,0
QC-6655,BATCH-2963,08-07-2026,pass,0
QC-6656,BATCH-3569,04/20/2026,pass,0
QC-6657,BATCH-7692,2026-04-04,Pass,0
QC-6658,BATCH-2405,07/19/2025,PASS,0
QC-6659,BATCH-3314,2025-05-13,Pass,0
QC-6660,BATCH-839,24-03-2025,PASS,0
QC-6661,BATCH-611,2024-01-08,pass,0
QC-6662,BATCH-117,2026-02-25,Pass,4
QC-6663,BATCH-2158,10/18/2024,Pass,0
QC-6664,BATCH-2912,04-11-2024,PASS,1
QC-6665,BATCH-238,09/11/2026,PASS,0
QC-6666,BATCH-3620,2025-01-19,pass,0
QC-6667,BATCH-5439,12-08-2024,pass,0
QC-6668,BATCH-4787,2025-05-08,pass,0
QC-6669,BATCH-5408,2026-02-24,Pass,0
QC-6670,BATCH-5313,2026-03-24,fail,0
QC-6671,BATCH-8000,2026-03-27,PASS,0
QC-6672,BATCH-6728,2025-10-08,PASS,0
QC-6673,BATCH-4694,2024-02-17,pass,0
QC-6674,BATCH-5867,18-10-2025,PASS,0
QC-6675,BATCH-7140,2025-08-26,PASS,0
QC-6676,BATCH-2005,2026-03-06,PASS,0
QC-6677,BATCH-3897,07/07/2026,pass,0
QC-6678,BATCH-2414,11/15/2026,pass,0
QC-6679,BATCH-4035,10-10-2025,Pass,0
QC-6680,BATCH-3292,2026-08-09,pass,0
QC-6681,BATCH-4257,04/06/2024,fail,0
QC-6682,BATCH-3279,01-02-2025,Pass,0
QC-6683,BATCH-86,2024-09-04,fail,0
QC-6684,BATCH-3405,2026-01-15,PASS,0
QC-6685,BATCH-4650,2024-04-11,pass,0
QC-6686,BATCH-7103,2025-12-24,pass,0
QC-6687,BATCH-1936,2024-12-10,pass,0
QC-6688,BATCH-2586,10/06/2025,Pass,0
QC-6689,BATCH-2419,2026-11-27,PASS,0
QC-6690,BATCH-2950,27-10-2025,fail,0
QC-6691,BATCH-4794,08-02-2024,pass,0
QC-6692,BATCH-2232,2025-11-12,fail,0
QC-6693,BATCH-7753,2025-10-09,pass,0
QC-6694,BATCH-156,13-09-2024,Pass,0
QC-6695,BATCH-5763,06/07/2026,PASS,0
QC-6696,BATCH-3682,09/12/2024,PASS,0
QC-6697,BATCH-3507,01/08/2026,pass,0
QC-6698,BATCH-2245,2025-07-24,PASS,0
QC-6699,BATCH-3436,02/08/2025,Pass,0
QC-6700,BATCH-1526,26-11-2024,pass,0
QC-6701,BATCH-7198,02-04-2026,PASS,0
QC-6702,BATCH-879,2024-04-09,PASS,0
QC-6703,BATCH-7658,2024-05-03,pass,0
QC-6704,BATCH-3474,20-12-2026,PASS,0
QC-6705,BATCH-5037,2025-11-11,PASS,0
QC-6706,BATCH-4001,25-05-2024,Pass,0
QC-6707,BATCH-1434,2026-02-18,pass,0
QC-6708,BATCH-7979,08/18/2026,Pass,0
QC-6709,BATCH-179,2024-05-13,Pass,0
QC-6710,BATCH-450,18-07-2024,pass,0
QC-6711,BATCH-3220,13-02-2026,Pass,0
QC-6712,BATCH-2216,2026-04-12,pass,0
QC-6713,BATCH-1196,2026-01-12,Pass,0
QC-6714,BATCH-7757,18-10-2025,Pass,0
QC-6715,BATCH-2158,24-11-2024,Pass,0
QC-6716,BATCH-3361,08/08/2025,Pass,0
QC-6717,BATCH-4837,2024-01-18,Pass,0
QC-6718,BATCH-1112,2026-08-07,pass,0
QC-6719,BATCH-6479,2025-08-17,Pass,0
QC-6720,BATCH-161,08/11/2026,pass,0
QC-6721,BATCH-7487,2026-01-25,PASS,0
QC-6722,BATCH-5344,07/14/2025,pass,0
QC-6723,BATCH-1091,21-07-2025,Pass,0
QC-6724,BATCH-1444,21-07-2026,pass,0
QC-6725,BATCH-1968,10/17/2025,Pass,0
QC-6726,BATCH-7261,2026-08-25,pass,0
QC-6727,BATCH-3087,05/17/2024,PASS,0
QC-6728,BATCH-5214,18-06-2026,pass,0
QC-6729,BATCH-5135,2025-05-28,pass,0
QC-6730,BATCH-1852,08/07/2026,PASS,0
QC-6731,BATCH-4009,2025-01-06,pass,0
QC-6732,BATCH-4912,2025-03-25,Pass,0
QC-6733,BATCH-4420,03-09-2026,Pass,19
QC-6734,BATCH-5347,11-10-2026,PASS,0
QC-6735,BATCH-7309,07/20/2024,PASS,0
QC-6736,BATCH-5236,23-12-2024,Pass,18
QC-6737,BATCH-3024,2026-01-13,PASS,0
QC-6738,BATCH-4492,04/07/2025,Pass,0
QC-6739,BATCH-898,2025-09-01,pass,0
QC-6740,BATCH-5859,2026-01-27,pass,0
QC-6741,BATCH-7047,2025-11-12,Pass,0
QC-6742,BATCH-7746,2026-04-09,pass,0
QC-6743,BATCH-5102,2026-12-06,Pass,0
QC-6744,BATCH-7686,07/12/2025,PASS,0
QC-6745,BATCH-5004,11/10/2024,PASS,0
QC-6746,BATCH-3819,04-07-2026,pass,0
QC-6747,BATCH-5101,2025-03-25,pass,0
QC-6748,BATCH-3108,2025-09-24,Pass,0
QC-6749,BATCH-2881,04-12-2025,pass,0
QC-6750,BATCH-7005,2024-05-19,pass,0
QC-6751,BATCH-1827,2025-07-21,Pass,0
QC-6752,BATCH-2828,01-11-2024,pass,0
QC-6753,BATCH-63,05/06/2026,fail,0
QC-6754,BATCH-7632,21-11-2024,pass,0
QC-6755,BATCH-465,10/14/2025,PASS,0
QC-6756,BATCH-4724,2026-10-11,PASS,0
QC-6757,BATCH-5006,05/06/2026,PASS,0
QC-6758,BATCH-6000,2024-06-12,PASS,0
QC-6759,BATCH-7677,07/24/2026,Pass,0
QC-6760,BATCH-7262,03/24/2026,pass,0
QC-6761,BATCH-7711,2025-04-10,pass,0
QC-6762,BATCH-3238,2025-09-09,Pass,0
QC-6763,BATCH-2005,10/27/2024,Pass,0
QC-6764,BATCH-2071,12/15/2026,Pass,0
QC-6765,BATCH-2031,10-07-2024,fail,0
QC-6766,BATCH-5356,04/12/2024,PASS,13
QC-6767,BATCH-1923,2024-02-14,PASS,0
QC-6768,BATCH-4368,09-07-2024,pass,0
QC-6769,BATCH-2667,2026-02-23,Pass,0
QC-6770,BATCH-6908,2025-12-14,pass,0
QC-6771,BATCH-2846,19-09-2026,PASS,0
QC-6772,BATCH-3699,2026-03-09,pass,1
QC-6773,BATCH-7394,23-07-2026,pass,0
QC-6774,BATCH-7960,2024-03-27,PASS,0
QC-6775,BATCH-2828,2026-01-03,pass,0
QC-6776,BATCH-5265,2024-06-07,Pass,0
QC-6777,BATCH-5388,2025-01-24,PASS,0
QC-6778,BATCH-6343,08/15/2025,pass,0
QC-6779,BATCH-4969,2024-06-07,Pass,0
QC-6780,BATCH-6755,09/12/2026,pass,0
QC-6781,BATCH-6318,2024-08-09,Pass,0
QC-6782,BATCH-4414,14-09-2026,Pass,0
QC-6783,BATCH-6291,2024-05-21,Pass,0
QC-6784,BATCH-2242,10/04/2024,Pass,0
QC-6785,BATCH-4361,18-05-2025,pass,0
QC-6786,BATCH-365,2026-01-12,Pass,0
QC-6787,BATCH-176,10/03/2025,PASS,0
QC-6788,BATCH-1015,2026-01-25,PASS,0
QC-6789,BATCH-6568,2026-10-20,Pass,0
QC-6790,BATCH-259,12/11/2025,PASS,0
QC-6791,BATCH-6918,2025-09-16,PASS,0
QC-6792,BATCH-6001,2025-05-08,PASS,0
QC-6793,BATCH-4689,01/16/2024,Pass,0
QC-6794,BATCH-68,01/14/2024,Pass,0
QC-6795,BATCH-4522,06/12/2024,pass,0
QC-6796,BATCH-2250,2026-01-05,Pass,0
QC-6797,BATCH-4640,2024-07-24,pass,20
QC-6798,BATCH-3853,2025-12-12,pass,0
QC-6799,BATCH-559,10-12-2024,PASS,0
QC-6800,BATCH-5988,07/14/2025,pass,0
QC-6801,BATCH-5739,2025-04-18,Pass,0
QC-6802,BATCH-3788,2026-02-24,pass,0
QC-6803,BATCH-6027,05/08/2026,pass,0
QC-6804,BATCH-157,2025-03-05,pass,11
QC-6805,BATCH-6931,2024-03-17,PASS,0
QC-6806,BATCH-7929,2026-10-17,PASS,8
QC-6807,BATCH-4675,2024-11-09,Pass,0
QC-6808,BATCH-150,2024-07-01,Pass,0
QC-6809,BATCH-7402,02/03/2024,Pass,0
QC-6810,BATCH-3837,2026-02-01,pass,20
QC-6811,BATCH-1035,2024-02-16,pass,0
QC-6812,BATCH-5225,2026-06-02,Pass,0
QC-6813,BATCH-7269,2026-03-18,pass,0
QC-6814,BATCH-7769,22-11-2025,PASS,0
QC-6815,BATCH-3372,02/18/2024,pass,0
QC-6816,BATCH-6221,2026-02-01,PASS,0
QC-6817,BATCH-2739,03/15/2025,pass,0
QC-6818,BATCH-1437,2024-12-25,pass,0
QC-6819,BATCH-4406,07/03/2026,pass,0
QC-6820,BATCH-1543,01/28/2025,pass,0
QC-6821,BATCH-4324,2025-09-05,fail,0
QC-6822,BATCH-2228,01/10/2026,Pass,0
QC-6823,BATCH-3181,2024-05-22,pass,0
QC-6824,BATCH-2725,2025-01-12,PASS,0
QC-6825,BATCH-6234,2026-05-28,pass,0
QC-6826,BATCH-6204,2026-01-22,Pass,0
QC-6827,BATCH-3852,05/09/2026,Pass,0
QC-6828,BATCH-4302,03/24/2024,PASS,0
QC-6829,BATCH-2550,2024-12-28,pass,0
QC-6830,BATCH-4926,09/02/2024,pass,0
QC-6831,BATCH-5550,2026-07-01,PASS,0
QC-6832,BATCH-4047,05-05-2025,PASS,0
QC-6833,BATCH-7087,2024-03-10,PASS,0
QC-6834,BATCH-4332,2026-06-22,fail,0
QC-6835,BATCH-16,13-12-2024,Pass,0
QC-6836,BATCH-744,28-04-2026,pass,0
QC-6837,BATCH-2957,03/03/2024,pass,0
QC-6838,BATCH-829,05/22/2025,pass,0
QC-6839,BATCH-5475,2024-07-02,Pass,0
QC-6840,BATCH-3720,04/16/2025,pass,0
QC-6841,BATCH-5595,13-04-2024,fail,0
QC-6842,BATCH-7424,03/19/2024,Pass,0
QC-6843,BATCH-3541,2026-04-07,Pass,0
QC-6844,BATCH-2875,2025-11-26,pass,0
QC-6845,BATCH-6126,2024-08-08,fail,0
QC-6846,BATCH-7027,2026-03-11,pass,0
QC-6847,BATCH-3277,2026-07-26,PASS,0
QC-6848,BATCH-5017,2025-03-10,fail,0
QC-6849,BATCH-4482,03-07-2026,pass,0
QC-6850,BATCH-6011,2025-02-01,pass,0
QC-6851,BATCH-2446,03/27/2024,Pass,0
QC-6852,BATCH-6743,2024-10-15,PASS,0
QC-6853,BATCH-3911,03-06-2024,pass,0
QC-6854,BATCH-5217,2024-12-08,PASS,0
QC-6855,BATCH-6338,2024-11-21,Pass,0
QC-6856,BATCH-1824,11-05-2026,pass,0
QC-6857,BATCH-4951,03-02-2025,Pass,0
QC-6858,BATCH-2875,2024-06-25,PASS,0
QC-6859,BATCH-1064,2025-11-23,Pass,0
QC-6860,BATCH-4226,28-10-2026,PASS,0
QC-6861,BATCH-1175,01/18/2024,pass,0
QC-6862,BATCH-3160,09-06-2024,PASS,0
QC-6863,BATCH-3601,09/28/2025,PASS,0
QC-6864,BATCH-2531,2025-11-23,Pass,0
QC-6865,BATCH-3485,2025-09-24,PASS,18
QC-6866,BATCH-4470,20-08-2024,PASS,0
QC-6867,BATCH-6595,08/05/2025,pass,0
QC-6868,BATCH-1393,07-04-2026,pass,0
QC-6869,BATCH-4751,2025-12-17,pass,0
QC-6870,BATCH-2035,2025-08-04,pass,0
QC-6871,BATCH-7871,2024-11-28,pass,0
QC-6872,BATCH-5155,2026-01-13,pass,0
QC-6873,BATCH-5461,03/17/2025,pass,0
QC-6874,BATCH-1428,03/13/2024,PASS,0
QC-6875,BATCH-4323,07/24/2024,Pass,0
QC-6876,BATCH-946,2026-01-05,fail,0
QC-6877,BATCH-6579,2026-10-22,pass,0
QC-6878,BATCH-6194,2026-04-25,pass,0
QC-6879,BATCH-5787,2025-01-26,PASS,0
QC-6880,BATCH-7189,21-04-2025,PASS,0
QC-6881,BATCH-6240,2026-01-06,Pass,0
QC-6882,BATCH-2103,09/25/2024,Pass,0
QC-6883,BATCH-755,11/04/2024,PASS,0
QC-6884,BATCH-3242,08-11-2026,Pass,4
QC-6885,BATCH-3798,2025-05-22,pass,0
QC-6886,BATCH-1041,2024-01-04,PASS,0
QC-6887,BATCH-5693,11/10/2024,pass,0
QC-6888,BATCH-4973,08/12/2025,Pass,0
QC-6889,BATCH-2892,2024-05-25,pass,6
QC-6890,BATCH-2939,2025-12-20,PASS,0
QC-6891,BATCH-2999,17-05-2025,Pass,0
QC-6892,BATCH-1007,2026-02-24,pass,0
QC-6893,BATCH-5490,06/19/2025,pass,0
QC-6894,BATCH-5037,12/04/2026,pass,0
QC-6895,BATCH-124,04-03-2024,pass,0
QC-6896,BATCH-1704,2024-03-22,Pass,0
QC-6897,BATCH-4866,2025-01-23,pass,0
QC-6898,BATCH-3184,2025-06-02,Pass,0
QC-6899,BATCH-2158,06/04/2026,PASS,0
QC-6900,BATCH-5272,2024-04-16,Pass,0
QC-6901,BATCH-3,12-11-2026,pass,0
