invoice_id,customer_id,quotation_id,invoice_date,due_date,amount,status
MI-3028,MC-1154,Q-466,2026-01-03,2024-02-23,"1 241 193,00",PAID
MI-3029,MC-576,Q-240,05/05/2024,07/05/2025,1399287,OVERDUE
MI-3030,MC-588,Q-105,2026-09-17,2024-08-10,1879067,pending
MI-3031,MC-756,Q-213,2024-04-05,2026-07-24,875278,pending
MI-3032,MC-1309,Q-79,23-01-2026,05/02/2025,505931,overdue
MI-3033,MC-672,Q-487,2026-08-18,2027-01-17,"633 140,00",overdue
MI-3034,MC-774,Q-1347,2024-01-12,06/20/2026,481986,PAID
MI-3035,MC-1081,Q-342,03-07-2024,2027-07-07,"$1,549,148.00",overdue
MI-3036,MC-404,Q-230,2026-08-25,2026-08-16,1627451,pending
MI-3037,MC-982,Q-1256,2025-03-15,2027-01-25,869237,overdue
MI-3038,MC-881,Q-681,2026-12-20,03/22/2024,1116249,overdue
MI-3039,MC-561,Q-426,15-10-2024,2025-12-27,"1 585 705,00",overdue
MI-3040,MC-549,Q-1135,03/05/2026,10/01/2024,"$762,325.00",OVERDUE
MI-3041,MC-474,Q-823,01-01-2026,2026-07-26,1065935,overdue
MI-3042,MC-772,Q-1201,2025-01-18,07/13/2026,1773480,paid
MI-3043,MC-1266,Q-817,09-04-2026,03-09-2026,1276773,PAID
MI-3044,MC-811,Q-1398,2024-01-16,2027-02-18,"$786,295.00",overdue
MI-3045,MC-825,Q-1315,13-01-2026,2026-01-26,928 304,pending
MI-3046,MC-1049,Q-1426,2024-06-27,2027-08-08,"$600,964.00",overdue
MI-3047,MC-1395,Q-1216,2026-09-09,05/21/2026,413209,paid
MI-3048,MC-32,Q-213,2024-10-26,2027-02-26,"$731,754.00",overdue
MI-3049,MC-688,Q-874,01/02/2024,11-12-2026,"261 981,00",paid
MI-3050,MC-615,Q-1051,2024-10-03,01/19/2025,1967400,paid
MI-3051,MC-1308,Q-559,03/27/2026,2024-11-14,408528,PAID
MI-3052,MC-907,Q-988,2026-12-03,2024-04-26,672853,PAID
MI-3053,MC-461,Q-167,2026-03-14,2026-12-02,"$766,787.00",PAID
MI-3054,MC-1245,Q-1278,01/01/2025,2026-05-27,863 523,pending
MI-3055,MC-362,Q-1421,02/16/2025,2027-03-19,115968,overdue
MI-3056,MC-118,Q-1213,01/09/2025,02/05/2025,"$1,622,167.00",OVERDUE
MI-3057,MC-1396,Q-213,03/10/2024,2027-09-09,"$324,700.00",overdue
MI-3058,MC-497,Q-1195,23-02-2024,2025-08-09,254134,overdue
MI-3059,MC-791,Q-346,05/11/2025,2027-03-27,283562,overdue
MI-3060,MC-1339,Q-715,2026-10-10,20-09-2025,87839,PAID
MI-3061,MC-547,Q-805,2026-05-28,11-01-2025,"$1,711,370.00",overdue
MI-3062,MC-1244,Q-1069,2026-04-25,10/19/2026,46570,overdue
MI-3063,MC-125,Q-456,2025-05-02,2024-05-27,1150379,paid
MI-3064,MC-770,Q-292,09-08-2024,01/15/2024,1591489,PAID
MI-3065,MC-1176,Q-774,2024-10-02,10/22/2025,"$1,206,889.00",PAID
MI-3066,MC-1241,Q-137,2024-12-26,2027-04-20,"$1,106,685.00",overdue
MI-3067,MC-763,Q-1142,06/21/2024,2026-02-13,"$1,844,625.00",OVERDUE
MI-3068,MC-936,Q-151,2026-06-21,2027-10-10,65813,overdue
MI-3069,MC-1321,Q-203,2024-12-25,2026-10-25,307 608,pending
MI-3070,MC-1233,Q-721,26-06-2025,2027-04-28,804606,overdue
MI-3071,MC-695,Q-334,2026-01-16,02-02-2025,1310219,overdue
MI-3072,MC-146,Q-1061,10-03-2025,11/21/2025,"$460,118.00",PAID
MI-3073,MC-1118,Q-1138,2024-02-12,08/07/2024,"$1,890,764.00",OVERDUE
MI-3074,MC-1371,Q-741,2024-05-21,2026-02-19,1883741,PAID
MI-3075,MC-650,Q-125,14-12-2026,2024-04-15,"$1,382,495.00",OVERDUE
MI-3076,MC-495,Q-1236,08/13/2024,2026-01-10,853840,paid
MI-3077,MC-908,Q-759,2024-12-18,2027-05-21,"1 329 185,00",overdue
MI-3078,MC-754,Q-894,2024-07-12,2024-01-22,"$739,106.00",pending
MI-3079,MC-822,Q-713,2024-08-12,2027-11-11,"20 219,00",overdue
MI-3080,MC-19,Q-340,11/06/2024,2025-07-06,"$1,105,190.00",paid
MI-3081,MC-591,Q-191,2024-05-15,2027-05-01,1210681,overdue
MI-3082,MC-962,Q-1194,2024-08-07,2025-04-05,1967536,PAID
MI-3083,MC-358,Q-1422,11/11/2026,08-08-2025,1372885,OVERDUE
MI-3084,MC-899,Q-935,2025-12-02,2026-03-03,"$1,067,915.00",PAID
MI-3085,MC-329,Q-369,2026-06-08,05/26/2024,1 293 849,paid
MI-3086,MC-752,Q-983,20-03-2025,2025-03-10,"$832,870.00",PAID
MI-3087,MC-292,Q-285,02/26/2024,2026-03-06,"$629,295.00",PAID
MI-3088,MC-678,Q-715,10/15/2026,2027-06-22,"$1,342,682.00",overdue
MI-3089,MC-1171,Q-1171,07/05/2026,2026-05-12,"$1,155,822.00",OVERDUE
MI-3090,MC-1368,Q-1389,01/05/2025,2027-12-12,605597,overdue
MI-3091,MC-1116,Q-1202,21-07-2025,12/09/2025,723183,PAID
MI-3092,MC-1175,Q-292,01/14/2025,2027-06-02,"$1,134,477.00",overdue
MI-3093,MC-942,Q-203,07/14/2026,2024-07-26,510 497,overdue
MI-3094,MC-1342,Q-1014,2026-10-09,2024-03-25,484703,pending
MI-3095,MC-1092,Q-1330,10/26/2024,2024-12-23,"$1,117,140.00",paid
MI-3096,MC-549,Q-1296,2025-07-28,12/02/2025,"$295,777.00",OVERDUE
MI-3097,MC-627,Q-586,2024-01-04,2024-03-23,1322450,OVERDUE
MI-3098,MC-565,Q-1015,2026-08-14,08/09/2024,1178418,pending
MI-3099,MC-137,Q-1251,2024-11-03,2027-07-23,154752,overdue
MI-3100,MC-583,Q-818,11/18/2026,2024-03-21,308828,PAID
MI-3101,MC-464,Q-367,14-11-2025,2027-01-13,1238760,overdue
MI-3102,MC-282,Q-1012,2024-07-23,07/03/2024,1088468,OVERDUE
MI-3103,MC-930,Q-916,07/19/2026,2027-07-03,"$1,231,012.00",overdue
MI-3104,MC-1217,Q-16,2024-12-21,2024-03-28,120442,paid
MI-3105,MC-369,Q-1381,03-01-2026,2025-04-14,1969405,pending
MI-3106,MC-359,Q-1061,08-09-2025,04-05-2026,1014017,overdue
MI-3107,MC-694,Q-309,11/19/2024,06-02-2025,1923980,OVERDUE
MI-3108,MC-366,Q-1447,05/27/2024,04/09/2025,"$167,712.00",OVERDUE
MI-3109,MC-362,Q-841,2024-09-14,2025-04-01,"$1,076,272.00",pending
MI-3110,MC-939,Q-683,2026-01-04,2027-08-24,772822,overdue
MI-3111,MC-1239,Q-478,2026-12-01,02/17/2024,346572,PAID
MI-3112,MC-1372,Q-523,25-05-2025,2027-02-14,1278067,overdue
MI-3113,MC-851,Q-1269,2026-12-19,2026-04-27,"$1,257,086.00",OVERDUE
MI-3114,MC-725,Q-313,06/10/2024,2027-08-04,1865405,overdue
MI-3115,MC-1040,Q-545,12/04/2025,12/11/2026,297072,paid
MI-3116,MC-832,Q-1193,01-09-2025,2026-08-01,1 960 216,paid
MI-3117,MC-817,Q-192,12/11/2025,2024-11-17,755512,pending
MI-3118,MC-1087,Q-352,13-02-2024,2026-12-01,"1 007 377,00",overdue
MI-3119,MC-703,Q-1177,2026-12-13,2025-11-12,"$139,390.00",overdue
MI-3120,MC-1181,Q-1421,2025-11-15,2024-04-09,1 920 570,OVERDUE
MI-3121,MC-407,Q-1261,15-06-2025,2027-09-25,1979584,overdue
MI-3122,MC-1396,Q-534,06/13/2026,05-10-2026,1252597,paid
MI-3123,MC-1039,Q-529,04-01-2024,2027-03-15,616964,overdue
MI-3124,MC-1075,Q-459,2024-03-17,2024-04-24,1422197,overdue
MI-3125,MC-955,Q-126,2024-10-08,2027-09-05,"$1,051,278.00",overdue
MI-3126,MC-572,Q-152,2025-12-25,2026-09-09,1593087,PAID
MI-3127,MC-1329,Q-758,01/07/2024,2026-10-02,1593256,pending
MI-3128,MC-479,Q-58,2026-02-03,08-08-2024,"$1,909,647.00",pending
MI-3129,MC-576,Q-1090,17-04-2025,15-01-2025,907349,paid
MI-3130,MC-348,Q-488,2024-11-16,01/13/2026,773702,pending
MI-3131,MC-345,Q-855,2024-01-12,2025-06-21,1828798,overdue
MI-3132,MC-957,Q-979,12/09/2025,2027-10-26,721978,overdue
MI-3133,MC-707,Q-201,2024-10-28,2026-09-28,"$1,589,053.00",PAID
MI-3134,MC-647,Q-1037,2025-08-10,2027-04-16,468 079,overdue
MI-3135,MC-641,Q-1196,2026-07-04,04/13/2026,"515 868,00",PAID
MI-3136,MC-117,Q-421,02/06/2026,2027-10-06,"$541,588.00",overdue
MI-3137,MC-133,Q-1384,08/27/2024,2025-06-19,"$1,092,267.00",overdue
MI-3138,MC-1147,Q-43,05-08-2024,22-08-2024,1369770,OVERDUE
MI-3139,MC-1235,Q-994,2024-06-26,15-11-2026,64478,pending
MI-3140,MC-644,Q-1345,2025-06-11,2024-10-12,104264,overdue
MI-3141,MC-326,Q-1177,2026-02-10,2026-09-23,1176795,PAID
MI-3142,MC-338,Q-1060,2024-02-13,2024-06-26,"$1,117,559.00",paid
MI-3143,MC-1271,Q-164,2024-12-27,2027-11-27,1141305,overdue
MI-3144,MC-849,Q-1225,13-01-2025,08-02-2026,912 035,overdue
MI-3145,MC-1240,Q-684,02/06/2025,2027-05-17,"850 054,00",overdue
MI-3146,MC-1274,Q-1137,2026-01-22,2025-08-21,753401,paid
MI-3147,MC-981,Q-520,2024-06-08,2027-11-07,"772 317,00",overdue
MI-3148,MC-874,Q-111,12/20/2025,09/20/2026,606892,OVERDUE
MI-3149,MC-3,Q-1081,14-06-2025,2026-11-07,"$59,116.00",overdue
MI-3150,MC-289,Q-1266,2024-12-16,2025-09-20,942490,pending
MI-3151,MC-795,Q-236,2025-01-20,2024-04-14,989 258,paid
MI-3152,MC-1017,Q-930,2024-05-06,2025-09-22,1170490,PAID
MI-3153,MC-943,Q-1045,2024-12-08,2025-03-27,555125,paid
MI-3154,MC-723,Q-832,02/20/2026,2027-12-28,1427274,overdue
MI-3155,MC-829,Q-868,2026-08-12,2024-10-20,1 291 839,pending
MI-3156,MC-1107,Q-1205,2024-10-20,2027-06-18,1088434,overdue
MI-3157,MC-467,Q-669,2026-02-24,2024-11-25,"$1,132,153.00",overdue
MI-3158,MC-307,Q-1117,08/13/2024,2027-12-08,1 107 118,overdue
MI-3159,MC-929,Q-1405,2025-03-20,2025-11-03,404756,pending
MI-3160,MC-426,Q-667,2026-01-03,21-10-2026,1 450 034,pending
MI-3161,MC-1392,Q-174,06/26/2024,2024-09-06,"$1,879,711.00",pending
MI-3162,MC-577,Q-6,2026-07-06,2025-07-12,"568 923,00",paid
MI-3163,MC-477,Q-802,2026-07-17,2025-01-11,"1 336 166,00",pending
MI-3164,MC-1080,Q-413,2025-09-10,08/17/2026,1358352,overdue
MI-3165,MC-1046,Q-737,2026-05-27,2027-01-01,986398,overdue
MI-3166,MC-1045,Q-1215,2026-11-24,04/06/2024,"$1,084,912.00",PAID
MI-3167,MC-894,Q-1302,28-02-2025,2027-07-19,"$272,310.00",overdue
MI-3168,MC-617,Q-329,2025-06-13,2024-12-21,55439,PAID
MI-3169,MC-1015,Q-1214,04/01/2024,2027-01-09,"$1,179,569.00",overdue
MI-3170,MC-1077,Q-960,09-11-2026,10/25/2026,"$1,220,750.00",paid
MI-3171,MC-1130,Q-774,07-02-2025,26-12-2026,"419 224,00",OVERDUE
MI-3172,MC-1031,Q-342,20-04-2026,07/15/2026,188 091,PAID
MI-3173,MC-783,Q-1060,07-02-2026,10/17/2025,366 043,paid
MI-3174,MC-1245,Q-682,2025-06-27,02/18/2024,1205232,PAID
MI-3175,MC-728,Q-1206,09/24/2025,2026-04-04,1867443,paid
MI-3176,MC-1070,Q-1066,13-06-2026,2027-02-02,306 092,overdue
MI-3177,MC-746,Q-742,2025-04-15,2024-12-05,506258,PAID
MI-3178,MC-1380,Q-971,14-06-2025,2027-08-20,1951912,overdue
MI-3179,MC-1019,Q-619,2024-05-21,02/11/2024,"$1,107,485.00",paid
MI-3180,MC-1105,Q-948,2026-08-01,2027-02-10,"$1,734,624.00",overdue
MI-3181,MC-287,Q-598,08/09/2026,24-09-2026,1060059,PAID
MI-3182,MC-763,Q-1411,04/18/2025,08/13/2026,"$155,126.00",OVERDUE
MI-3183,MC-351,Q-1240,02/25/2024,2025-09-15,"$1,331,910.00",overdue
MI-3184,MC-1235,Q-789,27-09-2024,2024-06-02,"610 437,00",PAID
MI-3185,MC-982,Q-1353,2024-04-05,2025-05-03,"$1,330,016.00",pending
MI-3186,MC-813,Q-586,09/06/2026,2025-07-08,1943805,overdue
MI-3187,MC-122,Q-1182,05/10/2026,2027-03-03,"$487,491.00",overdue
MI-3188,MC-1227,Q-729,01/25/2024,11/18/2024,181670,pending
MI-3189,MC-398,Q-997,2025-11-04,2027-09-21,"$762,632.00",overdue
MI-3190,MC-539,Q-464,10/11/2024,2025-10-24,128290,PAID
MI-3191,MC-1044,Q-281,2026-06-09,2027-03-11,"$1,309,059.00",overdue
MI-3192,MC-980,Q-657,2024-04-24,10-01-2024,1317303,PAID
MI-3193,MC-1066,Q-886,2026-09-10,2026-07-16,381182,PAID
MI-3194,MC-1100,Q-47,2024-09-10,07/26/2024,1788268,pending
MI-3195,MC-720,Q-837,10-04-2024,04/21/2025,251897,pending
MI-3196,MC-1372,Q-166,04/18/2026,09/08/2025,1760148,OVERDUE
MI-3197,MC-115,Q-500,2024-04-01,04/16/2024,"$791,941.00",PAID
MI-3198,MC-875,Q-553,23-10-2024,2027-04-04,"$1,661,671.00",overdue
MI-3199,MC-301,Q-1403,26-11-2026,03/01/2024,"$190,544.00",pending
MI-3200,MC-967,Q-1132,07-10-2024,2027-10-22,"$1,399,047.00",overdue
MI-3201,MC-1024,Q-1263,2026-09-04,2025-11-16,"1 293 014,00",OVERDUE
MI-3202,MC-857,Q-1324,05-05-2026,2027-04-12,"$1,227,676.00",overdue
MI-3203,MC-1015,Q-765,2026-08-03,06/26/2026,"520 673,00",overdue
MI-3204,MC-320,Q-217,2024-10-19,07/16/2024,"$1,365,525.00",overdue
MI-3205,MC-445,Q-1490,2025-11-16,2025-12-10,"1 008 847,00",overdue
MI-3206,MC-1278,Q-377,26-01-2024,10/19/2026,"$670,913.00",paid
MI-3207,MC-294,Q-1280,2024-04-28,2025-11-14,1314959,overdue
MI-3208,MC-957,Q-1419,06/03/2025,2024-06-18,1 564 706,overdue
MI-3209,MC-1385,Q-9,10-02-2024,2027-05-05,466843,overdue
MI-3210,MC-857,Q-149,2025-09-10,2024-01-25,"$71,970.00",pending
MI-3211,MC-329,Q-436,04/01/2026,2027-11-23,476993,overdue
MI-3212,MC-920,Q-1435,05/15/2025,09/04/2025,"1 031 347,00",OVERDUE
MI-3213,MC-537,Q-1089,2025-03-10,2027-05-13,"$292,282.00",overdue
MI-3214,MC-113,Q-1304,2025-05-26,2026-11-01,241599,pending
MI-3215,MC-1049,Q-447,04/02/2025,09/03/2026,"$1,857,885.00",paid
MI-3216,MC-1108,Q-1173,2026-10-05,2025-06-22,1353709,PAID
MI-3217,MC-891,Q-1344,22-05-2024,04/08/2026,207 536,OVERDUE
MI-3218,MC-800,Q-262,2026-07-14,2026-02-16,76917,paid
MI-3219,MC-890,Q-482,12/20/2025,2024-12-25,1626095,PAID
MI-3220,MC-672,Q-801,15-11-2025,2027-06-06,"$267,112.00",overdue
MI-3221,MC-825,Q-1332,2026-12-19,19-09-2024,87723,paid
MI-3222,MC-651,Q-469,07/15/2026,2027-12-24,1112432,overdue
MI-3223,MC-569,Q-1087,2025-01-16,26-08-2024,621566,PAID
MI-3224,MC-1114,Q-1252,06/01/2026,2027-06-14,"$1,326,426.00",overdue
MI-3225,MC-558,Q-706,07/15/2025,2026-06-05,588449,PAID
MI-3226,MC-567,Q-635,2026-11-28,08/15/2025,536264,pending
MI-3227,MC-396,Q-335,2024-08-13,10/09/2025,"$880,108.00",paid
MI-3228,MC-805,Q-1425,2024-10-11,10/01/2025,"$664,089.00",PAID
MI-3229,MC-1076,Q-1155,2024-04-04,05-09-2026,337 407,overdue
MI-3230,MC-731,Q-824,2026-01-19,10/16/2026,637656,OVERDUE
MI-3231,MC-341,Q-1049,2025-01-01,2027-07-07,811817,overdue
MI-3232,MC-141,Q-85,2025-08-06,18-09-2026,"$1,947,108.00",OVERDUE
MI-3233,MC-1055,Q-720,12/15/2026,2027-01-25,1021200,overdue
MI-3234,MC-961,Q-743,12/21/2026,2024-05-28,1304124,PAID
MI-3235,MC-478,Q-418,04/05/2026,2027-07-15,"$829,454.00",overdue
MI-3236,MC-894,Q-122,2024-06-16,04/17/2024,988450,OVERDUE
MI-3237,MC-1237,Q-1350,2024-08-26,2024-07-14,"$1,263,064.00",pending
MI-3238,MC-551,Q-411,2024-03-14,07/11/2026,605541,pending
MI-3239,MC-431,Q-984,06-10-2026,2026-01-02,"209 305,00",OVERDUE
MI-3240,MC-1009,Q-148,02/27/2026,2025-10-25,"$1,036,616.00",pending
MI-3241,MC-717,Q-394,2024-09-16,2025-07-28,"1 632 016,00",OVERDUE
MI-3242,MC-638,Q-1020,18-11-2024,2027-08-08,"$1,975,649.00",overdue
MI-3243,MC-894,Q-508,03/23/2026,02-11-2024,933475,paid
MI-3244,MC-654,Q-823,10/28/2026,2027-02-26,1 056 273,overdue
MI-3245,MC-375,Q-912,2026-03-13,2024-02-22,1 387 049,overdue
MI-3246,MC-455,Q-1182,2024-03-16,2027-08-16,1186563,overdue
MI-3247,MC-659,Q-1209,09/11/2025,03/06/2026,119512,OVERDUE
MI-3248,MC-20,Q-1469,2024-04-23,06/28/2026,1513613,PAID
MI-3249,MC-936,Q-456,20-01-2024,10/26/2024,991977,paid
MI-3250,MC-7,Q-631,2025-10-15,04-10-2025,"$948,695.00",OVERDUE
MI-3251,MC-943,Q-1489,27-08-2025,2026-09-22,904 123,PAID
MI-3252,MC-671,Q-418,20-03-2024,10/23/2026,1732017,PAID
MI-3253,MC-1354,Q-557,14-09-2026,2027-09-09,304 971,overdue
MI-3254,MC-1188,Q-133,01/04/2026,2026-04-28,"1 393 449,00",paid
MI-3255,MC-719,Q-645,08/05/2026,2027-03-27,889595,overdue
MI-3256,MC-672,Q-1117,03-06-2024,2025-02-13,1762058,overdue
MI-3257,MC-1030,Q-887,06-03-2024,2027-09-17,189404,overdue
MI-3258,MC-282,Q-33,19-07-2026,01/20/2024,1 037 948,paid
MI-3259,MC-1085,Q-496,02/05/2024,2025-02-28,"$1,005,970.00",pending
MI-3260,MC-1004,Q-95,2025-05-08,2026-03-21,162434,PAID
MI-3261,MC-376,Q-150,07/14/2025,2026-05-27,"$1,959,245.00",OVERDUE
MI-3262,MC-856,Q-1085,2025-07-27,2025-06-09,"$869,933.00",OVERDUE
MI-3263,MC-1153,Q-1284,2026-02-06,10/11/2025,1290848,pending
MI-3264,MC-407,Q-1249,08/20/2026,2027-10-10,"$1,378,980.00",overdue
MI-3265,MC-1077,Q-622,2025-08-26,2025-09-01,1343327,pending
MI-3266,MC-1389,Q-43,2026-05-06,2027-04-28,379726,overdue
MI-3267,MC-905,Q-625,2026-01-18,04-02-2026,"$592,036.00",OVERDUE
MI-3268,MC-1360,Q-945,2026-02-02,2027-10-18,"$946,712.00",overdue
MI-3269,MC-732,Q-1429,2025-08-17,23-08-2026,1641031,OVERDUE
MI-3270,MC-305,Q-105,2024-05-15,04/17/2025,343952,OVERDUE
MI-3271,MC-944,Q-206,2025-11-07,05/03/2024,1225241,overdue
MI-3272,MC-934,Q-202,24-07-2026,10/20/2025,1530619,pending
MI-3273,MC-1398,Q-23,2025-10-03,05/26/2026,1380584,PAID
MI-3274,MC-1050,Q-902,2026-04-13,2025-03-27,"$1,882,100.00",pending
MI-3275,MC-808,Q-1326,09/06/2024,2027-11-11,"1 597 714,00",overdue
MI-3276,MC-937,Q-1317,08/02/2024,09/11/2026,101646,pending
MI-3277,MC-1146,Q-197,09/11/2026,2027-05-01,1609161,overdue
MI-3278,MC-1108,Q-1021,2024-02-05,2026-04-26,"$160,542.00",pending
MI-3279,MC-775,Q-925,2024-08-17,2027-11-19,"$608,340.00",overdue
MI-3280,MC-1250,Q-760,2024-08-15,09-04-2026,1 830 044,PAID
MI-3281,MC-569,Q-1412,2026-08-02,2024-10-09,550924,overdue
MI-3282,MC-1323,Q-1249,2025-06-23,15-10-2026,"$978,307.00",overdue
MI-3283,MC-548,Q-1315,2024-10-03,2026-11-13,1451206,PAID
MI-3284,MC-413,Q-1182,09-06-2024,08/20/2024,"$857,328.00",overdue
MI-3285,MC-12,Q-689,12-06-2025,10/18/2024,72867,PAID
MI-3286,MC-125,Q-26,2025-06-13,2027-12-12,"$394,733.00",overdue
MI-3287,MC-1043,Q-323,2025-04-04,2024-04-06,1699352,paid
MI-3288,MC-1345,Q-410,20-12-2026,2027-06-02,1263353,overdue
MI-3289,MC-1376,Q-689,13-08-2026,2024-11-20,"$452,396.00",OVERDUE
MI-3290,MC-415,Q-457,12-06-2025,2027-12-20,839007,overdue
MI-3291,MC-324,Q-465,10-01-2024,2025-01-16,860 626,pending
MI-3292,MC-391,Q-505,2024-03-22,02/19/2025,1575151,OVERDUE
MI-3293,MC-1062,Q-1490,06/22/2024,15-10-2024,690380,overdue
MI-3294,MC-1333,Q-423,07/26/2024,2026-10-08,"$1,073,910.00",OVERDUE
MI-3295,MC-1225,Q-1436,02/05/2025,12/26/2026,"$1,093,738.00",PAID
MI-3296,MC-637,Q-553,2026-02-02,2026-09-02,"$1,719,184.00",paid
MI-3297,MC-1195,Q-564,12/24/2025,2027-01-13,862 034,overdue
MI-3298,MC-1218,Q-614,2025-02-19,08/09/2026,"$1,969,499.00",PAID
MI-3299,MC-903,Q-1341,2026-11-16,2027-07-03,603 305,overdue
MI-3300,MC-1017,Q-285,2024-07-28,09/06/2026,618753,overdue
MI-3301,MC-1245,Q-797,06/23/2026,2027-01-21,"$1,656,244.00",overdue
MI-3302,MC-721,Q-437,13-10-2025,2026-11-28,1472354,pending
MI-3303,MC-869,Q-1269,2024-12-21,22-08-2026,1372303,OVERDUE
MI-3304,MC-1399,Q-753,12/25/2025,14-09-2026,37 201,overdue
MI-3305,MC-700,Q-894,07/07/2024,02/09/2025,1576758,OVERDUE
MI-3306,MC-1073,Q-633,2024-11-14,2025-03-05,"$121,692.00",PAID
MI-3307,MC-15,Q-392,2026-09-20,22-01-2025,"$557,482.00",PAID
MI-3308,MC-775,Q-1340,2024-06-10,2027-02-14,795486,overdue
MI-3309,MC-721,Q-355,06/24/2026,2026-05-06,"$854,338.00",paid
MI-3310,MC-737,Q-286,2024-06-02,2027-08-04,"$1,375,879.00",overdue
MI-3311,MC-1008,Q-394,2025-11-14,08-12-2026,"$1,750,618.00",PAID
MI-3312,MC-313,Q-170,2025-03-13,2027-02-22,581380,overdue
MI-3313,MC-480,Q-516,02/22/2024,2025-08-25,"$1,461,905.00",OVERDUE
MI-3314,MC-1303,Q-711,2024-04-16,2025-06-15,"$174,407.00",PAID
MI-3315,MC-545,Q-1286,2026-09-25,2025-07-18,321850,paid
MI-3316,MC-595,Q-979,2024-10-12,2026-10-21,"$1,207,446.00",paid
MI-3317,MC-312,Q-267,2025-10-14,2026-08-16,584704,paid
MI-3318,MC-877,Q-442,01-01-2025,04/06/2025,1 159 170,OVERDUE
MI-3319,MC-575,Q-279,12-12-2026,2027-03-15,93310,overdue
MI-3320,MC-701,Q-777,02-06-2026,05-09-2026,30 655,overdue
MI-3321,MC-773,Q-1221,16-12-2025,2027-09-05,"$1,936,295.00",overdue
MI-3322,MC-16,Q-328,02/15/2024,2024-03-19,48296,overdue
MI-3323,MC-704,Q-185,08/20/2026,2027-03-23,"$1,697,607.00",overdue
MI-3324,MC-729,Q-984,2025-08-09,2024-08-28,1719062,OVERDUE
MI-3325,MC-763,Q-1096,2025-01-10,2024-11-20,"$388,522.00",paid
MI-3326,MC-1129,Q-678,12/10/2026,04-10-2024,554 892,PAID
MI-3327,MC-493,Q-861,01/13/2024,2026-11-09,"$1,302,031.00",PAID
MI-3328,MC-601,Q-720,09/06/2025,2026-09-11,1 045 894,pending
MI-3329,MC-926,Q-965,2025-07-15,2025-10-23,1679485,PAID
MI-3330,MC-538,Q-198,2025-01-06,2027-04-16,"$627,666.00",overdue
MI-3331,MC-118,Q-300,04/28/2024,01/07/2024,1021987,overdue
MI-3332,MC-951,Q-127,02-12-2025,2027-10-06,720519,overdue
MI-3333,MC-678,Q-614,06-04-2024,10/10/2026,"$1,671,388.00",overdue
MI-3334,MC-742,Q-914,2026-05-19,2027-04-24,"$1,249,599.00",overdue
MI-3335,MC-681,Q-343,2024-10-15,2025-01-02,215465,overdue
MI-3336,MC-621,Q-428,03/02/2024,04/05/2025,"$603,212.00",overdue
MI-3337,MC-500,Q-422,16-04-2024,2025-06-24,1 466 055,paid
MI-3338,MC-549,Q-1023,2024-05-16,2024-04-01,1003182,pending
MI-3339,MC-590,Q-1272,05/07/2024,08/11/2025,"$897,289.00",PAID
MI-3340,MC-436,Q-309,2024-06-12,14-04-2025,"$851,515.00",overdue
MI-3341,MC-1236,Q-1280,11/20/2024,2027-05-17,"1 613 638,00",overdue
MI-3342,MC-1269,Q-106,2026-04-12,06-04-2026,"$1,189,934.00",overdue
MI-3343,MC-1092,Q-104,05/22/2024,2027-11-07,33 621,overdue
MI-3344,MC-22,Q-27,2024-03-02,17-06-2026,1654938,overdue
MI-3345,MC-605,Q-482,24-01-2026,2027-05-25,"645 785,00",overdue
MI-3346,MC-435,Q-1471,2026-08-05,06-02-2024,1199508,pending
MI-3347,MC-1360,Q-146,2026-04-10,06/03/2025,"463 447,00",pending
MI-3348,MC-553,Q-61,2025-10-26,06/25/2025,"$1,255,164.00",OVERDUE
MI-3349,MC-832,Q-362,2024-07-12,02/13/2026,1 617 506,overdue
MI-3350,MC-1206,Q-1408,2026-10-01,2026-11-03,"$487,705.00",PAID
MI-3351,MC-9,Q-273,08/25/2024,2024-10-18,"$178,089.00",PAID
MI-3352,MC-580,Q-554,01/10/2024,2027-06-18,"$1,419,950.00",overdue
MI-3353,MC-1011,Q-235,2024-03-24,26-11-2025,"$925,535.00",OVERDUE
MI-3354,MC-1181,Q-878,2026-07-25,2027-12-08,751900,overdue
MI-3355,MC-4,Q-1013,2026-09-25,2025-06-03,228609,paid
MI-3356,MC-667,Q-466,2026-01-01,2027-06-26,1 282 183,overdue
MI-3357,MC-1246,Q-1006,01-10-2025,2026-11-27,"$1,530,589.00",overdue
MI-3358,MC-404,Q-315,2025-11-27,01/27/2025,650935,pending
MI-3359,MC-1112,Q-1397,2024-03-03,26-11-2024,1458517,overdue
MI-3360,MC-1395,Q-396,2024-09-13,07/05/2026,851340,overdue
MI-3361,MC-428,Q-527,22-10-2026,2025-01-18,"$215,542.00",OVERDUE
MI-3362,MC-339,Q-553,2024-02-16,2024-12-22,"$1,420,622.00",PAID
MI-3363,MC-506,Q-1135,07/21/2024,2027-07-19,1 213 189,overdue
MI-3364,MC-1294,Q-308,11/25/2025,2026-10-22,857639,pending
MI-3365,MC-1167,Q-569,2026-10-23,2027-01-09,"1 772 936,00",overdue
MI-3366,MC-607,Q-1280,08-09-2024,2024-08-20,"$97,625.00",paid
MI-3367,MC-940,Q-820,09/21/2024,2027-07-27,"$384,018.00",overdue
MI-3368,MC-790,Q-700,2024-10-06,2026-01-17,"$1,649,772.00",OVERDUE
MI-3369,MC-316,Q-16,2025-01-27,06/20/2026,608739,overdue
