order_id,product_id,work_center_id,planned_qty,status,due_date
MO-6810,M-1065,WC-8,1461,OPEN,2024-11-13
MO-6811,M-1253,WC-10,2385,RELEASED,2024-07-26
MO-6812,M-1082,WC-5,239,COMPLETED,2024-07-25
MO-6813,M-1025,WC-15,1947,RELEASED,2026-01-03
MO-6814,M-1224,WC-8,3890,released,2026-12-02
MO-6815,M-1132,WC-10,4216,COMPLETED,21-02-2026
MO-6816,M-1077,WC-2,1340,released,2025-02-03
MO-6817,M-1060,WC-6,3526,RELEASED,07/08/2025
MO-6818,M-1121,WC-14,4004,completed,05/14/2025
MO-6819,M-1255,WC-9,3757,RELEASED,06-02-2026
MO-6820,M-1030,WC-14,2458,RELEASED,15-12-2024
MO-6821,M-1023,WC-3,2641,completed,2024-10-10
MO-6822,M-1188,WC-10,1554,COMPLETED,2025-04-06
MO-6823,M-1215,WC-12,131,open,03/20/2026
MO-6824,M-1171,WC-3,871,RELEASED,14-06-2024
MO-6825,M-1067,WC-3,3593,open,2024-07-26
MO-6826,M-1064,WC-8,4829,RELEASED,2026-04-28
MO-6827,M-1159,WC-5,54,released,2025-08-16
MO-6828,M-1255,WC-14,4486,open,2026-05-20
MO-6829,M-1091,WC-10,1867,OPEN,2024-01-11
MO-6830,M-1285,WC-14,3600,OPEN,2026-04-04
MO-6831,M-1193,WC-9,3519,completed,2025-06-18
MO-6832,M-1254,WC-9,4655,COMPLETED,2026-02-19
MO-6833,M-1273,WC-11,4480,completed,2025-02-05
MO-6834,M-1006,WC-8,3073,open,08/08/2025
MO-6835,M-1083,WC-13,2213,RELEASED,2024-11-28
MO-6836,M-1060,WC-8,3848,released,18-12-2025
MO-6837,M-1003,WC-4,4185,completed,03/11/2024
MO-6838,M-1022,WC-12,1598,released,2026-11-03
MO-6839,M-1018,WC-4,1511,open,20-02-2026
MO-6840,M-1095,WC-11,2481,open,09-10-2026
MO-6841,M-1282,WC-9,1989,OPEN,06/18/2025
MO-6842,M-1083,WC-4,362,open,23-11-2024
MO-6843,M-1002,WC-8,2050,OPEN,05/21/2024
MO-6844,M-1040,WC-5,3520,OPEN,01-05-2024
MO-6845,M-1127,WC-15,2152,open,02/28/2024
MO-6846,M-1179,WC-7,2601,open,03/19/2025
MO-6847,M-1141,WC-15,1775,COMPLETED,2024-07-05
MO-6848,M-1139,WC-14,4041,RELEASED,22-06-2026
MO-6849,M-1200,WC-1,1814,RELEASED,2024-08-08
MO-6850,M-1152,WC-3,2680,completed,2024-07-06
MO-6851,M-1261,WC-5,10,open,2025-11-28
MO-6852,M-1018,WC-13,1431,COMPLETED,2025-11-05
MO-6853,M-1052,WC-13,237,completed,02/10/2025
MO-6854,M-1117,WC-12,1600,open,2026-01-14
MO-6855,M-1117,WC-1,1451,COMPLETED,2025-04-24
MO-6856,M-1103,WC-12,1737,open,2026-12-12
MO-6857,M-1184,WC-3,2227,OPEN,03/15/2026
MO-6858,M-1170,WC-11,609,COMPLETED,2026-10-20
MO-6859,M-1166,WC-14,2399,OPEN,2025-06-22
MO-6860,M-1040,WC-1,4271,COMPLETED,2024-12-17
MO-6861,M-1265,WC-7,1319,COMPLETED,2026-12-17
MO-6862,M-1095,WC-13,544,completed,2026-12-03
MO-6863,M-1294,WC-5,310,COMPLETED,04-07-2024
MO-6864,M-1055,WC-6,985,completed,13-02-2024
MO-6865,M-1060,WC-6,2498,open,02-08-2026
MO-6866,M-1277,WC-11,1549,OPEN,2026-07-11
MO-6867,M-1066,WC-4,4547,open,2025-06-21
MO-6868,M-1159,WC-4,4321,released,2024-03-26
MO-6869,M-1144,WC-10,4448,COMPLETED,2025-12-04
MO-6870,M-1198,WC-2,3252,open,2024-04-25
MO-6871,M-1140,WC-1,2174,COMPLETED,2026-05-24
MO-6872,M-1111,WC-4,1919,COMPLETED,05/23/2024
MO-6873,M-1288,WC-4,961,COMPLETED,18-03-2024
MO-6874,M-1213,WC-5,1276,released,2024-04-28
MO-6875,M-1285,WC-1,1157,open,02/13/2026
MO-6876,M-1246,WC-8,4783,completed,11-07-2026
MO-6877,M-1271,WC-10,4849,released,03-10-2024
MO-6878,M-1255,WC-9,759,open,2024-10-09
MO-6879,M-1233,WC-12,1298,OPEN,2025-04-03
MO-6880,M-1270,WC-3,2489,RELEASED,23-04-2024
MO-6881,M-1169,WC-6,3314,RELEASED,2024-11-04
MO-6882,M-1125,WC-11,1008,OPEN,17-05-2025
MO-6883,M-1036,WC-11,4823,completed,09/26/2026
MO-6884,M-1206,WC-14,49,RELEASED,03/26/2024
MO-6885,M-1232,WC-12,4730,released,2024-05-10
MO-6886,M-1004,WC-8,688,OPEN,08-08-2026
MO-6887,M-1038,WC-2,137,OPEN,2025-02-04
MO-6888,M-1232,WC-5,1392,COMPLETED,12/01/2026
MO-6889,M-1274,WC-14,499,OPEN,02/18/2026
MO-6890,M-1214,WC-3,1827,open,2025-12-24
MO-6891,M-1236,WC-15,2879,completed,11/06/2024
MO-6892,M-1262,WC-10,656,OPEN,08/12/2024
MO-6893,M-1056,WC-7,2172,completed,2026-04-18
MO-6894,M-1226,WC-9,4770,COMPLETED,03/22/2024
MO-6895,M-1120,WC-1,2486,completed,2024-10-18
MO-6896,M-1168,WC-15,633,open,2025-01-11
MO-6897,M-1032,WC-12,3617,released,03/13/2024
MO-6898,M-1252,WC-11,1775,open,15-01-2024
MO-6899,M-1279,WC-14,4235,OPEN,2025-04-18
MO-6900,M-1281,WC-6,26,released,2025-11-11
MO-6901,M-1136,WC-3,2408,COMPLETED,11/27/2025
MO-6902,M-1089,WC-7,997,completed,01-08-2024
MO-6903,M-1120,WC-7,3413,completed,07/21/2025
MO-6904,M-1146,WC-10,3164,completed,2026-01-02
MO-6905,M-1238,WC-5,3068,COMPLETED,2025-11-16
MO-6906,M-1296,WC-5,4459,open,2026-08-13
MO-6907,M-1150,WC-12,597,open,09/10/2024
MO-6908,M-1085,WC-2,2818,COMPLETED,2024-01-23
MO-6909,M-1201,WC-4,4808,RELEASED,12/12/2025
MO-6910,M-1288,WC-10,4565,open,2025-09-15
MO-6911,M-1033,WC-13,3911,open,01/13/2024
MO-6912,M-1201,WC-1,922,COMPLETED,01/22/2025
MO-6913,M-1195,WC-8,4811,RELEASED,11-11-2026
MO-6914,M-1022,WC-5,80,released,07/11/2025
MO-6915,M-1240,WC-13,2462,released,27-03-2024
MO-6916,M-1147,WC-14,768,RELEASED,2026-06-10
MO-6917,M-1186,WC-9,824,open,07/18/2025
MO-6918,M-1276,WC-4,2843,released,2026-08-19
MO-6919,M-1092,WC-14,4470,open,03/22/2024
MO-6920,M-1186,WC-11,566,OPEN,07/18/2025
MO-6921,M-1189,WC-7,3750,completed,18-03-2025
MO-6922,M-1190,WC-15,1902,open,12-05-2025
MO-6923,M-1204,WC-2,1847,RELEASED,2026-02-15
MO-6924,M-1211,WC-8,209,COMPLETED,08/16/2024
MO-6925,M-1285,WC-5,3713,open,02/16/2024
MO-6926,M-1086,WC-7,4583,COMPLETED,2025-05-17
MO-6927,M-1135,WC-14,2853,COMPLETED,01/09/2025
MO-6928,M-1180,WC-12,3263,released,2025-11-01
MO-6929,M-1202,WC-5,3960,completed,13-08-2025
MO-6930,M-1150,WC-1,3621,completed,03/20/2026
MO-6931,M-1159,WC-6,2960,open,01/14/2026
MO-6932,M-1101,WC-8,92,completed,22-09-2026
MO-6933,M-1201,WC-8,1975,completed,07/24/2025
MO-6934,M-1151,WC-14,4222,open,05/05/2024
MO-6935,M-1071,WC-6,2877,released,2026-07-01
MO-6936,M-1225,WC-11,325,RELEASED,28-08-2024
MO-6937,M-1037,WC-9,3363,COMPLETED,2024-07-28
MO-6938,M-1063,WC-11,1149,COMPLETED,15-12-2025
MO-6939,M-1027,WC-6,4974,released,06-04-2026
MO-6940,M-1044,WC-5,1686,completed,12/10/2026
MO-6941,M-1120,WC-14,863,released,2024-06-02
MO-6942,M-1116,WC-3,4717,RELEASED,2026-01-25
MO-6943,M-1085,WC-2,3700,open,28-03-2024
MO-6944,M-1284,WC-12,2777,OPEN,2024-06-24
MO-6945,M-1127,WC-5,594,released,08/27/2025
MO-6946,M-1169,WC-1,3432,open,02/12/2026
MO-6947,M-1183,WC-10,3777,completed,12/26/2025
MO-6948,M-1117,WC-2,3352,RELEASED,06-10-2025
MO-6949,M-1168,WC-4,891,RELEASED,2024-02-14
MO-6950,M-1291,WC-15,547,OPEN,09-08-2025
MO-6951,M-1241,WC-1,1860,open,2024-06-07
MO-6952,M-1255,WC-6,943,COMPLETED,12/13/2026
MO-6953,M-1117,WC-12,1677,released,2024-03-12
MO-6954,M-1125,WC-3,4250,released,2026-07-16
MO-6955,M-1216,WC-5,2165,OPEN,2024-02-15
MO-6956,M-1145,WC-14,1859,released,12/16/2026
MO-6957,M-1224,WC-10,2317,OPEN,2024-06-17
MO-6958,M-1243,WC-1,4294,open,2026-03-03
MO-6959,M-1054,WC-10,3416,RELEASED,04-08-2026
MO-6960,M-1160,WC-6,303,open,10/03/2026
MO-6961,M-1077,WC-13,3488,OPEN,2026-07-06
MO-6962,M-1288,WC-4,1636,OPEN,2025-11-22
MO-6963,M-1175,WC-1,103,RELEASED,2026-01-26
MO-6964,M-1297,WC-14,2024,OPEN,2025-07-21
MO-6965,M-1154,WC-7,2262,open,16-06-2025
MO-6966,M-1193,WC-3,3894,open,04/01/2025
MO-6967,M-1021,WC-9,4478,RELEASED,01/25/2026
MO-6968,M-1012,WC-12,2751,released,2026-06-21
MO-6969,M-1142,WC-11,3071,released,2024-08-28
MO-6970,M-1294,WC-9,3141,COMPLETED,2024-05-04
MO-6971,M-1251,WC-13,3925,OPEN,2026-07-11
MO-6972,M-1050,WC-13,4314,RELEASED,2024-07-25
MO-6973,M-1131,WC-7,2892,COMPLETED,16-12-2026
MO-6974,M-1008,WC-10,2131,released,05/21/2025
MO-6975,M-1196,WC-3,536,COMPLETED,04/20/2025
MO-6976,M-1032,WC-9,313,open,11/21/2024
MO-6977,M-1250,WC-7,2340,OPEN,17-05-2025
MO-6978,M-1273,WC-6,4296,RELEASED,06/20/2026
MO-6979,M-1215,WC-2,1468,OPEN,20-12-2024
MO-6980,M-1231,WC-6,1043,RELEASED,2024-10-10
MO-6981,M-1027,WC-3,1630,COMPLETED,11/02/2024
MO-6982,M-1072,WC-9,62,COMPLETED,20-05-2025
MO-6983,M-1277,WC-1,3476,open,2025-11-07
MO-6984,M-1161,WC-12,1350,RELEASED,2024-11-08
MO-6985,M-1187,WC-6,1455,RELEASED,2024-05-14
MO-6986,M-1038,WC-7,379,completed,2026-03-23
MO-6987,M-1101,WC-9,1979,COMPLETED,05-10-2025
MO-6988,M-1074,WC-7,646,open,10/13/2026
MO-6989,M-1118,WC-7,1483,OPEN,12/08/2024
MO-6990,M-1245,WC-10,3466,COMPLETED,2024-03-10
MO-6991,M-1156,WC-15,1240,released,04/20/2024
MO-6992,M-1089,WC-6,4442,OPEN,06-04-2026
MO-6993,M-1084,WC-3,2963,completed,2024-08-11
MO-6994,M-1194,WC-14,1758,completed,07-06-2024
MO-6995,M-1275,WC-8,2580,completed,28-10-2025
MO-6996,M-1022,WC-2,1544,COMPLETED,2026-05-07
MO-6997,M-1082,WC-9,3808,RELEASED,11/06/2025
MO-6998,M-1077,WC-3,2165,RELEASED,2026-05-14
MO-6999,M-1023,WC-7,4651,completed,2026-10-27
MO-7000,M-1144,WC-12,2877,completed,26-10-2024
MO-7001,M-1279,WC-7,1241,completed,2025-09-25
MO-7002,M-1037,WC-15,1453,completed,01/24/2024
MO-7003,M-1112,WC-4,4571,COMPLETED,01/06/2026
MO-7004,M-1271,WC-13,967,COMPLETED,2026-12-03
MO-7005,M-1240,WC-10,4443,RELEASED,03/12/2025
MO-7006,M-1000,WC-14,3451,completed,2025-07-22
MO-7007,M-1077,WC-8,1605,open,07/27/2025
MO-7008,M-1176,WC-9,3327,open,2026-02-01
MO-7009,M-1251,WC-15,3898,RELEASED,17-04-2025
MO-7010,M-1192,WC-14,3160,released,10-09-2025
MO-7011,M-1169,WC-13,1469,COMPLETED,09-07-2026
MO-7012,M-1270,WC-13,745,COMPLETED,2024-03-16
MO-7013,M-1268,WC-6,2654,OPEN,2026-01-07
MO-7014,M-1266,WC-11,609,RELEASED,14-04-2025
MO-7015,M-1261,WC-6,3632,OPEN,11/17/2026
MO-7016,M-1260,WC-4,540,completed,2026-01-18
MO-7017,M-1284,WC-6,1064,RELEASED,2026-08-02
MO-7018,M-1213,WC-1,1406,released,2024-01-28
MO-7019,M-1102,WC-11,3756,completed,2024-09-11
MO-7020,M-1194,WC-11,2675,RELEASED,10/28/2025
MO-7021,M-1176,WC-8,666,completed,2026-08-11
MO-7022,M-1086,WC-2,3472,completed,06/19/2025
MO-7023,M-1088,WC-3,3740,completed,2024-11-09
MO-7024,M-1258,WC-11,3370,released,01/12/2025
MO-7025,M-1274,WC-1,1690,RELEASED,01/02/2026
MO-7026,M-1145,WC-11,4665,completed,2024-03-04
MO-7027,M-1140,WC-5,1812,COMPLETED,05/20/2024
MO-7028,M-1067,WC-13,3517,released,2025-08-09
MO-7029,M-1256,WC-2,683,OPEN,01/01/2024
MO-7030,M-1042,WC-6,1990,COMPLETED,2026-08-04
MO-7031,M-1194,WC-7,1789,COMPLETED,2024-07-09
MO-7032,M-1072,WC-14,714,OPEN,2025-01-23
MO-7033,M-1105,WC-6,1508,released,07/16/2024
MO-7034,M-1276,WC-7,684,COMPLETED,2024-07-08
MO-7035,M-1068,WC-13,2826,COMPLETED,2026-05-13
MO-7036,M-1130,WC-1,53,COMPLETED,07/10/2026
MO-7037,M-1037,WC-10,4379,COMPLETED,08/22/2024
MO-7038,M-1015,WC-10,1819,RELEASED,02/13/2024
MO-7039,M-1148,WC-15,1002,RELEASED,2024-01-02
MO-7040,M-1127,WC-4,3374,completed,2025-03-19
MO-7041,M-1200,WC-8,212,completed,2026-10-19
MO-7042,M-1034,WC-13,2881,released,03/08/2024
MO-7043,M-1232,WC-15,3272,COMPLETED,2026-03-14
MO-7044,M-1174,WC-8,1426,RELEASED,2026-11-04
MO-7045,M-1197,WC-12,1125,released,2025-04-25
MO-7046,M-1096,WC-5,3617,RELEASED,17-02-2025
MO-7047,M-1136,WC-1,2714,released,2024-01-13
MO-7048,M-1235,WC-5,3656,RELEASED,19-11-2025
MO-7049,M-1224,WC-6,491,open,11-07-2025
MO-7050,M-1142,WC-3,879,COMPLETED,26-09-2025
MO-7051,M-1152,WC-3,649,RELEASED,16-09-2024
MO-7052,M-1238,WC-1,2845,COMPLETED,2025-01-19
MO-7053,M-1290,WC-1,2597,completed,01/10/2024
MO-7054,M-1073,WC-12,1327,released,11/16/2024
MO-7055,M-1041,WC-15,601,completed,02/13/2024
MO-7056,M-1002,WC-13,4889,completed,01/08/2024
MO-7057,M-1016,WC-4,1586,released,10/08/2026
MO-7058,M-1284,WC-5,2741,COMPLETED,12/02/2025
MO-7059,M-1204,WC-13,38,open,04/13/2025
MO-7060,M-1056,WC-4,2197,open,2026-05-25
MO-7061,M-1284,WC-15,4237,released,2025-12-05
MO-7062,M-1123,WC-2,4264,COMPLETED,02-10-2026
MO-7063,M-1220,WC-3,790,released,25-03-2026
MO-7064,M-1244,WC-12,2997,RELEASED,09/02/2025
MO-7065,M-1008,WC-8,3468,COMPLETED,2024-08-28
MO-7066,M-1061,WC-3,3549,RELEASED,02-12-2026
MO-7067,M-1183,WC-11,1310,RELEASED,06/11/2026
MO-7068,M-1096,WC-10,2883,COMPLETED,17-02-2024
MO-7069,M-1054,WC-11,2030,completed,01/04/2024
MO-7070,M-1041,WC-11,1394,completed,02/23/2024
MO-7071,M-1013,WC-5,1245,released,2026-10-20
MO-7072,M-1156,WC-1,406,OPEN,05/02/2025
MO-7073,M-1164,WC-13,271,COMPLETED,2024-10-24
MO-7074,M-1013,WC-15,3545,RELEASED,2024-08-23
MO-7075,M-1250,WC-12,2283,OPEN,01/19/2026
MO-7076,M-1195,WC-6,377,completed,2024-10-08
MO-7077,M-1295,WC-5,3544,open,26-01-2026
MO-7078,M-1021,WC-5,3793,open,2026-05-16
MO-7079,M-1195,WC-11,3105,released,2024-07-04
MO-7080,M-1180,WC-1,4453,RELEASED,2026-05-11
MO-7081,M-1157,WC-12,4407,COMPLETED,12-08-2025
MO-7082,M-1056,WC-13,267,COMPLETED,18-05-2026
MO-7083,M-1011,WC-6,1658,completed,2025-10-07
MO-7084,M-1042,WC-6,194,RELEASED,01-05-2024
MO-7085,M-1067,WC-10,1836,released,01/13/2025
MO-7086,M-1080,WC-7,2317,COMPLETED,10-09-2026
MO-7087,M-1236,WC-13,3480,OPEN,2026-08-15
MO-7088,M-1036,WC-7,861,open,13-01-2026
MO-7089,M-1039,WC-3,1232,completed,11/09/2025
MO-7090,M-1042,WC-3,4534,open,12/18/2024
MO-7091,M-1206,WC-4,2293,completed,15-05-2026
MO-7092,M-1287,WC-11,2181,released,2026-09-19
MO-7093,M-1091,WC-6,1316,OPEN,10/23/2024
MO-7094,M-1259,WC-3,2104,released,2025-05-02
MO-7095,M-1003,WC-3,228,COMPLETED,12/07/2026
MO-7096,M-1298,WC-1,1069,completed,2025-02-21
MO-7097,M-1170,WC-1,2036,OPEN,07/06/2025
MO-7098,M-1260,WC-10,2399,completed,2026-06-23
MO-7099,M-1231,WC-5,4558,completed,04/01/2025
MO-7100,M-1112,WC-13,4894,open,01/11/2026
MO-7101,M-1047,WC-3,1157,open,2026-03-06
MO-7102,M-1187,WC-10,4395,released,2024-12-12
MO-7103,M-1257,WC-11,564,open,2026-09-20
MO-7104,M-1087,WC-9,4224,completed,09/26/2025
MO-7105,M-1236,WC-6,3976,OPEN,23-02-2025
MO-7106,M-1013,WC-10,2980,completed,2024-01-07
MO-7107,M-1093,WC-12,2115,open,2024-12-02
MO-7108,M-1186,WC-15,1726,open,2025-02-17
MO-7109,M-1145,WC-4,3492,open,06/06/2025
MO-7110,M-1269,WC-15,3542,completed,02-02-2024
MO-7111,M-1206,WC-12,2751,RELEASED,2024-01-10
MO-7112,M-1195,WC-6,93,COMPLETED,2024-08-14
MO-7113,M-1163,WC-13,4843,completed,11/09/2025
MO-7114,M-1121,WC-7,3119,RELEASED,2025-02-14
MO-7115,M-1133,WC-11,1721,open,2024-06-02
MO-7116,M-1071,WC-9,2124,OPEN,01/25/2025
MO-7117,M-1207,WC-1,2053,open,2026-05-06
MO-7118,M-1024,WC-5,508,OPEN,2024-03-19
MO-7119,M-1015,WC-1,264,OPEN,10/04/2026
MO-7120,M-1008,WC-11,1784,COMPLETED,03/19/2024
MO-7121,M-1095,WC-4,2649,released,2025-08-04
MO-7122,M-1033,WC-3,830,RELEASED,2024-07-19
MO-7123,M-1222,WC-1,3418,COMPLETED,07-09-2026
MO-7124,M-1000,WC-1,4400,completed,05/21/2024
MO-7125,M-1293,WC-12,2144,OPEN,2026-11-09
MO-7126,M-1252,WC-13,3377,COMPLETED,2024-03-23
MO-7127,M-1255,WC-11,4819,released,03-07-2025
MO-7128,M-1126,WC-2,1568,released,2025-02-13
MO-7129,M-1201,WC-12,1156,RELEASED,2026-11-21
MO-7130,M-1242,WC-2,2402,RELEASED,07-08-2025
MO-7131,M-1115,WC-8,4237,RELEASED,05/26/2026
MO-7132,M-1218,WC-15,2802,RELEASED,07/04/2025
MO-7133,M-1065,WC-11,1505,OPEN,2026-07-13
MO-7134,M-1226,WC-5,1092,COMPLETED,02/16/2025
MO-7135,M-1206,WC-10,3917,COMPLETED,2026-12-26
MO-7136,M-1042,WC-10,839,released,2024-07-05
MO-7137,M-1274,WC-12,4077,open,04/02/2026
MO-7138,M-1017,WC-4,4566,RELEASED,2026-12-06
MO-7139,M-1167,WC-3,3453,released,2024-04-15
MO-7140,M-1051,WC-7,1889,open,2026-10-21
MO-7141,M-1242,WC-4,4371,released,2024-06-17
MO-7142,M-1093,WC-14,401,completed,20-09-2025
MO-7143,M-1159,WC-12,1526,released,2024-05-21
MO-7144,M-1230,WC-12,3947,open,2025-07-01
MO-7145,M-1180,WC-14,741,COMPLETED,2026-06-10
MO-7146,M-1219,WC-4,3328,released,08/20/2026
MO-7147,M-1077,WC-3,838,open,2024-04-16
MO-7148,M-1080,WC-11,1035,completed,10-11-2025
MO-7149,M-1069,WC-12,830,RELEASED,09/02/2024
MO-7150,M-1149,WC-14,3741,open,2025-07-27
MO-7151,M-1192,WC-5,4019,OPEN,2025-02-16
MO-7152,M-1105,WC-6,840,RELEASED,2026-10-22
MO-7153,M-1122,WC-2,3806,open,2026-03-11
MO-7154,M-1098,WC-11,4279,OPEN,2026-05-12
MO-7155,M-1053,WC-15,2642,COMPLETED,01/25/2026
MO-7156,M-1117,WC-15,3977,OPEN,02/17/2025
MO-7157,M-1241,WC-15,1968,completed,2026-10-10
MO-7158,M-1020,WC-2,1737,RELEASED,2025-05-12
MO-7159,M-1192,WC-8,1285,completed,2024-04-08
MO-7160,M-1042,WC-1,3392,OPEN,03-03-2025
MO-7161,M-1051,WC-3,506,RELEASED,2024-09-01
MO-7162,M-1177,WC-10,4014,released,08-01-2024
MO-7163,M-1137,WC-10,4417,RELEASED,2024-12-25
MO-7164,M-1219,WC-4,2962,open,21-04-2026
MO-7165,M-1285,WC-15,184,COMPLETED,03/13/2026
MO-7166,M-1259,WC-7,3085,completed,2025-07-10
MO-7167,M-1100,WC-12,4355,completed,08/14/2026
MO-7168,M-1179,WC-15,1286,completed,2024-03-27
MO-7169,M-1242,WC-8,2864,COMPLETED,03/27/2026
MO-7170,M-1136,WC-5,3149,RELEASED,2024-11-24
MO-7171,M-1088,WC-9,4465,released,15-01-2026
MO-7172,M-1144,WC-6,32,completed,06-01-2025
MO-7173,M-1021,WC-9,4606,RELEASED,2026-11-28
MO-7174,M-1078,WC-2,2439,OPEN,04/13/2026
MO-7175,M-1281,WC-2,571,OPEN,2024-06-07
MO-7176,M-1135,WC-4,623,released,03/09/2025
MO-7177,M-1114,WC-12,1726,completed,12/02/2025
MO-7178,M-1018,WC-15,2513,open,2025-10-18
MO-7179,M-1158,WC-15,307,OPEN,05/04/2025
MO-7180,M-1267,WC-2,2574,OPEN,2024-07-15
MO-7181,M-1047,WC-15,1105,COMPLETED,2025-03-06
MO-7182,M-1184,WC-9,4512,completed,19-11-2024
MO-7183,M-1245,WC-3,2499,released,15-11-2026
MO-7184,M-1263,WC-13,4670,completed,04/08/2024
MO-7185,M-1163,WC-14,2689,completed,2025-10-03
MO-7186,M-1179,WC-13,4824,COMPLETED,27-11-2024
MO-7187,M-1228,WC-13,3882,completed,2025-02-03
MO-7188,M-1127,WC-15,3998,COMPLETED,22-11-2026
MO-7189,M-1265,WC-15,3822,COMPLETED,2024-06-28
MO-7190,M-1112,WC-8,3992,completed,2026-01-18
MO-7191,M-1008,WC-8,4924,open,01/06/2026
MO-7192,M-1016,WC-13,771,COMPLETED,2024-03-01
MO-7193,M-1294,WC-10,1582,COMPLETED,01/22/2026
MO-7194,M-1078,WC-1,4131,completed,09-12-2025
MO-7195,M-1261,WC-10,4900,OPEN,2024-06-21
MO-7196,M-1009,WC-14,718,released,21-09-2026
MO-7197,M-1050,WC-10,143,open,2026-10-12
MO-7198,M-1292,WC-15,34,open,2025-09-17
MO-7199,M-1070,WC-6,462,COMPLETED,2025-08-08
MO-7200,M-1248,WC-2,2369,open,27-03-2026
MO-7201,M-1122,WC-3,2605,completed,2025-08-08
MO-7202,M-1035,WC-13,1363,completed,2024-05-13
MO-7203,M-1024,WC-3,4917,OPEN,06/07/2026
MO-7204,M-1076,WC-12,3406,completed,2025-07-24
MO-7205,M-1253,WC-12,4487,completed,02/08/2026
MO-7206,M-1034,WC-3,3816,completed,2026-10-03
MO-7207,M-1205,WC-12,2957,COMPLETED,2026-11-08
MO-7208,M-1109,WC-14,540,RELEASED,2025-01-22
MO-7209,M-1087,WC-13,66,released,18-01-2025
MO-7210,M-1290,WC-13,4797,OPEN,2024-07-08
MO-7211,M-1128,WC-14,184,open,06/11/2026
MO-7212,M-1212,WC-4,4377,open,11/14/2026
MO-7213,M-1222,WC-5,3219,completed,2024-09-28
MO-7214,M-1067,WC-11,2202,RELEASED,2026-07-18
MO-7215,M-1047,WC-5,2855,released,2025-11-12
MO-7216,M-1009,WC-1,1349,OPEN,2025-04-05
MO-7217,M-1223,WC-3,2674,RELEASED,02/18/2025
MO-7218,M-1168,WC-11,1662,COMPLETED,2026-06-13
MO-7219,M-1000,WC-12,2932,OPEN,06/02/2026
MO-7220,M-1205,WC-3,3822,COMPLETED,10-09-2026
MO-7221,M-1120,WC-12,693,OPEN,2025-01-08
MO-7222,M-1276,WC-11,2517,completed,05-01-2024
MO-7223,M-1208,WC-12,3439,released,2025-06-02
MO-7224,M-1024,WC-14,3988,completed,12/09/2025
MO-7225,M-1029,WC-5,538,open,05/15/2025
MO-7226,M-1187,WC-5,1103,released,2024-12-02
MO-7227,M-1294,WC-11,4202,COMPLETED,2026-07-04
MO-7228,M-1151,WC-8,2016,RELEASED,01/07/2024
MO-7229,M-1080,WC-12,3320,OPEN,03/15/2024
MO-7230,M-1278,WC-2,4077,RELEASED,08/18/2025
MO-7231,M-1193,WC-14,1126,COMPLETED,07/12/2025
MO-7232,M-1101,WC-5,1175,OPEN,01/02/2024
MO-7233,M-1217,WC-13,4979,completed,12/25/2026
MO-7234,M-1289,WC-1,4833,OPEN,2025-07-10
MO-7235,M-1283,WC-15,2171,OPEN,25-08-2025
MO-7236,M-1137,WC-4,1872,completed,02-06-2024
MO-7237,M-1266,WC-12,3941,open,2026-04-24
MO-7238,M-1066,WC-6,2093,open,12/18/2025
MO-7239,M-1058,WC-6,2160,completed,05/12/2026
MO-7240,M-1162,WC-9,4449,completed,04/10/2025
MO-7241,M-1183,WC-10,1649,OPEN,2025-10-28
MO-7242,M-1214,WC-3,4113,RELEASED,2026-04-18
MO-7243,M-1049,WC-9,4838,OPEN,15-11-2024
MO-7244,M-1232,WC-5,1164,completed,09/22/2024
MO-7245,M-1102,WC-1,820,open,11/21/2025
MO-7246,M-1218,WC-10,1785,COMPLETED,02-01-2024
MO-7247,M-1082,WC-4,2404,open,2026-02-23
MO-7248,M-1097,WC-2,4051,COMPLETED,08/09/2025
MO-7249,M-1201,WC-13,481,released,2026-10-11
MO-7250,M-1291,WC-10,894,completed,2025-05-11
MO-7251,M-1167,WC-4,719,open,2025-10-16
MO-7252,M-1208,WC-6,1184,OPEN,2024-03-03
MO-7253,M-1196,WC-5,2183,COMPLETED,13-10-2026
MO-7254,M-1239,WC-14,4774,OPEN,01/14/2026
MO-7255,M-1238,WC-13,1675,COMPLETED,11/07/2024
MO-7256,M-1288,WC-1,3518,COMPLETED,2024-11-24
MO-7257,M-1063,WC-7,1760,OPEN,06/19/2024
MO-7258,M-1152,WC-3,2810,RELEASED,08/05/2026
MO-7259,M-1090,WC-4,4043,RELEASED,2024-02-13
MO-7260,M-1060,WC-13,1922,completed,23-11-2025
MO-7261,M-1149,WC-6,3869,open,03-11-2026
MO-7262,M-1045,WC-6,1229,open,11/06/2025
MO-7263,M-1012,WC-7,635,released,2024-06-09
MO-7264,M-1181,WC-6,899,COMPLETED,03-05-2024
MO-7265,M-1293,WC-7,4081,released,2025-03-21
MO-7266,M-1212,WC-9,1912,completed,2025-01-13
MO-7267,M-1263,WC-12,2978,OPEN,02/02/2025
MO-7268,M-1148,WC-5,805,RELEASED,02/06/2025
MO-7269,M-1145,WC-5,1008,released,2025-12-09
MO-7270,M-1178,WC-10,927,released,10/11/2024
MO-7271,M-1008,WC-2,429,COMPLETED,01/23/2024
MO-7272,M-1223,WC-5,4181,COMPLETED,2024-08-18
MO-7273,M-1222,WC-7,1013,COMPLETED,08-09-2024
MO-7274,M-1249,WC-13,1408,RELEASED,2024-02-25
