employee_id,month,base_salary,bonus,deductions
E-1048,2025-08,17955,0,0
E-1366,2025-08,"53 358,00",0,537
E-2241,2026-02,"$23,081.00",0,0
E-1715,2026-07,"$54,683.00",0,1418
E-2469,2025-09,23667,"$24,710.00",0
E-1857,2026-08,"$29,164.00",0,0
E-1847,2025-11,"$18,052.00",0,433
E-3238,2024-02,16494,0,0
E-3315,2026-11,"$45,178.00",14931,0
E-1971,12/2026,33032,0,0
E-3491,12/2025,"$35,043.00",0,0
E-1321,2024-03,18016,0,"$1,459.00"
E-2323,2026-03,55473,0,0
E-1226,11/2026,"$42,414.00",0,0
E-2036,2026-11,38700,"$14,004.00",1563
E-1195,10/2026,33108,5309,0
E-2571,2024-09,15176,5467,0
E-2165,03/2026,42224,0,0
E-1849,2024-12,24936,0,0
E-2632,2025-11,17127,"$26,254.00",0
E-1680,2025-09,"$28,045.00","$23,711.00",0
E-1802,08/2026,22947,0,0
E-1957,2025-02,36388,0,0
E-2919,02/2024,57277,0,0
E-1598,2025-12,54 818,0,0
E-1153,2026-09,24 680,0,0
E-2593,01/2024,54 856,0,0
E-2883,02/2026,37081,"$11,897.00",0
E-1450,2024-01,27396,28002,0
E-2599,2025-12,"$56,162.00",0,0
E-2163,2026-05,"$9,100.00",0,0
E-2501,2025-01,10 729,"$24,995.00",0
E-1380,2025-06,38342,"$26,527.00",0
E-2744,2024-08,36670,8624,0
E-2629,2025-03,"20 680,00",11506,0
E-3129,2024-05,"$57,030.00",22542,"227,00"
E-2356,2026-09,"$7,773.00",6778,0
E-1388,2024-04,35812,0,0
E-1058,2025-11,"38 031,00",0,1207
E-1087,2025-05,"51 238,00",0,$860.00
E-2163,07/2026,14182,0,0
E-1805,2024-06,"$23,309.00",2952,"$1,487.00"
E-1384,2026-01,9 509,8 701,958
E-2616,2026-04,35531,0,$790.00
E-1647,04/2025,21643,0,0
E-1978,2025-02,49287,0,0
E-3197,2025-07,24096,0,0
E-2334,2025-05,13 946,0,0
E-1599,2024-01,41690,0,0
E-1007,2025-02,32 197,0,0
E-3408,2026-01,"$50,513.00",0,0
E-3387,2025-08,55285,0,0
E-2251,2026-04,10154,0,0
E-1523,06/2026,27211,0,0
E-1862,06/2025,10747,5448,0
E-2666,2024-06,53681,27 208,"553,00"
E-3376,2026-01,19 431,0,0
E-2938,2026-07,12389,0,0
E-2838,07/2026,54891,0,0
E-2555,2025-11,"$35,334.00","$28,744.00",0
E-1205,2025-03,44714,"$28,722.00",0
E-2200,2025-02,"$9,198.00",13531,0
E-2742,2025-03,"53 297,00",27 615,0
E-2071,2026-09,43588,"$1,359.00",0
E-1397,2025-08,"$40,795.00",0,0
E-1526,2024-07,42743,0,0
E-1963,2024-03,"$33,381.00",0,0
E-2096,2024-04,24337,6928,0
E-3364,2026-06,"$31,583.00",0,0
E-1794,2026-06,37 512,"$26,360.00","$1,523.00"
E-3170,2025-07,52346,4340,380
E-1506,12/2024,"$48,399.00",0,0
E-2610,2025-09,7928,7645,0
E-2914,12/2024,"$51,320.00",0,0
E-2465,2025-09,20389,0,0
E-1969,2024-12,41652,0,0
E-1979,11/2025,42584,0,"$1,686.00"
E-1135,2026-08,38878,"$20,763.00",0
E-2494,2024-06,27 921,0,0
E-2201,2026-08,50326,"$9,378.00",0
E-1919,2026-12,"$37,968.00",0,1 186
E-2837,2025-09,26213,0,0
E-3340,08/2024,7648,0,0
E-1074,2024-06,"$46,740.00",21033,0
E-2835,2026-04,"$12,907.00",18 535,0
E-2919,2024-03,"$39,170.00","$7,542.00",0
E-2549,2024-04,"8 457,00",0,0
E-1202,2025-10,43 758,"29 405,00",0
E-2138,2026-03,"$44,010.00",25571,0
E-2749,2026-02,59158,0,0
E-1525,2024-08,"$33,290.00","$10,902.00",0
E-3297,2026-10,"$44,148.00",17032,0
E-2700,09/2025,58 984,"10 284,00",0
E-2877,05/2024,51522,0,0
E-3037,2024-07,50940,0,0
E-1801,2024-03,31127,0,444
E-1827,2024-06,36627,"$2,001.00",0
E-3397,2026-02,54155,0,0
E-3187,2024-10,"$11,523.00",0,"$1,299.00"
E-2622,06/2025,59904,"27 876,00",1189
E-1257,2025-05,33957,11982,0
E-3062,2026-02,"$13,615.00",17802,0
E-1448,2026-01,11104,0,755
E-3178,2024-04,45220,0,"$1,311.00"
E-1436,2026-11,7345,0,0
E-3408,2026-08,54865,"$11,172.00",0
E-1163,2026-06,33204,10597,"$1,259.00"
E-1126,2025-01,"$34,693.00",0,0
E-2619,2025-06,47439,0,0
E-3099,2026-05,48562,0,0
E-1315,2025-06,"$55,874.00",0,0
E-3200,2024-02,13 782,0,0
E-2522,2024-04,55640,0,0
E-1423,2024-03,45 069,0,1 399
E-3245,02/2025,"$9,321.00",0,0
E-1627,07/2024,7248,"$8,430.00",0
E-2306,2026-06,"$15,894.00",0,0
E-2536,08/2024,"27 397,00",26050,0
E-3593,2026-10,32449,0,0
E-1710,07/2024,"14 384,00",0,$553.00
E-3523,2024-04,56996,0,"$1,478.00"
E-1525,2025-03,"$41,249.00",0,1 276
E-2340,2026-08,34813,0,1832
E-1116,2025-01,46527,0,0
E-2489,2025-03,20 736,0,0
E-3516,12/2024,52714,"7 503,00",$830.00
E-1254,12/2025,"$14,289.00",0,0
E-3350,05/2025,46786,0,0
E-1256,2024-12,"$38,779.00","$28,426.00","$1,884.00"
E-1530,01/2024,"$13,885.00",0,0
E-3389,05/2025,36991,12 803,0
E-1487,2024-06,32817,0,0
E-1498,2024-03,"19 298,00",0,0
E-2191,2026-02,"$25,370.00",0,306
E-3296,2024-07,"57 773,00",0,0
E-1555,05/2025,39400,6439,0
E-1105,2025-10,"$38,898.00",0,0
E-2843,08/2024,17788,0,"$1,090.00"
E-2718,07/2025,29971,0,0
E-1160,2024-05,47098,0,0
E-2772,2025-05,48221,0,0
E-1264,2025-12,30 050,15552,"$1,245.00"
E-1070,2025-11,"$18,736.00",27599,0
E-1610,2024-02,18195,0,0
E-2020,2025-05,"14 628,00",0,0
E-2067,2024-12,"$15,376.00",0,0
E-2160,2026-02,"$49,265.00",0,0
E-2348,2026-05,"$12,608.00",0,0
E-1700,2026-01,"22 897,00",0,0
E-2813,03/2026,41297,0,0
E-1279,2024-06,21224,"7 828,00",0
E-1277,2025-03,56109,0,0
E-2095,2024-07,"$18,826.00",0,0
E-2590,2024-12,7644,8284,0
E-2203,2026-08,"$49,754.00",0,0
E-1023,01/2026,32539,19259,0
E-3487,2025-11,"$16,619.00",0,0
E-1026,2024-02,20395,0,0
E-3486,2024-10,"$26,725.00","$2,891.00",$646.00
E-2302,2026-05,"$12,516.00",0,0
E-2435,2024-12,36207,0,0
E-2058,2024-04,"$54,213.00",0,0
E-2757,2026-09,"46 112,00","15 318,00","1 616,00"
E-2333,2026-02,45 111,"$4,170.00",1760
E-2094,02/2025,31752,0,0
E-3255,2024-12,49865,0,0
E-3037,07/2026,28 329,0,1570
E-1488,12/2026,58283,"$3,333.00",1993
E-2885,2024-11,"$29,627.00",0,1224
E-2848,2026-04,26855,0,0
E-2376,2024-08,25462,0,0
E-1491,11/2026,"$12,777.00",0,0
E-1205,11/2025,"$9,901.00","$20,916.00",0
E-1113,2026-01,"$36,606.00","9 122,00",0
E-1901,2025-07,8819,0,1499
E-1952,2026-03,46529,0,0
E-1775,2025-02,"$56,360.00","$25,739.00",0
E-1960,05/2026,28206,0,0
E-3058,2025-05,40668,0,1858
E-2094,2025-01,"$9,966.00",23038,0
E-2178,2024-01,13238,"$8,194.00",0
E-2991,2024-03,16363,11694,0
E-3465,2026-04,"18 370,00",0,0
E-3176,2025-05,28760,"$5,400.00",0
E-2060,2026-10,"$5,693.00",0,0
E-1995,2025-03,14373,0,1607
E-1122,2025-07,19660,0,0
E-2652,2025-03,37 526,0,0
E-1026,09/2024,"$54,057.00",0,0
E-3358,2024-10,45169,0,0
E-2029,2024-09,"$38,216.00",26157,0
E-1969,2025-10,17550,0,0
E-2114,2024-08,23 905,"$20,737.00",0
E-2478,2026-01,17413,0,0
E-1996,2026-01,"$52,846.00",0,0
E-2516,2026-12,5668,11219,0
E-3052,2024-12,"30 538,00",0,0
E-3050,2025-05,15113,"$14,567.00",0
E-3576,2026-08,20580,0,0
E-1153,11/2025,"59 972,00",0,0
E-3398,2025-03,22518,0,0
E-2047,2024-05,"$30,893.00",0,0
E-2580,2025-05,44431,0,0
E-1028,2026-04,22213,6219,0
E-2787,05/2025,16078,0,0
E-2327,12/2026,41683,0,0
E-2595,2025-04,44023,0,1361
E-2571,2024-04,"$55,577.00",18482,0
E-3292,2024-03,51011,21066,0
E-2246,11/2024,15109,0,0
E-2768,2026-05,23500,0,0
E-2073,2024-03,"$51,195.00",12926,0
E-2332,2025-05,47482,0,0
E-2350,2026-12,40176,0,1551
E-2772,2025-01,30992,0,0
E-2840,2025-11,9404,13966,0
E-2363,2025-10,7103,"$26,230.00",0
E-3465,2025-07,"37 925,00",7 141,0
E-3209,2026-01,54657,0,0
E-1443,2025-06,53375,8050,0
E-1223,04/2025,59 358,0,0
E-1416,12/2026,"57 518,00",0,0
E-2650,2024-02,"$24,120.00",0,950
E-1237,12/2024,"$35,527.00",7897,0
E-1800,2026-04,"$5,444.00",0,0
E-2474,2024-07,23395,0,0
E-3251,2025-05,58876,0,0
E-2301,2025-12,"$20,161.00",0,"1 043,00"
E-2476,2025-04,"$40,082.00",0,0
E-2288,2025-03,20081,21584,0
E-1529,2024-05,15 795,0,0
E-3334,02/2024,33931,0,0
E-3498,2026-09,30482,0,0
E-3454,2025-11,"8 084,00",0,0
E-3128,2026-01,51404,0,0
E-3027,2026-01,50542,0,0
E-1732,2026-12,46 131,0,0
E-2542,2026-01,"$27,087.00",0,0
E-1618,2025-07,55313,0,0
E-3548,2024-07,"$18,234.00",0,0
E-3568,2024-08,"$25,201.00",0,0
E-1293,2025-05,14234,0,1380
E-2220,2025-09,32089,22675,0
E-1576,2025-05,50689,"$19,366.00",0
E-2909,2024-07,50071,0,0
E-1734,2026-06,15288,0,0
E-2050,2024-06,36793,0,0
E-1517,2025-12,"$57,952.00",0,0
E-1350,2025-02,"$54,683.00",0,0
E-2932,2026-06,50 670,0,"525,00"
E-2764,2024-02,"$13,995.00",0,0
E-2629,02/2025,"$22,303.00",0,0
E-1340,2024-09,12295,0,0
E-3346,05/2025,52615,0,0
E-1989,2026-08,"$53,866.00",0,0
E-2197,2026-10,"$9,598.00",0,0
E-2924,08/2025,32414,"$15,308.00",0
E-3195,2025-10,6031,0,0
E-3052,12/2025,46306,0,1383
E-2567,2024-05,59981,0,0
E-1700,11/2024,"5 591,00",0,0
E-2849,06/2025,29531,0,0
E-1525,2026-07,30322,28719,0
E-3310,04/2025,42920,0,0
E-1650,2024-07,27051,0,$278.00
E-1530,04/2025,47643,12147,0
E-2794,08/2024,"$54,243.00",0,0
E-2374,2024-09,"$33,605.00",0,0
E-2982,2024-01,26738,0,0
E-2674,10/2024,"$7,788.00",0,1982
E-3160,01/2026,38585,0,1182
E-1417,2024-01,"$20,214.00",0,0
E-1424,02/2024,56155,0,0
E-3154,04/2025,27664,13 201,0
E-2117,2025-12,"$55,084.00","$16,061.00",0
E-2158,02/2026,32646,0,0
E-3449,07/2026,"33 319,00",0,0
E-2858,2024-05,"59 774,00",0,0
E-2570,2024-09,59222,"$7,311.00",0
E-1655,2025-02,"$41,258.00",16189,0
E-1460,07/2025,33908,0,0
E-1309,11/2024,"$39,394.00",0,0
E-1726,2024-12,"39 826,00",0,0
E-1729,04/2024,6 359,0,0
E-2011,01/2024,"$30,089.00","$27,995.00",0
E-1047,2024-10,"$29,004.00","4 874,00",0
E-3248,2026-03,5513,"$20,929.00",0
E-1052,2025-09,"$48,341.00",0,0
E-1513,2024-04,12557,0,0
E-2096,2025-12,"8 399,00",0,0
E-1143,2026-10,"$35,631.00",21096,0
E-3062,2025-08,21983,0,0
E-2176,2024-06,"$24,863.00",0,0
E-2663,2025-05,"$24,770.00",0,0
E-3102,2025-11,18734,0,$513.00
E-1245,2024-04,"$28,495.00",0,0
E-3339,2024-11,"$34,709.00",0,0
E-2406,2025-06,45043,0,0
E-1279,09/2024,6661,0,175
E-3133,2026-06,"27 919,00",2807,0
E-2179,2024-08,36837,25010,0
E-2034,2025-01,"33 597,00",0,0
E-2597,02/2025,26 234,0,0
E-2372,2025-04,"24 164,00",0,0
E-2914,2024-03,27 153,0,0
E-1303,2025-01,"$38,468.00",0,0
E-2875,09/2024,27180,0,0
E-2785,2024-05,9 890,0,0
E-1727,2025-10,"$20,454.00",0,0
E-2092,2026-12,59739,"$2,166.00",0
E-2683,2025-11,46644,0,0
E-1305,01/2024,"$33,571.00","$13,786.00",0
E-1345,2024-06,30234,0,0
E-1749,2026-04,"$40,070.00",0,0
E-2612,2026-07,"36 367,00","$28,174.00",0
E-2735,2024-02,35728,0,0
E-2704,06/2026,20386,0,0
E-3449,11/2024,"$10,675.00","$5,493.00",0
E-3109,01/2024,38 785,0,0
E-2424,2025-10,"$9,578.00",0,0
E-2465,2025-09,"5 575,00",0,0
E-1120,2026-12,30 548,0,0
E-1684,2024-10,"24 279,00",0,0
E-3197,2024-10,20576,"$13,490.00",0
E-2051,2026-06,32362,0,0
E-2344,2024-07,29622,0,0
E-1322,05/2026,"$7,955.00",0,0
E-1047,2026-10,"$47,277.00","1 775,00",$439.00
E-1959,2024-09,16642,0,1 987
E-2993,2024-05,"$13,709.00",0,0
E-1954,2025-11,21896,0,0
E-2569,2025-05,"$31,297.00",0,0
E-1252,2024-10,"$26,790.00",0,0
E-2755,2024-12,"$34,091.00",0,0
E-2303,11/2026,10017,0,272
E-3249,2026-10,31100,0,0
E-3000,2025-04,58 397,15 735,0
E-2273,08/2025,54048,0,0
E-2690,03/2024,"29 282,00",0,0
E-1536,2025-02,"$22,022.00",0,0
E-1385,12/2026,"$51,974.00",0,0
E-1711,2024-03,30914,0,0
E-3325,2024-07,34165,"$4,320.00",0
E-2245,2025-10,11129,"$3,507.00",0
E-1198,2026-02,"50 505,00","$7,654.00",0
E-2108,2025-07,"$30,584.00",21 507,0
E-2495,2026-09,41531,0,0
E-2266,2026-10,"$20,463.00",0,0
E-2106,2025-09,"$47,220.00",0,0
E-1039,2024-10,36 293,0,0
E-1684,2025-02,24373,25522,0
E-3571,09/2025,"9 382,00",0,0
E-3184,2026-01,"$24,525.00",21824,0
E-3084,2024-01,5232,0,0
E-2131,2025-09,"28 190,00",21580,0
E-2888,2024-11,"$44,917.00",0,0
E-3433,2026-02,"$41,300.00",0,0
E-3328,2024-06,"$6,010.00","$12,982.00",0
E-1942,2025-07,"$44,649.00",0,0
E-3537,2025-07,49249,0,0
E-1365,2026-02,24022,"12 449,00",0
E-1963,12/2024,56448,0,619
E-1999,11/2024,39 516,0,0
E-2556,2025-10,57710,26083,0
E-3034,2026-11,"$13,684.00",11168,0
E-2650,2024-10,58373,0,1488
E-2238,2024-10,"$28,534.00",24693,0
E-3402,2026-11,"$29,899.00",0,0
E-3146,2026-03,12102,0,0
E-3246,2024-02,20 479,0,0
E-1357,2026-12,"$20,224.00",2402,0
E-3109,2025-02,"$56,193.00",0,0
E-3313,2026-05,23764,0,0
E-2188,01/2024,"$39,860.00",15661,0
E-3345,10/2025,12183,4811,0
E-2822,2024-02,"$48,451.00",0,1929
E-1371,08/2026,55722,"$29,072.00",0
E-3172,2024-07,47618,"9 502,00",0
E-2990,02/2024,29271,0,0
E-1342,2024-09,24340,29052,0
E-2991,2026-02,13035,0,0
E-1033,2025-06,18708,0,$500.00
E-3066,2025-08,51 604,0,0
E-2125,2024-04,44939,0,1781
E-1789,2024-08,34196,0,0
E-2404,04/2024,"21 663,00",0,0
E-2216,2024-05,"$28,254.00","$20,640.00","$1,589.00"
E-1099,2026-01,33186,0,0
E-2438,2024-01,47253,0,"$1,534.00"
E-2158,2025-01,"$8,120.00",0,0
E-1204,09/2026,"$53,153.00",0,300
E-1214,2024-03,30 094,0,0
E-2726,2026-07,"5 868,00",0,0
E-3010,2025-06,34092,"5 708,00",0
E-2888,12/2025,16540,0,0
E-1616,11/2024,33086,"$29,387.00",0
E-2145,11/2026,51779,"1 813,00",0
E-3419,2024-03,26280,0,0
E-1055,2025-03,44001,0,0
E-3002,12/2026,"$18,461.00","$18,413.00",0
E-1712,2025-08,"28 881,00",0,0
E-3345,2026-12,8998,"$25,375.00",0
E-1719,2026-04,51 937,0,0
E-3093,2025-01,25087,0,0
E-2266,2026-01,"$45,762.00",0,0
E-1044,2025-11,"$18,185.00",0,0
E-3269,2024-10,18125,0,0
E-1727,2024-06,5 523,0,0
E-3218,2026-11,30439,0,0
E-2648,06/2026,41 133,0,0
E-2688,2024-12,35837,0,0
E-1793,2024-11,"$44,614.00",0,0
E-3401,2024-05,44135,0,0
E-2483,2026-05,"$29,317.00",21110,0
E-1765,2026-04,58749,0,0
E-2935,2025-02,"12 121,00",0,0
E-3150,2026-08,25826,0,"559,00"
E-2517,2026-03,"$49,772.00",0,0
E-3533,2026-11,"$12,492.00","$27,785.00",0
E-1502,2025-01,12946,0,0
E-2306,2024-06,"$14,014.00",11593,0
E-3442,2025-11,"$30,266.00",26445,0
E-2501,04/2024,53701,1719,1 356
E-2153,2026-06,14 723,0,0
E-1414,2025-06,23661,12358,0
E-2604,2024-12,40566,0,0
E-2711,2025-02,37261,0,0
E-1041,02/2025,53 704,0,0
E-3107,2024-10,44997,25014,0
E-1324,2024-12,"17 883,00",0,0
E-3161,04/2024,"$46,787.00",0,769
E-1216,2025-03,16072,0,0
E-2210,2024-01,"$42,170.00","$14,664.00",0
E-2704,2024-05,42 609,17335,0
E-3514,2026-05,48590,28064,0
E-2281,2025-09,56 015,0,0
E-1811,2026-11,"$28,840.00",0,1309
E-2389,2026-10,56434,0,0
E-2422,2024-07,40207,0,0
E-2271,2026-08,42533,0,0
E-2197,2026-12,19593,0,0
E-3221,2024-11,37047,29 730,0
E-3030,04/2025,41427,"$9,727.00",0
E-2580,02/2026,58315,0,"1 442,00"
E-3171,2024-07,30 427,0,0
E-2068,2024-11,"$45,592.00",20980,0
E-2915,10/2024,29143,0,0
E-2147,2025-10,"$50,866.00",0,0
E-3157,03/2026,53 044,0,0
E-2751,2026-11,12405,0,0
E-1294,2026-04,"47 444,00",13555,0
E-1932,2026-01,16096,0,0
E-3510,2025-02,41720,0,1171
E-1541,2026-07,32403,4033,0
E-1995,2025-02,"$32,357.00",0,0
E-1569,2026-08,45616,0,0
E-2071,2024-06,55089,0,$697.00
E-1956,2025-09,10316,4076,0
E-1239,2025-03,"$5,742.00","24 712,00",0
E-2313,2025-12,30293,0,0
E-1247,2024-07,"11 152,00",0,0
E-3033,2025-06,"$25,363.00",0,0
E-2368,2026-10,19693,0,0
E-1251,2026-04,"55 862,00",0,0
E-3292,07/2026,39 356,0,0
E-3144,2024-09,23742,0,0
E-2810,2026-03,"$33,198.00",7838,0
E-2624,2024-11,"$49,174.00",0,0
E-2510,2026-02,19567,1 185,0
E-1409,2026-04,50295,"$7,330.00",0
E-3302,02/2024,51427,11922,0
E-1731,2024-03,30264,7 534,0
E-2967,04/2025,"$38,949.00","$20,122.00",0
E-3317,2026-08,34813,0,0
E-1176,2025-08,35302,0,0
E-3223,2024-01,46906,0,145
E-2813,2025-03,20 931,0,1570
E-3543,2025-11,"$31,167.00",0,1009
E-1455,2024-07,54245,0,0
E-1513,2025-08,49225,0,0
E-2554,2024-07,"$6,782.00",0,446
E-1510,09/2025,"53 659,00",0,0
E-2196,2024-08,39019,10 800,0
E-2962,2025-06,57343,0,0
E-3203,2026-07,6030,0,0
E-2590,2024-04,"$53,846.00",0,0
E-2427,2025-08,"$21,453.00",0,0
E-3036,2024-03,"$9,491.00",22077,0
E-2961,2025-09,56817,0,0
E-2918,12/2026,"$16,019.00",15397,0
E-1205,2026-04,15995,0,1 095
E-1434,2025-10,38 434,0,0
E-3052,08/2024,"$17,604.00",9038,0
E-2350,2024-12,24 104,0,0
E-1960,2026-08,"6 630,00",0,0
E-3043,07/2024,50381,0,0
E-1349,2024-03,11837,0,0
E-3339,10/2026,"$19,585.00",10951,0
E-3132,2025-04,"$20,509.00","11 009,00",0
E-2639,09/2025,52795,19 107,0
E-2233,2026-12,"$48,625.00",0,0
E-2296,2025-05,"$30,269.00",9077,0
E-2976,2024-09,"$55,883.00",0,1069
E-1218,2026-12,30968,8561,0
E-2126,2026-06,"$45,515.00",0,0
E-1274,2025-10,29092,0,0
E-2425,2025-02,"$55,677.00","$9,366.00",0
E-2404,2025-03,"33 077,00",0,0
E-1232,12/2026,"39 958,00","$28,605.00",0
E-1393,2025-03,"$55,101.00",0,0
E-2767,2026-12,9295,0,0
E-1428,07/2025,11002,0,0
E-1499,2026-06,27949,0,0
E-2090,2026-02,14165,0,0
E-2165,2024-09,18222,0,$930.00
E-1611,2026-12,55673,"$1,661.00",707
E-3600,01/2024,32 270,21068,0
E-2819,2024-07,16 930,"$14,696.00",0
E-1279,12/2025,30026,5810,0
E-3312,2026-05,51543,0,0
E-1976,2025-05,"$51,035.00",8290,359
E-2793,2025-07,24956,"28 170,00",0
E-3158,2024-09,"$23,824.00",0,"1 178,00"
E-2219,12/2026,59137,0,0
E-3034,08/2024,57233,0,0
E-3309,2026-09,13700,"$10,379.00",0
E-1134,2025-04,47209,0,0
E-3562,2024-07,28130,0,0
E-2262,2025-07,18169,0,0
E-2174,2025-05,"$47,433.00",0,0
E-3287,2025-01,"$35,875.00",0,264
E-3177,2026-07,27 976,0,0
E-3409,2026-07,56779,0,0
E-1305,2024-10,"$39,059.00",0,0
E-1087,2026-08,"$8,578.00",0,0
E-1077,2026-07,"$53,864.00",0,0
E-1784,07/2025,13713,0,0
E-3300,2024-12,6 843,16523,0
E-1376,2024-05,45353,"$12,735.00",0
E-3415,2025-06,33276,"9 496,00",0
E-1994,2024-01,"$21,470.00",0,0
E-1391,2024-05,"$39,047.00",0,0
E-1145,2024-08,53388,"$3,873.00",0
E-1465,10/2026,54874,0,1903
E-2383,2025-04,38791,0,0
E-1651,2026-07,"$53,812.00",0,0
E-1180,2025-11,"11 128,00",0,0
E-1925,2025-11,"46 620,00",0,0
E-3111,2026-10,10224,0,1750
E-3176,2026-07,52456,"$14,003.00",0
E-3201,2025-03,"5 666,00",0,0
E-2025,05/2025,21285,0,0
E-1794,2025-06,"$53,058.00",15 036,0
E-2146,07/2026,51013,0,0
E-1721,2025-06,5683,"$8,201.00",0
E-1535,2025-03,49146,0,1998
E-2335,2026-04,7487,0,0
E-1037,2026-08,10446,"$8,954.00",0
E-2359,2025-07,5731,0,0
E-1866,2025-03,36 199,27 519,1009
E-3535,2024-02,50758,0,0
E-2884,2025-04,49 522,22472,0
E-2912,02/2025,46014,0,0
E-2818,2026-05,54003,0,0
E-3569,2025-05,7194,0,0
E-2151,2026-12,42643,0,0
E-2917,2024-01,50819,13848,0
E-3345,12/2024,14 895,0,0
E-3180,2026-04,41761,0,0
E-3412,2024-06,16722,23019,0
E-2664,2026-02,"$23,272.00",0,0
E-3189,2026-03,22 638,0,0
E-3296,2026-04,"$9,791.00",23026,0
E-3159,05/2025,"$14,191.00",23234,0
E-1962,2026-04,"$54,982.00",0,0
E-2132,2025-10,"$45,479.00",0,0
E-1423,2024-03,56651,0,0
E-2654,2024-02,12 482,0,0
E-2767,2025-12,"$24,775.00",21180,0
E-2235,2026-11,11111,0,0
E-1743,2025-09,12187,1176,0
E-1538,2024-07,"$14,069.00",0,"902,00"
E-1089,2024-02,41171,14540,0
E-1470,2026-02,14905,0,0
E-2079,2024-02,"$46,733.00",18312,0
E-2949,2025-01,59 366,0,0
E-2360,2024-11,22492,0,0
E-1240,02/2025,"11 773,00",0,0
E-2349,2024-03,27657,0,0
E-1334,2025-08,"$56,628.00",0,0
E-2628,2024-05,22190,0,0
E-2988,2026-03,55936,0,0
E-1970,2026-12,"$54,338.00",0,0
E-3136,2025-02,"33 912,00",0,0
E-3143,2024-04,34868,0,0
E-1770,12/2024,26766,0,0
E-1668,2025-02,31 991,0,"$1,191.00"
E-2598,2026-10,7612,7735,0
E-2196,2026-03,18345,0,0
E-3166,12/2025,7 618,0,0
E-1556,2024-12,"$6,533.00","$21,547.00",0
E-2249,2026-04,55424,0,0
E-1938,2026-05,"$14,744.00",0,0
E-2394,2025-07,29191,0,0
E-2284,2025-12,33733,"1 073,00",0
E-3287,2026-03,15010,"3 561,00",0
E-2263,2026-03,21478,0,0
E-3338,2025-11,44230,0,0
E-1180,05/2024,42829,21542,0
E-1914,2026-10,"47 883,00",0,0
E-2981,2025-03,6 885,0,0
E-1329,2026-04,41091,"$9,100.00",0
E-1687,2026-09,"$30,951.00",0,0
E-2717,2024-06,27623,29008,231
E-3506,2025-10,"$24,906.00","21 209,00",0
E-1551,07/2024,"59 727,00",0,0
E-3393,2026-07,"$42,801.00",0,0
E-2622,2025-09,"$58,127.00",0,0
E-3117,2025-11,20261,0,1 785
E-1771,03/2024,46 753,0,0
E-3294,2025-01,"$9,341.00",0,0
E-2617,2025-01,"16 400,00",4 191,549
E-1764,12/2026,"$29,464.00",0,0
E-2559,2026-06,"$48,460.00",0,0
E-1811,2025-04,19445,0,0
E-2175,2025-11,19042,0,1 008
E-2940,2025-10,"46 875,00",0,1237
E-1891,2024-08,20 322,0,"$1,439.00"
E-3273,02/2025,"$24,046.00",3 176,1557
E-3059,05/2026,"$38,582.00",26 117,0
E-1921,2026-10,58875,1908,0
E-2497,2026-03,6674,"$12,753.00",0
E-3133,01/2025,"58 605,00",0,1311
E-2211,2026-08,52742,0,1530
E-1106,2026-06,49969,0,1492
E-2869,2025-04,"$13,199.00",0,0
E-1686,2025-11,35638,0,0
E-2145,2025-08,15862,2650,0
E-1349,2025-08,"56 121,00",7064,0
E-3535,2026-06,"$40,046.00",0,0
E-1870,2024-11,"$29,069.00",5594,0
E-1002,10/2026,"$14,116.00",0,0
E-2365,2025-10,47 729,0,0
E-2998,2024-03,17615,0,0
E-3020,2025-02,36484,0,0
E-2841,2026-11,40 459,0,0
E-1747,2026-09,"$50,154.00",0,0
E-2786,2026-12,6418,0,$685.00
E-2878,2024-12,"$18,244.00",0,0
E-3564,2025-12,"$35,638.00","$10,036.00",0
E-3180,2026-09,55267,3968,0
E-1260,2025-02,"$40,944.00",0,0
E-1408,2026-09,28 114,0,0
E-3580,2026-01,"$23,818.00",0,0
E-2474,2025-08,43098,"$3,484.00",0
E-2979,2026-03,"$15,758.00",0,0
E-1151,2025-04,53888,"$15,998.00",0
E-2681,2026-09,12487,0,0
E-2390,2025-01,11662,12636,0
E-2193,2024-02,18983,0,0
E-1718,2025-09,"$21,456.00",0,0
E-1522,2025-11,32 869,"$3,471.00",0
E-2321,2025-03,"$10,505.00",0,0
E-3263,2026-02,52562,0,0
E-2476,05/2025,13067,0,0
E-1593,2026-06,"$32,653.00",0,0
E-3290,2024-06,"$57,231.00","1 128,00",$795.00
E-2761,01/2024,59021,0,0
E-2571,2024-03,33786,0,0
E-3014,05/2026,"$15,324.00",0,197
E-2801,03/2025,17881,0,0
E-2397,11/2025,"$9,530.00","$8,795.00",0
E-1408,2026-02,54 124,0,0
E-1382,2024-03,18489,0,0
E-1284,2025-02,58 122,0,0
E-1039,2026-06,"$31,748.00",0,0
E-1045,2024-12,"$27,155.00","$2,769.00",0
E-2704,2024-03,"18 670,00",0,0
E-2663,2024-12,22597,0,0
E-2602,2026-12,41 706,0,0
E-2135,01/2024,"38 758,00",0,0
E-2024,2026-02,9127,"5 986,00",0
E-2079,2026-10,41247,0,0
E-2166,2024-12,"31 453,00",0,490
E-3245,2024-09,22857,"12 331,00",0
E-2462,2026-09,34572,17610,0
E-1119,2024-10,"15 133,00",7 520,0
E-2585,2026-06,"$51,894.00",0,0
E-1989,2025-01,23791,0,0
