order_id,customer_id,store_id,coupon_id,order_date,status,total_amount
ORD-12505,CUST-774,ST-22,CP-136,16-10-2026,CLOSED,"$8,743.00"
ORD-12506,CUST-3203,ST-14,,14-06-2024, Active ,"$12,477.00"
ORD-12507,CUST-156,ST-11,,2025-07-24,pending,7396
ORD-12508,CUST-4972,ST-16,,2026-08-19,ACTIVE,$374.00
ORD-12509,CUST-4733,ST-6,,2025-03-03,CLOSED,2860
ORD-12510,CUST-402,ST-6,CP-167,2025-07-10,CLOSED,"$10,373.00"
ORD-12511,CUST-2976,ST-22,,06/23/2026,ACTIVE,"8 596,00"
ORD-12512,CUST-2566,ST-6,,2026-06-21,ACTIVE,"$2,921.00"
ORD-12513,CUST-4655,ST-11,,08/20/2026,PENDING,"$9,830.00"
ORD-12514,CUST-2620,ST-7,CP-23,2024-03-20,pending,8716
ORD-12515,CUST-59,ST-8,,2026-04-05,ACTIVE,"$12,442.00"
ORD-12516,CUST-1180,ST-23,,2024-11-20,closed,3330
ORD-12517,CUST-3829,ST-14,CP-121,22-11-2025,active,1 982
ORD-12518,CUST-1468,ST-14,CP-70,02-03-2025,closed,3142
ORD-12519,CUST-4433,ST-17,,2024-06-23,CLOSED,"$3,983.00"
ORD-12520,CUST-3321,ST-11,,09/17/2024,CLOSED,"$4,610.00"
ORD-12521,CUST-1480,ST-11,CP-67,2025-08-14,active,"19 697,00"
ORD-12522,CUST-1466,ST-11,CP-59,01/26/2026,PENDING,9337
ORD-12523,CUST-2611,ST-2,,2025-07-23,pending,1717
ORD-12524,CUST-2604,ST-8,CP-109,2025-07-08,CLOSED,5 136
ORD-12525,CUST-3808,ST-6,CP-24,2026-08-17, Active ,66
ORD-12526,CUST-3337,ST-4,,12/22/2025, Active ,6 574
ORD-12527,CUST-2044,ST-10,CP-163,2024-09-08,closed,1756
ORD-12528,CUST-3032,ST-9,CP-147,11/11/2024,active,1 838
ORD-12529,CUST-2583,ST-12,CP-50,2026-06-19,CLOSED,19 253
ORD-12530,CUST-1227,ST-10,CP-199,2026-03-05,pending,9979
ORD-12531,CUST-1070,ST-16,,2026-04-05,PENDING,"$2,961.00"
ORD-12532,CUST-2387,ST-1,,09-12-2026,CLOSED,17375
ORD-12533,CUST-4722,ST-13,,13-03-2024,CLOSED,11379
ORD-12534,CUST-4296,ST-7,CP-146,16-08-2024,ACTIVE,19344
ORD-12535,CUST-3742,ST-18,CP-67,12/21/2025, Active ,"$14,269.00"
ORD-12536,CUST-954,ST-4,,06/25/2025,CLOSED,1492
ORD-12537,CUST-3491,ST-21,,07/05/2024,active,5027
ORD-12538,CUST-764,ST-16,,2024-03-14,active,"$4,271.00"
ORD-12539,CUST-3058,ST-5,CP-42,11/18/2026, Active ,6525
ORD-12540,CUST-4870,ST-2,,2025-08-09, Active ,"$19,718.00"
ORD-12541,CUST-2878,ST-1,CP-57,07-12-2026,pending,"$13,152.00"
ORD-12542,CUST-699,ST-14,,04/01/2026,ACTIVE,14941
ORD-12543,CUST-2531,ST-19,,02/20/2026, Active ,11499
ORD-12544,CUST-3868,ST-20,,28-09-2026,ACTIVE,9185
ORD-12545,CUST-4121,ST-22,CP-200,09/05/2026, Active ,5132
ORD-12546,CUST-2359,ST-20,,2025-01-02,closed,19913
ORD-12547,CUST-2160,ST-5,,11-06-2025,CLOSED,12830
ORD-12548,CUST-2663,ST-2,,28-11-2026,ACTIVE,"$10,387.00"
ORD-12549,CUST-3250,ST-25,,06/26/2025,ACTIVE,13839
ORD-12550,CUST-2251,ST-23,,2026-11-16,ACTIVE,"$3,316.00"
ORD-12551,CUST-3193,ST-5,,2024-07-15,closed,"$14,230.00"
ORD-12552,CUST-196,ST-23,CP-164,09/18/2026,CLOSED,"$16,910.00"
ORD-12553,CUST-2652,ST-24,,2025-02-20,closed,11850
ORD-12554,CUST-1444,ST-24,,03/20/2025, Active ,"$7,141.00"
ORD-12555,CUST-4621,ST-11,CP-151,12-06-2026,active,7847
ORD-12556,CUST-1295,ST-1,CP-14,2025-12-09,active,"$12,479.00"
ORD-12557,CUST-226,ST-13,,2026-04-25,ACTIVE,"$15,403.00"
ORD-12558,CUST-1297,ST-8,,08-03-2025,CLOSED,18584
ORD-12559,CUST-936,ST-2,CP-95,12/18/2024,closed,17294
ORD-12560,CUST-4764,ST-14,,2026-11-17,active,2449
ORD-12561,CUST-3055,ST-11,,2024-03-02,closed,"$19,783.00"
ORD-12562,CUST-1335,ST-5,CP-178,2025-07-24,CLOSED,"$11,023.00"
ORD-12563,CUST-4872,ST-25,,10/07/2026,active,$528.00
ORD-12564,CUST-640,ST-11,,05/24/2024,CLOSED,"$4,301.00"
ORD-12565,CUST-2535,ST-21,CP-23,2026-07-13,ACTIVE,9350
ORD-12566,CUST-2111,ST-2,CP-51,22-05-2024,closed,"$5,840.00"
ORD-12567,CUST-2582,ST-3,,2024-08-19,CLOSED,16 935
ORD-12568,CUST-1246,ST-10,,07/02/2024,closed,"$6,473.00"
ORD-12569,CUST-4028,ST-10,CP-23,19-10-2025,pending,18 523
ORD-12570,CUST-1621,ST-14,CP-181,25-09-2024,active,7 909
ORD-12571,CUST-2578,ST-20,,11/20/2026,PENDING,"$14,266.00"
ORD-12572,CUST-15,ST-7,,23-11-2024,CLOSED,11793
ORD-12573,CUST-3696,ST-22,,2026-12-27,PENDING,7353
ORD-12574,CUST-1476,ST-19,,21-01-2025,CLOSED,7038
ORD-12575,CUST-867,ST-21,,01/08/2024,pending,"$18,113.00"
ORD-12576,CUST-2206,ST-2,CP-81,2024-06-04,PENDING,14910
ORD-12577,CUST-897,ST-13,,08-01-2024,PENDING,8575
ORD-12578,CUST-1151,ST-10,CP-146,21-07-2026,PENDING,8 064
ORD-12579,CUST-1570,ST-13,,17-01-2024,active,"$14,991.00"
ORD-12580,CUST-2497,ST-4,CP-95,2024-07-19,ACTIVE,15504
ORD-12581,CUST-1521,ST-21,,07/26/2025,closed,"19 716,00"
ORD-12582,CUST-3259,ST-10,,02/04/2024,PENDING,8827
ORD-12583,CUST-1576,ST-14,,2026-06-13,active,"15 970,00"
ORD-12584,CUST-4731,ST-10,,25-12-2025, Active ,"$10,844.00"
ORD-12585,CUST-3768,ST-4,CP-51,12/19/2026,pending,6723
ORD-12586,CUST-3689,ST-2,,2026-01-22,PENDING,7843
ORD-12587,CUST-2077,ST-22,CP-81,03-11-2025,PENDING,8832
ORD-12588,CUST-206,ST-24,,14-08-2024,closed,"$19,227.00"
ORD-12589,CUST-3024,ST-17,CP-51,2024-11-17,PENDING,15 018
ORD-12590,CUST-18,ST-22,CP-99,2024-11-27,CLOSED,"$4,509.00"
ORD-12591,CUST-3871,ST-4,,2024-02-20,closed,18531
ORD-12592,CUST-1808,ST-24,,13-10-2024,CLOSED,9170
ORD-12593,CUST-4122,ST-9,,2024-07-01,CLOSED,"$4,226.00"
ORD-12594,CUST-2576,ST-24,CP-11,2024-01-14,CLOSED,8256
ORD-12595,CUST-1159,ST-23,,04/23/2024,pending,15826
ORD-12596,CUST-3279,ST-10,,12/26/2025, Active ,"14 297,00"
ORD-12597,CUST-1512,ST-9,,2026-02-17,ACTIVE,"$8,120.00"
ORD-12598,CUST-57,ST-7,CP-127,06/08/2025,PENDING,"$5,262.00"
ORD-12599,CUST-3189,ST-4,CP-97,2024-08-07,CLOSED,"9 981,00"
ORD-12600,CUST-3338,ST-25,,04/14/2024,pending,6 937
ORD-12601,CUST-2365,ST-1,,2024-05-21,ACTIVE,17919
ORD-12602,CUST-4045,ST-10,CP-43,27-07-2026,PENDING,17605
ORD-12603,CUST-2021,ST-25,CP-103,05/12/2025,active,3587
ORD-12604,CUST-2053,ST-22,,2024-10-07, Active ,"13 739,00"
ORD-12605,CUST-2349,ST-1,,07/24/2025, Active ,11981
ORD-12606,CUST-3421,ST-11,CP-73,2026-09-12,ACTIVE,1102
ORD-12607,CUST-3424,ST-7,,2024-01-20,pending,9567
ORD-12608,CUST-3156,ST-3,CP-143,2026-01-21,CLOSED,"$18,816.00"
ORD-12609,CUST-1308,ST-23,CP-42,11/08/2025,pending,"6 047,00"
ORD-12610,CUST-1736,ST-8,,05/18/2026,active,9142
ORD-12611,CUST-757,ST-6,,05/27/2025,pending,"$16,158.00"
ORD-12612,CUST-4053,ST-18,,2025-12-24,PENDING,"10 933,00"
ORD-12613,CUST-1215,ST-19,,2026-10-24,PENDING,17044
ORD-12614,CUST-4054,ST-24,,2025-10-13,active,"$19,924.00"
ORD-12615,CUST-2233,ST-9,CP-144,27-03-2025, Active ,$613.00
ORD-12616,CUST-73,ST-13,,12/02/2026, Active ,"4 065,00"
ORD-12617,CUST-2850,ST-3,,2025-11-16,PENDING,946
ORD-12618,CUST-4240,ST-22,,2025-12-13,ACTIVE,8615
ORD-12619,CUST-4875,ST-16,,12/15/2025,pending,2361
ORD-12620,CUST-4108,ST-3,,24-04-2024,ACTIVE,"$11,342.00"
ORD-12621,CUST-690,ST-1,,27-09-2024,closed,"$5,276.00"
ORD-12622,CUST-4399,ST-23,CP-149,13-07-2026,closed,7022
ORD-12623,CUST-3479,ST-4,,04/12/2026,PENDING,"$8,801.00"
ORD-12624,CUST-2441,ST-12,,2025-06-25,ACTIVE,11400
ORD-12625,CUST-3788,ST-22,,2025-10-08,PENDING,3129
ORD-12626,CUST-4422,ST-18,,09-04-2025,closed,15098
ORD-12627,CUST-603,ST-5,,2026-05-22, Active ,2 556
ORD-12628,CUST-1032,ST-6,,24-07-2026,ACTIVE,11433
ORD-12629,CUST-1581,ST-8,CP-145,2024-12-12,PENDING,17 998
ORD-12630,CUST-542,ST-17,,2026-07-12,ACTIVE,16583
ORD-12631,CUST-3509,ST-19,,2025-02-14,closed,"$4,296.00"
ORD-12632,CUST-1756,ST-23,,2024-03-08,ACTIVE,1980
ORD-12633,CUST-2324,ST-1,CP-121,12-06-2026,CLOSED,"$19,353.00"
ORD-12634,CUST-2678,ST-23,,2024-03-28,pending,15531
ORD-12635,CUST-1446,ST-14,CP-189,2025-02-01, Active ,16644
ORD-12636,CUST-3034,ST-21,,06/08/2026,ACTIVE,"$15,552.00"
ORD-12637,CUST-1626,ST-4,,2026-03-12,active,"$15,543.00"
ORD-12638,CUST-1204,ST-9,,2025-04-24, Active ,"$18,072.00"
ORD-12639,CUST-3496,ST-18,,2025-03-25,CLOSED,17 716
ORD-12640,CUST-1645,ST-2,,04-06-2025,ACTIVE,17 944
ORD-12641,CUST-3776,ST-1,CP-91,2026-06-21,pending,12 829
ORD-12642,CUST-2151,ST-23,CP-37,2025-10-01,ACTIVE,16926
ORD-12643,CUST-474,ST-20,CP-50,2025-05-13, Active ,9591
ORD-12644,CUST-1822,ST-1,,2026-02-21,active,"$1,250.00"
ORD-12645,CUST-467,ST-13,CP-74,07-01-2026,active,15038
ORD-12646,CUST-3552,ST-21,,14-05-2026,CLOSED,13615
ORD-12647,CUST-1989,ST-9,CP-73,2026-07-25,ACTIVE,13647
ORD-12648,CUST-3896,ST-14,,02-02-2025, Active ,11 101
ORD-12649,CUST-3065,ST-22,,06/18/2025,pending,"$18,234.00"
ORD-12650,CUST-3647,ST-5,,2026-04-10,PENDING,"$15,650.00"
ORD-12651,CUST-4000,ST-9,,09/07/2025,ACTIVE,"2 691,00"
ORD-12652,CUST-4624,ST-2,,2024-12-03,PENDING,14888
ORD-12653,CUST-1502,ST-9,,25-05-2026,CLOSED,"$10,898.00"
ORD-12654,CUST-3021,ST-19,,09/25/2024,ACTIVE,"$6,344.00"
ORD-12655,CUST-918,ST-3,,2025-08-14,ACTIVE,10481
ORD-12656,CUST-3494,ST-18,,07/27/2026,closed,"$17,152.00"
ORD-12657,CUST-4389,ST-11,,2025-05-17,active,13713
ORD-12658,CUST-1781,ST-6,,03/01/2025,PENDING,"5 319,00"
ORD-12659,CUST-1731,ST-13,,2026-05-01,CLOSED,"$14,242.00"
ORD-12660,CUST-4723,ST-11,CP-29,2026-12-16,ACTIVE,5206
ORD-12661,CUST-3196,ST-17,CP-183,2024-07-14,PENDING,"$15,743.00"
ORD-12662,CUST-640,ST-7,,03-06-2025,active,$211.00
ORD-12663,CUST-3287,ST-7,,08-04-2025,ACTIVE,12846
ORD-12664,CUST-3344,ST-19,,2026-04-14,ACTIVE,4272
ORD-12665,CUST-3798,ST-24,CP-48,2025-01-07,closed,15851
ORD-12666,CUST-563,ST-9,,2025-01-21,ACTIVE,"$4,901.00"
ORD-12667,CUST-1500,ST-21,,2025-05-15,pending,6370
ORD-12668,CUST-4908,ST-16,,2024-12-20,CLOSED,"$18,118.00"
ORD-12669,CUST-3677,ST-1,,2025-06-13,ACTIVE,8137
ORD-12670,CUST-3806,ST-3,,2024-04-06,pending,"$4,500.00"
ORD-12671,CUST-2141,ST-9,,07/28/2026, Active ,"5 909,00"
ORD-12672,CUST-4812,ST-11,,24-02-2026,PENDING,11960
ORD-12673,CUST-3012,ST-18,CP-159,07/06/2024,PENDING,12428
ORD-12674,CUST-2244,ST-15,,2024-11-02,pending,6 536
ORD-12675,CUST-2769,ST-16,,02/08/2024, Active ,"2 951,00"
ORD-12676,CUST-4270,ST-22,,2025-03-10, Active ,8 286
ORD-12677,CUST-3003,ST-11,CP-13,2025-08-15,ACTIVE,14 660
ORD-12678,CUST-737,ST-13,,08/16/2025,ACTIVE,2234
ORD-12679,CUST-4583,ST-2,,2025-08-21,closed,12805
ORD-12680,CUST-568,ST-3,,10/06/2024,closed,"$13,766.00"
ORD-12681,CUST-4362,ST-19,,25-08-2026,ACTIVE,"$10,967.00"
ORD-12682,CUST-478,ST-6,,2026-03-24,active,15373
ORD-12683,CUST-2597,ST-9,CP-85,2024-07-12, Active ,"$16,677.00"
ORD-12684,CUST-2524,ST-18,,13-07-2025,closed,"$6,608.00"
ORD-12685,CUST-4030,ST-23,,05/26/2026,PENDING,1065
ORD-12686,CUST-4556,ST-13,CP-113,2024-09-14,closed,"$6,465.00"
ORD-12687,CUST-2488,ST-20,,09-08-2026,pending,17966
ORD-12688,CUST-2017,ST-9,CP-127,04/23/2025,PENDING,3715
ORD-12689,CUST-344,ST-20,,08/23/2024,PENDING,19744
ORD-12690,CUST-4301,ST-14,CP-37,01/04/2025, Active ,8688
ORD-12691,CUST-397,ST-21,CP-157,2024-04-02,closed,"$7,814.00"
ORD-12692,CUST-1656,ST-1,,09/16/2026,ACTIVE,15324
ORD-12693,CUST-3181,ST-8,,07/26/2025,pending,5 363
ORD-12694,CUST-3538,ST-17,,2026-04-19, Active ,"$10,234.00"
ORD-12695,CUST-4017,ST-12,,12/02/2026,PENDING,12478
ORD-12696,CUST-264,ST-18,,2024-03-03,CLOSED,11311
ORD-12697,CUST-4735,ST-16,,05/11/2025,CLOSED,3508
ORD-12698,CUST-3577,ST-24,,01/01/2026,active,"$16,734.00"
ORD-12699,CUST-456,ST-12,CP-29,2024-09-23, Active ,13 674
ORD-12700,CUST-2956,ST-24,,10/25/2024,active,8621
ORD-12701,CUST-624,ST-14,,09/27/2024,CLOSED,5 422
ORD-12702,CUST-2278,ST-4,CP-11,2026-04-25,pending,1 653
ORD-12703,CUST-1846,ST-11,,2025-10-17,CLOSED,"$7,608.00"
ORD-12704,CUST-2332,ST-24,,2024-01-27,ACTIVE,"$5,781.00"
ORD-12705,CUST-62,ST-23,,04/18/2026,ACTIVE,6530
ORD-12706,CUST-4879,ST-10,CP-52,2025-10-19,ACTIVE,"10 392,00"
ORD-12707,CUST-3730,ST-10,,2024-04-03,ACTIVE,"16 089,00"
ORD-12708,CUST-1350,ST-2,,03-01-2024,active,"$1,985.00"
ORD-12709,CUST-4156,ST-6,CP-87,09/25/2024,CLOSED,"2 550,00"
ORD-12710,CUST-685,ST-2,CP-92,12-05-2024,pending,5993
ORD-12711,CUST-4783,ST-11,,2026-06-19,closed,"1 334,00"
ORD-12712,CUST-1224,ST-25,,06-02-2024,PENDING,7039
ORD-12713,CUST-4314,ST-18,,2025-01-25,ACTIVE,"$18,211.00"
ORD-12714,CUST-4400,ST-1,,2024-05-26,ACTIVE,17 900
ORD-12715,CUST-505,ST-19,,2024-10-12,closed,9303
ORD-12716,CUST-4717,ST-24,,01/02/2025,active,"2 146,00"
ORD-12717,CUST-2521,ST-9,,03-03-2026,PENDING,19841
ORD-12718,CUST-1683,ST-14,,2026-06-15,closed,"$10,000.00"
ORD-12719,CUST-3021,ST-4,,2026-03-20, Active ,"$18,630.00"
ORD-12720,CUST-3714,ST-3,,07/17/2026, Active ,4163
ORD-12721,CUST-271,ST-13,,2025-12-01,PENDING,$252.00
ORD-12722,CUST-9,ST-2,,27-01-2026,PENDING,4779
ORD-12723,CUST-3017,ST-16,,17-10-2025,active,"3 746,00"
ORD-12724,CUST-3720,ST-4,CP-102,12-05-2025,active,8 070
ORD-12725,CUST-1836,ST-18,,2025-09-24,active,7995
ORD-12726,CUST-2744,ST-13,CP-140,2024-06-20, Active ,"$14,910.00"
ORD-12727,CUST-4253,ST-19,,08/01/2025,ACTIVE,906
ORD-12728,CUST-1311,ST-10,CP-148,01/18/2024,CLOSED,2301
ORD-12729,CUST-4657,ST-22,,01/08/2025,pending,"4 066,00"
ORD-12730,CUST-983,ST-13,,17-08-2024, Active ,17440
ORD-12731,CUST-4682,ST-13,CP-149,05/16/2025,ACTIVE,3066
ORD-12732,CUST-4861,ST-15,,2024-06-01,closed,17645
ORD-12733,CUST-4646,ST-7,,2025-11-08,closed,"$6,164.00"
ORD-12734,CUST-101,ST-24,CP-137,2026-01-26,active,2073
ORD-12735,CUST-3175,ST-25,,2024-07-06,pending,"$2,657.00"
ORD-12736,CUST-3064,ST-7,,2024-08-20,closed,18164
ORD-12737,CUST-4391,ST-3,,20-04-2024,CLOSED,17014
ORD-12738,CUST-2187,ST-7,,2025-12-14,CLOSED,"$3,233.00"
ORD-12739,CUST-4627,ST-14,,25-09-2026,pending,"331,00"
ORD-12740,CUST-4304,ST-4,,04/23/2024, Active ,"$7,233.00"
ORD-12741,CUST-1936,ST-5,,15-07-2024,active,"$15,098.00"
ORD-12742,CUST-561,ST-9,,2025-06-19,PENDING,11559
ORD-12743,CUST-2746,ST-14,CP-124,2024-10-13,active,"$2,660.00"
ORD-12744,CUST-4112,ST-1,,05-05-2025,closed,"$2,967.00"
ORD-12745,CUST-4167,ST-1,,08-10-2024,ACTIVE,"$16,117.00"
ORD-12746,CUST-4914,ST-19,,10/27/2025,pending,"$7,639.00"
ORD-12747,CUST-2939,ST-10,CP-84,07/26/2024,active,"$3,467.00"
ORD-12748,CUST-4278,ST-13,CP-46,2026-09-13,ACTIVE,"$18,025.00"
ORD-12749,CUST-3918,ST-6,,07/03/2025,ACTIVE,5112
ORD-12750,CUST-3969,ST-1,,18-04-2025,closed,629
ORD-12751,CUST-2633,ST-10,CP-180,2024-04-21,active,"$10,931.00"
ORD-12752,CUST-673,ST-4,,2024-03-10,CLOSED,15613
ORD-12753,CUST-2545,ST-18,,11-07-2026,ACTIVE,5389
ORD-12754,CUST-1368,ST-12,,2025-08-15,ACTIVE,17086
ORD-12755,CUST-4197,ST-8,CP-102,2025-02-03,ACTIVE,12669
ORD-12756,CUST-1586,ST-25,CP-57,2024-01-21,pending,"$18,551.00"
ORD-12757,CUST-1887,ST-14,CP-142,28-01-2025,active,8522
ORD-12758,CUST-2912,ST-4,,12/04/2026,PENDING,"$12,913.00"
ORD-12759,CUST-2563,ST-20,,02/12/2025,ACTIVE,559
ORD-12760,CUST-2082,ST-22,,02/17/2024, Active ,"$11,486.00"
ORD-12761,CUST-536,ST-10,CP-61,01/14/2026,CLOSED,14581
ORD-12762,CUST-4962,ST-11,,2025-09-19, Active ,"6 711,00"
ORD-12763,CUST-4363,ST-7,CP-69,2024-07-11,closed,"$4,661.00"
ORD-12764,CUST-4394,ST-11,,2025-03-02,active,16966
ORD-12765,CUST-3109,ST-25,,2026-12-27,pending,"13 330,00"
ORD-12766,CUST-597,ST-23,,2025-12-17,PENDING,"13 220,00"
ORD-12767,CUST-4846,ST-11,,2025-11-28,pending,"$6,203.00"
ORD-12768,CUST-1671,ST-11,,2024-03-28,ACTIVE,13175
ORD-12769,CUST-206,ST-17,CP-131,02-09-2025,CLOSED,"$1,548.00"
ORD-12770,CUST-2884,ST-15,,2025-04-24,PENDING,"$9,530.00"
ORD-12771,CUST-2182,ST-19,,2026-03-02,PENDING,1643
ORD-12772,CUST-2578,ST-13,,02/28/2025, Active ,5960
ORD-12773,CUST-4864,ST-14,CP-191,2026-12-09,active,15103
ORD-12774,CUST-2318,ST-23,,2024-11-05,closed,1 314
ORD-12775,CUST-3073,ST-24,,2025-02-27,PENDING,"$18,901.00"
ORD-12776,CUST-4091,ST-23,,2025-02-24,CLOSED,12415
ORD-12777,CUST-2567,ST-7,,2024-02-22,pending,"$11,370.00"
ORD-12778,CUST-3875,ST-14,,2025-10-20,pending,18 319
ORD-12779,CUST-3606,ST-2,,04/13/2026,ACTIVE,8321
ORD-12780,CUST-3074,ST-15,,02/23/2025,ACTIVE,"$11,144.00"
ORD-12781,CUST-997,ST-22,CP-80,2024-07-05,pending,"$15,983.00"
ORD-12782,CUST-2396,ST-23,CP-132,06-03-2024,pending,"9 276,00"
ORD-12783,CUST-1166,ST-5,,2025-02-12, Active ,"$8,560.00"
ORD-12784,CUST-3218,ST-7,,2024-11-17,pending,1875
ORD-12785,CUST-1472,ST-24,,2025-12-09,pending,"$11,973.00"
ORD-12786,CUST-3419,ST-23,,2025-04-19,closed,17 586
ORD-12787,CUST-3618,ST-9,,2025-10-21,CLOSED,"$1,707.00"
ORD-12788,CUST-4771,ST-12,,11/14/2026,PENDING,"$5,880.00"
ORD-12789,CUST-1583,ST-25,CP-198,2024-08-19,active,"$18,918.00"
ORD-12790,CUST-4665,ST-3,CP-113,2025-11-18,active,"11 083,00"
ORD-12791,CUST-844,ST-9,,2024-04-07, Active ,8928
ORD-12792,CUST-3437,ST-15,,2025-01-05, Active ,3800
ORD-12793,CUST-4419,ST-12,CP-164,01/02/2024, Active ,19716
ORD-12794,CUST-4547,ST-11,CP-114,2024-08-15,active,"$19,756.00"
ORD-12795,CUST-2161,ST-1,,07-10-2026,pending,8464
ORD-12796,CUST-36,ST-18,CP-163,02/12/2024,PENDING,"$13,337.00"
ORD-12797,CUST-4101,ST-11,,08/21/2026,closed,15966
ORD-12798,CUST-1912,ST-6,CP-190,2026-12-25,active,13859
ORD-12799,CUST-581,ST-15,,2024-12-03,active,14435
ORD-12800,CUST-2337,ST-13,,02/17/2024,PENDING,15090
ORD-12801,CUST-3775,ST-11,,2025-05-02,active,19685
ORD-12802,CUST-1750,ST-19,CP-43,2026-08-06,ACTIVE,6926
ORD-12803,CUST-2330,ST-14,,15-12-2025,active,1173
ORD-12804,CUST-4066,ST-11,CP-78,23-01-2024,PENDING,8935
ORD-12805,CUST-1655,ST-20,CP-190,2024-07-24,CLOSED,10714
ORD-12806,CUST-4476,ST-6,,2024-01-01,active,17989
ORD-12807,CUST-2525,ST-4,,2025-10-22, Active ,4317
ORD-12808,CUST-81,ST-16,,2026-01-08,active,"$6,193.00"
ORD-12809,CUST-4608,ST-21,,14-08-2025,PENDING,18514
ORD-12810,CUST-100,ST-20,CP-25,2025-05-26,closed,7347
ORD-12811,CUST-4113,ST-22,,2024-03-01,ACTIVE,"$11,645.00"
ORD-12812,CUST-2079,ST-4,,2025-11-08,pending,331
ORD-12813,CUST-3516,ST-11,,23-07-2025,active,18 639
ORD-12814,CUST-4770,ST-25,CP-150,11-04-2024, Active ,"148,00"
ORD-12815,CUST-2152,ST-3,,2025-05-04,closed,2780
ORD-12816,CUST-3166,ST-23,CP-24,2025-01-26,active,"$2,252.00"
ORD-12817,CUST-4371,ST-12,CP-154,11/19/2026, Active ,1631
ORD-12818,CUST-589,ST-16,CP-133,2024-05-01,closed,3134
ORD-12819,CUST-500,ST-16,,2026-07-16,CLOSED,"$2,859.00"
ORD-12820,CUST-2507,ST-20,CP-99,2026-12-27,CLOSED,"$10,677.00"
ORD-12821,CUST-4778,ST-6,,2026-03-09,ACTIVE,3459
ORD-12822,CUST-2699,ST-3,,2025-08-09, Active ,"$1,765.00"
ORD-12823,CUST-257,ST-8,CP-52,10/08/2026,active,"6 034,00"
ORD-12824,CUST-3998,ST-24,,05-01-2026, Active ,"10 158,00"
ORD-12825,CUST-3479,ST-21,,2025-07-15,pending,12394
ORD-12826,CUST-1359,ST-9,,2024-10-15, Active ,14018
ORD-12827,CUST-3393,ST-13,,01/14/2026,PENDING,2092
ORD-12828,CUST-884,ST-11,CP-14,11-06-2025,CLOSED,"$10,422.00"
ORD-12829,CUST-2303,ST-25,CP-80,10/08/2026,PENDING,17673
ORD-12830,CUST-4479,ST-18,,2026-07-22,closed,"8 555,00"
ORD-12831,CUST-253,ST-23,,2024-10-14,pending,14983
ORD-12832,CUST-4020,ST-9,,2026-05-22,ACTIVE,15 474
ORD-12833,CUST-4957,ST-12,,05/02/2026,CLOSED,"$3,675.00"
ORD-12834,CUST-1352,ST-9,,2024-08-25,closed,"6 379,00"
ORD-12835,CUST-4926,ST-11,CP-39,2026-10-27, Active ,"5 905,00"
ORD-12836,CUST-928,ST-6,CP-172,2025-01-05,active,783
ORD-12837,CUST-2628,ST-7,,2025-03-18,PENDING,12342
ORD-12838,CUST-533,ST-20,CP-31,2026-08-14,active,"$2,393.00"
ORD-12839,CUST-4880,ST-24,,12/27/2024,CLOSED,"$15,737.00"
ORD-12840,CUST-4764,ST-7,,11/10/2024,closed,10638
ORD-12841,CUST-3130,ST-6,,05/20/2024,closed,12 579
ORD-12842,CUST-869,ST-6,,2024-05-20,ACTIVE,"$10,954.00"
ORD-12843,CUST-3625,ST-24,,02/12/2026,CLOSED,7507
ORD-12844,CUST-796,ST-23,CP-182,2025-07-11, Active ,19130
ORD-12845,CUST-564,ST-6,,2024-04-21,ACTIVE,15 759
ORD-12846,CUST-2090,ST-25,,02/15/2026,PENDING,16183
ORD-12847,CUST-4863,ST-7,,09/05/2025,ACTIVE,959
ORD-12848,CUST-3446,ST-2,,07-01-2026,CLOSED,"$18,039.00"
ORD-12849,CUST-3283,ST-22,CP-157,2025-12-24,pending,"4 847,00"
ORD-12850,CUST-4210,ST-12,,2025-11-15,PENDING,16028
ORD-12851,CUST-2010,ST-18,,11/11/2024, Active ,12347
ORD-12852,CUST-2250,ST-8,,05/28/2024,ACTIVE,"$2,301.00"
ORD-12853,CUST-4325,ST-24,,02/21/2024,closed,6670
ORD-12854,CUST-1458,ST-19,,2026-05-11,closed,"$13,836.00"
ORD-12855,CUST-3745,ST-12,,2024-02-17,active,8985
ORD-12856,CUST-2754,ST-14,,01/06/2026,PENDING,19547
ORD-12857,CUST-3669,ST-11,,2026-09-25, Active ,"$3,520.00"
ORD-12858,CUST-4619,ST-11,CP-122,24-06-2024,ACTIVE,18002
ORD-12859,CUST-3992,ST-24,,2024-07-10,PENDING,1286
ORD-12860,CUST-2807,ST-13,,2026-11-25,ACTIVE,14 475
ORD-12861,CUST-272,ST-2,CP-100,01-02-2024,closed,"15 225,00"
ORD-12862,CUST-83,ST-11,,11-03-2026,PENDING,352
ORD-12863,CUST-3648,ST-2,,2026-09-11,active,"$18,739.00"
ORD-12864,CUST-3379,ST-1,,2025-06-22,PENDING,3565
ORD-12865,CUST-3475,ST-8,CP-113,02/07/2026,closed,"$7,920.00"
ORD-12866,CUST-1316,ST-16,,20-07-2025,active,12 071
ORD-12867,CUST-564,ST-5,,2024-10-22, Active ,"13 578,00"
ORD-12868,CUST-3651,ST-10,,2026-08-28,pending,11400
ORD-12869,CUST-1930,ST-15,,2024-12-07,ACTIVE,11 620
ORD-12870,CUST-3734,ST-22,,2024-01-15,closed,"$5,647.00"
ORD-12871,CUST-156,ST-2,CP-167,2025-10-07,ACTIVE,"$13,950.00"
