purchase_item_id,purchase_id,product_id,quantity,unit_cost
PI-5261,PC-913,SKU1281,1865,"2 033,00"
PI-5262,PC-422,SKU1251,1386,"$2,538.00"
PI-5263,PC-1136,REF-1747,1677,344
PI-5264,PC-624,REF-1276,1850,67
PI-5265,PC-105,REF-1401,454,"$1,089.00"
PI-5266,PC-407,REF-1300,1960,1162
PI-5267,PC-1362,REF-1037,105,"1 634,00"
PI-5268,PC-1168,R-1475,572,1352
PI-5269,PC-1155,R-1468,1792,2561
PI-5270,PC-809,R-1430,1740,1 787
PI-5271,PC-1146,REF-1780,339,168
PI-5272,PC-419,MD-1716,328,2707
PI-5273,PC-594,SKU1607,21,"389,00"
PI-5274,PC-1348,SKU1603,796,"162,00"
PI-5275,PC-575,REF-1211,1893,367
PI-5276,PC-350,REF-1102,1355,507
PI-5277,PC-157,REF-1654,1203,592
PI-5278,PC-308,R-1443,894,2 213
PI-5279,PC-1318,R-1545,871,6
PI-5280,PC-1035,SKU1084,14,"$2,683.00"
PI-5281,PC-490,REF-1461,536,912
PI-5282,PC-190,REF-1269,1100,$541.00
PI-5283,PC-1084,R-1330,651,167
PI-5284,PC-423,SKU1455,1079,421
PI-5285,PC-72,REF-1364,1808,"$1,528.00"
PI-5286,PC-139,REF-1256,775,$561.00
PI-5287,PC-377,R-1320,1786,8
PI-5288,PC-1478,MD-1122,136,543
PI-5289,PC-669,SKU1599,1999,357
PI-5290,PC-674,R-1034,896,1031
PI-5291,PC-564,SKU1662,89,"$2,766.00"
PI-5292,PC-336,SKU1115,1089,1261
PI-5293,PC-131,MD-1596,1064,828
PI-5294,PC-535,SKU1574,188,2435
PI-5295,PC-313,MD-1062,1999,"$1,897.00"
PI-5296,PC-312,MD-1207,1552,"373,00"
PI-5297,PC-1340,SKU1381,25,"910,00"
PI-5298,PC-1452,MD-1417,1590,1255
PI-5299,PC-255,REF-1219,547,621
PI-5300,PC-234,REF-1216,209,1 055
PI-5301,PC-918,REF-1276,1467,1013
PI-5302,PC-141,REF-1074,1718,1272
PI-5303,PC-829,REF-1053,844,262
PI-5304,PC-87,REF-1171,185,261
PI-5305,PC-1080,R-1578,124,2659
PI-5306,PC-771,R-1760,1401,1186
PI-5307,PC-652,MD-1753,1914,"$2,677.00"
PI-5308,PC-441,R-1562,1498,"2 534,00"
PI-5309,PC-431,MD-1664,423,433
PI-5310,PC-381,SKU1051,449,"$2,780.00"
PI-5311,PC-623,REF-1530,679,$944.00
PI-5312,PC-240,REF-1519,1197,1 129
PI-5313,PC-424,MD-1627,22,661
PI-5314,PC-700,R-1587,131,1851
PI-5315,PC-642,R-1618,1365,$136.00
PI-5316,PC-974,MD-1410,152,2914
PI-5317,PC-39,MD-1387,1196,1 293
PI-5318,PC-1360,SKU1658,820,2768
PI-5319,PC-365,REF-1219,1906,1556
PI-5320,PC-540,REF-1286,1535,725
PI-5321,PC-205,REF-1316,725,9
PI-5322,PC-1419,R-1237,1849,2186
PI-5323,PC-1452,R-1108,563,789
PI-5324,PC-1034,R-1500,392,"1 284,00"
PI-5325,PC-858,REF-1136,1779,"2 094,00"
PI-5326,PC-992,SKU1687,851,"728,00"
PI-5327,PC-409,SKU1556,166,1781
PI-5328,PC-505,MD-1539,275,733
PI-5329,PC-874,R-1630,17,1676
PI-5330,PC-1305,REF-1781,174,"2 214,00"
PI-5331,PC-150,R-1077,977,923
PI-5332,PC-1023,R-1710,168,"$1,906.00"
PI-5333,PC-1080,MD-1291,1854,876
PI-5334,PC-979,SKU1693,448,257
PI-5335,PC-1290,MD-1613,1205,"2 334,00"
PI-5336,PC-582,REF-1706,1545,2041
PI-5337,PC-1099,MD-1246,864,1808
PI-5338,PC-625,MD-1133,621,"633,00"
PI-5339,PC-945,R-1710,205,1321
PI-5340,PC-511,MD-1150,1268,"$2,989.00"
PI-5341,PC-1434,R-1039,31,2447
PI-5342,PC-988,MD-1524,469,2542
PI-5343,PC-1482,REF-1264,318,1 944
PI-5344,PC-1476,R-1090,1805,$875.00
PI-5345,PC-948,SKU1733,1994,"$1,254.00"
PI-5346,PC-290,REF-1173,1080,"$2,439.00"
PI-5347,PC-892,R-1730,1741,1192
PI-5348,PC-201,R-1592,1898,1 752
PI-5349,PC-827,MD-1147,1711,"$2,411.00"
PI-5350,PC-1449,R-1228,1971,820
PI-5351,PC-313,R-1725,1757,2423
PI-5352,PC-127,REF-1185,1195,2087
PI-5353,PC-1322,R-1476,1672,"$1,833.00"
PI-5354,PC-269,SKU1603,79,904
PI-5355,PC-456,SKU1722,1122,"$1,321.00"
PI-5356,PC-454,MD-1516,1610,1262
PI-5357,PC-1263,MD-1746,1777,"$1,583.00"
PI-5358,PC-663,REF-1714,1245,$734.00
PI-5359,PC-1010,R-1422,1474,$810.00
PI-5360,PC-589,MD-1202,1288,"$2,798.00"
PI-5361,PC-489,REF-1795,1816,"$1,200.00"
PI-5362,PC-1194,R-1180,1665,1 608
PI-5363,PC-668,REF-1785,484,"$2,611.00"
PI-5364,PC-691,R-1209,1784,"$2,761.00"
PI-5365,PC-567,SKU1423,313,1587
PI-5366,PC-595,R-1340,662,2296
PI-5367,PC-121,REF-1407,381,2648
PI-5368,PC-1214,MD-1131,1022,1 266
PI-5369,PC-647,REF-1780,1185,2224
PI-5370,PC-1013,REF-1536,1373,2872
PI-5371,PC-832,REF-1009,1275,2283
PI-5372,PC-96,R-1296,393,"2 732,00"
PI-5373,PC-1474,MD-1729,1819,$147.00
PI-5374,PC-697,R-1132,1503,2497
PI-5375,PC-860,SKU1329,1605,$799.00
PI-5376,PC-1358,R-1355,990,"$1,025.00"
PI-5377,PC-386,R-1730,1413,"$2,363.00"
PI-5378,PC-600,MD-1061,1178,962
PI-5379,PC-1369,REF-1661,1670,$62.00
PI-5380,PC-104,REF-1005,135,2 325
PI-5381,PC-1147,SKU1139,1756,2550
PI-5382,PC-406,REF-1232,593,675
PI-5383,PC-1419,REF-1053,1946,1995
PI-5384,PC-774,REF-1273,1687,"$2,385.00"
PI-5385,PC-1024,MD-1142,1890,1714
PI-5386,PC-1473,SKU1095,1001,1 733
PI-5387,PC-654,R-1236,1455,"$1,585.00"
PI-5388,PC-1483,MD-1399,1651,2775
PI-5389,PC-1384,SKU1455,1129,1781
PI-5390,PC-802,MD-1485,488,"$2,572.00"
PI-5391,PC-1278,R-1711,135,2 795
PI-5392,PC-99,SKU1570,1126,"$2,232.00"
PI-5393,PC-198,R-1267,1168,2950
PI-5394,PC-284,MD-1249,1338,"$2,338.00"
PI-5395,PC-519,REF-1566,950,1698
PI-5396,PC-1257,SKU1076,396,2 826
PI-5397,PC-287,MD-1615,789,71
PI-5398,PC-192,MD-1616,509,"$1,739.00"
PI-5399,PC-958,MD-1249,1202,661
PI-5400,PC-1126,MD-1447,558,1043
PI-5401,PC-457,SKU1764,1342,1498
PI-5402,PC-451,SKU1607,1779,$502.00
PI-5403,PC-352,R-1648,941,69
PI-5404,PC-1406,MD-1524,262,"$2,649.00"
PI-5405,PC-865,SKU1474,627,"$1,805.00"
PI-5406,PC-12,SKU1718,1719,2 252
PI-5407,PC-104,R-1563,700,2425
PI-5408,PC-1066,REF-1536,1841,"123,00"
PI-5409,PC-580,SKU1396,59,"$1,523.00"
PI-5410,PC-883,MD-1496,1263,"$2,962.00"
PI-5411,PC-1173,MD-1634,284,"$2,869.00"
PI-5412,PC-107,REF-1540,1859,1164
PI-5413,PC-707,R-1518,1818,"1 014,00"
PI-5414,PC-408,R-1203,1090,"$1,970.00"
PI-5415,PC-1272,MD-1732,855,239
PI-5416,PC-46,R-1337,171,646
PI-5417,PC-758,SKU1198,1918,"2 525,00"
PI-5418,PC-355,MD-1449,1443,774
PI-5419,PC-1240,REF-1401,859,1414
PI-5420,PC-555,REF-1745,1254,"$2,540.00"
PI-5421,PC-1361,MD-1551,168,2012
PI-5422,PC-827,REF-1173,1671,1837
PI-5423,PC-161,SKU1231,841,"$2,496.00"
PI-5424,PC-1453,SKU1723,1910,742
PI-5425,PC-1361,REF-1311,707,861
PI-5426,PC-474,MD-1692,1854,"2 218,00"
PI-5427,PC-737,SKU1329,296,2239
PI-5428,PC-782,MD-1717,93,2950
PI-5429,PC-842,R-1027,693,351
PI-5430,PC-749,REF-1688,382,187
PI-5431,PC-540,SKU1607,657,"$2,209.00"
PI-5432,PC-737,SKU1472,878,$699.00
PI-5433,PC-1467,R-1678,1966,515
PI-5434,PC-57,REF-1276,1798,2276
PI-5435,PC-376,R-1476,58,"$1,690.00"
PI-5436,PC-758,R-1293,1206,"$1,258.00"
PI-5437,PC-1322,REF-1135,17,"1 106,00"
PI-5438,PC-1481,SKU1459,1045,585
PI-5439,PC-424,SKU1462,226,840
PI-5440,PC-604,REF-1012,1615,1067
PI-5441,PC-259,SKU1032,610,2 167
PI-5442,PC-1210,REF-1141,105,"1 832,00"
PI-5443,PC-258,R-1532,1466,1527
PI-5444,PC-431,REF-1559,189,753
PI-5445,PC-800,R-1377,1221,"$2,358.00"
PI-5446,PC-27,REF-1414,159,"$2,558.00"
PI-5447,PC-937,REF-1186,456,1567
PI-5448,PC-199,MD-1366,1968,187
PI-5449,PC-1366,R-1236,781,"$2,116.00"
PI-5450,PC-1406,R-1019,1560,"291,00"
PI-5451,PC-279,SKU1477,1084,132
PI-5452,PC-694,MD-1485,1868,$947.00
PI-5453,PC-652,REF-1696,615,107
PI-5454,PC-757,REF-1747,599,2766
PI-5455,PC-24,REF-1403,276,"$2,743.00"
PI-5456,PC-181,MD-1449,1468,"$1,619.00"
PI-5457,PC-181,REF-1221,1210,$491.00
PI-5458,PC-1336,MD-1145,1114,683
PI-5459,PC-953,R-1703,898,"2 008,00"
PI-5460,PC-969,MD-1086,1047,"$2,649.00"
PI-5461,PC-1345,SKU1575,1745,2425
PI-5462,PC-1111,MD-1553,1680,$434.00
PI-5463,PC-540,SKU1454,418,$848.00
PI-5464,PC-1056,R-1203,857,2217
PI-5465,PC-766,REF-1393,1085,2415
PI-5466,PC-456,SKU1744,452,1451
PI-5467,PC-1336,MD-1726,954,2086
PI-5468,PC-33,REF-1478,377,"$2,547.00"
PI-5469,PC-30,REF-1605,753,"$1,360.00"
PI-5470,PC-1236,REF-1529,715,256
PI-5471,PC-17,SKU1277,332,$678.00
PI-5472,PC-1049,REF-1322,1990,"$1,614.00"
PI-5473,PC-538,R-1209,1264,1903
PI-5474,PC-805,MD-1782,577,794
PI-5475,PC-335,SKU1677,1379,1678
PI-5476,PC-33,R-1425,118,199
PI-5477,PC-211,REF-1665,1897,370
PI-5478,PC-738,R-1725,32,"$2,875.00"
PI-5479,PC-332,MD-1681,1941,580
PI-5480,PC-201,SKU1332,1543,"262,00"
PI-5481,PC-172,SKU1144,1724,$901.00
PI-5482,PC-1358,REF-1695,1374,407
PI-5483,PC-450,SKU1314,844,$356.00
PI-5484,PC-932,MD-1150,953,"$2,141.00"
PI-5485,PC-747,R-1645,384,39
PI-5486,PC-724,SKU1010,328,901
PI-5487,PC-345,R-1648,777,"$1,289.00"
PI-5488,PC-1248,SKU1603,62,"$2,264.00"
PI-5489,PC-1146,R-1000,1468,1 948
PI-5490,PC-1396,REF-1331,1352,2298
PI-5491,PC-1272,REF-1741,19,2317
PI-5492,PC-124,REF-1279,253,"$1,951.00"
PI-5493,PC-1352,MD-1417,635,742
PI-5494,PC-183,R-1703,1761,"$2,584.00"
PI-5495,PC-873,MD-1524,87,1328
PI-5496,PC-1376,SKU1653,301,2338
PI-5497,PC-216,R-1730,1649,"2 452,00"
PI-5498,PC-758,SKU1693,1376,"$2,419.00"
PI-5499,PC-1126,MD-1235,418,"$1,605.00"
PI-5500,PC-129,R-1618,1285,2 841
PI-5501,PC-462,MD-1181,2000,1737
PI-5502,PC-551,R-1587,1183,"1 747,00"
PI-5503,PC-709,R-1422,1114,10
PI-5504,PC-423,REF-1566,779,2590
PI-5505,PC-342,MD-1235,1880,1448
PI-5506,PC-799,SKU1768,852,"2 864,00"
PI-5507,PC-238,MD-1225,469,676
PI-5508,PC-1375,REF-1540,785,251
PI-5509,PC-319,SKU1046,26,"$2,641.00"
PI-5510,PC-1398,REF-1028,922,975
PI-5511,PC-811,SKU1343,969,2675
PI-5512,PC-497,MD-1639,454,1832
PI-5513,PC-544,REF-1536,211,"$1,129.00"
PI-5514,PC-518,SKU1621,318,805
PI-5515,PC-95,SKU1076,287,1486
PI-5516,PC-1426,R-1348,83,382
PI-5517,PC-282,REF-1788,1774,"563,00"
PI-5518,PC-655,REF-1629,1901,503
PI-5519,PC-112,R-1157,1532,891
PI-5520,PC-354,SKU1029,448,"$2,198.00"
PI-5521,PC-1285,REF-1608,1301,$183.00
PI-5522,PC-189,SKU1740,13,206
PI-5523,PC-1083,REF-1622,965,1666
PI-5524,PC-822,MD-1471,1932,1506
PI-5525,PC-797,SKU1766,893,2191
PI-5526,PC-1281,SKU1423,311,"$1,927.00"
PI-5527,PC-140,REF-1765,556,"$2,444.00"
PI-5528,PC-814,MD-1789,1358,2775
PI-5529,PC-748,SKU1555,705,1066
PI-5530,PC-930,SKU1413,1788,"$2,477.00"
PI-5531,PC-583,REF-1665,891,1645
PI-5532,PC-1380,REF-1292,440,"164,00"
PI-5533,PC-1396,REF-1364,800,152
PI-5534,PC-946,MD-1122,969,860
PI-5535,PC-158,REF-1073,1394,2257
PI-5536,PC-438,SKU1424,1867,172
PI-5537,PC-22,SKU1088,1004,"$2,494.00"
PI-5538,PC-621,MD-1230,1300,42
PI-5539,PC-834,MD-1258,606,"1 643,00"
PI-5540,PC-503,R-1475,1188,1693
PI-5541,PC-1298,REF-1394,538,1329
PI-5542,PC-107,R-1206,1877,1074
PI-5543,PC-1065,SKU1406,1340,2861
PI-5544,PC-676,R-1646,14,"$1,269.00"
PI-5545,PC-65,REF-1738,220,586
PI-5546,PC-609,MD-1792,1199,$962.00
PI-5547,PC-963,SKU1658,1648,1008
PI-5548,PC-1160,R-1164,204,472
PI-5549,PC-1472,SKU1324,115,2025
PI-5550,PC-1258,REF-1081,320,1126
PI-5551,PC-907,R-1206,1429,2249
PI-5552,PC-1059,SKU1152,363,1340
PI-5553,PC-1385,SKU1326,948,"$2,431.00"
PI-5554,PC-1124,MD-1230,1938,1 132
PI-5555,PC-460,R-1631,703,$82.00
PI-5556,PC-174,R-1731,590,1 364
PI-5557,PC-460,REF-1605,1344,1417
PI-5558,PC-1015,R-1631,1623,2173
PI-5559,PC-145,REF-1510,722,1176
PI-5560,PC-702,MD-1065,1825,2907
PI-5561,PC-657,R-1193,87,"$1,508.00"
PI-5562,PC-1369,REF-1400,1278,$715.00
PI-5563,PC-1099,REF-1777,1594,592
PI-5564,PC-1239,MD-1204,1617,"1 334,00"
PI-5565,PC-237,REF-1190,1686,$221.00
PI-5566,PC-803,REF-1560,1483,"1 151,00"
PI-5567,PC-174,REF-1057,724,"$1,486.00"
PI-5568,PC-5,R-1657,1342,528
PI-5569,PC-22,REF-1352,1099,450
PI-5570,PC-1293,SKU1010,1367,2528
PI-5571,PC-806,MD-1147,869,"$2,416.00"
PI-5572,PC-53,REF-1331,518,1270
PI-5573,PC-1327,R-1349,1108,1992
PI-5574,PC-1489,R-1630,337,1 808
PI-5575,PC-1441,MD-1509,581,"799,00"
PI-5576,PC-1427,R-1350,805,580
PI-5577,PC-887,MD-1613,1415,1340
PI-5578,PC-10,R-1602,1600,2 842
PI-5579,PC-124,REF-1439,130,2015
PI-5580,PC-345,SKU1341,310,2158
PI-5581,PC-871,SKU1376,1381,2300
PI-5582,PC-153,R-1463,648,"$1,506.00"
PI-5583,PC-1184,REF-1576,1215,1589
PI-5584,PC-1364,REF-1765,577,$813.00
PI-5585,PC-485,R-1463,1975,985
PI-5586,PC-1452,REF-1255,615,1442
PI-5587,PC-652,R-1027,1816,1071
PI-5588,PC-707,REF-1605,498,210
PI-5589,PC-1366,SKU1453,183,"1 569,00"
PI-5590,PC-1033,SKU1623,806,405
PI-5591,PC-544,MD-1143,1148,$812.00
PI-5592,PC-642,R-1544,101,1805
PI-5593,PC-1417,REF-1665,339,2760
PI-5594,PC-1446,REF-1779,1980,2 132
PI-5595,PC-159,R-1267,1788,$291.00
PI-5596,PC-516,R-1503,1476,866
PI-5597,PC-515,SKU1687,1210,354
PI-5598,PC-1084,SKU1722,1504,1234
PI-5599,PC-37,REF-1360,1813,$279.00
PI-5600,PC-1221,R-1355,860,"2 738,00"
PI-5601,PC-585,SKU1178,263,"$2,981.00"
PI-5602,PC-269,MD-1210,198,$297.00
PI-5603,PC-1073,REF-1214,1375,"1 637,00"
PI-5604,PC-11,SKU1582,1987,2291
PI-5605,PC-478,SKU1260,1945,"2 324,00"
PI-5606,PC-1175,REF-1432,91,"$2,420.00"
PI-5607,PC-851,REF-1126,1180,1018
PI-5608,PC-669,REF-1211,1835,1 148
PI-5609,PC-275,MD-1659,1594,2140
PI-5610,PC-1252,REF-1738,37,$452.00
PI-5611,PC-1022,SKU1456,100,1 745
PI-5612,PC-579,MD-1489,672,869
PI-5613,PC-1273,SKU1459,1882,2073
PI-5614,PC-937,MD-1380,678,1325
PI-5615,PC-83,R-1567,966,$734.00
PI-5616,PC-1204,R-1016,147,748
PI-5617,PC-1462,R-1180,1039,281
PI-5618,PC-118,REF-1238,1929,1 150
PI-5619,PC-102,MD-1557,1370,976
PI-5620,PC-549,SKU1477,193,6
PI-5621,PC-733,MD-1465,1420,2510
PI-5622,PC-492,SKU1183,340,"$2,844.00"
PI-5623,PC-1031,R-1385,1012,496
PI-5624,PC-533,REF-1728,619,"$1,049.00"
PI-5625,PC-911,R-1000,82,2 645
PI-5626,PC-1342,REF-1546,1420,317
PI-5627,PC-463,MD-1485,1025,"$1,882.00"
PI-5628,PC-1260,MD-1561,773,1839
PI-5629,PC-65,SKU1055,646,1 476
PI-5630,PC-1035,MD-1205,222,"$2,047.00"
PI-5631,PC-631,SKU1302,659,656
PI-5632,PC-28,REF-1083,888,2960
PI-5633,PC-250,REF-1257,1046,"2 515,00"
PI-5634,PC-841,REF-1365,849,2019
PI-5635,PC-1492,R-1680,80,"$1,664.00"
PI-5636,PC-1144,SKU1178,11,"2 930,00"
PI-5637,PC-257,R-1588,27,"2 449,00"
PI-5638,PC-1008,MD-1627,1403,1593
PI-5639,PC-700,SKU1649,1566,"$1,402.00"
PI-5640,PC-840,SKU1367,1467,199
PI-5641,PC-944,R-1748,759,2447
PI-5642,PC-1419,R-1013,104,"$2,863.00"
PI-5643,PC-229,REF-1531,42,2123
PI-5644,PC-1210,SKU1594,734,1930
PI-5645,PC-1256,REF-1650,649,985
PI-5646,PC-632,R-1000,1338,2884
PI-5647,PC-434,MD-1131,881,860
PI-5648,PC-848,REF-1591,1402,"$1,912.00"
PI-5649,PC-296,REF-1268,971,2 732
PI-5650,PC-288,R-1543,920,1585
PI-5651,PC-1435,REF-1300,861,421
PI-5652,PC-1449,R-1050,1050,"1 085,00"
PI-5653,PC-19,R-1179,1477,"$1,357.00"
PI-5654,PC-1195,SKU1095,295,"$2,863.00"
PI-5655,PC-702,SKU1456,1982,128
PI-5656,PC-488,MD-1583,921,"$2,700.00"
PI-5657,PC-1108,MD-1549,1941,1437
PI-5658,PC-763,REF-1706,1751,"$1,363.00"
PI-5659,PC-766,SKU1341,1520,525
PI-5660,PC-1241,SKU1010,133,1362
PI-5661,PC-556,SKU1462,814,"$1,122.00"
PI-5662,PC-504,MD-1539,1934,"$2,028.00"
PI-5663,PC-726,SKU1445,954,"$1,323.00"
PI-5664,PC-90,MD-1369,1412,"$2,200.00"
PI-5665,PC-67,REF-1083,737,700
PI-5666,PC-588,REF-1624,984,$603.00
PI-5667,PC-975,REF-1292,1690,1 327
PI-5668,PC-816,R-1635,701,"1 074,00"
PI-5669,PC-594,MD-1683,1947,$484.00
PI-5670,PC-685,REF-1684,908,2864
PI-5671,PC-461,R-1437,148,2414
PI-5672,PC-832,REF-1096,822,1641
PI-5673,PC-566,REF-1779,212,97
PI-5674,PC-1273,REF-1510,789,260
PI-5675,PC-338,SKU1114,1134,2184
PI-5676,PC-746,MD-1107,556,577
PI-5677,PC-1099,REF-1461,1142,1119
PI-5678,PC-1056,SKU1397,790,$648.00
PI-5679,PC-1443,MD-1299,612,"$2,454.00"
PI-5680,PC-1354,SKU1251,1228,$121.00
PI-5681,PC-1400,REF-1079,996,"$1,029.00"
PI-5682,PC-1386,REF-1540,286,267
PI-5683,PC-1052,SKU1402,1359,$628.00
PI-5684,PC-1003,R-1389,1119,"$1,744.00"
PI-5685,PC-177,REF-1005,1397,"$1,539.00"
PI-5686,PC-666,MD-1502,1716,1102
PI-5687,PC-489,MD-1250,1416,2360
PI-5688,PC-1102,MD-1007,29,2306
PI-5689,PC-819,REF-1372,983,"2 843,00"
PI-5690,PC-895,REF-1116,927,798
PI-5691,PC-498,R-1473,129,2664
PI-5692,PC-954,REF-1365,1487,"$1,755.00"
PI-5693,PC-97,R-1438,1074,1764
PI-5694,PC-10,SKU1032,708,29
PI-5695,PC-38,MD-1761,946,1707
PI-5696,PC-648,R-1386,1729,"$1,673.00"
PI-5697,PC-196,REF-1432,1921,1159
PI-5698,PC-552,SKU1762,962,1 035
PI-5699,PC-1372,R-1731,1969,"1 100,00"
PI-5700,PC-551,SKU1601,969,946
PI-5701,PC-913,REF-1009,1214,1203
PI-5702,PC-1165,SKU1128,517,"37,00"
PI-5703,PC-590,R-1587,1590,840
PI-5704,PC-463,MD-1143,179,2945
PI-5705,PC-1216,MD-1433,716,2038
PI-5706,PC-968,R-1146,118,2611
PI-5707,PC-759,SKU1084,1643,915
PI-5708,PC-747,SKU1673,15,"281,00"
PI-5709,PC-692,SKU1640,1273,"$1,027.00"
PI-5710,PC-31,R-1348,125,3 000
PI-5711,PC-918,SKU1653,1976,$450.00
PI-5712,PC-1386,R-1752,240,1648
PI-5713,PC-954,MD-1080,319,2813
PI-5714,PC-860,REF-1515,1002,"$2,087.00"
PI-5715,PC-809,MD-1030,488,851
PI-5716,PC-1128,R-1262,171,"$1,771.00"
PI-5717,PC-838,MD-1379,1713,1678
PI-5718,PC-1360,SKU1723,1861,"$2,540.00"
PI-5719,PC-1141,MD-1235,821,"$2,370.00"
PI-5720,PC-701,R-1568,1696,"1 715,00"
PI-5721,PC-84,R-1228,1960,2076
PI-5722,PC-658,REF-1256,804,33
PI-5723,PC-261,MD-1043,1191,"1 661,00"
PI-5724,PC-300,R-1532,272,2809
PI-5725,PC-1045,MD-1017,1945,2790
PI-5726,PC-365,R-1703,79,$287.00
PI-5727,PC-54,MD-1616,1453,2521
PI-5728,PC-889,R-1123,1718,2579
PI-5729,PC-58,MD-1147,846,352
PI-5730,PC-1486,MD-1143,289,"964,00"
PI-5731,PC-1028,MD-1052,783,427
PI-5732,PC-874,MD-1030,980,"$1,120.00"
PI-5733,PC-1433,R-1090,1702,2967
PI-5734,PC-159,SKU1486,29,"$2,599.00"
PI-5735,PC-639,REF-1361,755,901
PI-5736,PC-380,REF-1714,1823,"$2,177.00"
PI-5737,PC-634,SKU1452,236,2808
PI-5738,PC-288,R-1736,78,1681
PI-5739,PC-1325,REF-1266,1217,896
PI-5740,PC-1145,SKU1451,1497,2945
PI-5741,PC-659,SKU1506,408,$258.00
PI-5742,PC-1390,R-1568,531,"2 866,00"
PI-5743,PC-213,REF-1655,127,"$1,602.00"
PI-5744,PC-134,REF-1273,670,"$2,906.00"
PI-5745,PC-1096,MD-1421,271,"2 733,00"
PI-5746,PC-220,SKU1020,248,762
PI-5747,PC-732,R-1001,1699,2928
PI-5748,PC-1040,REF-1161,1253,"$2,492.00"
PI-5749,PC-502,MD-1022,1992,$667.00
PI-5750,PC-849,SKU1271,1774,"$2,290.00"
PI-5751,PC-1140,REF-1294,1740,$129.00
PI-5752,PC-47,R-1209,1242,2539
PI-5753,PC-876,MD-1729,1933,1736
PI-5754,PC-1119,REF-1672,784,272
PI-5755,PC-52,MD-1030,1448,"$1,621.00"
PI-5756,PC-306,SKU1676,1379,2675
PI-5757,PC-1076,REF-1591,1009,492
PI-5758,PC-1166,R-1586,233,"$2,691.00"
PI-5759,PC-1049,R-1739,328,2027
PI-5760,PC-325,REF-1786,1576,1942
PI-5761,PC-992,SKU1128,205,870
PI-5762,PC-1112,MD-1043,1075,"2 239,00"
PI-5763,PC-224,R-1705,1686,1 303
PI-5764,PC-1092,R-1229,1599,918
PI-5765,PC-842,REF-1232,1792,"395,00"
PI-5766,PC-620,REF-1363,1517,"$1,241.00"
PI-5767,PC-735,REF-1054,1935,"$2,240.00"
PI-5768,PC-921,MD-1489,1222,1038
PI-5769,PC-812,SKU1326,716,$528.00
PI-5770,PC-516,MD-1194,1431,"646,00"
PI-5771,PC-1498,MD-1052,1325,806
PI-5772,PC-1103,SKU1192,40,2461
PI-5773,PC-1315,REF-1325,124,534
PI-5774,PC-479,SKU1555,1639,"70,00"
PI-5775,PC-1156,MD-1374,1631,1967
PI-5776,PC-832,SKU1139,1432,846
PI-5777,PC-451,R-1119,1658,"1 588,00"
PI-5778,PC-742,R-1721,266,2526
PI-5779,PC-663,SKU1569,946,1924
PI-5780,PC-701,REF-1141,636,"1 572,00"
PI-5781,PC-1487,REF-1701,880,1516
PI-5782,PC-892,R-1498,1081,2513
PI-5783,PC-977,SKU1231,1575,$137.00
PI-5784,PC-1396,R-1739,1381,$591.00
PI-5785,PC-1019,MD-1634,1538,1620
PI-5786,PC-407,MD-1754,745,"$1,382.00"
PI-5787,PC-1447,SKU1687,1609,$443.00
PI-5788,PC-908,R-1646,776,"$2,487.00"
PI-5789,PC-498,REF-1264,1220,1242
PI-5790,PC-1284,MD-1404,1256,"$2,693.00"
PI-5791,PC-312,REF-1412,1896,"$1,206.00"
PI-5792,PC-1234,SKU1038,1351,1382
PI-5793,PC-52,MD-1553,1395,1 724
PI-5794,PC-228,REF-1611,1539,581
PI-5795,PC-1473,MD-1732,391,220
PI-5796,PC-1066,R-1164,1871,121
PI-5797,PC-950,REF-1727,721,1716
PI-5798,PC-1290,REF-1439,571,"$2,200.00"
PI-5799,PC-1252,SKU1326,19,"703,00"
PI-5800,PC-1195,REF-1276,1498,2325
PI-5801,PC-133,R-1660,652,1377
PI-5802,PC-657,R-1236,209,2155
PI-5803,PC-823,SKU1370,1912,"$2,588.00"
PI-5804,PC-982,R-1698,935,$58.00
PI-5805,PC-713,MD-1205,1922,"$1,705.00"
PI-5806,PC-69,MD-1679,423,1720
PI-5807,PC-882,SKU1658,1537,$446.00
PI-5808,PC-1163,REF-1457,1576,$207.00
PI-5809,PC-462,R-1039,333,1773
PI-5810,PC-180,MD-1023,1126,"1 113,00"
PI-5811,PC-1069,REF-1738,1333,2397
PI-5812,PC-641,REF-1214,325,422
PI-5813,PC-439,REF-1701,1735,1983
PI-5814,PC-957,MD-1458,791,$768.00
PI-5815,PC-1369,REF-1655,1929,$932.00
PI-5816,PC-939,R-1182,1957,2328
PI-5817,PC-1447,SKU1555,368,2782
PI-5818,PC-61,SKU1134,1590,"1 230,00"
PI-5819,PC-224,SKU1084,899,"$1,002.00"
PI-5820,PC-586,R-1652,823,1935
PI-5821,PC-864,R-1289,915,1806
PI-5822,PC-1143,R-1209,1139,"$1,208.00"
PI-5823,PC-783,REF-1286,1004,"$2,226.00"
PI-5824,PC-1453,R-1631,1102,$567.00
PI-5825,PC-833,SKU1241,315,1593
PI-5826,PC-56,REF-1221,46,2817
PI-5827,PC-467,MD-1064,1429,1997
PI-5828,PC-436,REF-1672,1475,1228
PI-5829,PC-376,REF-1074,743,$507.00
PI-5830,PC-1053,SKU1640,898,"$2,967.00"
PI-5831,PC-675,REF-1605,1706,"$1,302.00"
PI-5832,PC-588,R-1711,1103,688
PI-5833,PC-1186,SKU1134,789,203
PI-5834,PC-216,REF-1709,1556,501
