movement_id,product_id,store_id,quantity,movement_date,type
MV-19277,SKU1048,ST-22,-171,07/03/2026,in
MV-19278,REF-1661,ST-25,-55,01/13/2025,in
MV-19279,SKU1593,ST-11,-177,02-08-2026,ADJUST
MV-19280,SKU1106,ST-7,-113,02/08/2025,adjust
MV-19281,MD-1030,ST-14,116,2026-07-04,OUT
MV-19282,R-1297,ST-12,65,01/19/2025,OUT
MV-19283,REF-1776,ST-22,-115,07/05/2026,ADJUST
MV-19284,SKU1342,ST-16,86,10/03/2025,OUT
MV-19285,SKU1070,ST-2,-21,2025-06-17,adjust
MV-19286,SKU1118,ST-19,-142,2026-08-04,In
MV-19287,REF-1057,ST-23,143,2025-03-10,ADJUST
MV-19288,SKU1222,ST-16,-90,2025-08-11,OUT
MV-19289,REF-1185,ST-16,192,02/27/2026,adjust
MV-19290,REF-1360,ST-17,28,2026-10-26,in
MV-19291,MD-1686,ST-18,-178,11/01/2026,adjust
MV-19292,SKU1020,ST-10,98,04/06/2025,ADJUST
MV-19293,MD-1374,ST-12,89,08/09/2026,OUT
MV-19294,MD-1225,ST-10,104,2025-12-10,adjust
MV-19295,R-1408,ST-6,22,21-07-2025,adjust
MV-19296,R-1193,ST-16,-34,2025-09-02,OUT
MV-19297,MD-1549,ST-14,81,20-09-2026,OUT
MV-19298,MD-1154,ST-2,-126,2025-04-16,In
MV-19299,REF-1511,ST-5,144,10-04-2025,OUT
MV-19300,REF-1057,ST-10,85,2026-09-08,adjust
MV-19301,MD-1772,ST-21,-147,2025-02-02,OUT
MV-19302,R-1353,ST-13,175,02/19/2026,in
MV-19303,MD-1579,ST-2,-164,26-06-2025,In
MV-19304,REF-1709,ST-19,-124,10/02/2026,In
MV-19305,R-1330,ST-3,103,03/27/2026,ADJUST
MV-19306,SKU1277,ST-11,-98,15-09-2025,ADJUST
MV-19307,REF-1629,ST-10,12,11/25/2026,In
MV-19308,SKU1426,ST-17,-177,2026-03-24,adjust
MV-19309,R-1209,ST-21,176,09/07/2026,ADJUST
MV-19310,MD-1625,ST-25,159,2025-06-11,OUT
MV-19311,SKU1620,ST-10,-97,2026-08-12,ADJUST
MV-19312,R-1749,ST-13,95,02/24/2025,OUT
MV-19313,R-1180,ST-7,-7,04-10-2025,OUT
MV-19314,MD-1091,ST-12,-181,06/11/2026,In
MV-19315,REF-1737,ST-25,127,06/17/2026,In
MV-19316,MD-1097,ST-3,-25,08/15/2026,OUT
MV-19317,SKU1084,ST-4,-103,2026-04-24,in
MV-19318,R-1751,ST-7,149,09/10/2025,OUT
MV-19319,REF-1775,ST-23,127,2026-01-08,in
MV-19320,SKU1687,ST-18,-116,09/18/2026,in
MV-19321,REF-1530,ST-25,-70,2025-07-24,OUT
MV-19322,MD-1757,ST-14,-10,10-04-2025,OUT
MV-19323,SKU1376,ST-19,155,2025-12-26,In
MV-19324,SKU1462,ST-7,7,12/17/2026,in
MV-19325,R-1290,ST-4,-79,11/23/2026,adjust
MV-19326,MD-1558,ST-1,16,2025-08-17,adjust
MV-19327,SKU1571,ST-20,177,07/24/2025,OUT
MV-19328,MD-1156,ST-7,-159,12-09-2025,ADJUST
MV-19329,REF-1429,ST-1,-82,2026-11-14,adjust
MV-19330,MD-1493,ST-11,67,2025-07-16,in
MV-19331,REF-1185,ST-4,64,10/02/2025,adjust
MV-19332,SKU1474,ST-20,-166,01/14/2025,In
MV-19333,REF-1738,ST-8,-116,2025-11-16,ADJUST
MV-19334,MD-1369,ST-21,-40,08/18/2025,In
MV-19335,SKU1722,ST-7,-42,03/11/2025,In
MV-19336,R-1770,ST-5,66,08/24/2025,adjust
MV-19337,REF-1008,ST-21,-53,2025-10-14,adjust
MV-19338,MD-1615,ST-9,-93,08-10-2025,adjust
MV-19339,REF-1478,ST-3,-51,2025-05-21,ADJUST
MV-19340,MD-1224,ST-14,-114,17-11-2025,ADJUST
MV-19341,R-1598,ST-7,178,2025-09-28,adjust
MV-19342,SKU1100,ST-5,15,2026-05-03,OUT
MV-19343,MD-1492,ST-17,-98,05-02-2026,In
MV-19344,REF-1140,ST-17,84,23-07-2025,ADJUST
MV-19345,SKU1310,ST-11,-129,2026-05-05,adjust
MV-19346,MD-1427,ST-7,91,26-01-2026,adjust
MV-19347,SKU1768,ST-13,34,2025-06-06,OUT
MV-19348,R-1751,ST-12,-75,13-06-2025,In
MV-19349,MD-1442,ST-9,-11,18-09-2026,OUT
MV-19350,SKU1139,ST-21,-61,16-04-2025,ADJUST
MV-19351,REF-1081,ST-8,87,2026-03-07,in
MV-19352,MD-1553,ST-11,106,2026-08-11,adjust
MV-19353,MD-1017,ST-5,-175,2026-10-12,In
MV-19354,R-1337,ST-9,66,07-06-2026,adjust
MV-19355,MD-1757,ST-22,-112,20-10-2025,OUT
MV-19356,MD-1113,ST-11,-122,11/12/2026,ADJUST
MV-19357,MD-1638,ST-13,-140,2025-08-10,OUT
MV-19358,MD-1720,ST-20,39,11/22/2025,adjust
MV-19359,SKU1451,ST-14,-52,06/25/2026,In
MV-19360,R-1159,ST-19,-53,07/24/2025,In
MV-19361,SKU1318,ST-6,-167,08/24/2026,in
MV-19362,SKU1762,ST-7,42,01/05/2026,In
MV-19363,R-1377,ST-10,-161,05/07/2025,OUT
MV-19364,MD-1098,ST-2,-130,2026-11-24,adjust
MV-19365,SKU1623,ST-23,70,20-10-2026,OUT
MV-19366,MD-1390,ST-24,-160,2025-10-06,ADJUST
MV-19367,SKU1010,ST-15,118,2026-01-11,in
MV-19368,MD-1505,ST-24,28,2026-01-07,In
MV-19369,SKU1397,ST-11,-2,2025-08-19,ADJUST
MV-19370,SKU1402,ST-23,81,2025-02-03,OUT
MV-19371,REF-1747,ST-20,-45,08-12-2025,ADJUST
MV-19372,SKU1451,ST-7,-130,14-06-2025,in
MV-19373,SKU1183,ST-20,38,06/18/2026,in
MV-19374,R-1602,ST-19,-56,08-06-2026,In
MV-19375,R-1108,ST-14,74,28-05-2026,In
MV-19376,R-1787,ST-15,177,09/23/2025,In
MV-19377,R-1175,ST-19,1,2026-05-19,In
MV-19378,SKU1251,ST-25,-109,11/25/2026,OUT
MV-19379,R-1752,ST-10,35,2025-11-17,OUT
MV-19380,R-1500,ST-10,28,20-11-2025,adjust
MV-19381,REF-1364,ST-18,-149,08/15/2025,In
MV-19382,REF-1244,ST-21,50,2025-01-04,in
MV-19383,R-1630,ST-23,162,2025-03-02,adjust
MV-19384,SKU1324,ST-13,80,05/21/2025,in
MV-19385,MD-1509,ST-22,154,2026-04-23,adjust
MV-19386,MD-1449,ST-25,-87,2025-09-18,In
MV-19387,R-1606,ST-17,108,2026-06-05,adjust
MV-19388,REF-1779,ST-14,3,19-11-2026,in
MV-19389,SKU1750,ST-19,13,2026-08-20,adjust
MV-19390,SKU1594,ST-2,200,2026-08-10,In
MV-19391,MD-1682,ST-2,97,06/13/2026,OUT
MV-19392,REF-1269,ST-15,84,17-04-2025,In
MV-19393,SKU1177,ST-12,77,11/28/2026,ADJUST
MV-19394,REF-1005,ST-19,88,17-06-2026,in
MV-19395,SKU1569,ST-20,98,07/18/2026,in
MV-19396,SKU1620,ST-19,-118,2025-11-12,OUT
MV-19397,REF-1344,ST-14,-115,2026-08-10,OUT
MV-19398,REF-1412,ST-21,30,10/24/2026,In
MV-19399,SKU1302,ST-11,102,2025-07-16,in
MV-19400,R-1228,ST-13,-7,2025-04-02,in
MV-19401,R-1090,ST-20,87,2026-07-09,adjust
MV-19402,MD-1427,ST-1,-59,2026-07-14,In
MV-19403,REF-1611,ST-19,102,17-05-2025,ADJUST
MV-19404,REF-1365,ST-19,-20,2026-02-07,in
MV-19405,SKU1370,ST-11,-41,2026-07-11,In
MV-19406,R-1039,ST-9,40,2026-05-28,in
MV-19407,SKU1148,ST-12,-112,2025-08-07,OUT
MV-19408,R-1440,ST-8,-139,2026-08-12,adjust
MV-19409,REF-1412,ST-18,-153,22-09-2026,OUT
MV-19410,MD-1181,ST-7,-72,02/25/2025,ADJUST
MV-19411,REF-1719,ST-12,148,2025-06-15,adjust
MV-19412,SKU1095,ST-23,-123,2025-03-21,In
MV-19413,MD-1493,ST-8,146,2026-06-03,In
MV-19414,SKU1327,ST-20,132,11/23/2026,adjust
MV-19415,R-1159,ST-24,-38,2026-10-23,In
MV-19416,R-1657,ST-16,-135,04-11-2026,OUT
MV-19417,R-1408,ST-4,123,2026-07-01,OUT
MV-19418,SKU1722,ST-15,-16,08/23/2026,In
MV-19419,REF-1074,ST-13,85,03/27/2026,OUT
MV-19420,REF-1161,ST-10,-5,2025-11-14,OUT
MV-19421,R-1463,ST-16,54,01/15/2026,ADJUST
MV-19422,MD-1369,ST-14,-75,2025-07-22,OUT
MV-19423,REF-1176,ST-7,-139,2025-02-04,In
MV-19424,REF-1361,ST-5,-42,01/07/2025,OUT
MV-19425,SKU1610,ST-4,-192,08/27/2025,in
MV-19426,REF-1786,ST-8,-48,2025-07-21,in
MV-19427,R-1047,ST-20,-118,01-08-2025,In
MV-19428,REF-1391,ST-3,-149,2026-02-25,in
MV-19429,MD-1689,ST-4,-72,2026-09-17,ADJUST
MV-19430,R-1278,ST-5,89,12/03/2026,In
MV-19431,REF-1126,ST-9,18,2025-02-04,In
MV-19432,REF-1057,ST-7,-158,08/06/2025,OUT
MV-19433,REF-1394,ST-10,109,09/11/2026,ADJUST
MV-19434,R-1130,ST-16,-133,10/17/2025,OUT
MV-19435,REF-1217,ST-24,86,07-01-2025,OUT
MV-19436,R-1476,ST-24,-68,2026-12-22,adjust
MV-19437,R-1705,ST-5,152,09/15/2025,in
MV-19438,SKU1555,ST-23,-148,06-06-2025,In
MV-19439,REF-1008,ST-22,34,2026-08-12,adjust
MV-19440,REF-1257,ST-11,20,2025-08-11,ADJUST
MV-19441,MD-1638,ST-4,-112,2026-07-01,OUT
MV-19442,SKU1406,ST-17,79,23-12-2026,In
MV-19443,MD-1798,ST-7,-134,19-06-2026,in
MV-19444,SKU1059,ST-24,70,2026-04-24,in
MV-19445,R-1573,ST-24,-110,2025-11-14,adjust
MV-19446,MD-1006,ST-11,17,2026-05-11,in
MV-19447,REF-1519,ST-20,177,2025-08-09,adjust
MV-19448,MD-1551,ST-21,-55,2026-10-05,ADJUST
MV-19449,REF-1199,ST-23,-188,04/11/2025,adjust
MV-19450,REF-1394,ST-20,22,2025-09-14,in
MV-19451,MD-1275,ST-7,-111,2026-09-22,adjust
MV-19452,R-1476,ST-9,89,2026-11-19,OUT
MV-19453,MD-1434,ST-11,38,04-05-2026,in
MV-19454,REF-1093,ST-18,95,05/24/2025,adjust
MV-19455,SKU1397,ST-1,21,12-06-2026,In
MV-19456,SKU1183,ST-2,-59,2025-08-02,adjust
MV-19457,R-1078,ST-20,116,2025-01-18,in
MV-19458,MD-1154,ST-5,-42,28-06-2026,adjust
MV-19459,REF-1053,ST-11,-109,11/28/2026,adjust
MV-19460,SKU1370,ST-17,33,2026-09-26,In
MV-19461,R-1418,ST-10,-189,25-06-2026,ADJUST
MV-19462,REF-1116,ST-10,146,2026-12-04,OUT
MV-19463,REF-1053,ST-2,36,10/04/2025,adjust
MV-19464,MD-1165,ST-17,-115,07-03-2026,ADJUST
MV-19465,SKU1612,ST-12,92,2026-04-19,OUT
MV-19466,REF-1414,ST-21,-87,2025-04-20,in
MV-19467,REF-1081,ST-4,-93,2026-10-02,ADJUST
MV-19468,SKU1462,ST-20,-148,07-11-2026,adjust
MV-19469,SKU1623,ST-17,-155,2026-11-14,adjust
MV-19470,MD-1528,ST-1,25,05/13/2026,In
MV-19471,R-1796,ST-19,-140,27-12-2025,adjust
MV-19472,REF-1185,ST-22,87,09/07/2026,In
MV-19473,REF-1185,ST-19,64,2025-06-09,In
MV-19474,MD-1761,ST-10,-2,05/05/2026,In
MV-19475,SKU1056,ST-10,125,09/06/2026,OUT
MV-19476,SKU1712,ST-14,148,2025-11-24,In
MV-19477,REF-1715,ST-13,-191,07/22/2026,ADJUST
MV-19478,REF-1111,ST-11,-16,2025-11-13,in
MV-19479,REF-1094,ST-8,161,2025-09-11,ADJUST
MV-19480,SKU1506,ST-25,-71,04-11-2026,In
MV-19481,SKU1675,ST-14,169,2025-11-26,in
MV-19482,SKU1059,ST-8,34,2026-07-14,In
MV-19483,SKU1084,ST-13,180,2026-01-01,OUT
MV-19484,MD-1627,ST-2,-138,11/20/2025,adjust
MV-19485,MD-1553,ST-5,194,01/10/2026,ADJUST
MV-19486,R-1463,ST-20,-151,2025-06-08,OUT
MV-19487,REF-1173,ST-16,-129,2026-05-25,In
MV-19488,SKU1051,ST-18,-50,11/17/2026,In
MV-19489,SKU1051,ST-5,97,2025-04-20,In
MV-19490,SKU1506,ST-12,-196,06-02-2026,In
MV-19491,REF-1263,ST-3,-52,11-04-2026,in
MV-19492,MD-1729,ST-16,-94,07/16/2025,in
MV-19493,R-1420,ST-21,-45,2025-08-17,In
MV-19494,MD-1125,ST-25,-87,2026-05-06,ADJUST
MV-19495,R-1297,ST-9,-171,2026-01-26,in
MV-19496,R-1077,ST-19,73,05/10/2025,in
MV-19497,R-1336,ST-25,8,2025-03-01,ADJUST
MV-19498,REF-1611,ST-3,144,14-11-2025,in
MV-19499,MD-1212,ST-20,7,07/25/2025,adjust
MV-19500,R-1330,ST-11,47,06-12-2025,in
MV-19501,R-1602,ST-13,72,04/17/2025,adjust
MV-19502,REF-1068,ST-21,-13,03-12-2026,In
MV-19503,R-1119,ST-7,134,2025-09-20,OUT
MV-19504,R-1631,ST-20,-35,2026-09-04,OUT
MV-19505,R-1444,ST-13,79,12/27/2025,In
MV-19506,R-1027,ST-25,-75,2025-03-06,ADJUST
MV-19507,R-1418,ST-12,-177,11/09/2025,ADJUST
MV-19508,MD-1390,ST-10,-157,2026-04-20,adjust
MV-19509,REF-1715,ST-19,-5,2026-01-22,ADJUST
MV-19510,MD-1689,ST-20,56,2026-08-19,In
MV-19511,R-1175,ST-17,131,05/28/2025,ADJUST
MV-19512,R-1110,ST-19,101,04/21/2026,in
MV-19513,REF-1629,ST-8,-20,04/27/2026,OUT
MV-19514,REF-1116,ST-6,-145,2026-02-21,ADJUST
MV-19515,REF-1591,ST-16,-143,2026-03-06,in
MV-19516,MD-1679,ST-15,198,01-01-2025,in
MV-19517,REF-1067,ST-20,-92,2026-02-15,In
MV-19518,SKU1603,ST-20,12,01/28/2026,OUT
MV-19519,R-1590,ST-10,2,2025-06-28,in
MV-19520,REF-1737,ST-25,58,01/12/2026,OUT
MV-19521,SKU1607,ST-23,114,06-09-2025,ADJUST
MV-19522,R-1481,ST-8,-160,07/25/2026,OUT
MV-19523,REF-1507,ST-23,49,13-09-2026,OUT
MV-19524,SKU1040,ST-5,29,2025-10-02,in
MV-19525,R-1520,ST-1,44,23-10-2026,In
MV-19526,REF-1266,ST-8,-42,2025-07-06,adjust
MV-19527,REF-1394,ST-21,-134,06/24/2026,In
MV-19528,REF-1514,ST-19,171,25-05-2026,In
MV-19529,R-1523,ST-20,14,2026-10-23,in
MV-19530,REF-1276,ST-9,-124,02/27/2025,In
MV-19531,REF-1214,ST-11,160,01/02/2026,ADJUST
MV-19532,SKU1084,ST-13,-193,05/09/2025,in
MV-19533,R-1159,ST-6,93,2026-03-18,in
MV-19534,SKU1302,ST-13,58,2026-12-04,in
MV-19535,REF-1661,ST-15,-40,01/16/2026,in
MV-19536,SKU1687,ST-2,-195,05/22/2026,adjust
MV-19537,MD-1561,ST-13,-150,2025-07-27,OUT
MV-19538,R-1725,ST-17,-41,2025-09-22,in
MV-19539,REF-1709,ST-23,53,2026-11-18,In
MV-19540,MD-1528,ST-1,-121,22-02-2026,In
MV-19541,R-1290,ST-18,165,2025-05-25,in
MV-19542,R-1353,ST-15,-24,07/16/2025,ADJUST
MV-19543,REF-1171,ST-22,61,2025-11-22,adjust
MV-19544,REF-1011,ST-7,-141,2026-09-05,In
MV-19545,SKU1198,ST-19,-188,08-10-2025,ADJUST
MV-19546,REF-1373,ST-13,44,03/12/2025,ADJUST
MV-19547,REF-1058,ST-8,52,06/13/2026,In
MV-19548,MD-1792,ST-3,68,04/27/2026,in
MV-19549,SKU1335,ST-19,89,2026-12-07,in
MV-19550,MD-1505,ST-7,-193,2026-08-04,OUT
MV-19551,SKU1178,ST-8,122,09/14/2026,in
MV-19552,REF-1286,ST-11,-186,2025-08-02,adjust
MV-19553,R-1430,ST-25,-183,09/26/2025,in
MV-19554,SKU1508,ST-5,48,2025-10-04,in
MV-19555,REF-1345,ST-25,-157,02/04/2026,OUT
MV-19556,R-1301,ST-13,-28,2025-03-07,adjust
MV-19557,REF-1094,ST-16,-92,2025-10-15,in
MV-19558,SKU1384,ST-15,1,02/22/2025,adjust
MV-19559,REF-1263,ST-8,-165,2025-08-21,adjust
MV-19560,REF-1795,ST-12,66,2025-10-16,ADJUST
MV-19561,MD-1017,ST-11,-33,12-12-2025,OUT
MV-19562,R-1614,ST-20,75,01-05-2026,adjust
MV-19563,MD-1309,ST-22,173,2025-11-20,In
MV-19564,SKU1048,ST-6,-94,2026-07-06,In
MV-19565,MD-1493,ST-22,-150,06/14/2025,adjust
MV-19566,R-1158,ST-5,-55,03/02/2026,ADJUST
MV-19567,R-1663,ST-23,-170,2026-11-08,adjust
MV-19568,REF-1699,ST-10,148,05/03/2026,ADJUST
MV-19569,R-1288,ST-25,-99,2025-05-13,in
MV-19570,REF-1737,ST-12,-149,2025-10-09,adjust
MV-19571,R-1512,ST-20,113,2025-08-16,adjust
MV-19572,R-1239,ST-8,-144,12-12-2025,in
MV-19573,REF-1624,ST-2,-118,2025-09-01,OUT
MV-19574,MD-1487,ST-23,9,2025-04-06,In
MV-19575,R-1386,ST-10,-147,06/19/2025,OUT
MV-19576,REF-1008,ST-15,-124,2025-01-04,adjust
MV-19577,SKU1056,ST-25,193,2025-09-05,ADJUST
MV-19578,SKU1139,ST-24,88,2026-10-06,adjust
MV-19579,REF-1629,ST-7,175,13-01-2025,ADJUST
MV-19580,SKU1603,ST-5,20,2025-11-12,ADJUST
MV-19581,MD-1411,ST-6,-167,2026-05-02,adjust
MV-19582,MD-1023,ST-3,91,16-03-2025,adjust
MV-19583,R-1025,ST-14,98,2025-04-07,adjust
MV-19584,REF-1028,ST-16,-50,2026-03-22,adjust
MV-19585,R-1544,ST-21,-15,2026-12-03,in
MV-19586,REF-1226,ST-18,-19,2026-12-04,OUT
MV-19587,REF-1546,ST-4,-162,01/26/2026,OUT
MV-19588,REF-1394,ST-14,-108,2025-10-23,adjust
MV-19589,SKU1756,ST-7,69,2025-05-10,In
MV-19590,R-1320,ST-10,200,2025-07-11,In
MV-19591,R-1420,ST-15,-152,10/09/2025,adjust
MV-19592,MD-1362,ST-13,-19,08/27/2025,In
MV-19593,R-1159,ST-7,112,06/18/2025,adjust
MV-19594,REF-1780,ST-9,1,2026-07-18,in
MV-19595,SKU1335,ST-2,-84,09/02/2025,OUT
MV-19596,R-1158,ST-25,-14,11/09/2025,OUT
MV-19597,R-1259,ST-17,-79,2025-07-25,ADJUST
MV-19598,MD-1659,ST-15,196,07/09/2026,In
MV-19599,R-1667,ST-2,-196,12/10/2025,adjust
MV-19600,REF-1461,ST-10,-64,09-12-2025,ADJUST
MV-19601,REF-1727,ST-4,176,11/10/2025,In
MV-19602,R-1112,ST-20,-49,10/08/2025,OUT
MV-19603,R-1437,ST-1,93,2025-03-15,ADJUST
MV-19604,REF-1684,ST-21,-59,2026-05-14,in
MV-19605,R-1274,ST-12,-36,2025-07-19,in
MV-19606,MD-1449,ST-1,171,2025-01-14,OUT
MV-19607,SKU1490,ST-19,-98,27-10-2025,In
MV-19608,R-1586,ST-2,-180,2025-01-12,in
MV-19609,SKU1066,ST-22,-145,06/14/2026,adjust
MV-19610,R-1533,ST-23,134,16-01-2026,in
MV-19611,MD-1006,ST-14,51,25-11-2025,OUT
MV-19612,MD-1149,ST-8,43,07/14/2026,adjust
MV-19613,R-1438,ST-24,-198,11/09/2025,ADJUST
MV-19614,MD-1125,ST-18,156,2025-01-11,OUT
MV-19615,R-1736,ST-17,148,2026-08-14,adjust
MV-19616,REF-1622,ST-2,-151,2025-10-28,adjust
MV-19617,REF-1765,ST-2,-149,09-06-2026,in
MV-19618,REF-1176,ST-18,-99,2026-10-03,in
MV-19619,REF-1685,ST-25,-151,08-11-2026,ADJUST
MV-19620,REF-1140,ST-8,111,10/25/2026,ADJUST
MV-19621,R-1637,ST-22,64,2025-09-04,In
MV-19622,R-1430,ST-20,55,11-05-2026,adjust
MV-19623,SKU1778,ST-14,-98,02/23/2025,in
MV-19624,SKU1332,ST-10,-182,03/13/2025,ADJUST
MV-19625,SKU1346,ST-23,180,2026-11-11,OUT
MV-19626,SKU1527,ST-18,-1,2026-07-24,In
MV-19627,MD-1772,ST-20,166,2025-07-08,ADJUST
MV-19628,REF-1514,ST-10,-25,2025-08-16,in
MV-19629,R-1730,ST-25,108,08/04/2026,ADJUST
MV-19630,SKU1570,ST-23,-103,2025-01-27,OUT
MV-19631,REF-1745,ST-2,157,08/07/2026,in
MV-19632,SKU1183,ST-13,75,2026-02-12,OUT
MV-19633,R-1520,ST-5,29,10-10-2025,OUT
MV-19634,REF-1176,ST-5,-150,2025-02-02,OUT
MV-19635,REF-1257,ST-8,-137,2025-05-10,adjust
MV-19636,SKU1656,ST-1,27,2026-08-18,in
MV-19637,SKU1687,ST-6,-6,18-04-2026,adjust
MV-19638,SKU1076,ST-9,99,01/16/2026,adjust
MV-19639,REF-1786,ST-13,-71,06/16/2026,adjust
MV-19640,R-1498,ST-8,-90,2025-01-03,in
MV-19641,R-1104,ST-14,126,2026-02-05,adjust
MV-19642,MD-1150,ST-24,-91,2025-05-07,OUT
MV-19643,SKU1764,ST-9,-54,26-09-2025,adjust
MV-19644,R-1386,ST-12,-110,09/25/2025,OUT
MV-19645,MD-1017,ST-6,76,2026-04-26,OUT
MV-19646,R-1408,ST-23,96,15-11-2026,in
MV-19647,REF-1559,ST-15,-47,2025-12-09,adjust
MV-19648,R-1189,ST-15,-94,09/07/2025,adjust
MV-19649,R-1340,ST-17,-149,2025-03-01,ADJUST
MV-19650,R-1418,ST-9,39,2026-01-04,OUT
MV-19651,REF-1217,ST-20,134,2026-10-09,In
MV-19652,SKU1160,ST-12,-124,02/01/2026,adjust
MV-19653,SKU1762,ST-16,-115,2026-02-08,adjust
MV-19654,SKU1687,ST-25,-48,12-04-2025,In
MV-19655,REF-1012,ST-12,-125,11/28/2026,in
MV-19656,R-1600,ST-20,7,02/24/2025,In
MV-19657,R-1288,ST-7,-161,12/24/2025,ADJUST
MV-19658,SKU1251,ST-8,-106,06-03-2026,adjust
MV-19659,REF-1099,ST-9,90,2026-05-08,ADJUST
MV-19660,REF-1519,ST-18,-129,2025-12-20,ADJUST
MV-19661,R-1312,ST-4,-197,26-03-2025,OUT
MV-19662,SKU1040,ST-19,61,16-03-2026,ADJUST
MV-19663,REF-1081,ST-10,-42,2026-06-27,OUT
MV-19664,REF-1611,ST-9,113,2026-03-15,OUT
MV-19665,R-1108,ST-12,88,06-05-2026,in
MV-19666,SKU1308,ST-15,157,2025-02-06,in
MV-19667,REF-1045,ST-14,40,20-06-2026,OUT
MV-19668,R-1389,ST-12,194,19-12-2026,OUT
MV-19669,MD-1303,ST-15,89,09/27/2025,in
MV-19670,MD-1380,ST-12,-199,2026-07-20,In
MV-19671,MD-1142,ST-16,15,27-04-2026,OUT
MV-19672,SKU1085,ST-18,26,09/10/2025,In
MV-19673,REF-1407,ST-6,-86,11-05-2026,In
MV-19674,SKU1343,ST-6,-128,12-05-2026,adjust
MV-19675,REF-1053,ST-24,-83,21-02-2026,In
MV-19676,REF-1081,ST-11,16,2026-08-02,OUT
MV-19677,R-1736,ST-20,-51,2026-11-04,in
MV-19678,MD-1516,ST-12,187,2025-09-06,adjust
MV-19679,R-1349,ST-13,-200,2026-06-17,In
MV-19680,MD-1485,ST-7,175,2025-12-07,in
MV-19681,SKU1454,ST-24,-165,23-12-2025,adjust
MV-19682,SKU1321,ST-15,-22,07/20/2025,OUT
MV-19683,REF-1094,ST-14,198,2025-05-24,In
MV-19684,R-1189,ST-23,41,2026-09-10,ADJUST
MV-19685,REF-1057,ST-13,200,03/10/2025,OUT
MV-19686,R-1090,ST-21,13,2025-09-24,OUT
MV-19687,MD-1467,ST-23,195,2025-08-15,in
MV-19688,REF-1696,ST-24,-149,04/23/2025,OUT
MV-19689,REF-1393,ST-1,86,2025-03-16,OUT
MV-19690,SKU1455,ST-8,42,17-09-2026,in
MV-19691,MD-1205,ST-7,-74,03/24/2025,adjust
MV-19692,MD-1212,ST-6,-54,08/22/2025,In
MV-19693,REF-1741,ST-25,13,2025-08-10,In
MV-19694,R-1660,ST-11,134,2026-06-08,In
MV-19695,MD-1339,ST-7,-115,14-01-2025,in
MV-19696,SKU1454,ST-13,-182,25-03-2025,In
MV-19697,MD-1628,ST-17,141,2026-12-12,OUT
MV-19698,R-1203,ST-22,63,2025-05-17,In
MV-19699,REF-1166,ST-15,-115,2026-01-05,ADJUST
MV-19700,REF-1283,ST-1,-143,06/01/2026,in
MV-19701,MD-1154,ST-9,-80,2025-11-21,ADJUST
MV-19702,R-1164,ST-5,99,10/08/2026,adjust
MV-19703,R-1334,ST-9,-79,11/09/2025,in
MV-19704,REF-1694,ST-6,108,15-07-2025,In
MV-19705,REF-1432,ST-23,23,11-08-2025,In
MV-19706,R-1725,ST-18,150,03/03/2026,ADJUST
MV-19707,SKU1384,ST-7,71,2026-12-14,in
MV-19708,MD-1224,ST-18,-137,2026-06-12,in
MV-19709,MD-1387,ST-17,-56,2025-04-19,OUT
MV-19710,REF-1781,ST-18,100,26-09-2025,adjust
MV-19711,R-1759,ST-13,198,2025-08-27,ADJUST
MV-19712,REF-1743,ST-18,77,2026-05-28,adjust
MV-19713,MD-1524,ST-11,-77,2026-10-18,ADJUST
MV-19714,MD-1433,ST-9,-68,04/18/2026,OUT
MV-19715,SKU1718,ST-8,-172,2026-02-06,in
MV-19716,REF-1531,ST-25,-148,2026-02-22,In
MV-19717,MD-1369,ST-16,168,03/27/2026,In
MV-19718,R-1419,ST-12,54,2026-12-11,ADJUST
MV-19719,REF-1541,ST-25,-122,2025-07-12,adjust
MV-19720,R-1047,ST-15,38,2026-02-11,adjust
MV-19721,REF-1382,ST-2,126,2025-04-13,OUT
MV-19722,SKU1128,ST-3,-149,21-02-2026,ADJUST
MV-19723,MD-1526,ST-1,57,09/08/2025,in
MV-19724,R-1770,ST-5,53,2026-09-22,adjust
MV-19725,REF-1011,ST-9,101,03/10/2025,OUT
MV-19726,R-1386,ST-14,18,2026-11-22,OUT
MV-19727,SKU1148,ST-20,90,2026-07-12,in
MV-19728,R-1533,ST-2,-157,2026-01-03,OUT
MV-19729,MD-1528,ST-17,-160,2025-03-09,In
MV-19730,R-1078,ST-2,-164,2025-11-16,adjust
MV-19731,SKU1040,ST-14,-78,2025-10-02,adjust
MV-19732,R-1223,ST-16,-77,15-06-2025,OUT
MV-19733,MD-1113,ST-21,72,12/19/2026,ADJUST
MV-19734,REF-1608,ST-19,-157,2025-09-19,ADJUST
MV-19735,R-1082,ST-5,-145,01/08/2026,adjust
MV-19736,SKU1794,ST-14,-108,2025-07-03,In
MV-19737,R-1488,ST-10,128,2025-10-02,In
MV-19738,MD-1792,ST-13,176,10-03-2025,adjust
MV-19739,SKU1593,ST-3,-190,2026-06-22,adjust
MV-19740,REF-1338,ST-22,-74,2025-12-03,ADJUST
MV-19741,SKU1398,ST-12,-191,2025-05-12,In
MV-19742,SKU1416,ST-11,40,2025-07-07,OUT
MV-19743,MD-1200,ST-25,-155,2026-02-04,In
MV-19744,R-1182,ST-15,42,2026-01-03,ADJUST
MV-19745,REF-1345,ST-2,77,2025-07-07,OUT
