payment_id,order_id,amount,method,status,paid_date
PAY-11025,ORD-10186,17723,wechat,failed,04/28/2025
PAY-11026,ORD-1692,$460.00,card,pending,2026-10-05
PAY-11027,ORD-4348,"10,978.00",alipay,success,11/25/2025
PAY-11028,ORD-13822,19492,COD,pending,2024-06-15
PAY-11029,ORD-6322,"19,223.00",wechat,success,10-04-2025
PAY-11030,ORD-5337,"$17,208.00",COD,success,2025-05-12
PAY-11031,ORD-11999,"$12,389.00",wechat,pending,2025-03-21
PAY-11032,ORD-11835,"13,345.00",card,pending,15-01-2026
PAY-11033,ORD-8800,"$12,227.00",card,success,11/25/2024
PAY-11034,ORD-5559,$653.00,alipay,SUCCESS,01/02/2025
PAY-11035,ORD-12418,3110,wechat,pending,14-03-2026
PAY-11036,ORD-4370,11669,card,success,2026-05-23
PAY-11037,ORD-14866,15826,wechat,success,09/13/2025
PAY-11038,ORD-3796,"$9,778.00",alipay,SUCCESS,16-04-2026
PAY-11039,ORD-7985,"$18,895.00",COD,pending,2025-11-28
PAY-11040,ORD-2292,"17,898.00",COD,pending,10/22/2025
PAY-11041,ORD-12732,10310,card,success,25-06-2025
PAY-11042,ORD-3169,"$11,752.00",wechat,SUCCESS,09/02/2024
PAY-11043,ORD-13620,"13,534.00",alipay,pending,2024-10-27
PAY-11044,ORD-8084,"$2,711.00",card,pending,10/19/2026
PAY-11045,ORD-1478,"$1,728.00",card,failed,02/15/2024
PAY-11046,ORD-6553,4241,alipay,failed,2024-07-23
PAY-11047,ORD-10960,8131,card,pending,2025-06-28
PAY-11048,ORD-10735,"$3,548.00",card,success,2025-06-13
PAY-11049,ORD-1767,"$1,564.00",alipay,success,02-12-2026
PAY-11050,ORD-4850,"$7,841.00",COD,success,2024-08-14
PAY-11051,ORD-3518,"$9,976.00",card,pending,2025-09-15
PAY-11052,ORD-12112,19463,COD,pending,2024-10-25
PAY-11053,ORD-3719,"$14,878.00",alipay,pending,25-11-2026
PAY-11054,ORD-11219,"$8,248.00",wechat,SUCCESS,2026-02-22
PAY-11055,ORD-13102,"13,536.00",card,pending,05/21/2025
PAY-11056,ORD-3021,2608,alipay,pending,2026-11-21
PAY-11057,ORD-7459,2335,alipay,pending,2026-02-12
PAY-11058,ORD-9378,14841,COD,pending,2024-01-01
PAY-11059,ORD-3137,"4,359.00",COD,pending,2025-07-25
PAY-11060,ORD-11125,"6,463.00",card,SUCCESS,17-03-2024
PAY-11061,ORD-8121,4951,COD,SUCCESS,11/06/2024
PAY-11062,ORD-2944,18873,COD,SUCCESS,06/07/2026
PAY-11063,ORD-3027,$285.00,wechat,pending,06/20/2026
PAY-11064,ORD-11234,"19,829.00",alipay,success,06-06-2025
PAY-11065,ORD-7531,"$17,220.00",wechat,failed,03-08-2025
PAY-11066,ORD-12429,"$7,243.00",alipay,SUCCESS,13-06-2024
PAY-11067,ORD-1612,"16,814.00",card,success,2024-04-25
PAY-11068,ORD-5831,"$9,010.00",card,pending,2025-12-05
PAY-11069,ORD-5098,18303,COD,SUCCESS,2026-11-19
PAY-11070,ORD-7914,"7,157.00",alipay,success,2025-02-13
PAY-11071,ORD-10150,"$17,781.00",alipay,SUCCESS,06/25/2026
PAY-11072,ORD-2710,"15,405.00",COD,pending,2026-09-21
PAY-11073,ORD-8977,10923,COD,success,2024-01-10
PAY-11074,ORD-11528,5659,COD,SUCCESS,01/09/2025
PAY-11075,ORD-7579,"12,795.00",wechat,pending,2024-12-22
PAY-11076,ORD-1952,"7,509.00",card,pending,11/19/2024
PAY-11077,ORD-7892,9824,COD,pending,2026-02-16
PAY-11078,ORD-7130,1059,wechat,SUCCESS,02/21/2026
PAY-11079,ORD-4452,"$4,616.00",COD,SUCCESS,2026-10-04
PAY-11080,ORD-6733,812,COD,SUCCESS,05-10-2026
PAY-11081,ORD-10820,3363,card,success,2025-07-19
PAY-11082,ORD-12573,"$3,528.00",card,pending,27-03-2024
PAY-11083,ORD-4282,"$15,238.00",card,pending,12/18/2026
PAY-11084,ORD-3835,"3,950.00",COD,success,2025-10-16
PAY-11085,ORD-2616,"10,582.00",card,pending,2025-02-16
PAY-11086,ORD-1515,11132,card,success,02/25/2024
PAY-11087,ORD-14550,13645,COD,SUCCESS,2025-08-04
PAY-11088,ORD-6144,"9,598.00",wechat,SUCCESS,05/22/2024
PAY-11089,ORD-3925,5397,alipay,pending,2026-08-21
PAY-11090,ORD-13491,15358,card,SUCCESS,2026-05-16
PAY-11091,ORD-8959,"$19,717.00",COD,success,2025-08-22
PAY-11092,ORD-7528,"17,864.00",alipay,success,19-03-2026
PAY-11093,ORD-11652,15867,alipay,pending,02/19/2026
PAY-11094,ORD-13200,"$13,061.00",COD,SUCCESS,2025-02-06
PAY-11095,ORD-5162,1237,wechat,pending,10/20/2026
PAY-11096,ORD-14045,86.00,card,SUCCESS,2024-10-13
PAY-11097,ORD-10705,11403,card,SUCCESS,2026-05-08
PAY-11098,ORD-12751,3453,card,pending,10/06/2025
PAY-11099,ORD-9697,"3,873.00",wechat,SUCCESS,2024-10-10
PAY-11100,ORD-13715,10048,wechat,pending,03/14/2024
PAY-11101,ORD-795,"14,461.00",COD,SUCCESS,12/10/2024
PAY-11102,ORD-6182,18361,card,pending,11/14/2025
PAY-11103,ORD-9942,3471,wechat,success,2024-05-06
PAY-11104,ORD-3359,$613.00,card,success,2025-07-07
PAY-11105,ORD-2547,"$16,518.00",alipay,success,01-09-2025
PAY-11106,ORD-1661,"$1,050.00",card,SUCCESS,2025-05-06
PAY-11107,ORD-735,"$8,017.00",wechat,pending,2025-05-20
PAY-11108,ORD-8496,"$3,063.00",card,SUCCESS,2024-06-18
PAY-11109,ORD-4920,19316,card,success,03/15/2024
PAY-11110,ORD-5476,5802,alipay,pending,01/06/2025
PAY-11111,ORD-8862,4871,card,SUCCESS,2025-11-25
PAY-11112,ORD-8592,691.00,COD,failed,04/11/2024
PAY-11113,ORD-9898,"$12,522.00",alipay,pending,10/25/2024
PAY-11114,ORD-4015,5750,alipay,SUCCESS,2024-11-18
PAY-11115,ORD-14367,12045,alipay,SUCCESS,2024-07-18
PAY-11116,ORD-11045,"7,741.00",alipay,SUCCESS,2024-07-22
PAY-11117,ORD-8098,8855,card,pending,2024-06-12
PAY-11118,ORD-13242,"$19,455.00",COD,pending,08/18/2025
PAY-11119,ORD-74,6831,COD,success,2024-10-17
PAY-11120,ORD-6155,6567,COD,pending,10/17/2026
PAY-11121,ORD-1730,7114,COD,pending,2025-06-14
PAY-11122,ORD-2550,3649,wechat,success,2024-02-01
PAY-11123,ORD-5541,19255,wechat,pending,2024-01-03
PAY-11124,ORD-8055,7170,card,success,06/19/2026
PAY-11125,ORD-831,12687,wechat,pending,04/07/2024
PAY-11126,ORD-1765,8785,wechat,SUCCESS,02/09/2024
PAY-11127,ORD-7128,15314,COD,success,2024-05-22
PAY-11128,ORD-3620,"$2,343.00",COD,pending,2026-03-08
PAY-11129,ORD-13628,18513,alipay,pending,2025-08-01
PAY-11130,ORD-2952,"6,844.00",COD,failed,2024-10-19
PAY-11131,ORD-13922,"4,895.00",alipay,pending,2026-05-12
PAY-11132,ORD-259,6295,alipay,pending,10-08-2026
PAY-11133,ORD-3260,9805,COD,SUCCESS,2024-11-25
PAY-11134,ORD-10438,"12,601.00",wechat,SUCCESS,2024-04-13
PAY-11135,ORD-11888,"$6,027.00",alipay,SUCCESS,17-06-2024
PAY-11136,ORD-10023,2412,COD,pending,2026-12-12
PAY-11137,ORD-6938,4541,alipay,failed,02/03/2024
PAY-11138,ORD-3002,11140,wechat,success,18-03-2025
PAY-11139,ORD-12050,"$7,501.00",COD,SUCCESS,10/04/2026
PAY-11140,ORD-13689,"14,374.00",wechat,success,06/09/2024
PAY-11141,ORD-12770,"9,071.00",alipay,success,10/14/2024
PAY-11142,ORD-12199,935,alipay,success,2026-11-13
PAY-11143,ORD-7964,925,card,success,01/03/2026
PAY-11144,ORD-4983,"$9,333.00",wechat,success,10-12-2025
PAY-11145,ORD-1151,"$7,226.00",wechat,pending,26-06-2026
PAY-11146,ORD-12818,7394,alipay,pending,2025-06-25
PAY-11147,ORD-4093,19357,card,failed,2026-06-08
PAY-11148,ORD-7947,"8,252.00",alipay,SUCCESS,2025-05-19
PAY-11149,ORD-1244,14472,card,pending,2026-04-25
PAY-11150,ORD-6634,640.00,wechat,SUCCESS,2025-05-27
PAY-11151,ORD-12908,"$13,023.00",card,failed,03/27/2025
PAY-11152,ORD-302,"$3,541.00",alipay,pending,2026-11-01
PAY-11153,ORD-14903,"$19,488.00",card,failed,16-02-2025
PAY-11154,ORD-13962,561,card,SUCCESS,01-10-2026
PAY-11155,ORD-1705,11109,wechat,SUCCESS,2025-08-21
PAY-11156,ORD-8711,"11,604.00",wechat,pending,2026-08-18
PAY-11157,ORD-12587,17355,card,success,2024-11-08
PAY-11158,ORD-12890,4360,COD,success,08/23/2025
PAY-11159,ORD-105,"10,558.00",card,success,02/12/2025
PAY-11160,ORD-1640,"$11,960.00",card,failed,2026-03-11
PAY-11161,ORD-10528,"$11,588.00",COD,success,04/05/2025
PAY-11162,ORD-1750,"$14,360.00",alipay,SUCCESS,08/22/2026
PAY-11163,ORD-12054,785.00,alipay,pending,08/19/2024
PAY-11164,ORD-4548,10173,card,SUCCESS,2026-05-20
PAY-11165,ORD-8402,9664,wechat,pending,23-10-2025
PAY-11166,ORD-10791,17532,alipay,success,20-10-2025
PAY-11167,ORD-8464,"$1,878.00",alipay,SUCCESS,2026-01-26
PAY-11168,ORD-8670,11325,alipay,SUCCESS,05/05/2024
PAY-11169,ORD-1395,"17,668.00",alipay,success,2026-01-10
PAY-11170,ORD-8824,17918,COD,SUCCESS,2024-11-06
PAY-11171,ORD-656,"7,395.00",COD,success,08/12/2025
PAY-11172,ORD-5406,7335,COD,pending,06/02/2025
PAY-11173,ORD-1396,8407,wechat,SUCCESS,2026-11-20
PAY-11174,ORD-14558,"7,457.00",card,SUCCESS,2025-01-01
PAY-11175,ORD-10673,9614,COD,success,2026-09-02
PAY-11176,ORD-4853,"1,213.00",COD,success,2026-09-17
PAY-11177,ORD-8364,9365,COD,pending,15-12-2025
PAY-11178,ORD-2806,1032,alipay,SUCCESS,10/15/2025
PAY-11179,ORD-8632,"$3,318.00",card,SUCCESS,02/02/2026
PAY-11180,ORD-3037,11334,alipay,pending,2026-06-01
PAY-11181,ORD-5782,2803,card,SUCCESS,02/01/2026
PAY-11182,ORD-1124,16204,card,SUCCESS,10/16/2026
PAY-11183,ORD-13416,"$8,065.00",alipay,SUCCESS,10-12-2024
PAY-11184,ORD-14356,1751,wechat,success,27-04-2026
PAY-11185,ORD-5221,13022,alipay,SUCCESS,09/17/2026
PAY-11186,ORD-6515,16885,alipay,success,2025-11-06
PAY-11187,ORD-13173,5991,wechat,SUCCESS,12-11-2025
PAY-11188,ORD-13510,8773,COD,pending,07/11/2024
PAY-11189,ORD-10992,16134,alipay,SUCCESS,06/24/2026
PAY-11190,ORD-2846,3829,COD,pending,15-01-2026
PAY-11191,ORD-5534,"13,381.00",alipay,SUCCESS,2026-01-23
PAY-11192,ORD-1354,16759,card,pending,07/14/2026
PAY-11193,ORD-10874,3526,wechat,SUCCESS,2025-06-10
PAY-11194,ORD-1610,"10,647.00",wechat,pending,08/28/2025
PAY-11195,ORD-14790,"8,148.00",COD,SUCCESS,03/22/2024
PAY-11196,ORD-2328,"$16,346.00",COD,SUCCESS,2025-10-26
PAY-11197,ORD-445,"$7,945.00",alipay,pending,2025-09-14
PAY-11198,ORD-6291,"6,308.00",alipay,SUCCESS,2024-01-10
PAY-11199,ORD-1704,16597,alipay,SUCCESS,2026-02-05
PAY-11200,ORD-10498,17465,wechat,pending,2026-02-25
PAY-11201,ORD-6021,"$9,452.00",alipay,pending,02/28/2025
PAY-11202,ORD-13032,13609,wechat,pending,10/07/2025
PAY-11203,ORD-101,9325,card,pending,2024-07-24
PAY-11204,ORD-1551,"$13,755.00",alipay,pending,02/26/2025
PAY-11205,ORD-6800,555,alipay,pending,2025-02-08
PAY-11206,ORD-2672,"10,845.00",card,pending,01/11/2025
PAY-11207,ORD-8299,"1,873.00",alipay,pending,2026-12-12
PAY-11208,ORD-3238,17765,wechat,pending,05/28/2024
PAY-11209,ORD-4952,4687,alipay,success,2024-09-23
PAY-11210,ORD-4493,"10,170.00",alipay,success,2025-10-01
PAY-11211,ORD-12527,11987,card,success,2025-01-15
PAY-11212,ORD-2693,"$15,894.00",COD,SUCCESS,06/19/2024
PAY-11213,ORD-4584,"11,761.00",COD,failed,2026-03-01
PAY-11214,ORD-7906,"13,403.00",wechat,SUCCESS,2026-08-19
PAY-11215,ORD-2851,19848,wechat,SUCCESS,25-09-2024
PAY-11216,ORD-4203,12089,alipay,success,11/27/2026
PAY-11217,ORD-12722,16565,card,SUCCESS,10-05-2024
PAY-11218,ORD-12190,"1,695.00",card,SUCCESS,04/20/2026
PAY-11219,ORD-12015,"$8,865.00",card,pending,05/14/2025
PAY-11220,ORD-10176,"1,997.00",card,SUCCESS,2024-05-01
PAY-11221,ORD-3353,"$15,750.00",wechat,success,2025-05-14
PAY-11222,ORD-11850,964,card,SUCCESS,11/05/2024
PAY-11223,ORD-6433,"1,369.00",wechat,success,06/09/2024
PAY-11224,ORD-7487,6733,alipay,SUCCESS,2025-11-11
PAY-11225,ORD-6529,"$12,782.00",wechat,failed,11-11-2025
PAY-11226,ORD-7608,5444,COD,failed,2024-12-05
PAY-11227,ORD-13910,11768,wechat,success,2025-11-28
PAY-11228,ORD-14223,15014,wechat,SUCCESS,2026-04-03
PAY-11229,ORD-14730,"$8,654.00",wechat,SUCCESS,06/18/2025
PAY-11230,ORD-11899,11058,card,SUCCESS,09/17/2026
PAY-11231,ORD-8276,12755,wechat,success,06/09/2025
PAY-11232,ORD-12594,5340,wechat,pending,15-02-2024
PAY-11233,ORD-14332,10537,alipay,pending,01/16/2026
PAY-11234,ORD-9929,2347,COD,success,07-12-2025
PAY-11235,ORD-12809,5381,card,success,2024-04-07
PAY-11236,ORD-10497,4734,COD,success,2026-01-14
PAY-11237,ORD-13262,"3,658.00",COD,SUCCESS,19-12-2026
PAY-11238,ORD-704,5060,wechat,pending,2026-01-25
PAY-11239,ORD-8786,"$18,860.00",wechat,success,2026-08-11
PAY-11240,ORD-11769,6955,alipay,pending,2026-12-09
PAY-11241,ORD-9846,"$9,533.00",card,SUCCESS,2024-06-23
PAY-11242,ORD-13771,10392,wechat,success,2025-11-02
PAY-11243,ORD-7218,4318,card,SUCCESS,2025-10-01
PAY-11244,ORD-8480,18944,COD,SUCCESS,06/04/2025
PAY-11245,ORD-14986,"13,938.00",COD,failed,03/24/2025
PAY-11246,ORD-5992,16724,card,pending,2025-09-01
PAY-11247,ORD-5204,16481,alipay,success,2025-02-03
PAY-11248,ORD-240,"$16,312.00",card,pending,03/03/2026
PAY-11249,ORD-8605,"1,306.00",alipay,success,2025-04-01
PAY-11250,ORD-12651,16890,alipay,success,2026-11-10
PAY-11251,ORD-529,8348,wechat,SUCCESS,11/17/2024
PAY-11252,ORD-9327,"5,958.00",wechat,pending,08/17/2026
PAY-11253,ORD-5749,"5,958.00",wechat,success,03/10/2026
PAY-11254,ORD-8521,"5,830.00",card,success,27-02-2026
PAY-11255,ORD-8784,13249,alipay,success,02/11/2026
PAY-11256,ORD-13623,"$8,349.00",wechat,pending,04/20/2025
PAY-11257,ORD-5855,8135,wechat,pending,04/18/2026
PAY-11258,ORD-13601,"$5,999.00",wechat,success,2025-01-11
PAY-11259,ORD-7273,9765,alipay,success,26-07-2026
PAY-11260,ORD-11669,"$10,487.00",alipay,SUCCESS,2026-06-02
PAY-11261,ORD-4635,19441,COD,success,2024-12-20
PAY-11262,ORD-1311,$783.00,wechat,success,2024-03-04
PAY-11263,ORD-13424,14233,card,SUCCESS,05/16/2024
PAY-11264,ORD-13247,9970,alipay,SUCCESS,2024-03-21
PAY-11265,ORD-4128,"$12,101.00",COD,SUCCESS,08-02-2026
PAY-11266,ORD-14856,"6,959.00",COD,success,2026-12-15
PAY-11267,ORD-10543,8483,card,failed,06-05-2024
PAY-11268,ORD-2519,"1,274.00",alipay,success,2026-03-15
PAY-11269,ORD-12082,"$17,846.00",wechat,pending,2024-05-20
PAY-11270,ORD-7449,"$7,789.00",wechat,pending,2026-09-01
PAY-11271,ORD-4235,10403,card,success,05-01-2026
PAY-11272,ORD-11778,"4,162.00",COD,success,2025-01-08
PAY-11273,ORD-9920,1289,card,failed,26-07-2026
PAY-11274,ORD-8232,5826,alipay,SUCCESS,07/11/2025
PAY-11275,ORD-4534,5321,COD,pending,25-11-2025
PAY-11276,ORD-11639,"$11,813.00",wechat,SUCCESS,04/01/2025
PAY-11277,ORD-12634,4070,card,pending,02/28/2024
PAY-11278,ORD-13429,"$13,128.00",alipay,pending,13-10-2025
PAY-11279,ORD-9655,8283,wechat,pending,10/11/2024
PAY-11280,ORD-561,"$5,848.00",wechat,success,2024-05-17
PAY-11281,ORD-1878,96,wechat,success,2025-04-13
PAY-11282,ORD-12502,7399,COD,success,11-03-2024
PAY-11283,ORD-351,"9,409.00",card,failed,2025-10-01
PAY-11284,ORD-2855,"16,707.00",alipay,success,23-03-2026
PAY-11285,ORD-921,"$10,719.00",COD,SUCCESS,02/09/2024
PAY-11286,ORD-8470,14918,alipay,SUCCESS,25-06-2024
PAY-11287,ORD-11166,"1,326.00",wechat,SUCCESS,2026-11-27
PAY-11288,ORD-13201,"$19,945.00",card,pending,11/27/2026
PAY-11289,ORD-13271,"$13,945.00",wechat,pending,11/02/2025
PAY-11290,ORD-3526,"$15,310.00",wechat,pending,26-01-2024
PAY-11291,ORD-4753,9124,COD,SUCCESS,2026-12-20
PAY-11292,ORD-5626,"$17,271.00",COD,success,02-06-2026
PAY-11293,ORD-673,14317,wechat,success,2026-09-09
PAY-11294,ORD-11998,10969,COD,SUCCESS,10/07/2024
PAY-11295,ORD-13451,8104,card,pending,2025-04-14
PAY-11296,ORD-6602,15005,COD,SUCCESS,07/06/2025
PAY-11297,ORD-7599,13317,COD,success,2025-02-19
PAY-11298,ORD-7758,14615,COD,success,21-05-2026
PAY-11299,ORD-9750,"15,649.00",wechat,SUCCESS,2024-08-15
PAY-11300,ORD-11062,18783,wechat,pending,08/07/2024
PAY-11301,ORD-128,"16,697.00",COD,SUCCESS,2025-02-01
PAY-11302,ORD-1133,"5,424.00",COD,SUCCESS,2026-08-10
PAY-11303,ORD-12268,"$9,048.00",COD,success,05/17/2026
PAY-11304,ORD-12866,4297,alipay,SUCCESS,2026-11-17
PAY-11305,ORD-5670,"4,638.00",COD,failed,05/02/2026
PAY-11306,ORD-520,7171,alipay,pending,2025-01-21
PAY-11307,ORD-2554,5919,card,pending,10/06/2024
PAY-11308,ORD-11524,63,COD,pending,2026-02-19
PAY-11309,ORD-8068,853.00,card,SUCCESS,2026-09-15
PAY-11310,ORD-5556,"13,328.00",card,success,2025-02-05
PAY-11311,ORD-14973,"$1,283.00",card,pending,2025-09-12
PAY-11312,ORD-5437,"$19,869.00",wechat,pending,05/28/2026
PAY-11313,ORD-14280,"9,444.00",COD,pending,10-02-2025
PAY-11314,ORD-9907,16554,card,SUCCESS,2025-11-15
PAY-11315,ORD-4298,18552,card,success,2025-03-13
PAY-11316,ORD-670,8402,wechat,SUCCESS,2025-10-03
PAY-11317,ORD-2988,"17,393.00",card,SUCCESS,2024-02-20
PAY-11318,ORD-14301,9813,card,success,2026-02-08
PAY-11319,ORD-1204,5136,card,pending,26-02-2024
PAY-11320,ORD-7366,13563,card,pending,04/21/2026
PAY-11321,ORD-3653,"9,228.00",card,success,02/08/2026
PAY-11322,ORD-9788,2982,card,failed,09/14/2026
PAY-11323,ORD-5092,"$3,421.00",card,success,2026-12-14
PAY-11324,ORD-11132,"12,397.00",alipay,SUCCESS,09-03-2025
PAY-11325,ORD-4779,9545,alipay,success,09-11-2025
PAY-11326,ORD-2629,"$10,844.00",alipay,SUCCESS,2025-06-10
PAY-11327,ORD-1667,708,alipay,pending,01/11/2024
PAY-11328,ORD-13145,6976,alipay,pending,09-02-2026
PAY-11329,ORD-1814,3636,card,SUCCESS,2025-11-21
PAY-11330,ORD-6269,9782,wechat,pending,08-04-2026
PAY-11331,ORD-12005,"$11,925.00",card,pending,2025-09-02
PAY-11332,ORD-1461,"9,015.00",wechat,pending,03-04-2024
PAY-11333,ORD-4433,6530,alipay,success,10/12/2024
PAY-11334,ORD-2162,"$8,838.00",wechat,pending,05/14/2024
PAY-11335,ORD-8521,"1,840.00",alipay,success,2024-12-06
PAY-11336,ORD-12487,"12,937.00",COD,pending,2025-10-25
PAY-11337,ORD-3115,"$5,222.00",alipay,pending,20-02-2024
PAY-11338,ORD-14933,"$17,490.00",COD,failed,2025-09-07
PAY-11339,ORD-3011,"$16,619.00",alipay,success,06-07-2025
PAY-11340,ORD-10308,8383,alipay,pending,11-11-2026
PAY-11341,ORD-2604,8489,COD,SUCCESS,01/08/2026
PAY-11342,ORD-1275,6124,card,pending,11/06/2025
PAY-11343,ORD-8309,"15,816.00",alipay,SUCCESS,07-12-2026
PAY-11344,ORD-368,8303,wechat,SUCCESS,2025-02-03
PAY-11345,ORD-10953,"$13,673.00",card,success,02/08/2025
PAY-11346,ORD-2581,"$18,357.00",wechat,success,2025-07-22
PAY-11347,ORD-11303,"$19,663.00",alipay,pending,05/23/2024
PAY-11348,ORD-4965,14891,COD,pending,2026-08-21
PAY-11349,ORD-14964,"19,978.00",alipay,SUCCESS,2024-11-23
PAY-11350,ORD-7409,"1,273.00",COD,success,10/23/2026
PAY-11351,ORD-4619,"4,595.00",card,SUCCESS,04/14/2025
PAY-11352,ORD-2758,"7,437.00",COD,SUCCESS,2026-01-11
PAY-11353,ORD-12328,"1,988.00",card,pending,05-04-2025
PAY-11354,ORD-6569,18868,wechat,SUCCESS,2026-02-08
PAY-11355,ORD-7560,17017,wechat,SUCCESS,2024-11-06
PAY-11356,ORD-5595,4078,card,failed,07/18/2025
PAY-11357,ORD-151,"$9,729.00",COD,SUCCESS,2025-08-23
PAY-11358,ORD-8705,77,wechat,success,2026-08-24
PAY-11359,ORD-14466,19851,alipay,SUCCESS,03/08/2024
PAY-11360,ORD-4381,11094,wechat,pending,02-07-2025
PAY-11361,ORD-9947,9690,alipay,SUCCESS,2026-07-06
PAY-11362,ORD-14852,14003,card,failed,2024-06-03
PAY-11363,ORD-8023,"$2,336.00",wechat,pending,01-11-2025
PAY-11364,ORD-9249,"$17,628.00",COD,SUCCESS,2025-09-16
PAY-11365,ORD-2787,"2,236.00",card,SUCCESS,19-04-2024
PAY-11366,ORD-3636,"$11,413.00",alipay,success,09/26/2026
PAY-11367,ORD-10602,7461,card,SUCCESS,09-05-2026
PAY-11368,ORD-10462,11577,COD,success,26-01-2025
PAY-11369,ORD-9588,"8,834.00",alipay,pending,2026-11-02
PAY-11370,ORD-10677,"2,897.00",card,success,2025-11-24
PAY-11371,ORD-9385,"$16,098.00",alipay,success,01/11/2025
PAY-11372,ORD-8405,"$5,869.00",wechat,success,2024-09-27
PAY-11373,ORD-12290,5804,wechat,SUCCESS,06-11-2026
PAY-11374,ORD-7107,"$14,410.00",wechat,pending,01/01/2026
PAY-11375,ORD-11551,14817,card,SUCCESS,2025-03-26
PAY-11376,ORD-2368,"$3,828.00",alipay,pending,2024-11-10
PAY-11377,ORD-13824,19950,wechat,success,2024-03-11
PAY-11378,ORD-12530,"9,849.00",COD,success,2026-12-14
PAY-11379,ORD-7569,"$15,392.00",COD,pending,2026-04-06
PAY-11380,ORD-8815,5553,alipay,pending,2025-11-24
PAY-11381,ORD-12896,"$8,274.00",card,pending,14-09-2024
PAY-11382,ORD-8858,"18,232.00",COD,SUCCESS,2025-02-08
PAY-11383,ORD-5583,978,wechat,pending,13-09-2025
PAY-11384,ORD-6511,9012,wechat,pending,2026-10-28
PAY-11385,ORD-3758,"$2,399.00",alipay,pending,2026-06-03
PAY-11386,ORD-7324,"$19,849.00",card,SUCCESS,27-09-2026
PAY-11387,ORD-8794,9380,card,pending,01/15/2026
PAY-11388,ORD-5954,"$9,492.00",alipay,success,2025-10-08
PAY-11389,ORD-8207,9897,COD,pending,2025-08-24
PAY-11390,ORD-6134,12231,COD,SUCCESS,2026-08-07
PAY-11391,ORD-13699,12256,alipay,pending,2026-03-27
PAY-11392,ORD-10362,16514,wechat,SUCCESS,2024-08-19
PAY-11393,ORD-9711,"7,859.00",wechat,success,02-11-2025
PAY-11394,ORD-6843,19995,card,failed,2026-04-27
PAY-11395,ORD-4510,"$14,690.00",card,success,04/01/2024
PAY-11396,ORD-6650,"11,911.00",wechat,SUCCESS,21-12-2025
PAY-11397,ORD-11741,13747,alipay,SUCCESS,2026-11-09
PAY-11398,ORD-2249,"$15,462.00",COD,pending,2025-08-07
PAY-11399,ORD-756,"$1,274.00",COD,SUCCESS,2025-09-02
PAY-11400,ORD-1032,"11,614.00",wechat,pending,2025-01-07
PAY-11401,ORD-12342,"$1,290.00",COD,success,2025-05-09
PAY-11402,ORD-11725,6643,COD,SUCCESS,2024-12-08
PAY-11403,ORD-1557,"17,482.00",COD,success,2024-10-10
PAY-11404,ORD-7663,933.00,wechat,pending,08-03-2024
PAY-11405,ORD-11329,4628,COD,SUCCESS,24-04-2026
PAY-11406,ORD-12278,4781,alipay,SUCCESS,03/24/2024
PAY-11407,ORD-14202,"16,594.00",COD,pending,09/22/2025
PAY-11408,ORD-14746,"$13,972.00",COD,success,2024-02-05
PAY-11409,ORD-5106,10778,wechat,SUCCESS,05/23/2025
PAY-11410,ORD-6627,18939,COD,success,06/12/2025
PAY-11411,ORD-9892,12419,card,SUCCESS,2026-02-07
PAY-11412,ORD-8091,"14,992.00",alipay,success,2024-12-17
PAY-11413,ORD-6548,"19,106.00",wechat,pending,02/26/2025
PAY-11414,ORD-4966,16216,wechat,pending,2024-02-24
PAY-11415,ORD-12161,"13,221.00",card,pending,23-10-2024
PAY-11416,ORD-134,17161,COD,pending,01-06-2026
PAY-11417,ORD-4983,8009,COD,pending,13-07-2025
PAY-11418,ORD-10062,6619,wechat,pending,2026-01-11
PAY-11419,ORD-5259,663,wechat,pending,2024-08-15
PAY-11420,ORD-5073,"$16,043.00",COD,pending,04/14/2024
PAY-11421,ORD-8865,"$3,622.00",wechat,success,04/04/2025
PAY-11422,ORD-3094,15516,card,SUCCESS,2025-04-14
PAY-11423,ORD-1495,"8,025.00",COD,success,08-06-2026
PAY-11424,ORD-6048,$50.00,COD,SUCCESS,11/23/2024
PAY-11425,ORD-8039,$649.00,card,success,08-11-2025
PAY-11426,ORD-13954,"$2,373.00",card,pending,2024-12-20
PAY-11427,ORD-14792,"$15,993.00",card,success,2025-08-17
PAY-11428,ORD-5398,7053,COD,pending,06/25/2024
PAY-11429,ORD-2172,$298.00,wechat,failed,10/09/2026
PAY-11430,ORD-13708,"$19,206.00",COD,failed,2025-08-10
PAY-11431,ORD-9707,$950.00,alipay,success,23-01-2025
PAY-11432,ORD-9875,19359,COD,SUCCESS,04/13/2024
PAY-11433,ORD-5088,"1,719.00",COD,success,22-04-2025
PAY-11434,ORD-3271,13572,alipay,pending,2024-08-03
PAY-11435,ORD-7220,"4,214.00",alipay,pending,10/01/2024
PAY-11436,ORD-14724,18043,alipay,SUCCESS,06-07-2024
PAY-11437,ORD-1016,13191,card,pending,2025-06-27
PAY-11438,ORD-5309,5483,card,pending,2025-11-14
PAY-11439,ORD-4685,16329,wechat,pending,2024-07-02
PAY-11440,ORD-11869,12350,alipay,pending,2025-05-02
PAY-11441,ORD-10747,6450,COD,success,08/13/2025
PAY-11442,ORD-608,"$5,472.00",card,pending,2024-03-18
PAY-11443,ORD-13018,11033,card,success,2024-02-26
PAY-11444,ORD-8603,"$12,365.00",card,pending,2026-09-09
