item_id,order_id,product_id,quantity,unit_price,subtotal
OI-42942,ORD-6160,SKU1308,4,$231.00,36258
OI-42943,ORD-1643,SKU1302,9,1 408,"$28,371.00"
OI-42944,ORD-8787,R-1209,6,488,19379
OI-42945,ORD-12714,R-1460,2,1869,10344
OI-42946,ORD-11262,REF-1405,10,"729,00","$45,102.00"
OI-42947,ORD-11362,REF-1672,1,3885,7010
OI-42948,ORD-9472,REF-1394,2,2548,43 246
OI-42949,ORD-7890,MD-1542,9,458,"$28,077.00"
OI-42950,ORD-12255,MD-1581,9,"$4,635.00","49 711,00"
OI-42951,ORD-1723,MD-1167,7,"4 429,00","8 399,00"
OI-42952,ORD-6497,MD-1558,4,"$4,876.00","13 998,00"
OI-42953,ORD-11685,R-1109,8,4684,27942
OI-42954,ORD-4339,MD-1309,8,"$3,222.00",27 574
OI-42955,ORD-3206,MD-1210,4,$555.00,38829
OI-42956,ORD-4794,SKU1371,10,1122,26879
OI-42957,ORD-7748,SKU1370,4,"$3,916.00",3533
OI-42958,ORD-724,SKU1484,2,"$1,200.00","$38,254.00"
OI-42959,ORD-9556,REF-1665,10,4971,30 437
OI-42960,ORD-4098,MD-1466,7,"$2,334.00",14611
OI-42961,ORD-628,MD-1284,5,$941.00,36999
OI-42962,ORD-7105,SKU1376,2,"$1,648.00",37838
OI-42963,ORD-1030,SKU1242,2,4417,"43 524,00"
OI-42964,ORD-4898,SKU1251,5,1 778,12833
OI-42965,ORD-12946,MD-1613,6,4749,30533
OI-42966,ORD-10952,MD-1772,7,3 339,"$24,733.00"
OI-42967,ORD-6333,SKU1763,4,695,"$20,396.00"
OI-42968,ORD-13676,R-1587,6,4030,"$26,844.00"
OI-42969,ORD-9223,REF-1684,8,"$1,669.00","$19,945.00"
OI-42970,ORD-14580,R-1420,8,3 626,"27 564,00"
OI-42971,ORD-3266,R-1759,2,2718,34 681
OI-42972,ORD-1170,REF-1439,10,5177,13760
OI-42973,ORD-5633,R-1711,3,"1 558,00",5481
OI-42974,ORD-5105,REF-1360,4,2435,27 178
OI-42975,ORD-58,SKU1218,4,3894,"$45,388.00"
OI-42976,ORD-9728,MD-1275,6,2090,41399
OI-42977,ORD-6213,R-1645,10,3280,"$49,146.00"
OI-42978,ORD-9034,MD-1023,10,1454,"$32,669.00"
OI-42979,ORD-9056,SKU1452,3,1727,18 592
OI-42980,ORD-9350,MD-1659,9,3 852,35842
OI-42981,ORD-2657,R-1348,3,"$1,892.00",1619
OI-42982,ORD-14339,R-1721,1,"1 201,00","1 813,00"
OI-42983,ORD-13908,SKU1763,2,2610,8995
OI-42984,ORD-8572,REF-1163,4,"1 761,00",5297
OI-42985,ORD-11351,R-1543,9,4 378,24825
OI-42986,ORD-8441,MD-1204,6,4094,"$25,676.00"
OI-42987,ORD-11479,REF-1461,9,3869,21689
OI-42988,ORD-2545,SKU1470,4,"2 590,00",24756
OI-42989,ORD-7010,SKU1040,1,905,"$19,852.00"
OI-42990,ORD-1347,MD-1583,3,410,26 819
OI-42991,ORD-2608,SKU1426,-3,911,5124
OI-42992,ORD-8084,SKU1148,10,$671.00,28 135
OI-42993,ORD-5467,SKU1693,9,1804,"$1,802.00"
OI-42994,ORD-2372,R-1680,6,677,31506
OI-42995,ORD-3440,MD-1240,8,3939,3918
OI-42996,ORD-5214,R-1635,4,4970,2734
OI-42997,ORD-9663,SKU1723,5,2 783,27092
OI-42998,ORD-8744,SKU1525,8,960,46 574
OI-42999,ORD-2938,REF-1779,2,4664,"17 825,00"
OI-43000,ORD-14287,REF-1354,5,2 861,10773
OI-43001,ORD-7395,MD-1411,5,"$4,829.00",16174
OI-43002,ORD-9816,REF-1529,9,1001,24767
OI-43003,ORD-14656,REF-1576,10,663,1980
OI-43004,ORD-2948,REF-1605,6,"$4,934.00","$48,065.00"
OI-43005,ORD-5614,REF-1378,7,2334,"$13,289.00"
OI-43006,ORD-6962,MD-1151,1,"1 069,00","$31,471.00"
OI-43007,ORD-3601,REF-1137,4,2 560,7581
OI-43008,ORD-7977,SKU1766,7,"$3,601.00","17 776,00"
OI-43009,ORD-12660,REF-1011,6,3 988,42306
OI-43010,ORD-6524,REF-1633,7,3993,"$33,865.00"
OI-43011,ORD-312,R-1545,7,19,"$19,553.00"
OI-43012,ORD-939,MD-1466,1,4 741,17696
OI-43013,ORD-863,R-1587,10,4607,"$41,911.00"
OI-43014,ORD-6928,R-1237,2,1875,"36 352,00"
OI-43015,ORD-6602,SKU1036,3,3521,"$22,270.00"
OI-43016,ORD-676,MD-1686,2,837,"$24,325.00"
OI-43017,ORD-10883,MD-1150,1,3698,3775
OI-43018,ORD-13619,R-1252,6,4933,8982
OI-43019,ORD-3579,REF-1644,9,465,26652
OI-43020,ORD-6181,SKU1508,7,3 254,25417
OI-43021,ORD-14018,SKU1332,6,"$3,112.00","25 728,00"
OI-43022,ORD-3616,R-1027,3,649,22536
OI-43023,ORD-13803,REF-1176,9,3 009,8463
OI-43024,ORD-6021,REF-1285,9,4131,596
OI-43025,ORD-7796,MD-1362,9,2454,25 429
OI-43026,ORD-1624,SKU1085,10,1120,1 935
OI-43027,ORD-2675,MD-1442,4,"$3,129.00",3044
OI-43028,ORD-11978,REF-1028,5,"$4,580.00","$25,633.00"
OI-43029,ORD-14002,SKU1302,7,1601,"$45,862.00"
OI-43030,ORD-6519,MD-1596,10,2 264,1 856
OI-43031,ORD-1878,SKU1038,7,"$3,039.00",46597
OI-43032,ORD-9769,SKU1172,10,"$2,969.00",12 764
OI-43033,ORD-3593,REF-1694,3,"3 593,00","$45,901.00"
OI-43034,ORD-6741,R-1646,7,4037,43883
OI-43035,ORD-14340,REF-1331,3,"$2,262.00","3 666,00"
OI-43036,ORD-11179,REF-1176,1,637,"$13,487.00"
OI-43037,ORD-10664,MD-1686,10,2597,"$48,652.00"
OI-43038,ORD-6378,R-1705,6,2197,31902
OI-43039,ORD-3276,MD-1497,10,4936,"2 411,00"
OI-43040,ORD-4518,SKU1032,4,2807,2890
OI-43041,ORD-12960,SKU1342,1,4173,6 231
OI-43042,ORD-2712,R-1047,3,5177,24921
OI-43043,ORD-1136,SKU1574,10,"1 835,00",13296
OI-43044,ORD-7737,R-1288,8,665,"19 085,00"
OI-43045,ORD-10458,R-1602,1,4166,"$14,678.00"
OI-43046,ORD-8876,SKU1589,9,4267,"$20,055.00"
OI-43047,ORD-3736,SKU1718,2,4363,"19 599,00"
OI-43048,ORD-5278,R-1179,8,4765,24886
OI-43049,ORD-4738,MD-1683,8,5126,"$41,630.00"
OI-43050,ORD-6127,MD-1754,8,"$5,035.00",14 053
OI-43051,ORD-10882,SKU1085,10,4297,"14 068,00"
OI-43052,ORD-4433,SKU1755,1,"$4,005.00",43702
OI-43053,ORD-5257,MD-1717,10,"$5,137.00",43110
OI-43054,ORD-3228,R-1631,2,"$3,784.00","36 428,00"
OI-43055,ORD-11270,MD-1156,8,4302,"$3,240.00"
OI-43056,ORD-7947,REF-1155,1,"5 089,00","31 828,00"
OI-43057,ORD-7756,R-1129,8,"103,00",2380
OI-43058,ORD-844,R-1013,4,"$3,759.00",25446
OI-43059,ORD-12058,R-1025,1,"$3,938.00",19316
OI-43060,ORD-2387,SKU1402,8,2135,6747
OI-43061,ORD-6678,REF-1261,1,3971,"$1,009.00"
OI-43062,ORD-8809,REF-1412,7,"$4,674.00","$10,903.00"
OI-43063,ORD-89,MD-1240,9,"3 549,00","$37,867.00"
OI-43064,ORD-1560,SKU1454,8,2127,7645
OI-43065,ORD-14073,SKU1106,7,3290,38922
OI-43066,ORD-4743,REF-1685,3,3982,"$3,195.00"
OI-43067,ORD-6910,R-1631,7,4047,"$16,805.00"
OI-43068,ORD-626,REF-1361,3,3577,"$16,418.00"
OI-43069,ORD-2740,R-1027,2,4893,"$4,809.00"
OI-43070,ORD-11748,R-1630,4,"$1,186.00",75
OI-43071,ORD-14541,SKU1056,9,2656,"45 360,00"
OI-43072,ORD-3970,SKU1547,10,1643,46 744
OI-43073,ORD-6918,MD-1634,8,478,49665
OI-43074,ORD-6097,MD-1428,10,"$1,371.00",29486
OI-43075,ORD-1240,SKU1571,7,$100.00,49765
OI-43076,ORD-13439,R-1123,4,2 139,42 897
OI-43077,ORD-4232,R-1108,7,$933.00,15707
OI-43078,ORD-1978,REF-1068,2,$296.00,13 540
OI-43079,ORD-5636,REF-1325,9,110,"$11,586.00"
OI-43080,ORD-7492,MD-1502,6,"$4,901.00",5910
OI-43081,ORD-11384,REF-1734,10,"$1,571.00","33 618,00"
OI-43082,ORD-12047,R-1666,3,2428,45664
OI-43083,ORD-4150,R-1320,7,"$2,374.00",26368
OI-43084,ORD-7725,R-1317,1,1799,25627
OI-43085,ORD-1023,MD-1113,9,"$5,033.00",3 197
OI-43086,ORD-3535,R-1193,8,"$3,009.00","2 824,00"
OI-43087,ORD-7935,SKU1314,3,$526.00,33 517
OI-43088,ORD-4924,R-1441,6,3385,18247
OI-43089,ORD-3524,SKU1070,9,1964,16574
OI-43090,ORD-10526,SKU1046,8,4599,"5 878,00"
OI-43091,ORD-8246,SKU1619,8,542,47768
OI-43092,ORD-702,MD-1390,4,"$2,194.00",18503
OI-43093,ORD-4212,REF-1173,2,1683,3 622
OI-43094,ORD-5510,R-1350,4,1543,"$46,207.00"
OI-43095,ORD-10384,R-1348,2,994,3705
OI-43096,ORD-2001,R-1132,6,2 437,"$3,454.00"
OI-43097,ORD-3730,R-1239,3,"3 362,00",31635
OI-43098,ORD-11459,SKU1177,2,3262,"28 097,00"
OI-43099,ORD-8377,SKU1469,7,2011,"26 075,00"
OI-43100,ORD-8700,R-1751,10,3505,"$47,389.00"
OI-43101,ORD-2561,REF-1546,3,"$1,209.00","25 362,00"
OI-43102,ORD-7509,REF-1769,1,2729,"34 166,00"
OI-43103,ORD-2052,REF-1450,1,$438.00,47465
OI-43104,ORD-11790,SKU1115,3,"$3,045.00","$42,619.00"
OI-43105,ORD-10574,SKU1397,10,"$2,385.00","$30,456.00"
OI-43106,ORD-5249,SKU1687,10,2303,29392
OI-43107,ORD-5786,REF-1605,4,$853.00,$885.00
OI-43108,ORD-5835,SKU1402,5,"$4,574.00","$49,957.00"
OI-43109,ORD-12970,MD-1692,6,"$3,198.00","$19,270.00"
OI-43110,ORD-6044,REF-1126,10,1 972,27 973
OI-43111,ORD-13414,R-1158,1,4917,11615
OI-43112,ORD-12826,SKU1128,5,1041,13129
OI-43113,ORD-1738,REF-1414,9,$693.00,"$42,377.00"
OI-43114,ORD-4061,REF-1775,8,"$1,035.00",27039
OI-43115,ORD-6228,R-1179,9,"$2,419.00",43171
OI-43116,ORD-2751,MD-1033,5,$707.00,279
OI-43117,ORD-2715,REF-1285,6,"$3,838.00",40 337
OI-43118,ORD-7905,REF-1135,8,523,39538
OI-43119,ORD-2819,REF-1393,6,5 119,15078
OI-43120,ORD-14383,REF-1530,9,"1 196,00",21328
OI-43121,ORD-12629,SKU1051,2,"$3,396.00",22903
OI-43122,ORD-12466,MD-1240,9,"4 979,00",23 081
OI-43123,ORD-13472,SKU1585,8,3630,10 214
OI-43124,ORD-2732,R-1503,8,2 158,38459
OI-43125,ORD-1803,REF-1213,2,"1 993,00","$46,505.00"
OI-43126,ORD-8680,R-1562,5,"$2,817.00",15301
OI-43127,ORD-13764,SKU1687,1,2 609,49272
OI-43128,ORD-10845,R-1425,5,"$1,342.00",15911
OI-43129,ORD-8506,R-1567,8,2446,5351
OI-43130,ORD-4228,R-1182,5,"$1,995.00",34083
OI-43131,ORD-4760,MD-1670,8,4144,"$20,357.00"
OI-43132,ORD-8761,REF-1608,1,"$4,496.00",8437
OI-43133,ORD-3451,MD-1064,5,1078,"$8,659.00"
OI-43134,ORD-13142,MD-1485,1,"$4,041.00","$35,432.00"
OI-43135,ORD-4169,R-1415,2,739,"25 210,00"
OI-43136,ORD-6357,R-1234,6,2 460,49293
OI-43137,ORD-5103,R-1721,9,"$1,111.00","4 272,00"
OI-43138,ORD-2229,SKU1318,6,"4 155,00",22 866
OI-43139,ORD-1500,REF-1285,1,1398,4083
OI-43140,ORD-9169,SKU1327,2,1938,13889
OI-43141,ORD-1676,R-1444,1,3117,"$17,346.00"
OI-43142,ORD-10679,MD-1549,4,1 876,42859
OI-43143,ORD-3630,SKU1687,9,2975,"$23,326.00"
OI-43144,ORD-11130,R-1383,7,239,23905
OI-43145,ORD-14600,REF-1199,1,"3 329,00","$30,278.00"
OI-43146,ORD-11402,R-1184,1,$418.00,6442
OI-43147,ORD-785,R-1336,9,"$4,085.00","$48,994.00"
OI-43148,ORD-8625,SKU1774,7,257,"48 235,00"
OI-43149,ORD-14955,REF-1045,1,4 656,"$37,314.00"
OI-43150,ORD-7239,R-1690,7,731,2 199
OI-43151,ORD-13803,SKU1768,9,3939,"$45,435.00"
OI-43152,ORD-2368,MD-1465,5,"$3,849.00","$33,640.00"
OI-43153,ORD-996,R-1494,2,4895,8077
OI-43154,ORD-9589,MD-1487,5,"$1,505.00","$29,064.00"
OI-43155,ORD-6676,SKU1342,3,4 701,22075
OI-43156,ORD-7106,R-1770,3,"705,00",42889
OI-43157,ORD-7791,REF-1734,9,"$2,472.00",29767
OI-43158,ORD-10860,R-1018,10,1680,"$4,180.00"
OI-43159,ORD-6742,SKU1115,2,3934,"$43,993.00"
OI-43160,ORD-352,R-1082,10,"$4,985.00",48344
OI-43161,ORD-11164,MD-1561,7,"$1,709.00","$36,501.00"
OI-43162,ORD-3951,R-1711,3,1837,26664
OI-43163,ORD-2139,REF-1776,1,3796,36146
OI-43164,ORD-3799,R-1047,7,"$3,761.00","$25,085.00"
OI-43165,ORD-7308,SKU1085,4,5090,"$47,227.00"
OI-43166,ORD-10202,R-1674,2,4190,18354
OI-43167,ORD-5906,REF-1769,6,"$2,779.00",37129
OI-43168,ORD-2089,SKU1329,4,1756,46548
OI-43169,ORD-9232,REF-1294,5,4974,"$43,673.00"
OI-43170,ORD-13888,MD-1789,6,"281,00","$49,096.00"
OI-43171,ORD-10546,SKU1329,6,2 909,"10 736,00"
OI-43172,ORD-14821,R-1039,6,4361,1721
OI-43173,ORD-6211,MD-1659,1,3075,2647
OI-43174,ORD-6345,SKU1423,2,"$4,179.00",7769
OI-43175,ORD-3704,MD-1064,10,"$2,203.00",43 590
OI-43176,ORD-3597,SKU1308,3,3813,19849
OI-43177,ORD-7007,R-1488,3,2667,"$17,742.00"
OI-43178,ORD-4249,REF-1483,9,2578,44 701
OI-43179,ORD-8090,SKU1556,1,3599,"37 595,00"
OI-43180,ORD-1472,R-1463,4,4174,"$22,041.00"
OI-43181,ORD-505,R-1104,9,5132,48572
OI-43182,ORD-4990,REF-1727,3,$999.00,14116
OI-43183,ORD-7280,REF-1405,8,2108,"$31,283.00"
OI-43184,ORD-14308,MD-1753,1,1458,"$47,891.00"
OI-43185,ORD-11318,REF-1604,1,"$4,620.00",13401
OI-43186,ORD-9941,R-1206,5,1 032,28774
OI-43187,ORD-7049,REF-1286,1,$150.00,46418
OI-43188,ORD-14396,REF-1323,7,1139,27470
OI-43189,ORD-4746,SKU1160,10,1900,46 487
OI-43190,ORD-6373,R-1124,10,$88.00,462
OI-43191,ORD-6420,MD-1746,6,"$4,372.00","$46,599.00"
OI-43192,ORD-14603,SKU1245,9,5144,"$42,635.00"
OI-43193,ORD-13669,SKU1178,1,4 306,"$18,898.00"
OI-43194,ORD-14469,SKU1571,8,3 394,21102
OI-43195,ORD-8588,REF-1190,7,$422.00,2817
OI-43196,ORD-4360,SKU1329,2,$258.00,37938
OI-43197,ORD-1360,R-1678,7,"$2,188.00",6623
OI-43198,ORD-8074,R-1731,9,317,13909
OI-43199,ORD-6350,SKU1603,7,957,"$20,593.00"
OI-43200,ORD-449,MD-1275,1,"$2,778.00","$20,166.00"
OI-43201,ORD-14964,MD-1549,7,"4 801,00","$14,894.00"
OI-43202,ORD-2233,R-1034,7,"2 894,00",22375
OI-43203,ORD-11451,R-1614,2,2 807,"$30,460.00"
OI-43204,ORD-8908,REF-1559,8,4394,10 338
OI-43205,ORD-3700,R-1123,6,"3 754,00",7064
OI-43206,ORD-20,R-1025,9,"$2,778.00","$41,138.00"
OI-43207,ORD-7793,R-1791,10,"$3,003.00",19 791
OI-43208,ORD-696,R-1415,7,"$2,400.00",48377
OI-43209,ORD-5101,R-1237,1,1905,"$38,795.00"
OI-43210,ORD-13884,MD-1339,2,2922,"$23,065.00"
OI-43211,ORD-8222,REF-1057,8,"$2,628.00",5 749
OI-43212,ORD-14153,SKU1254,9,4 158,21954
OI-43213,ORD-123,MD-1557,10,"2 730,00",33 014
OI-43214,ORD-3060,SKU1324,10,"$2,235.00","$6,894.00"
OI-43215,ORD-5113,SKU1051,9,277,"$14,581.00"
OI-43216,ORD-2453,R-1618,9,"$3,320.00",6713
OI-43217,ORD-1628,MD-1246,10,"$1,204.00",15535
OI-43218,ORD-6441,REF-1372,10,1011,15524
OI-43219,ORD-10738,R-1473,2,1368,11540
OI-43220,ORD-7261,R-1739,10,"$2,430.00",14347
OI-43221,ORD-12876,R-1328,1,5013,43128
OI-43222,ORD-2434,R-1645,1,3426,"37 089,00"
OI-43223,ORD-11021,REF-1431,6,"$2,041.00",24855
OI-43224,ORD-3961,REF-1783,2,2661,23131
OI-43225,ORD-8022,REF-1669,2,$122.00,11975
OI-43226,ORD-9875,R-1635,2,5 058,14591
OI-43227,ORD-14286,MD-1579,6,2753,"$45,226.00"
OI-43228,ORD-13515,MD-1720,1,"$2,400.00","$1,845.00"
OI-43229,ORD-14591,MD-1089,8,$214.00,"$44,989.00"
OI-43230,ORD-1588,R-1408,9,1159,38952
OI-43231,ORD-6982,REF-1566,1,4402,14889
OI-43232,ORD-6008,MD-1410,1,4330,1550
OI-43233,ORD-10779,REF-1769,9,"$3,297.00",40870
OI-43234,ORD-12746,MD-1107,5,2274,"$10,560.00"
OI-43235,ORD-32,REF-1093,1,5177,28581
OI-43236,ORD-2144,SKU1357,9,"107,00",18161
OI-43237,ORD-8430,SKU1603,4,3811,27375
OI-43238,ORD-14187,R-1189,7,1825,3458
OI-43239,ORD-595,SKU1555,10,3132,"$37,419.00"
OI-43240,ORD-14392,REF-1359,3,3807,7883
OI-43241,ORD-524,REF-1190,-4,3475,28636
OI-43242,ORD-1717,REF-1266,1,$491.00,28555
OI-43243,ORD-2,REF-1701,1,1418,11 628
OI-43244,ORD-2703,SKU1231,1,2 487,47340
OI-43245,ORD-13633,MD-1421,1,"$1,146.00",15824
OI-43246,ORD-201,SKU1773,4,"$4,287.00",23252
OI-43247,ORD-12460,MD-1421,4,2797,49774
OI-43248,ORD-13759,REF-1672,2,1987,"41 804,00"
OI-43249,ORD-4848,REF-1507,6,"$2,979.00",25901
OI-43250,ORD-12011,REF-1540,10,"3 809,00",35532
OI-43251,ORD-10112,MD-1299,4,4142,8 651
OI-43252,ORD-1810,R-1237,7,"$3,541.00",3831
OI-43253,ORD-5653,MD-1165,4,2972,40223
OI-43254,ORD-12969,MD-1522,2,"3 872,00",45291
OI-43255,ORD-6641,R-1770,9,2835,14834
OI-43256,ORD-6671,SKU1024,7,2088,38374
OI-43257,ORD-12901,MD-1165,1,"3 513,00",30359
OI-43258,ORD-6534,SKU1740,2,$705.00,47494
OI-43259,ORD-2024,REF-1669,8,742,"$23,633.00"
OI-43260,ORD-7976,SKU1153,5,4024,"$33,647.00"
OI-43261,ORD-7491,SKU1241,1,$556.00,17340
OI-43262,ORD-7410,SKU1572,6,2476,"29 523,00"
OI-43263,ORD-3602,REF-1011,10,4288,"12 388,00"
OI-43264,ORD-11702,REF-1697,2,2221,47498
OI-43265,ORD-14132,REF-1238,8,2617,39896
OI-43266,ORD-2566,SKU1395,6,"$3,622.00","$47,712.00"
OI-43267,ORD-6383,MD-1534,3,848,"$3,424.00"
OI-43268,ORD-12551,MD-1191,6,3344,22831
OI-43269,ORD-8864,MD-1097,6,"2 665,00",32205
OI-43270,ORD-5511,REF-1536,1,1 428,24 076
OI-43271,ORD-3567,MD-1634,3,2 061,29 280
OI-43272,ORD-13696,SKU1413,1,"$4,886.00",29 034
OI-43273,ORD-465,R-1796,10,397,33530
OI-43274,ORD-12978,SKU1486,7,1109,31745
OI-43275,ORD-11319,SKU1723,5,"1 837,00","$36,388.00"
OI-43276,ORD-3628,SKU1649,9,"$1,605.00",21671
OI-43277,ORD-7013,SKU1653,7,"$4,540.00",32331
OI-43278,ORD-5621,R-1337,2,"$3,564.00","$40,177.00"
OI-43279,ORD-13594,REF-1795,5,2821,42309
OI-43280,ORD-7256,REF-1331,-2,"$3,312.00",45298
OI-43281,ORD-613,R-1631,6,"247,00","$29,187.00"
OI-43282,ORD-7602,MD-1150,1,"$3,962.00","$32,878.00"
OI-43283,ORD-8109,R-1438,8,649,3046
OI-43284,ORD-2326,R-1648,9,301,"$13,510.00"
OI-43285,ORD-5774,R-1034,5,"4 636,00",46159
OI-43286,ORD-6879,MD-1351,3,1 590,"21 043,00"
OI-43287,ORD-14216,REF-1741,2,1 711,29320
OI-43288,ORD-4096,SKU1589,7,1767,48642
OI-43289,ORD-8608,MD-1156,4,"$4,387.00","$10,105.00"
OI-43290,ORD-12123,SKU1056,3,"$3,799.00",2689
OI-43291,ORD-9731,MD-1087,8,458,23646
OI-43292,ORD-10063,MD-1230,5,1925,25 159
OI-43293,ORD-6298,MD-1538,2,3452,"18 838,00"
OI-43294,ORD-3234,REF-1393,5,$124.00,"24 308,00"
OI-43295,ORD-9944,SKU1589,6,2 106,40500
OI-43296,ORD-11034,MD-1097,10,2611,"41 996,00"
OI-43297,ORD-8886,REF-1279,10,4272,"22 195,00"
OI-43298,ORD-4173,SKU1153,4,"4 360,00",26668
OI-43299,ORD-11952,SKU1570,9,"$3,957.00",45973
OI-43300,ORD-10522,REF-1382,5,"$2,719.00",2194
OI-43301,ORD-1275,REF-1775,7,"527,00","$34,823.00"
OI-43302,ORD-9754,MD-1557,3,1 597,"$12,472.00"
OI-43303,ORD-12863,SKU1251,5,114,"$26,789.00"
OI-43304,ORD-5435,REF-1546,9,"$2,384.00",3767
OI-43305,ORD-3833,MD-1625,7,1590,"$5,441.00"
OI-43306,ORD-5398,SKU1774,7,4 538,28828
OI-43307,ORD-4637,MD-1409,9,3663,"$16,139.00"
OI-43308,ORD-6402,R-1420,2,3 188,12 622
OI-43309,ORD-6115,REF-1161,8,308,46975
OI-43310,ORD-8514,REF-1450,7,"$2,524.00",38 429
OI-43311,ORD-7654,SKU1733,4,908,"$48,111.00"
OI-43312,ORD-809,R-1751,8,869,3974
OI-43313,ORD-2670,MD-1208,2,"$2,675.00",22594
OI-43314,ORD-6949,R-1592,2,319,"32 700,00"
OI-43315,ORD-13526,REF-1243,2,825,"$24,628.00"
OI-43316,ORD-6601,R-1703,9,3956,37854
OI-43317,ORD-13094,R-1018,3,4314,"$42,551.00"
OI-43318,ORD-901,SKU1601,7,4702,5304
OI-43319,ORD-13062,R-1700,10,"$5,135.00",4374
OI-43320,ORD-10168,R-1705,1,3478,"$26,802.00"
OI-43321,ORD-5023,R-1443,1,1476,40 642
OI-43322,ORD-7350,R-1420,7,208,"$36,447.00"
OI-43323,ORD-1501,REF-1510,10,4448,"$39,208.00"
OI-43324,ORD-10575,REF-1074,10,4641,"$30,608.00"
OI-43325,ORD-4904,R-1443,7,"$1,022.00",46235
OI-43326,ORD-4632,SKU1671,5,$970.00,7563
OI-43327,ORD-11159,REF-1510,7,1087,31072
OI-43328,ORD-2506,SKU1687,1,1 144,8795
OI-43329,ORD-14731,MD-1487,7,1853,"$24,763.00"
OI-43330,ORD-11829,MD-1528,5,1247,14 074
OI-43331,ORD-8746,REF-1173,1,999,"$19,628.00"
OI-43332,ORD-13158,MD-1689,7,92,30134
OI-43333,ORD-14189,R-1117,6,"$3,215.00",$133.00
OI-43334,ORD-10511,SKU1722,9,"1 506,00","18 256,00"
OI-43335,ORD-11668,R-1635,8,"$3,797.00","$34,262.00"
OI-43336,ORD-6911,R-1415,7,419,10554
OI-43337,ORD-12419,REF-1073,6,2967,20499
OI-43338,ORD-14511,R-1034,1,"$3,766.00",25975
OI-43339,ORD-8244,SKU1342,10,3 093,29 351
OI-43340,ORD-12566,REF-1515,1,"$3,141.00",34443
OI-43341,ORD-6037,R-1771,7,"$3,710.00","$26,475.00"
OI-43342,ORD-13520,REF-1171,7,1785,24333
OI-43343,ORD-11087,SKU1472,2,"$1,884.00","$32,718.00"
OI-43344,ORD-5194,SKU1601,9,$757.00,37287
OI-43345,ORD-13447,MD-1616,9,99,"$8,744.00"
OI-43346,ORD-11177,MD-1154,7,"4 703,00",41 681
OI-43347,ORD-14302,MD-1204,1,"$5,136.00",26107
OI-43348,ORD-9307,MD-1258,2,660,17378
OI-43349,ORD-9002,MD-1421,1,3624,"26 979,00"
OI-43350,ORD-4536,R-1146,3,$848.00,38901
OI-43351,ORD-3141,R-1278,-3,4704,39478
OI-43352,ORD-11878,MD-1097,1,4457,26992
OI-43353,ORD-687,R-1721,5,"$3,888.00",4 539
OI-43354,ORD-4909,MD-1534,1,"4 703,00","43 341,00"
OI-43355,ORD-13797,SKU1525,9,1215,"$16,781.00"
OI-43356,ORD-9609,REF-1559,6,"5 090,00","13 620,00"
OI-43357,ORD-1192,REF-1071,9,754,27 497
OI-43358,ORD-6913,MD-1305,3,4577,"$18,964.00"
OI-43359,ORD-13115,R-1180,4,2353,"$23,880.00"
OI-43360,ORD-493,R-1760,5,"$2,527.00","$46,825.00"
OI-43361,ORD-4975,R-1520,9,1199,"$34,227.00"
OI-43362,ORD-46,R-1568,6,405,951
OI-43363,ORD-5084,MD-1017,5,3584,29647
OI-43364,ORD-13769,SKU1192,10,760,"$7,384.00"
OI-43365,ORD-7586,MD-1291,7,$168.00,36148
OI-43366,ORD-6706,R-1124,2,"$4,546.00","$12,627.00"
OI-43367,ORD-8698,R-1631,7,4 760,"41 199,00"
OI-43368,ORD-398,MD-1347,8,3491,"36 564,00"
OI-43369,ORD-2993,MD-1659,2,"$3,466.00","$20,414.00"
OI-43370,ORD-11601,R-1422,7,783,42374
OI-43371,ORD-5373,REF-1737,9,"$4,518.00","42 080,00"
OI-43372,ORD-6449,R-1229,2,3716,28 901
OI-43373,ORD-14933,SKU1201,4,213,15696
OI-43374,ORD-8419,R-1573,6,$556.00,"$9,196.00"
OI-43375,ORD-9370,SKU1580,8,$236.00,"$12,205.00"
OI-43376,ORD-13788,SKU1733,6,4414,45155
OI-43377,ORD-3527,R-1752,10,1 509,19361
OI-43378,ORD-9441,R-1228,7,2441,40 209
OI-43379,ORD-6007,REF-1316,8,2891,44458
OI-43380,ORD-4722,REF-1611,6,2756,27249
OI-43381,ORD-13124,REF-1699,3,4306,"$7,338.00"
OI-43382,ORD-3742,R-1146,2,4677,"$25,746.00"
OI-43383,ORD-13946,SKU1251,8,"$5,191.00",13115
OI-43384,ORD-11799,R-1518,8,4897,14431
OI-43385,ORD-3393,R-1179,5,4801,"$16,507.00"
OI-43386,ORD-2977,REF-1121,5,1332,"$5,599.00"
OI-43387,ORD-2492,SKU1118,7,3867,"6 247,00"
OI-43388,ORD-9576,REF-1650,9,2 801,17545
OI-43389,ORD-5728,MD-1636,2,2288,3 989
OI-43390,ORD-3674,MD-1726,4,"$1,213.00","$16,131.00"
OI-43391,ORD-11184,REF-1786,3,2526,28615
OI-43392,ORD-1952,SKU1100,9,"$3,451.00",47495
OI-43393,ORD-13583,MD-1282,10,4634,"48 936,00"
OI-43394,ORD-5419,MD-1091,9,$755.00,561
OI-43395,ORD-10696,REF-1535,1,4 905,"$45,122.00"
OI-43396,ORD-5873,MD-1716,4,"3 114,00","32 631,00"
OI-43397,ORD-7266,MD-1526,3,"$1,489.00",19 820
OI-43398,ORD-6942,R-1468,2,"$1,729.00",23 416
