shipment_id,order_id,shipped_date,delivered_date,carrier,delivery_days
SH-13027,ORD-7025,2024-07-09,10/28/2026,圆通,3
SH-13028,ORD-1497,2024-01-08,2024-08-25,京东物流,3
SH-13029,ORD-9841,01/20/2025,2025-08-22,京东物流,5
SH-13030,ORD-10389,12-02-2024,11/02/2025,京东物流,5
SH-13031,ORD-13424,2026-07-12,02/12/2025,京东物流,4
SH-13032,ORD-5624,2026-05-05,2025-08-25,中通,3
SH-13033,ORD-5014,2024-08-06,2025-05-06,圆通,2
SH-13034,ORD-4571,2024-07-23,2024-11-14,京东物流,6
SH-13035,ORD-13139,2024-02-22,06/03/2024,邮政,7
SH-13036,ORD-6557,2024-11-16,12/12/2025,京东物流,4
SH-13037,ORD-12763,03-04-2026,2026-12-25,顺丰,7
SH-13038,ORD-3602,2024-09-04,2025-04-20,邮政,1
SH-13039,ORD-8107,05-09-2025,11/08/2024,圆通,7
SH-13040,ORD-2706,2025-02-09,12/03/2026,中通,2
SH-13041,ORD-3803,2024-05-10,10/18/2024,顺丰,5
SH-13042,ORD-3700,2024-09-23,21-04-2024,京东物流,7
SH-13043,ORD-14904,08/10/2024,11/11/2024,京东物流,19
SH-13044,ORD-11605,10/22/2024,08/27/2026,中通,2
SH-13045,ORD-758,2024-11-26,28-09-2024,京东物流,6
SH-13046,ORD-4344,2026-03-12,2025-07-22,京东物流,9
SH-13047,ORD-5137,2026-01-13,04-06-2026,圆通,7
SH-13048,ORD-1909,08/13/2024,07/11/2026,顺丰,5
SH-13049,ORD-5115,06/04/2026,02-08-2025,京东物流,6
SH-13050,ORD-6671,2026-09-15,03/02/2024,邮政,7
SH-13051,ORD-7962,02-07-2024,2026-09-01,顺丰,3
SH-13052,ORD-14713,12/14/2026,04/13/2024,圆通,6
SH-13053,ORD-10350,01/26/2025,2025-03-19,圆通,27
SH-13054,ORD-8606,15-06-2025,03-03-2025,顺丰,5
SH-13055,ORD-8860,2024-03-05,22-07-2026,顺丰,13
SH-13056,ORD-3593,28-02-2026,2024-07-08,中通,3
SH-13057,ORD-12868,11/19/2026,2024-11-10,京东物流,4
SH-13058,ORD-6675,2026-01-18,2024-03-15,中通,12
SH-13059,ORD-9992,10/05/2026,10/03/2026,圆通,6
SH-13060,ORD-6033,05/23/2026,21-10-2024,邮政,6
SH-13061,ORD-9049,2025-05-14,11/08/2024,中通,1
SH-13062,ORD-11797,03/16/2025,08/13/2026,京东物流,1
SH-13063,ORD-1558,23-03-2025,2026-10-11,邮政,28
SH-13064,ORD-4366,11/10/2024,04/13/2026,中通,5
SH-13065,ORD-1607,2026-12-19,07/20/2025,中通,4
SH-13066,ORD-7548,11/12/2026,24-04-2026,中通,4
SH-13067,ORD-5240,10/22/2024,03/18/2024,中通,3
SH-13068,ORD-658,07/17/2026,04-09-2026,京东物流,3
SH-13069,ORD-13481,10/11/2024,07/28/2026,顺丰,2
SH-13070,ORD-8799,2026-09-19,2025-12-18,邮政,7
SH-13071,ORD-6315,07/27/2026,11/08/2024,邮政,6
SH-13072,ORD-7250,07-08-2024,2025-08-13,圆通,6
SH-13073,ORD-8410,01-05-2024,24-11-2026,中通,5
SH-13074,ORD-12706,2024-03-23,2026-11-22,中通,4
SH-13075,ORD-1443,12-03-2024,05/05/2024,邮政,5
SH-13076,ORD-2563,03/28/2024,05/24/2024,圆通,3
SH-13077,ORD-5650,16-03-2025,06-12-2024,中通,6
SH-13078,ORD-3552,2026-11-10,2026-06-02,顺丰,1
SH-13079,ORD-11668,02/22/2024,2024-08-25,中通,6
SH-13080,ORD-3802,25-02-2026,04/24/2025,中通,1
SH-13081,ORD-8647,11/10/2024,2026-08-18,邮政,6
SH-13082,ORD-14121,02/18/2026,02/16/2024,圆通,4
SH-13083,ORD-2199,09-02-2025,2024-06-21,京东物流,7
SH-13084,ORD-1949,2025-03-04,08/16/2025,顺丰,6
SH-13085,ORD-8475,10-11-2025,06/05/2026,圆通,5
SH-13086,ORD-13238,08-03-2026,01-08-2024,京东物流,2
SH-13087,ORD-8630,2025-05-20,2024-09-27,圆通,1
SH-13088,ORD-1022,2024-06-14,2024-05-23,圆通,25
SH-13089,ORD-10760,2024-06-17,2025-02-09,圆通,4
SH-13090,ORD-8150,01-01-2024,14-04-2024,京东物流,2
SH-13091,ORD-6895,04/27/2024,2026-03-19,邮政,7
SH-13092,ORD-14879,09/10/2024,07/14/2026,中通,3
SH-13093,ORD-677,2025-05-05,14-10-2024,圆通,4
SH-13094,ORD-10025,2024-12-05,2025-11-13,邮政,3
SH-13095,ORD-4488,16-05-2025,2024-06-20,圆通,5
SH-13096,ORD-13105,2024-12-21,27-07-2026,京东物流,6
SH-13097,ORD-5711,05/13/2024,07/06/2025,中通,2
SH-13098,ORD-3967,26-09-2024,18-06-2024,邮政,15
SH-13099,ORD-2739,2024-08-19,2025-01-15,中通,5
SH-13100,ORD-5344,2025-08-13,06/18/2024,圆通,5
SH-13101,ORD-7411,2026-02-11,2024-10-13,邮政,10
SH-13102,ORD-3734,26-04-2024,2024-10-11,京东物流,7
SH-13103,ORD-354,11/13/2026,2025-02-10,邮政,3
SH-13104,ORD-7758,2026-02-28,07/28/2025,顺丰,4
SH-13105,ORD-5740,2026-03-07,2024-01-26,中通,7
SH-13106,ORD-12457,17-05-2026,27-08-2024,京东物流,11
SH-13107,ORD-2230,04/20/2026,2026-06-18,京东物流,3
SH-13108,ORD-14572,2024-05-18,02/01/2025,京东物流,5
SH-13109,ORD-694,12-11-2026,04/27/2024,京东物流,3
SH-13110,ORD-2864,2024-06-20,04/01/2025,圆通,7
SH-13111,ORD-12099,2024-09-28,2024-06-24,顺丰,7
SH-13112,ORD-5723,18-08-2024,08-06-2024,中通,3
SH-13113,ORD-8531,25-11-2026,2025-06-09,圆通,5
SH-13114,ORD-228,2025-04-25,26-11-2026,京东物流,4
SH-13115,ORD-1698,2024-07-20,2024-01-07,京东物流,6
SH-13116,ORD-1316,2024-05-20,2024-05-20,顺丰,4
SH-13117,ORD-14034,11/19/2025,2026-07-16,中通,7
SH-13118,ORD-3800,02/21/2025,10-11-2025,邮政,4
SH-13119,ORD-5116,2025-07-03,22-03-2024,中通,5
SH-13120,ORD-4079,03/11/2024,2024-02-16,中通,6
SH-13121,ORD-3643,06-04-2026,10-07-2025,圆通,6
SH-13122,ORD-14929,2025-11-08,2025-12-17,京东物流,3
SH-13123,ORD-4205,10/01/2025,01/04/2024,邮政,20
SH-13124,ORD-14996,01-01-2026,14-08-2025,圆通,2
SH-13125,ORD-2071,11/19/2024,07/11/2025,中通,1
SH-13126,ORD-9063,08/08/2026,09/09/2026,京东物流,5
SH-13127,ORD-2571,2026-09-22,2025-01-05,中通,1
SH-13128,ORD-3588,2025-12-23,05/01/2024,圆通,4
SH-13129,ORD-14706,03-10-2026,11/24/2024,邮政,5
SH-13130,ORD-9697,10/27/2024,2024-03-04,中通,5
SH-13131,ORD-4745,04/11/2024,2025-11-22,中通,5
SH-13132,ORD-401,10-04-2024,2024-10-24,邮政,5
SH-13133,ORD-10745,2026-12-23,02/03/2026,京东物流,1
SH-13134,ORD-1327,2026-04-07,03/02/2026,京东物流,5
SH-13135,ORD-1706,19-03-2026,2024-02-17,邮政,3
SH-13136,ORD-8325,06-08-2026,11/26/2024,圆通,2
SH-13137,ORD-14397,2026-07-21,10/21/2024,邮政,4
SH-13138,ORD-12903,2025-09-21,2026-03-08,中通,1
SH-13139,ORD-2998,22-10-2024,2025-07-07,圆通,3
SH-13140,ORD-10582,2026-01-07,2024-01-08,邮政,6
SH-13141,ORD-13467,23-02-2025,02/01/2024,中通,3
SH-13142,ORD-11835,26-11-2024,2026-09-10,京东物流,2
SH-13143,ORD-12122,2026-12-07,2026-01-28,中通,1
SH-13144,ORD-11156,2024-12-15,03/08/2026,顺丰,5
SH-13145,ORD-2160,2024-05-25,2025-11-16,顺丰,3
SH-13146,ORD-10682,2024-09-09,02/14/2026,顺丰,7
SH-13147,ORD-14794,11/20/2024,24-03-2025,顺丰,6
SH-13148,ORD-6648,2026-08-22,2026-03-11,中通,25
SH-13149,ORD-3754,07/20/2026,02-11-2026,邮政,1
SH-13150,ORD-12142,2025-09-19,10/25/2026,中通,4
SH-13151,ORD-14596,07/05/2025,2026-03-06,京东物流,7
SH-13152,ORD-6771,24-10-2024,09/02/2025,顺丰,3
SH-13153,ORD-3146,2025-12-24,10/05/2024,中通,1
SH-13154,ORD-5640,2026-12-15,11/08/2025,中通,6
SH-13155,ORD-11422,2024-07-04,03/02/2024,邮政,2
SH-13156,ORD-8112,11/20/2026,02-05-2025,中通,23
SH-13157,ORD-1555,2025-03-11,06/20/2026,顺丰,5
SH-13158,ORD-7924,2024-08-20,2024-11-11,圆通,7
SH-13159,ORD-6685,14-02-2025,24-10-2026,顺丰,7
SH-13160,ORD-4925,08/06/2024,06-01-2024,中通,2
SH-13161,ORD-3384,2026-01-08,2024-02-21,邮政,1
SH-13162,ORD-12496,2024-08-26,2024-03-10,顺丰,4
SH-13163,ORD-4445,17-10-2024,2025-12-01,顺丰,26
SH-13164,ORD-11270,12/01/2024,2024-05-21,中通,1
SH-13165,ORD-13815,04/12/2024,02-08-2024,顺丰,3
SH-13166,ORD-14472,03/23/2024,2024-12-11,圆通,5
SH-13167,ORD-1633,04-12-2025,2024-03-18,圆通,1
SH-13168,ORD-14367,2025-03-16,03/06/2026,顺丰,1
SH-13169,ORD-10214,11/11/2025,06-03-2025,顺丰,5
SH-13170,ORD-5782,2026-12-19,2026-03-19,邮政,4
SH-13171,ORD-12831,2026-07-19,2025-04-27,圆通,5
SH-13172,ORD-1820,2026-06-02,2025-04-11,中通,5
SH-13173,ORD-218,08/09/2025,22-09-2025,顺丰,3
SH-13174,ORD-13152,2024-04-21,15-03-2025,圆通,2
SH-13175,ORD-2945,2025-05-07,2026-02-26,顺丰,4
SH-13176,ORD-4210,03/01/2025,03/04/2025,中通,4
SH-13177,ORD-14382,2024-08-04,03/22/2026,邮政,3
SH-13178,ORD-10949,12/24/2025,04/23/2024,邮政,22
SH-13179,ORD-14263,2024-11-13,06-07-2026,京东物流,5
SH-13180,ORD-7854,07/22/2025,04/10/2026,中通,1
SH-13181,ORD-10097,09/07/2026,2024-09-11,中通,4
SH-13182,ORD-15,22-05-2026,2024-02-13,顺丰,4
SH-13183,ORD-3691,25-04-2026,2024-03-27,顺丰,3
SH-13184,ORD-176,2025-01-05,02-08-2024,邮政,2
SH-13185,ORD-13593,2025-09-14,2026-02-25,中通,5
SH-13186,ORD-7927,02/23/2024,2026-07-07,京东物流,1
SH-13187,ORD-13536,2025-01-28,2024-12-04,邮政,5
SH-13188,ORD-5208,2025-05-05,2025-05-20,邮政,7
SH-13189,ORD-3222,02/14/2026,12/23/2026,顺丰,14
SH-13190,ORD-8412,2024-09-25,24-05-2025,圆通,1
SH-13191,ORD-7056,21-10-2026,04/08/2025,京东物流,3
SH-13192,ORD-11802,11-04-2026,2024-02-09,顺丰,7
SH-13193,ORD-13801,2024-01-26,02-04-2024,邮政,6
SH-13194,ORD-933,23-02-2024,2026-12-19,中通,7
SH-13195,ORD-3797,09-08-2025,10/12/2025,京东物流,3
SH-13196,ORD-9134,2024-12-01,14-01-2026,顺丰,5
SH-13197,ORD-3770,2026-07-14,04/10/2025,圆通,5
SH-13198,ORD-1151,06/01/2025,2024-05-28,京东物流,5
SH-13199,ORD-9640,05/04/2025,2024-01-25,圆通,5
SH-13200,ORD-9604,2025-11-16,2024-06-18,顺丰,3
SH-13201,ORD-8155,2024-11-07,2026-12-26,京东物流,7
SH-13202,ORD-6468,2024-07-06,2026-03-21,邮政,6
SH-13203,ORD-4359,12-01-2024,2026-10-18,邮政,6
SH-13204,ORD-6472,01/13/2024,2025-09-22,邮政,1
SH-13205,ORD-7702,2026-12-21,2024-08-23,顺丰,1
SH-13206,ORD-9649,2025-02-13,2024-10-03,邮政,5
SH-13207,ORD-14526,09/01/2024,2025-06-24,中通,3
SH-13208,ORD-12521,07/14/2026,12/09/2026,顺丰,2
SH-13209,ORD-3780,2025-08-02,2024-10-04,京东物流,1
SH-13210,ORD-614,18-06-2026,2025-10-17,顺丰,3
SH-13211,ORD-11689,01/25/2025,2025-12-27,邮政,5
SH-13212,ORD-6592,07/20/2026,22-05-2024,圆通,1
SH-13213,ORD-1463,2026-03-06,02/04/2024,圆通,6
SH-13214,ORD-7686,2025-02-16,2024-07-13,圆通,1
SH-13215,ORD-14104,2026-03-19,2026-06-14,圆通,3
SH-13216,ORD-9338,03/27/2025,02/27/2026,圆通,2
SH-13217,ORD-10467,2026-05-09,2024-04-19,圆通,1
SH-13218,ORD-13611,01/20/2025,01-06-2025,顺丰,3
SH-13219,ORD-9073,24-11-2025,2026-08-05,邮政,6
SH-13220,ORD-13008,04/15/2025,2024-05-16,邮政,5
SH-13221,ORD-9663,2024-09-20,13-04-2024,京东物流,5
SH-13222,ORD-12503,2026-10-03,2024-12-26,京东物流,1
SH-13223,ORD-13390,2024-06-26,05/05/2025,京东物流,5
SH-13224,ORD-5569,2026-01-27,2024-11-03,顺丰,17
SH-13225,ORD-2976,09/07/2024,2024-05-24,顺丰,4
SH-13226,ORD-2187,08-03-2024,12/25/2026,京东物流,4
SH-13227,ORD-8154,2026-08-19,2024-05-27,邮政,2
SH-13228,ORD-123,2025-11-23,2025-09-19,圆通,1
SH-13229,ORD-12431,15-04-2026,17-12-2024,中通,7
SH-13230,ORD-14558,06/10/2026,2026-07-11,圆通,1
SH-13231,ORD-5242,2024-02-10,25-09-2026,顺丰,2
SH-13232,ORD-13604,07/01/2026,2025-06-12,中通,4
SH-13233,ORD-70,05/12/2024,2024-08-12,顺丰,1
SH-13234,ORD-11794,10/15/2026,2026-03-13,邮政,6
SH-13235,ORD-5061,27-05-2026,08/07/2025,顺丰,4
SH-13236,ORD-1688,2026-06-27,27-12-2025,顺丰,3
SH-13237,ORD-2332,2024-06-12,2025-09-25,中通,3
SH-13238,ORD-3000,27-05-2024,2026-09-10,京东物流,5
SH-13239,ORD-3637,2026-05-09,10/14/2026,中通,4
SH-13240,ORD-12765,06/16/2026,2024-10-07,邮政,6
SH-13241,ORD-6247,2024-05-17,2025-09-02,邮政,3
SH-13242,ORD-14150,2026-10-05,2026-04-26,京东物流,1
SH-13243,ORD-14911,2025-09-10,2024-11-09,顺丰,1
SH-13244,ORD-12325,07/12/2024,2024-02-10,圆通,2
SH-13245,ORD-3788,2024-05-15,2026-02-09,邮政,4
SH-13246,ORD-11852,08/12/2024,03/10/2026,京东物流,2
SH-13247,ORD-7882,2024-07-24,2025-08-18,邮政,3
SH-13248,ORD-13480,03/08/2026,08-12-2026,中通,11
SH-13249,ORD-6216,2025-08-19,2025-02-21,京东物流,6
SH-13250,ORD-12838,2025-05-18,2026-09-13,京东物流,7
SH-13251,ORD-1125,2024-03-27,2024-06-09,京东物流,5
SH-13252,ORD-13517,2026-09-20,2026-07-20,邮政,2
SH-13253,ORD-14847,22-03-2024,2025-11-19,顺丰,2
SH-13254,ORD-9629,09/27/2024,07/25/2025,中通,7
SH-13255,ORD-6593,07/07/2026,07/04/2024,圆通,6
SH-13256,ORD-4521,03/06/2024,03-08-2026,中通,7
SH-13257,ORD-5386,2024-05-14,07/20/2026,邮政,7
SH-13258,ORD-8566,2026-11-22,2026-11-13,京东物流,7
SH-13259,ORD-2610,21-08-2024,2025-06-18,圆通,4
SH-13260,ORD-8947,2026-02-20,2026-05-19,京东物流,6
SH-13261,ORD-8530,2026-07-24,2024-01-02,顺丰,4
SH-13262,ORD-668,12/15/2024,10/22/2024,京东物流,1
SH-13263,ORD-4949,04-01-2024,2025-07-10,中通,6
SH-13264,ORD-6684,2025-10-02,2024-11-05,邮政,2
SH-13265,ORD-9497,10/01/2025,16-08-2026,京东物流,4
SH-13266,ORD-12112,04-01-2026,2025-07-15,京东物流,1
SH-13267,ORD-9564,23-08-2025,2025-08-21,圆通,7
SH-13268,ORD-9971,2025-12-21,2026-10-14,邮政,5
SH-13269,ORD-13490,2024-06-03,03-01-2026,京东物流,6
SH-13270,ORD-13975,2025-08-28,2026-11-27,中通,6
SH-13271,ORD-12275,14-06-2025,10/10/2025,中通,1
SH-13272,ORD-3651,2026-05-06,01/28/2024,圆通,2
SH-13273,ORD-14160,09/02/2024,27-06-2026,圆通,6
SH-13274,ORD-12357,2024-08-21,2026-06-28,京东物流,1
SH-13275,ORD-8877,07/11/2026,12-01-2024,邮政,7
SH-13276,ORD-13787,2025-07-23,07/10/2025,圆通,4
SH-13277,ORD-3505,20-11-2026,2026-06-24,顺丰,6
SH-13278,ORD-13100,2025-04-27,2024-10-24,邮政,4
SH-13279,ORD-5878,06/03/2026,22-11-2025,圆通,7
SH-13280,ORD-1795,2025-06-17,2025-07-06,京东物流,2
SH-13281,ORD-4515,19-12-2025,2025-05-25,京东物流,19
SH-13282,ORD-2140,2025-04-25,10/24/2025,圆通,1
SH-13283,ORD-12645,2026-07-19,13-01-2024,邮政,2
SH-13284,ORD-2117,2025-08-05,04/16/2024,中通,3
SH-13285,ORD-3625,06-02-2025,02/11/2026,邮政,2
SH-13286,ORD-297,22-09-2025,26-12-2025,顺丰,4
SH-13287,ORD-9433,08-02-2026,06/09/2025,京东物流,6
SH-13288,ORD-204,2026-02-19,01-02-2026,顺丰,2
SH-13289,ORD-12283,2026-09-12,20-11-2026,中通,2
SH-13290,ORD-10724,2025-01-28,2025-10-02,顺丰,7
SH-13291,ORD-9528,10/12/2026,28-07-2024,邮政,7
SH-13292,ORD-11872,2024-04-22,20-01-2024,邮政,3
SH-13293,ORD-2144,04/03/2025,04/26/2025,邮政,4
SH-13294,ORD-2045,02/14/2026,2024-01-14,京东物流,16
SH-13295,ORD-426,12/17/2026,2024-05-23,圆通,3
SH-13296,ORD-13932,15-08-2025,2024-03-28,京东物流,1
SH-13297,ORD-1368,2026-11-25,2025-03-08,邮政,5
SH-13298,ORD-10694,2025-06-23,02-08-2025,京东物流,13
SH-13299,ORD-14502,06/10/2024,2024-05-11,邮政,7
SH-13300,ORD-3019,03/21/2026,2024-04-06,中通,2
SH-13301,ORD-9784,2025-12-17,2025-11-09,中通,1
SH-13302,ORD-1356,04/01/2025,19-06-2025,圆通,1
SH-13303,ORD-1532,09/13/2026,26-07-2025,京东物流,2
SH-13304,ORD-259,2024-06-14,02/25/2025,京东物流,5
SH-13305,ORD-4362,01/08/2026,2024-02-17,邮政,3
SH-13306,ORD-120,06/22/2024,11/17/2024,中通,14
SH-13307,ORD-2976,09/14/2024,26-12-2024,邮政,6
SH-13308,ORD-11570,2024-05-25,03/12/2024,邮政,8
SH-13309,ORD-2427,28-07-2025,23-05-2024,邮政,5
SH-13310,ORD-1629,04/05/2026,2026-04-26,圆通,1
SH-13311,ORD-5558,05/01/2024,2026-08-15,圆通,4
SH-13312,ORD-8876,2026-03-15,06/13/2026,京东物流,1
SH-13313,ORD-4570,14-03-2024,2025-07-16,顺丰,3
SH-13314,ORD-2173,10/23/2026,2025-03-07,邮政,4
SH-13315,ORD-4840,08/26/2026,06/21/2024,邮政,3
SH-13316,ORD-9873,01/28/2025,2026-10-14,圆通,3
SH-13317,ORD-7485,2026-03-16,2026-10-23,京东物流,5
SH-13318,ORD-486,12/20/2026,2026-08-05,邮政,4
SH-13319,ORD-7314,26-02-2026,28-03-2026,圆通,8
SH-13320,ORD-4076,2025-08-20,28-12-2026,京东物流,7
SH-13321,ORD-7787,2024-07-17,04/24/2026,中通,6
SH-13322,ORD-344,23-10-2026,2026-08-28,京东物流,5
SH-13323,ORD-7706,2024-03-14,09/09/2026,邮政,2
SH-13324,ORD-10906,07/05/2024,2026-05-03,中通,20
SH-13325,ORD-5891,05/13/2024,27-07-2026,中通,7
SH-13326,ORD-14145,26-06-2025,2025-11-28,京东物流,3
SH-13327,ORD-6149,2026-03-09,03/16/2026,京东物流,4
SH-13328,ORD-3932,2026-11-21,2026-06-11,顺丰,24
SH-13329,ORD-7963,2026-07-02,04-06-2024,邮政,1
SH-13330,ORD-2635,2025-06-04,2025-04-19,京东物流,21
SH-13331,ORD-10920,06/13/2026,11/20/2026,圆通,3
SH-13332,ORD-6409,15-11-2024,2026-03-13,京东物流,7
SH-13333,ORD-1285,2024-04-28,2024-11-15,圆通,7
SH-13334,ORD-7209,2024-12-08,25-07-2025,顺丰,6
SH-13335,ORD-4364,2025-10-25,2024-02-15,京东物流,4
SH-13336,ORD-11938,08/23/2024,2024-06-05,邮政,7
SH-13337,ORD-3183,2026-08-20,2024-04-16,中通,5
SH-13338,ORD-5692,03/03/2024,08/01/2026,顺丰,4
SH-13339,ORD-10746,2024-04-06,2025-08-15,邮政,5
SH-13340,ORD-6665,04/13/2024,01/01/2024,圆通,3
SH-13341,ORD-6497,10/23/2026,2025-08-28,邮政,2
SH-13342,ORD-5247,04/17/2024,04/05/2024,圆通,1
SH-13343,ORD-1305,11/19/2025,07/14/2024,中通,3
SH-13344,ORD-13520,05-06-2026,23-11-2026,邮政,1
SH-13345,ORD-9405,12/16/2025,2026-05-25,中通,1
SH-13346,ORD-13551,11/07/2025,05/28/2026,圆通,6
SH-13347,ORD-1568,2025-07-11,2024-05-06,顺丰,3
SH-13348,ORD-14126,01/18/2026,2026-01-17,圆通,1
SH-13349,ORD-8001,10/19/2024,20-12-2025,顺丰,1
SH-13350,ORD-11443,28-09-2026,2026-08-03,中通,2
SH-13351,ORD-857,2025-12-24,10-10-2026,顺丰,3
SH-13352,ORD-5928,2026-06-01,2024-01-10,邮政,7
SH-13353,ORD-2794,2024-05-02,23-02-2026,邮政,1
SH-13354,ORD-14599,2025-03-20,2025-08-02,中通,20
SH-13355,ORD-14740,2024-10-01,10/25/2026,圆通,4
SH-13356,ORD-10898,17-10-2026,07-10-2024,邮政,7
SH-13357,ORD-3334,12/04/2024,2024-09-01,邮政,2
SH-13358,ORD-5121,12/02/2024,2024-08-04,中通,7
SH-13359,ORD-5797,05/04/2026,06/03/2026,京东物流,6
SH-13360,ORD-3669,2025-01-01,2025-08-05,顺丰,1
SH-13361,ORD-10176,2025-12-19,2026-05-26,邮政,6
SH-13362,ORD-12935,08/21/2024,18-02-2025,顺丰,7
SH-13363,ORD-14553,20-08-2024,2026-09-18,中通,6
SH-13364,ORD-796,06/27/2024,02/05/2024,圆通,7
SH-13365,ORD-1708,07/13/2024,2026-01-26,京东物流,7
SH-13366,ORD-29,2026-01-28,07/15/2024,京东物流,4
SH-13367,ORD-2392,2024-08-23,2026-03-22,顺丰,3
SH-13368,ORD-4645,22-09-2025,03/07/2025,顺丰,6
SH-13369,ORD-14841,01/20/2026,03/22/2024,京东物流,2
SH-13370,ORD-4698,09/23/2025,2026-12-20,顺丰,7
SH-13371,ORD-4014,2025-06-09,01/20/2024,京东物流,27
SH-13372,ORD-14158,03/04/2025,2024-01-13,邮政,5
SH-13373,ORD-14689,06/10/2026,01/02/2024,顺丰,3
SH-13374,ORD-12870,2024-02-27,2025-11-25,顺丰,3
SH-13375,ORD-12960,2024-11-08,04/24/2024,中通,2
SH-13376,ORD-2983,19-10-2025,2026-07-23,邮政,7
SH-13377,ORD-7729,01/11/2026,11/17/2026,圆通,7
SH-13378,ORD-13669,2024-06-10,08/20/2025,京东物流,4
SH-13379,ORD-14,2024-12-13,2024-08-13,顺丰,4
SH-13380,ORD-7133,07/23/2025,2024-01-16,邮政,7
SH-13381,ORD-7159,04/05/2026,23-09-2026,邮政,5
SH-13382,ORD-12412,2025-12-25,03/06/2024,圆通,3
SH-13383,ORD-4104,2025-03-02,2024-12-25,邮政,4
SH-13384,ORD-8891,06-11-2026,2025-04-16,中通,17
SH-13385,ORD-8537,03/08/2025,05/14/2025,邮政,6
SH-13386,ORD-982,2024-01-19,2025-04-22,邮政,1
SH-13387,ORD-3983,2026-03-10,01/18/2026,中通,5
SH-13388,ORD-7113,08-02-2024,2024-05-05,顺丰,6
SH-13389,ORD-4265,04/06/2024,2024-01-19,圆通,4
SH-13390,ORD-1746,06/14/2026,09/26/2026,京东物流,4
SH-13391,ORD-6427,2025-05-22,2025-10-16,京东物流,3
SH-13392,ORD-7167,2025-02-22,03/25/2026,邮政,6
SH-13393,ORD-294,05-01-2026,2026-04-06,中通,6
SH-13394,ORD-7376,17-06-2024,2026-08-05,邮政,1
SH-13395,ORD-8504,28-08-2024,22-03-2025,圆通,3
SH-13396,ORD-2012,01/10/2024,2026-02-19,中通,4
SH-13397,ORD-7400,02/19/2024,02/11/2024,圆通,2
SH-13398,ORD-13002,13-04-2025,11/22/2024,圆通,10
SH-13399,ORD-2154,07/02/2024,2026-05-06,中通,2
SH-13400,ORD-2453,2024-09-28,2024-03-06,京东物流,7
SH-13401,ORD-10726,12-07-2025,07/14/2024,邮政,7
SH-13402,ORD-11420,2024-09-13,01/09/2025,邮政,6
SH-13403,ORD-8278,12/12/2025,01/13/2024,顺丰,4
SH-13404,ORD-2990,2025-05-02,02/19/2025,圆通,4
SH-13405,ORD-9668,2026-03-22,2026-10-13,邮政,7
SH-13406,ORD-9604,12/27/2026,2025-11-27,顺丰,3
SH-13407,ORD-3316,08/12/2024,2024-03-13,圆通,7
SH-13408,ORD-5782,02-08-2026,05/27/2024,圆通,6
SH-13409,ORD-4114,2024-08-19,2024-09-24,京东物流,4
SH-13410,ORD-7134,12/26/2025,02/19/2025,顺丰,9
SH-13411,ORD-13084,07/12/2026,2026-11-09,圆通,4
SH-13412,ORD-414,13-04-2025,2026-01-10,邮政,4
SH-13413,ORD-591,2024-11-09,2025-11-04,京东物流,6
SH-13414,ORD-4731,2025-05-24,10/06/2024,中通,3
SH-13415,ORD-10897,2024-08-09,2024-01-18,中通,7
SH-13416,ORD-7646,2026-01-24,2026-11-28,圆通,7
SH-13417,ORD-253,05/07/2024,2026-02-25,京东物流,2
SH-13418,ORD-10904,28-04-2026,07/12/2024,中通,7
SH-13419,ORD-5615,06/22/2026,2025-12-18,中通,4
SH-13420,ORD-3519,28-12-2025,2025-12-04,圆通,7
SH-13421,ORD-2702,2025-04-08,2025-07-22,京东物流,4
SH-13422,ORD-9841,12/14/2025,10-02-2026,邮政,2
SH-13423,ORD-11852,01/07/2025,12/08/2024,邮政,18
SH-13424,ORD-12299,2026-08-18,23-11-2024,中通,2
SH-13425,ORD-7013,16-11-2025,08/14/2025,顺丰,5
SH-13426,ORD-10231,2025-04-04,07/06/2025,京东物流,2
SH-13427,ORD-9087,04/01/2024,2026-01-15,中通,6
SH-13428,ORD-11911,09/11/2024,18-05-2025,圆通,7
SH-13429,ORD-4268,07/01/2026,2025-05-19,圆通,7
SH-13430,ORD-10852,06/01/2024,12-08-2025,中通,2
SH-13431,ORD-7830,2025-03-23,03/11/2026,顺丰,5
SH-13432,ORD-7993,09/14/2024,06/17/2025,圆通,7
SH-13433,ORD-1790,2024-05-27,01/12/2025,中通,3
SH-13434,ORD-5078,25-07-2025,2025-06-19,京东物流,6
SH-13435,ORD-13201,23-01-2025,09-02-2024,京东物流,29
SH-13436,ORD-744,2024-07-09,2024-09-16,圆通,2
SH-13437,ORD-9666,03/09/2025,2025-01-13,京东物流,1
SH-13438,ORD-2291,2024-11-05,12/16/2026,顺丰,5
SH-13439,ORD-12135,04-06-2025,2026-12-14,中通,5
SH-13440,ORD-12672,2025-01-09,2025-06-02,京东物流,6
SH-13441,ORD-1170,06/13/2025,2024-12-09,邮政,5
SH-13442,ORD-13030,05/09/2026,03/11/2026,京东物流,2
SH-13443,ORD-2019,08/28/2026,03/16/2026,顺丰,5
SH-13444,ORD-2613,2026-09-06,2025-02-17,邮政,3
SH-13445,ORD-11385,11/05/2024,2025-02-01,圆通,7
SH-13446,ORD-11478,2025-07-06,2025-05-13,圆通,3
SH-13447,ORD-11683,07-02-2026,08/08/2025,中通,2
