subscription_id,account_id,product,quantity,unit_price,start_date,end_date,status
SUB-2633,SAAS-303,support,41,38.53,2023-06-18,10-01-2021,active
SUB-2634,SAAS-361,modules,35,101,2024-01-10,06-02-2022,active
SUB-2635,SAAS-229,modules,41,449.76,2023-10-17,2022-11-13,active
SUB-2636,SAAS-355,modules,50,312.12,2024-06-23,19-09-2021,active
SUB-2637,SAAS-377,platform,48,432,2022-04-08,2024-02-21,active
SUB-2638,SAAS-166,support,35,163.13,2024-02-11,07-08-2021,active
SUB-2639,SAAS-159,platform,36,21.72,2023-12-22,05/19/2020,cancelled
SUB-2640,SAAS-385,modules,18,95,2022-02-18,03/18/2021,past_due
SUB-2641,SAAS-55,modules,35,474,2020-07-03,2023-08-14,past_due
SUB-2642,SAAS-30,platform,40,307,2022-06-06,2020-08-26,active
SUB-2643,SAAS-158,api,19,57,2023-08-16,2023-11-28,cancelled
SUB-2644,SAAS-250,modules,39,327,2021-09-23,2022-08-02,cancelled
SUB-2645,SAAS-368,modules,-8,253.91,2022-06-27,2020-11-02,active
SUB-2646,SAAS-76,platform,25,390,2022-10-13,08/17/2024,active
SUB-2647,SAAS-384,platform,17,160.1,2024-03-08,18-06-2023,active
SUB-2648,SAAS-8,support,2,363.38,2020-04-12,2023-02-23,cancelled
SUB-2649,SAAS-21,api,10,421.13,2020-07-22,2024-04-24,active
SUB-2650,SAAS-122,modules,22,340.31,2020-07-17,06/22/2021,active
SUB-2651,SAAS-350,support,24,110,2021-04-09,24-02-2021,active
SUB-2652,SAAS-36,support,38,364.91,2022-09-27,2022-10-27,cancelled
SUB-2653,SAAS-226,api,20,63,2024-09-09,2021-06-13,active
SUB-2654,SAAS-40,support,28,370,12-09-2021,2021-02-02,cancelled
SUB-2655,SAAS-293,api,6,259.5,2021-06-11,04/10/2021,past_due
SUB-2656,SAAS-205,api,42,163.7,2021-12-03,2024-11-01,active
SUB-2657,SAAS-233,modules,15,382.79,15-11-2023,2020-10-04,active
SUB-2658,SAAS-11,platform,31,441.68,2023-05-16,2021-05-18,active
SUB-2659,SAAS-239,api,45,127.17,18-05-2022,05-02-2023,active
SUB-2660,SAAS-10,api,9,221,2022-07-07,2022-07-11,active
SUB-2661,SAAS-74,modules,20,382.39,23-07-2020,11/03/2021,active
SUB-2662,SAAS-118,modules,42,264.18,2021-05-25,03/09/2024,past_due
SUB-2663,SAAS-303,api,38,61,04-12-2022,12-05-2024,past_due
SUB-2664,SAAS-271,api,13,152,2021-04-28,07/23/2020,active
SUB-2665,SAAS-39,api,1,203.27,2020-06-19,2022-05-05,cancelled
SUB-2666,SAAS-139,support,34,382.95,2023-03-08,06/04/2024,past_due
SUB-2667,SAAS-213,modules,11,215,2022-03-21,2021-12-02,active
SUB-2668,SAAS-218,api,-7,299.47,2020-05-22,2021-06-13,active
SUB-2669,SAAS-355,modules,8,80,19-11-2023,2022-07-07,past_due
SUB-2670,SAAS-325,api,41,21.14,2022-11-21,06/22/2024,cancelled
SUB-2671,SAAS-179,support,29,167.07,2020-07-12,2020-04-16,cancelled
SUB-2672,SAAS-295,platform,-1,97,2023-06-28,2020-02-14,active
SUB-2673,SAAS-233,api,41,270.99,2024-01-13,2020-01-16,active
SUB-2674,SAAS-140,support,2,21.93,2020-06-08,2021-12-22,past_due
SUB-2675,SAAS-346,modules,34,195.05,18-12-2023,2020-08-23,active
SUB-2676,SAAS-40,support,32,272.56,2020-12-19,2021-09-22,past_due
SUB-2677,SAAS-347,support,5,21.66,2020-05-22,2022-11-21,active
SUB-2678,SAAS-29,api,-3,78,2021-06-14,2024-09-28,past_due
SUB-2679,SAAS-157,modules,25,493.67,2023-03-24,2022-05-13,cancelled
SUB-2680,SAAS-350,support,16,504.1,14-02-2022,2022-08-15,past_due
SUB-2681,SAAS-104,api,18,93.02,2022-11-01,05-02-2023,cancelled
SUB-2682,SAAS-186,platform,22,496,2021-03-08,2023-06-16,cancelled
SUB-2683,SAAS-187,support,29,319.65,2024-09-22,2022-06-05,active
SUB-2684,SAAS-225,platform,30,135.11,2022-05-05,05/17/2020,active
SUB-2685,SAAS-335,support,-5,320.22,2023-02-27,2020-12-03,past_due
SUB-2686,SAAS-205,api,27,116,2024-09-16,10-06-2023,past_due
SUB-2687,SAAS-337,platform,18,300.18,2022-01-01,2021-06-02,active
SUB-2688,SAAS-66,platform,38,239,2023-12-11,2021-12-24,active
SUB-2689,SAAS-81,platform,47,29.33,2024-11-15,26-01-2024,active
SUB-2690,SAAS-290,support,38,468.45,2020-07-01,12/04/2024,active
SUB-2691,SAAS-106,support,9,247,2020-08-25,2021-12-03,active
SUB-2692,SAAS-292,support,6,347,2023-03-23,2023-01-15,active
SUB-2693,SAAS-124,api,44,52.99,2022-06-14,2020-05-16,active
SUB-2694,SAAS-168,platform,28,305.47,2023-10-17,07/14/2023,past_due
SUB-2695,SAAS-121,api,15,345,04-05-2022,10-11-2022,active
SUB-2696,SAAS-355,modules,45,122.42,2022-01-13,02/01/2023,cancelled
SUB-2697,SAAS-192,platform,37,439.45,2021-03-16,09/25/2024,past_due
SUB-2698,SAAS-29,api,14,280.12,2022-11-05,2020-03-11,active
SUB-2699,SAAS-316,platform,5,348.47,21-01-2022,2020-11-07,cancelled
SUB-2700,SAAS-391,platform,43,235.91,2023-11-20,2020-06-09,cancelled
SUB-2701,SAAS-12,modules,18,366.92,06-08-2023,24-10-2020,past_due
SUB-2702,SAAS-80,api,42,472.23,21-10-2021,2020-06-21,active
SUB-2703,SAAS-116,platform,38,487.24,2021-10-03,2021-01-04,active
SUB-2704,SAAS-152,modules,17,124.9,2022-07-20,09/20/2024,active
SUB-2705,SAAS-185,modules,42,39.99,2024-12-24,2021-07-15,active
SUB-2706,SAAS-20,api,19,213,2023-06-17,03/12/2024,past_due
SUB-2707,SAAS-326,platform,35,226.99,2023-07-12,2020-09-04,past_due
SUB-2708,SAAS-117,support,45,328.57,2023-03-15,16-12-2022,active
SUB-2709,SAAS-28,api,24,155.1,02-10-2020,17-03-2023,cancelled
SUB-2710,SAAS-375,support,6,264.86,2020-05-03,2022-01-05,active
SUB-2711,SAAS-327,support,44,251,2021-05-24,2022-02-03,past_due
SUB-2712,SAAS-206,modules,50,239.42,2021-06-17,2024-12-06,active
SUB-2713,SAAS-18,platform,32,60.55,2020-01-05,2021-07-07,cancelled
SUB-2714,SAAS-97,platform,28,290.55,2021-03-15,2020-05-14,active
SUB-2715,SAAS-94,api,47,221.26,2020-11-05,2022-08-21,active
SUB-2716,SAAS-288,support,48,367,21-06-2023,10-10-2024,active
SUB-2717,SAAS-271,api,30,407.95,2020-07-26,2023-07-01,cancelled
SUB-2718,SAAS-383,modules,19,281.79,2020-06-02,28-10-2022,past_due
SUB-2719,SAAS-165,platform,18,260.72,2020-05-27,2020-03-10,cancelled
SUB-2720,SAAS-366,api,25,222.42,2021-12-15,08/01/2021,past_due
SUB-2721,SAAS-377,platform,3,404.21,08-08-2020,20-09-2023,cancelled
SUB-2722,SAAS-123,modules,11,195.05,2024-03-07,2022-08-13,past_due
SUB-2723,SAAS-270,modules,47,193.07,2021-12-23,28-05-2024,active
SUB-2724,SAAS-292,support,46,421.04,2023-03-22,12/21/2022,active
SUB-2725,SAAS-339,support,9,139.54,12-01-2020,2022-02-24,active
SUB-2726,SAAS-398,platform,31,293.93,2022-05-15,2020-06-04,past_due
SUB-2727,SAAS-122,platform,4,261.78,03-09-2024,09/23/2023,past_due
SUB-2728,SAAS-61,api,41,301,2020-08-03,14-05-2021,active
SUB-2729,SAAS-268,support,18,123.58,2020-03-21,2022-11-21,cancelled
SUB-2730,SAAS-26,support,-8,357.2,2021-06-26,07/20/2023,active
SUB-2731,SAAS-41,support,32,384,2022-08-11,2021-10-21,active
SUB-2732,SAAS-342,api,31,135,2024-11-12,2022-07-22,active
SUB-2733,SAAS-228,modules,14,427.04,2023-10-15,2023-09-03,cancelled
SUB-2734,SAAS-10,support,27,500,26-07-2024,2021-06-20,active
SUB-2735,SAAS-246,platform,32,110.45,2022-07-09,10/23/2021,active
SUB-2736,SAAS-364,support,44,219.87,2020-02-13,12/10/2020,active
SUB-2737,SAAS-38,platform,23,334.71,28-04-2020,05/05/2021,past_due
SUB-2738,SAAS-332,api,-1,216.41,2021-01-22,11/03/2020,active
SUB-2739,SAAS-315,modules,4,240.18,2021-03-22,2021-09-19,active
SUB-2740,SAAS-364,modules,29,246.27,2023-08-16,08-02-2024,cancelled
SUB-2741,SAAS-109,modules,21,457,2020-11-03,2024-01-01,past_due
SUB-2742,SAAS-307,modules,8,412.67,2022-05-02,2024-11-06,active
SUB-2743,SAAS-299,api,15,18.23,2024-03-11,2023-10-08,past_due
SUB-2744,SAAS-230,api,39,322.62,2020-06-22,2020-04-11,active
SUB-2745,SAAS-141,support,17,118.01,2022-06-18,09-04-2024,active
SUB-2746,SAAS-154,support,6,66.44,16-02-2024,2024-05-04,active
SUB-2747,SAAS-392,support,46,406,27-02-2020,08/21/2020,cancelled
SUB-2748,SAAS-22,api,32,160.34,2022-02-28,27-11-2022,cancelled
SUB-2749,SAAS-277,support,26,233,2021-06-01,2021-11-17,active
SUB-2750,SAAS-113,api,47,80.95,2023-08-26,09/14/2021,cancelled
SUB-2751,SAAS-85,api,34,487,05-09-2023,2024-08-17,active
SUB-2752,SAAS-44,modules,37,447.55,2023-12-17,10/16/2023,active
SUB-2753,SAAS-400,support,39,471.38,2021-02-23,06/17/2022,cancelled
SUB-2754,SAAS-336,platform,12,266.95,17-07-2020,09/26/2023,cancelled
SUB-2755,SAAS-124,modules,24,17,2021-06-08,2021-09-08,past_due
SUB-2756,SAAS-316,api,2,179,2023-09-26,2021-04-09,past_due
SUB-2757,SAAS-213,modules,5,168.7,2022-01-26,2024-05-09,active
SUB-2758,SAAS-378,modules,34,58,2024-05-06,2024-12-12,active
SUB-2759,SAAS-103,platform,47,228.84,2022-10-23,2021-05-05,active
SUB-2760,SAAS-76,platform,41,391,2020-07-03,2020-04-08,active
SUB-2761,SAAS-75,support,44,425,2024-08-14,2021-11-03,past_due
SUB-2762,SAAS-272,platform,4,152.62,2022-01-14,2021-05-02,active
SUB-2763,SAAS-310,support,17,223.71,23-12-2023,05/28/2022,active
SUB-2764,SAAS-162,api,40,252,2020-02-21,09-01-2021,past_due
SUB-2765,SAAS-42,platform,33,384.58,2021-05-18,2020-05-18,active
SUB-2766,SAAS-319,support,36,230.52,14-09-2020,2020-12-14,past_due
SUB-2767,SAAS-286,modules,10,380.65,2023-04-18,2021-05-08,cancelled
SUB-2768,SAAS-20,platform,-5,205.98,2020-12-25,04/18/2020,active
SUB-2769,SAAS-170,support,29,241,2021-03-27,03/17/2021,past_due
SUB-2770,SAAS-59,support,11,352.37,2022-02-02,2021-04-10,cancelled
SUB-2771,SAAS-66,support,18,150.99,2021-11-09,2022-02-03,active
SUB-2772,SAAS-346,platform,12,472.85,13-02-2021,2022-09-19,active
SUB-2773,SAAS-395,platform,47,263.18,2024-06-20,14-11-2024,cancelled
SUB-2774,SAAS-282,support,44,13.34,2022-10-05,2021-12-15,past_due
SUB-2775,SAAS-107,platform,4,385.13,2022-03-11,2022-06-02,active
SUB-2776,SAAS-306,api,28,27.22,26-06-2020,2024-08-26,past_due
SUB-2777,SAAS-205,modules,17,162.39,2020-09-15,2020-06-10,cancelled
SUB-2778,SAAS-250,modules,32,503.93,2024-10-20,2024-08-26,cancelled
SUB-2779,SAAS-174,platform,28,210,2021-03-22,2023-10-05,past_due
SUB-2780,SAAS-156,support,35,34.9,2024-04-06,2022-07-16,cancelled
SUB-2781,SAAS-299,modules,41,269.7,2020-03-28,05/27/2024,cancelled
SUB-2782,SAAS-89,modules,-3,206,2023-12-02,2021-12-27,active
SUB-2783,SAAS-171,api,14,33.98,14-07-2020,05/16/2020,active
SUB-2784,SAAS-234,platform,24,387.52,2022-12-16,23-04-2021,cancelled
SUB-2785,SAAS-335,platform,24,451,09-04-2020,24-01-2020,active
SUB-2786,SAAS-372,support,33,369.19,2021-10-21,2021-05-18,cancelled
SUB-2787,SAAS-170,api,10,414.15,2023-08-23,2024-03-16,active
SUB-2788,SAAS-174,platform,44,150.16,2023-02-25,01/27/2021,active
SUB-2789,SAAS-232,support,35,457.91,2021-10-10,2024-07-01,active
SUB-2790,SAAS-139,api,37,91,2021-04-25,2021-04-12,cancelled
SUB-2791,SAAS-179,api,30,44.52,2021-04-03,02/25/2023,past_due
SUB-2792,SAAS-225,support,36,487.24,2024-08-10,08/24/2023,cancelled
SUB-2793,SAAS-233,support,10,446.02,2020-04-24,08/13/2020,active
SUB-2794,SAAS-399,support,10,451.84,2023-05-26,2021-09-23,active
SUB-2795,SAAS-189,api,12,13,03-01-2023,2023-06-05,active
SUB-2796,SAAS-229,api,13,370,2022-10-13,04-03-2021,past_due
SUB-2797,SAAS-363,platform,27,472,2020-02-26,2020-03-23,active
SUB-2798,SAAS-307,platform,44,130.72,2020-09-19,2023-01-11,active
SUB-2799,SAAS-256,platform,4,436.97,2022-08-21,2020-04-19,active
SUB-2800,SAAS-387,platform,36,58.57,01-07-2021,2022-10-20,active
SUB-2801,SAAS-38,platform,16,470.04,2021-06-15,02/26/2020,active
SUB-2802,SAAS-58,support,23,189.25,2024-09-05,2021-02-27,active
SUB-2803,SAAS-282,modules,-3,396.13,28-02-2023,06/18/2024,past_due
SUB-2804,SAAS-246,support,32,282.46,19-07-2022,12-09-2024,cancelled
SUB-2805,SAAS-214,api,-2,367.42,26-06-2020,2024-11-14,active
SUB-2806,SAAS-91,modules,36,257.28,2021-11-21,05/01/2020,past_due
SUB-2807,SAAS-393,platform,49,135.81,09-01-2023,09/07/2020,past_due
SUB-2808,SAAS-235,support,1,476.45,2024-05-17,2020-02-05,active
SUB-2809,SAAS-398,modules,11,249,26-08-2021,2022-12-05,past_due
SUB-2810,SAAS-130,support,38,337.4,2023-01-25,2021-06-08,cancelled
SUB-2811,SAAS-308,platform,9,108.49,2021-07-16,2021-11-10,active
SUB-2812,SAAS-185,support,24,414.04,2023-12-08,2021-04-27,active
SUB-2813,SAAS-400,modules,18,441,2022-01-07,2024-09-04,active
SUB-2814,SAAS-363,modules,19,154,2020-05-10,06-10-2021,active
SUB-2815,SAAS-327,support,47,26.54,11-11-2023,2021-11-03,past_due
SUB-2816,SAAS-100,modules,-6,393.02,2024-06-11,12/13/2022,active
SUB-2817,SAAS-59,modules,23,182,01-01-2024,04/25/2024,cancelled
SUB-2818,SAAS-145,api,40,200.22,2022-04-14,2020-12-04,past_due
SUB-2819,SAAS-225,api,22,225.93,14-10-2021,02/02/2022,past_due
SUB-2820,SAAS-148,modules,24,219,13-07-2023,25-03-2024,active
SUB-2821,SAAS-289,platform,37,449,2023-12-11,2021-01-16,active
SUB-2822,SAAS-376,support,43,146.83,22-01-2024,03/15/2020,active
SUB-2823,SAAS-97,support,36,452.98,10-04-2022,2024-06-13,active
SUB-2824,SAAS-49,modules,20,333.23,04-07-2024,2024-06-26,cancelled
SUB-2825,SAAS-97,support,5,24.09,09-04-2024,2022-12-20,active
SUB-2826,SAAS-212,platform,31,215,16-08-2020,06/05/2022,active
SUB-2827,SAAS-232,support,45,125.13,28-04-2024,2022-06-12,active
SUB-2828,SAAS-58,platform,28,262,2023-11-11,19-09-2022,cancelled
SUB-2829,SAAS-21,platform,32,257,2024-09-18,12-05-2024,past_due
SUB-2830,SAAS-123,api,49,376.99,2023-11-13,03-05-2023,active
SUB-2831,SAAS-279,api,22,357.93,2021-05-17,2023-03-16,cancelled
SUB-2832,SAAS-304,api,32,306.48,2020-02-26,2021-04-22,active
SUB-2833,SAAS-309,modules,34,112.55,2022-12-03,2023-01-25,active
SUB-2834,SAAS-378,api,48,47.66,2020-02-03,2023-04-08,active
SUB-2835,SAAS-317,support,46,92.03,2022-12-05,23-12-2023,active
SUB-2836,SAAS-106,support,7,234,2023-12-10,03/24/2024,cancelled
SUB-2837,SAAS-342,api,39,363.76,2021-02-02,08/07/2021,active
SUB-2838,SAAS-385,platform,28,453.93,2023-09-04,16-02-2023,active
SUB-2839,SAAS-168,api,25,240.92,2024-05-02,07/13/2021,active
SUB-2840,SAAS-13,support,32,95,05-12-2023,05/16/2024,past_due
SUB-2841,SAAS-151,support,49,356.46,2020-02-03,12/04/2021,active
SUB-2842,SAAS-249,support,37,217.08,2021-02-13,09/21/2024,active
SUB-2843,SAAS-67,platform,46,128.94,2020-12-23,11/27/2020,cancelled
SUB-2844,SAAS-354,support,33,419,2022-12-14,2023-07-19,active
SUB-2845,SAAS-374,modules,38,137.59,2022-11-08,2024-07-01,active
SUB-2846,SAAS-270,platform,14,455.03,2024-11-22,2024-06-28,active
SUB-2847,SAAS-184,modules,14,186.04,2022-09-20,07/05/2024,cancelled
SUB-2848,SAAS-194,modules,47,167.63,2020-03-09,04/03/2021,cancelled
SUB-2849,SAAS-243,support,25,308,2022-02-06,2020-04-08,past_due
SUB-2850,SAAS-198,api,47,441.86,03-08-2021,01/22/2020,active
SUB-2851,SAAS-185,api,17,140.81,2021-07-16,2023-11-05,cancelled
SUB-2852,SAAS-280,modules,3,217.48,2023-01-14,17-01-2022,cancelled
SUB-2853,SAAS-130,modules,14,342,2023-07-20,11-10-2021,active
SUB-2854,SAAS-164,api,16,88.19,23-12-2024,12-10-2024,past_due
SUB-2855,SAAS-232,modules,7,30.55,2023-07-09,2023-04-02,active
SUB-2856,SAAS-94,modules,-1,373.31,2023-04-26,2021-12-26,active
SUB-2857,SAAS-180,support,4,506.88,2021-04-21,2020-04-17,active
SUB-2858,SAAS-95,api,36,315.96,2023-10-19,2024-02-14,cancelled
SUB-2859,SAAS-205,api,26,443.23,2020-07-17,09/14/2021,active
SUB-2860,SAAS-345,api,21,53.48,2023-05-18,17-10-2020,active
SUB-2861,SAAS-238,platform,12,361.97,23-05-2024,08/19/2024,active
SUB-2862,SAAS-65,modules,17,225.94,2022-12-06,10/07/2022,cancelled
SUB-2863,SAAS-354,support,7,192.72,2023-10-15,2024-05-22,active
SUB-2864,SAAS-312,modules,41,310.36,2022-04-19,16-04-2023,active
SUB-2865,SAAS-191,platform,40,479.21,2023-09-22,09/24/2020,cancelled
SUB-2866,SAAS-2,platform,21,268.43,2023-07-25,09-08-2021,active
SUB-2867,SAAS-119,platform,21,125.22,2020-02-08,07/01/2022,active
SUB-2868,SAAS-93,modules,39,124,2022-01-07,09-12-2024,active
SUB-2869,SAAS-141,platform,42,402,2020-10-05,09/11/2023,active
SUB-2870,SAAS-243,api,38,73,2021-07-24,2020-03-20,active
SUB-2871,SAAS-289,platform,24,68.31,2021-06-17,2020-03-24,past_due
SUB-2872,SAAS-200,support,23,454.27,2022-05-20,2022-03-27,past_due
SUB-2873,SAAS-78,platform,1,418.62,2021-10-23,06/07/2020,active
SUB-2874,SAAS-222,support,29,258.94,2023-10-24,11-03-2022,active
SUB-2875,SAAS-392,support,48,175,2024-11-17,2023-12-03,past_due
SUB-2876,SAAS-29,api,17,293.42,03-01-2020,2024-07-02,past_due
SUB-2877,SAAS-267,api,27,476.21,2022-03-11,2024-08-23,active
SUB-2878,SAAS-207,support,40,190,2022-02-01,2020-05-03,active
SUB-2879,SAAS-48,api,33,406,2021-03-01,2021-01-16,past_due
SUB-2880,SAAS-288,modules,17,75.1,2022-10-13,2021-12-09,active
SUB-2881,SAAS-137,support,7,320.57,2020-08-28,2021-11-01,active
SUB-2882,SAAS-241,api,6,325.27,2020-08-02,2020-05-11,active
SUB-2883,SAAS-179,platform,25,130,28-04-2024,07/01/2022,active
SUB-2884,SAAS-356,api,42,488.48,2023-01-18,2024-05-18,active
SUB-2885,SAAS-344,modules,20,344.03,2023-05-18,2021-09-04,active
SUB-2886,SAAS-320,support,-1,43.94,2022-02-01,02-07-2020,active
SUB-2887,SAAS-29,platform,19,370.68,2024-07-12,2021-06-01,past_due
SUB-2888,SAAS-395,modules,6,128.27,2020-01-18,21-02-2020,cancelled
SUB-2889,SAAS-360,modules,-1,120,2024-02-03,03-08-2021,active
SUB-2890,SAAS-201,api,29,363,2023-01-03,2020-02-28,active
SUB-2891,SAAS-303,support,2,174,2024-05-10,02/04/2022,cancelled
SUB-2892,SAAS-93,modules,4,248,2023-09-06,2022-05-17,active
SUB-2893,SAAS-60,modules,29,490.82,2022-03-01,05/26/2020,past_due
SUB-2894,SAAS-164,support,41,274.16,2021-05-12,2024-11-10,past_due
SUB-2895,SAAS-282,platform,2,167.49,12-02-2023,18-10-2020,cancelled
SUB-2896,SAAS-337,modules,23,325,2023-08-24,2023-03-13,past_due
SUB-2897,SAAS-225,api,44,395.96,2020-05-25,2020-12-24,active
SUB-2898,SAAS-141,api,22,117.93,2024-08-27,10/13/2022,active
SUB-2899,SAAS-331,modules,4,250.21,12-02-2024,11-12-2023,active
SUB-2900,SAAS-49,support,-7,374.6,2021-03-06,2020-02-21,active
SUB-2901,SAAS-101,modules,47,130.94,2023-01-09,03-06-2020,active
SUB-2902,SAAS-334,api,46,39.46,2022-05-25,2023-09-22,active
SUB-2903,SAAS-56,platform,15,187.02,2022-06-13,24-05-2020,active
SUB-2904,SAAS-78,api,31,439.1,2023-06-18,05/17/2020,active
SUB-2905,SAAS-68,platform,48,418.46,20-05-2021,06/26/2024,active
SUB-2906,SAAS-42,platform,2,236.59,2022-10-23,20-01-2023,active
SUB-2907,SAAS-149,modules,50,63.81,2023-03-14,2020-04-13,active
SUB-2908,SAAS-108,support,31,281.6,2020-09-01,2022-03-20,cancelled
SUB-2909,SAAS-393,api,31,185,2021-09-21,08/26/2021,active
SUB-2910,SAAS-226,api,41,236.87,2020-05-04,22-04-2023,active
SUB-2911,SAAS-44,platform,8,159.69,18-11-2020,2020-02-13,active
SUB-2912,SAAS-61,api,33,220.02,2023-06-05,2022-10-25,past_due
SUB-2913,SAAS-79,support,2,229,2020-10-23,2024-04-03,cancelled
SUB-2914,SAAS-194,platform,11,33.52,2021-04-05,2024-10-14,active
SUB-2915,SAAS-213,modules,-8,192.72,2022-08-27,2023-11-27,cancelled
SUB-2916,SAAS-276,api,6,128.28,2023-05-06,2023-04-21,active
SUB-2917,SAAS-183,modules,-4,306,11-05-2024,2020-12-07,active
SUB-2918,SAAS-379,api,4,384.64,2024-12-15,27-08-2024,active
SUB-2919,SAAS-394,platform,28,143.9,2024-06-16,18-04-2023,active
SUB-2920,SAAS-364,platform,40,355.76,2024-08-13,2021-05-21,active
SUB-2921,SAAS-321,support,29,66.91,2021-09-28,10/17/2023,active
SUB-2922,SAAS-171,api,26,484.67,19-12-2024,09/13/2022,past_due
SUB-2923,SAAS-114,api,6,464.87,2023-11-27,2024-02-12,active
SUB-2924,SAAS-56,api,45,100.11,2020-04-18,2021-02-13,cancelled
SUB-2925,SAAS-117,api,10,377.57,2024-07-21,02/03/2023,cancelled
SUB-2926,SAAS-21,platform,30,62.21,2022-07-19,04/20/2020,active
SUB-2927,SAAS-307,platform,42,45.46,2024-10-15,19-01-2021,past_due
SUB-2928,SAAS-116,support,8,349,04-06-2021,2024-12-20,active
SUB-2929,SAAS-4,platform,18,61.24,2023-08-07,2022-09-21,active
SUB-2930,SAAS-111,platform,20,400,2020-05-13,02/11/2021,active
SUB-2931,SAAS-22,api,48,180,2020-12-10,2024-05-06,past_due
SUB-2932,SAAS-367,api,30,235.55,2023-06-06,06/27/2022,active
SUB-2933,SAAS-297,platform,17,177.34,2021-10-09,2022-04-11,active
SUB-2934,SAAS-182,api,10,442,16-10-2022,07/04/2022,past_due
SUB-2935,SAAS-219,platform,1,184.47,2024-12-03,2024-07-28,cancelled
SUB-2936,SAAS-33,support,17,310.84,2022-12-10,03-07-2022,active
SUB-2937,SAAS-120,platform,3,243.75,2023-11-01,18-02-2021,past_due
SUB-2938,SAAS-227,api,43,124.55,2023-04-14,2022-07-02,active
SUB-2939,SAAS-30,modules,20,202.58,2021-05-18,04/27/2020,past_due
SUB-2940,SAAS-35,support,28,38.34,2021-02-16,2022-01-21,active
SUB-2941,SAAS-271,modules,22,242.48,2020-06-11,02/24/2023,past_due
SUB-2942,SAAS-241,platform,10,163,2021-07-14,11/06/2023,active
SUB-2943,SAAS-309,platform,9,71,2021-11-08,06/23/2020,cancelled
SUB-2944,SAAS-209,api,9,211.06,2024-04-17,2021-03-10,cancelled
SUB-2945,SAAS-300,platform,4,244.08,13-11-2024,10/16/2024,active
SUB-2946,SAAS-327,platform,4,403.23,2021-11-06,05-04-2024,cancelled
SUB-2947,SAAS-190,modules,32,480.84,2021-01-26,11/25/2022,active
SUB-2948,SAAS-85,api,4,248.89,2022-12-23,10-03-2020,active
SUB-2949,SAAS-60,modules,12,500.51,2024-02-16,2024-02-28,active
SUB-2950,SAAS-103,support,20,198.16,2024-03-26,2023-01-10,active
SUB-2951,SAAS-100,platform,4,80.58,2023-09-20,2021-09-20,past_due
SUB-2952,SAAS-151,platform,48,493.41,2022-03-18,11/23/2020,active
SUB-2953,SAAS-379,api,37,69.13,2023-02-04,08/18/2022,active
SUB-2954,SAAS-311,modules,35,485.29,2023-01-02,2022-04-21,active
SUB-2955,SAAS-20,modules,50,492,2023-06-23,2023-10-09,active
SUB-2956,SAAS-193,platform,-2,299,2022-06-10,2024-02-15,active
SUB-2957,SAAS-63,api,25,254.43,2024-04-18,14-02-2021,active
SUB-2958,SAAS-39,support,44,139,2024-06-20,09/26/2023,active
SUB-2959,SAAS-232,platform,31,98.37,2024-07-17,2023-03-08,cancelled
SUB-2960,SAAS-314,platform,-8,55.76,19-06-2024,23-10-2024,active
SUB-2961,SAAS-49,api,17,17.66,2020-09-21,10/06/2024,past_due
SUB-2962,SAAS-289,api,43,277.35,2023-05-01,08/24/2020,active
SUB-2963,SAAS-237,platform,28,420.38,2021-09-14,2023-04-01,active
SUB-2964,SAAS-258,support,34,54.63,2024-03-22,2023-02-12,past_due
SUB-2965,SAAS-37,support,23,487.27,2021-03-20,2020-01-14,active
SUB-2966,SAAS-382,api,21,275.43,2024-03-15,04-11-2024,active
SUB-2967,SAAS-340,platform,6,225,2022-03-22,25-01-2020,past_due
SUB-2968,SAAS-60,modules,16,157,2021-08-27,13-04-2021,active
SUB-2969,SAAS-300,api,45,322.14,2024-12-04,2024-10-13,active
SUB-2970,SAAS-148,support,10,35.9,2021-11-20,11/16/2022,cancelled
SUB-2971,SAAS-89,modules,36,505.14,2021-10-12,2022-06-19,past_due
SUB-2972,SAAS-264,support,25,383.94,2021-08-18,2021-07-21,active
SUB-2973,SAAS-65,platform,43,286,2020-04-28,09-10-2024,active
SUB-2974,SAAS-199,platform,13,449,2023-03-21,2023-01-12,past_due
SUB-2975,SAAS-261,platform,-4,493.48,2021-11-01,2024-12-18,cancelled
SUB-2976,SAAS-324,modules,25,41,2021-01-26,2023-05-21,past_due
SUB-2977,SAAS-68,api,30,438.07,19-09-2023,09-03-2021,active
SUB-2978,SAAS-190,api,14,37.41,2023-02-20,2023-04-21,active
SUB-2979,SAAS-336,platform,12,372.27,2022-12-26,2023-04-15,cancelled
SUB-2980,SAAS-42,modules,2,333.11,22-03-2024,10-07-2021,past_due
