invoice_id,subscription_id,invoice_date,amount,status
SI-5406,SUB-3791,12/13/2025,2997,paid
SI-5407,SUB-1328,2024-04-01,"$2,117.00",overdue
SI-5408,SUB-4373,2024-04-10,899,overdue
SI-5409,SUB-5580,2025-06-22,1952,overdue
SI-5410,SUB-3579,03-12-2024,3886,OVERDUE
SI-5411,SUB-582,22-10-2025,1153,pending
SI-5412,SUB-3652,2024-09-17,1283,paid
SI-5413,SUB-5394,2026-03-25,"$2,090.00",paid
SI-5414,SUB-4683,2026-11-12,"$1,829.00",paid
SI-5415,SUB-211,05/12/2025,4056,pending
SI-5416,SUB-5542,05/05/2026,"$3,908.00",PAID
SI-5417,SUB-723,08/19/2025,"2 197,00",pending
SI-5418,SUB-2990,12/26/2026,1725,PAID
SI-5419,SUB-2867,2026-05-19,2 107,pending
SI-5420,SUB-3432,2026-12-07,3014,OVERDUE
SI-5421,SUB-5121,08-02-2025,715,OVERDUE
SI-5422,SUB-1549,2026-03-12,"$4,956.00",overdue
SI-5423,SUB-816,02/21/2026,"$4,007.00",overdue
SI-5424,SUB-487,2026-08-25,"$4,675.00",overdue
SI-5425,SUB-3904,2025-08-08,"$3,861.00",overdue
SI-5426,SUB-5291,2025-03-11,$153.00,overdue
SI-5427,SUB-2589,10-12-2025,4060,overdue
SI-5428,SUB-2716,2026-07-02,4020,paid
SI-5429,SUB-1766,02/19/2025,4664,PAID
SI-5430,SUB-3590,03/08/2024,1891,pending
SI-5431,SUB-161,11/18/2024,"$2,200.00",pending
SI-5432,SUB-1879,2025-09-08,"1 870,00",OVERDUE
SI-5433,SUB-2992,2025-03-28,$640.00,PAID
SI-5434,SUB-1980,2026-07-26,2501,overdue
SI-5435,SUB-4982,2025-09-22,1615,pending
SI-5436,SUB-3448,2025-01-04,4016,overdue
SI-5437,SUB-3505,18-10-2025,"3 389,00",PAID
SI-5438,SUB-4105,06/09/2025,4745,paid
SI-5439,SUB-3260,2026-01-24,2586,pending
SI-5440,SUB-150,2026-04-23,2831,overdue
SI-5441,SUB-5393,2026-03-19,4426,overdue
SI-5442,SUB-3294,19-03-2025,4345,overdue
SI-5443,SUB-2987,01/07/2024,"$2,818.00",overdue
SI-5444,SUB-2465,2024-07-11,2 899,PAID
SI-5445,SUB-5581,2024-01-03,1480,OVERDUE
SI-5446,SUB-2775,2025-10-28,4814,overdue
SI-5447,SUB-1789,2025-03-09,4 945,overdue
SI-5448,SUB-5545,2024-06-15,3 432,PAID
SI-5449,SUB-165,2024-04-11,"$2,696.00",paid
SI-5450,SUB-5169,06/08/2024,"$1,960.00",overdue
SI-5451,SUB-306,22-04-2026,$734.00,OVERDUE
SI-5452,SUB-518,02/24/2024,"2 123,00",overdue
SI-5453,SUB-2382,2025-12-07,$129.00,OVERDUE
SI-5454,SUB-2759,10/14/2026,307,OVERDUE
SI-5455,SUB-1345,02-11-2026,2285,pending
SI-5456,SUB-2400,08/21/2024,"$3,370.00",paid
SI-5457,SUB-1162,2024-11-09,"4 174,00",overdue
SI-5458,SUB-2552,10/05/2025,"$2,041.00",overdue
SI-5459,SUB-277,2026-03-05,1 652,overdue
SI-5460,SUB-1233,05/16/2024,2031,overdue
SI-5461,SUB-2997,2024-07-21,"$3,096.00",PAID
SI-5462,SUB-4440,08-12-2025,2121,OVERDUE
SI-5463,SUB-2662,12/05/2025,"$1,659.00",OVERDUE
SI-5464,SUB-3436,06/23/2025,"$2,297.00",pending
SI-5465,SUB-2942,20-04-2025,855,overdue
SI-5466,SUB-1521,09/01/2025,"$4,219.00",paid
SI-5467,SUB-2685,2026-11-22,973,PAID
SI-5468,SUB-1163,2025-03-07,"$2,275.00",paid
SI-5469,SUB-2268,2026-11-12,1609,overdue
SI-5470,SUB-5559,01/24/2025,"$1,568.00",overdue
SI-5471,SUB-5005,07/24/2026,3731,paid
SI-5472,SUB-2356,09/10/2024,960,PAID
SI-5473,SUB-5910,27-10-2026,"1 345,00",OVERDUE
SI-5474,SUB-3344,22-02-2025,3767,overdue
SI-5475,SUB-742,2026-02-28,"$1,882.00",overdue
SI-5476,SUB-2127,08/03/2025,"$3,654.00",overdue
SI-5477,SUB-5124,06-08-2025,"$1,672.00",overdue
SI-5478,SUB-1544,2024-06-19,"3 923,00",paid
SI-5479,SUB-1483,2026-08-24,1727,PAID
SI-5480,SUB-4868,2025-08-17,"1 531,00",pending
SI-5481,SUB-1635,2026-03-28,1694,overdue
SI-5482,SUB-3834,18-12-2025,"513,00",OVERDUE
SI-5483,SUB-138,18-11-2025,2250,paid
SI-5484,SUB-5877,06-07-2025,"4 517,00",overdue
SI-5485,SUB-1527,08/26/2026,"1 765,00",overdue
SI-5486,SUB-2725,08/06/2024,"$4,256.00",pending
SI-5487,SUB-1019,03/11/2025,$904.00,paid
SI-5488,SUB-1108,11/04/2026,666,paid
SI-5489,SUB-1529,12-01-2026,621,pending
SI-5490,SUB-248,08/14/2026,"$3,473.00",pending
SI-5491,SUB-2705,2025-10-24,4271,overdue
SI-5492,SUB-832,2025-10-09,1220,overdue
SI-5493,SUB-607,11/19/2026,"2 119,00",overdue
SI-5494,SUB-4674,07/06/2026,"$3,014.00",overdue
SI-5495,SUB-2510,05/25/2024,307,paid
SI-5496,SUB-5401,2026-06-23,1012,paid
SI-5497,SUB-4199,2026-07-26,4540,OVERDUE
SI-5498,SUB-5423,09/06/2026,"$3,588.00",PAID
SI-5499,SUB-5178,07-04-2025,"$3,819.00",PAID
SI-5500,SUB-4880,2026-08-27,4126,pending
SI-5501,SUB-4125,2026-07-02,1501,OVERDUE
SI-5502,SUB-1953,07-07-2024,"1 580,00",PAID
SI-5503,SUB-3837,2026-06-19,"3 424,00",OVERDUE
SI-5504,SUB-208,04-09-2024,1221,paid
SI-5505,SUB-4309,06/20/2025,3412,pending
SI-5506,SUB-2175,11-05-2025,2365,paid
SI-5507,SUB-1050,2024-09-27,2686,PAID
SI-5508,SUB-1041,2024-12-28,2408,PAID
SI-5509,SUB-4522,2025-09-18,"$4,662.00",overdue
SI-5510,SUB-5703,06-12-2025,1009,overdue
SI-5511,SUB-2357,2025-01-17,4764,overdue
SI-5512,SUB-4505,05/06/2026,2371,paid
SI-5513,SUB-5024,10/17/2026,"$1,827.00",PAID
SI-5514,SUB-1408,08/08/2026,412,overdue
SI-5515,SUB-5413,2024-09-05,"$2,496.00",paid
SI-5516,SUB-2545,09/09/2024,1230,paid
SI-5517,SUB-5333,04-08-2024,1 300,OVERDUE
SI-5518,SUB-2058,2026-11-13,1780,OVERDUE
SI-5519,SUB-2582,05/17/2024,"$2,607.00",PAID
SI-5520,SUB-4218,2026-12-03,4588,PAID
SI-5521,SUB-4037,2026-10-24,"4 353,00",paid
SI-5522,SUB-460,2024-10-27,$678.00,paid
SI-5523,SUB-526,03/01/2024,"$4,156.00",pending
SI-5524,SUB-711,2026-10-05,"4 573,00",pending
SI-5525,SUB-637,07/21/2024,$631.00,OVERDUE
SI-5526,SUB-4851,08/23/2025,"$1,801.00",overdue
SI-5527,SUB-4089,25-07-2026,4 625,overdue
SI-5528,SUB-1917,2025-03-16,3 904,overdue
SI-5529,SUB-1470,16-10-2024,2861,OVERDUE
SI-5530,SUB-4586,05/06/2026,4 356,overdue
SI-5531,SUB-3493,08/04/2025,"$1,927.00",paid
SI-5532,SUB-2870,08-12-2024,3 697,OVERDUE
SI-5533,SUB-52,2025-09-06,3072,pending
SI-5534,SUB-3735,04/22/2026,3052,PAID
SI-5535,SUB-2614,2026-05-19,240,overdue
SI-5536,SUB-4066,08-04-2026,1806,paid
SI-5537,SUB-4028,2026-07-02,2882,pending
SI-5538,SUB-2895,07/22/2024,3725,paid
SI-5539,SUB-1716,2026-09-12,4224,overdue
SI-5540,SUB-1235,2024-08-10,"4 672,00",paid
SI-5541,SUB-1519,2024-06-10,"2 944,00",overdue
SI-5542,SUB-2581,27-02-2024,"4 899,00",pending
SI-5543,SUB-3507,2026-01-17,269,overdue
SI-5544,SUB-4904,2025-02-02,1 537,overdue
SI-5545,SUB-5757,2026-07-16,2419,overdue
SI-5546,SUB-1749,18-04-2025,1694,OVERDUE
SI-5547,SUB-2699,12/20/2026,257,overdue
SI-5548,SUB-5335,2025-09-28,452,paid
SI-5549,SUB-5156,2025-10-27,2153,overdue
SI-5550,SUB-5800,07/26/2025,"$3,120.00",paid
SI-5551,SUB-1800,07/24/2026,1267,paid
SI-5552,SUB-146,09/14/2024,2815,paid
SI-5553,SUB-1648,23-04-2024,1952,PAID
SI-5554,SUB-4107,2026-03-17,1019,paid
SI-5555,SUB-4535,21-09-2024,3737,OVERDUE
SI-5556,SUB-1240,2024-06-18,"$2,988.00",pending
SI-5557,SUB-1668,02-11-2025,3474,pending
SI-5558,SUB-4525,2026-02-11,"$2,649.00",paid
SI-5559,SUB-3025,09/07/2026,3018,overdue
SI-5560,SUB-3134,11/16/2026,3926,overdue
SI-5561,SUB-3847,01/24/2025,111,overdue
SI-5562,SUB-286,2025-12-20,"$4,529.00",overdue
SI-5563,SUB-1631,04-02-2025,"1 758,00",paid
SI-5564,SUB-4518,2026-01-24,1570,OVERDUE
SI-5565,SUB-4156,08-10-2024,1407,pending
SI-5566,SUB-4199,2026-03-12,"$2,904.00",paid
SI-5567,SUB-1591,2026-12-10,3275,OVERDUE
SI-5568,SUB-3264,2025-08-04,"$4,643.00",overdue
SI-5569,SUB-1639,2025-02-04,$242.00,OVERDUE
SI-5570,SUB-4250,04/06/2025,448,overdue
SI-5571,SUB-2696,2024-06-15,"$3,341.00",PAID
SI-5572,SUB-296,2026-04-12,1011,PAID
SI-5573,SUB-5643,2026-01-20,1362,overdue
SI-5574,SUB-2637,2024-09-09,2404,OVERDUE
SI-5575,SUB-4412,2026-10-09,554,PAID
SI-5576,SUB-4405,2026-03-14,3878,overdue
SI-5577,SUB-3117,02/08/2025,4416,overdue
SI-5578,SUB-960,2025-12-23,4414,overdue
SI-5579,SUB-1963,2025-11-16,"902,00",overdue
SI-5580,SUB-1022,17-08-2025,"$3,284.00",OVERDUE
SI-5581,SUB-5836,2026-09-05,2995,OVERDUE
SI-5582,SUB-4439,08-12-2025,3838,OVERDUE
SI-5583,SUB-467,2026-12-27,295,PAID
SI-5584,SUB-704,04/26/2024,4393,paid
SI-5585,SUB-5566,07/20/2026,$609.00,paid
SI-5586,SUB-1414,18-01-2026,4500,overdue
SI-5587,SUB-1300,18-06-2026,3608,PAID
SI-5588,SUB-5561,08/04/2025,2650,pending
SI-5589,SUB-1142,23-07-2025,2 528,pending
SI-5590,SUB-4319,2025-07-22,"$1,755.00",pending
SI-5591,SUB-848,2026-05-25,3393,OVERDUE
SI-5592,SUB-5058,03/02/2026,3043,OVERDUE
SI-5593,SUB-1571,2026-04-28,"$4,747.00",pending
SI-5594,SUB-1724,2025-07-06,1 741,overdue
SI-5595,SUB-3105,09-07-2025,"$4,407.00",overdue
SI-5596,SUB-2640,05/09/2024,"$1,871.00",overdue
SI-5597,SUB-2939,22-08-2024,"$2,305.00",PAID
SI-5598,SUB-1345,12/25/2024,"$3,248.00",paid
SI-5599,SUB-3524,2025-06-07,484,overdue
SI-5600,SUB-1618,2025-04-14,162,OVERDUE
SI-5601,SUB-1859,28-12-2025,381,paid
SI-5602,SUB-725,2025-10-28,"3 722,00",PAID
SI-5603,SUB-5888,08/24/2025,"$2,151.00",overdue
SI-5604,SUB-4366,2026-04-06,1174,paid
SI-5605,SUB-1499,26-03-2026,3878,overdue
SI-5606,SUB-2705,2025-03-15,2125,paid
SI-5607,SUB-4316,01/23/2024,4991,overdue
SI-5608,SUB-2703,09/01/2025,4222,pending
SI-5609,SUB-924,01/05/2025,"$2,587.00",paid
SI-5610,SUB-1911,19-12-2026,3 112,pending
SI-5611,SUB-2261,03/05/2024,3991,overdue
SI-5612,SUB-646,10/07/2026,"3 271,00",overdue
SI-5613,SUB-5609,2024-11-10,"3 878,00",overdue
SI-5614,SUB-4841,04-10-2024,2558,OVERDUE
SI-5615,SUB-1864,2025-07-22,"$1,087.00",overdue
SI-5616,SUB-1848,2025-07-14,3170,OVERDUE
SI-5617,SUB-3524,2024-06-19,3617,pending
SI-5618,SUB-4278,11/07/2026,305,overdue
SI-5619,SUB-3418,10/26/2026,"4 646,00",PAID
SI-5620,SUB-4011,2024-01-20,"3 388,00",OVERDUE
SI-5621,SUB-1504,01/01/2026,4766,OVERDUE
SI-5622,SUB-501,2024-09-06,3304,pending
SI-5623,SUB-784,11/22/2026,"$4,140.00",PAID
SI-5624,SUB-2678,12/14/2025,3399,pending
SI-5625,SUB-2136,01/24/2024,3223,pending
SI-5626,SUB-5430,11/03/2024,"$4,371.00",PAID
SI-5627,SUB-4641,03-04-2024,677,overdue
SI-5628,SUB-5760,01/23/2026,"$1,369.00",overdue
SI-5629,SUB-5602,2024-07-05,2054,overdue
SI-5630,SUB-4435,2026-08-12,4574,overdue
SI-5631,SUB-4486,17-05-2026,637,pending
SI-5632,SUB-1977,07-11-2025,851,overdue
SI-5633,SUB-2837,09/23/2024,3564,overdue
SI-5634,SUB-3111,02/12/2025,2482,pending
SI-5635,SUB-2044,05/03/2025,2144,pending
SI-5636,SUB-4266,2025-03-24,"1 538,00",overdue
SI-5637,SUB-4847,08/26/2025,$826.00,OVERDUE
SI-5638,SUB-3840,02/18/2025,2060,overdue
SI-5639,SUB-4804,08/15/2024,2578,overdue
SI-5640,SUB-1103,2026-05-12,216,paid
SI-5641,SUB-4431,10/23/2024,2801,overdue
SI-5642,SUB-2147,08/20/2026,"$3,580.00",PAID
SI-5643,SUB-3519,2026-01-17,"$2,063.00",overdue
SI-5644,SUB-4307,2026-07-12,"2 101,00",overdue
SI-5645,SUB-2348,2025-02-27,"2 350,00",overdue
SI-5646,SUB-3256,01/11/2024,"$4,748.00",overdue
SI-5647,SUB-2736,2026-03-18,"$4,772.00",overdue
SI-5648,SUB-4290,17-01-2024,$285.00,overdue
SI-5649,SUB-5533,2026-11-12,"$1,114.00",PAID
SI-5650,SUB-957,03-08-2024,3 918,pending
SI-5651,SUB-1053,2025-12-14,"$4,710.00",OVERDUE
SI-5652,SUB-833,2024-10-10,$941.00,paid
SI-5653,SUB-5056,23-03-2025,2440,PAID
SI-5654,SUB-4129,2026-05-14,1055,paid
SI-5655,SUB-4866,2024-03-04,"$3,183.00",paid
SI-5656,SUB-4811,10/12/2024,"2 973,00",OVERDUE
SI-5657,SUB-1373,05/28/2026,4046,PAID
SI-5658,SUB-5123,11-06-2026,"$3,043.00",paid
SI-5659,SUB-4925,23-10-2024,1628,pending
SI-5660,SUB-1623,12/06/2026,1824,pending
SI-5661,SUB-1433,2026-01-04,427,PAID
SI-5662,SUB-2009,27-06-2024,"$3,311.00",overdue
SI-5663,SUB-5973,2025-03-28,1772,overdue
SI-5664,SUB-4739,02/02/2024,4108,overdue
SI-5665,SUB-5261,15-06-2025,"$4,080.00",overdue
SI-5666,SUB-5079,01/21/2026,4463,OVERDUE
SI-5667,SUB-4236,02/15/2024,2234,OVERDUE
SI-5668,SUB-3016,2026-12-13,649,paid
SI-5669,SUB-5547,2026-03-01,4619,PAID
SI-5670,SUB-4321,18-02-2024,"$4,846.00",OVERDUE
SI-5671,SUB-4954,2024-05-01,3032,paid
SI-5672,SUB-208,28-09-2026,4503,OVERDUE
SI-5673,SUB-2873,2024-01-01,1731,PAID
SI-5674,SUB-5611,2024-12-25,3104,paid
SI-5675,SUB-4574,2026-05-03,"2 814,00",overdue
SI-5676,SUB-5781,2024-05-03,"4 066,00",paid
SI-5677,SUB-3464,04-07-2025,2 191,paid
SI-5678,SUB-2726,2026-03-28,"$4,429.00",OVERDUE
SI-5679,SUB-3959,2024-11-18,"$3,922.00",overdue
SI-5680,SUB-1163,2025-06-01,1653,overdue
SI-5681,SUB-4037,2025-04-15,4110,overdue
SI-5682,SUB-5074,2026-04-26,"$3,469.00",paid
SI-5683,SUB-1079,2026-03-27,"$2,049.00",pending
SI-5684,SUB-1756,2024-04-06,128,overdue
SI-5685,SUB-4641,08/27/2025,"3 112,00",paid
SI-5686,SUB-4876,2025-05-22,4245,overdue
SI-5687,SUB-1976,2025-11-01,"3 611,00",OVERDUE
SI-5688,SUB-5128,10/05/2025,$189.00,overdue
SI-5689,SUB-3282,03/17/2025,1891,paid
SI-5690,SUB-2080,05/01/2025,3 828,PAID
SI-5691,SUB-3008,2024-09-07,672,overdue
SI-5692,SUB-1406,2026-04-01,"$4,170.00",PAID
SI-5693,SUB-4412,2025-11-19,4187,pending
SI-5694,SUB-239,2026-05-14,489,paid
SI-5695,SUB-3095,01/24/2025,"$4,676.00",pending
SI-5696,SUB-372,2025-08-13,2623,overdue
SI-5697,SUB-3359,2025-11-02,$731.00,overdue
SI-5698,SUB-5510,09/16/2026,4325,overdue
SI-5699,SUB-1538,25-07-2026,4692,PAID
SI-5700,SUB-340,2025-12-05,"2 948,00",paid
SI-5701,SUB-836,01-10-2024,344,paid
SI-5702,SUB-1077,04/26/2026,641,pending
SI-5703,SUB-3526,07-05-2025,"$2,704.00",pending
SI-5704,SUB-1186,03-08-2026,"$4,928.00",overdue
SI-5705,SUB-4315,2024-04-04,855,PAID
SI-5706,SUB-2529,04/08/2025,800,overdue
SI-5707,SUB-4946,2025-02-16,2913,OVERDUE
SI-5708,SUB-5462,05-03-2026,864,pending
SI-5709,SUB-713,2026-12-19,4733,PAID
SI-5710,SUB-3863,01/16/2026,1607,pending
SI-5711,SUB-5701,01/13/2026,4840,PAID
SI-5712,SUB-350,08-01-2024,$989.00,OVERDUE
SI-5713,SUB-5119,08/04/2025,4414,overdue
SI-5714,SUB-1106,08/28/2025,1 100,overdue
SI-5715,SUB-5412,06/11/2025,"$1,496.00",overdue
SI-5716,SUB-2468,16-12-2025,502,OVERDUE
SI-5717,SUB-2094,19-04-2025,4777,OVERDUE
SI-5718,SUB-1671,2024-12-27,"1 646,00",PAID
SI-5719,SUB-2300,13-04-2024,1085,OVERDUE
SI-5720,SUB-4588,2024-05-13,4 919,PAID
SI-5721,SUB-942,01/08/2025,4084,overdue
SI-5722,SUB-4988,04/05/2025,2729,overdue
SI-5723,SUB-1337,11/07/2025,"$1,047.00",OVERDUE
SI-5724,SUB-3207,15-11-2026,"$2,079.00",overdue
SI-5725,SUB-1452,2025-02-09,4382,pending
SI-5726,SUB-3143,17-07-2026,$806.00,pending
SI-5727,SUB-5100,2026-02-02,"4 018,00",pending
SI-5728,SUB-2215,12/25/2026,"$4,563.00",OVERDUE
SI-5729,SUB-3224,17-07-2025,"$2,794.00",pending
SI-5730,SUB-2179,06/22/2025,"$3,638.00",overdue
SI-5731,SUB-5359,2026-01-20,843,overdue
SI-5732,SUB-106,12/05/2024,1452,overdue
SI-5733,SUB-4724,09/22/2026,1 724,OVERDUE
SI-5734,SUB-112,06/19/2026,3666,OVERDUE
SI-5735,SUB-17,2026-07-04,$845.00,PAID
SI-5736,SUB-3506,2026-03-28,"$1,924.00",paid
SI-5737,SUB-919,01-01-2024,2 061,OVERDUE
SI-5738,SUB-5852,2024-04-25,1396,PAID
SI-5739,SUB-1398,2026-06-19,3161,OVERDUE
SI-5740,SUB-3648,04/01/2024,1888,pending
SI-5741,SUB-3364,2026-10-24,"$1,086.00",PAID
SI-5742,SUB-4971,2025-04-19,4934,OVERDUE
SI-5743,SUB-1144,2025-04-28,"4 012,00",pending
SI-5744,SUB-3073,16-11-2026,4176,OVERDUE
SI-5745,SUB-5812,2024-06-22,4 979,paid
SI-5746,SUB-4518,2026-04-18,"$3,548.00",paid
SI-5747,SUB-1173,2026-05-24,2816,overdue
SI-5748,SUB-46,2025-04-26,"$4,745.00",overdue
SI-5749,SUB-3394,2026-10-05,4270,overdue
SI-5750,SUB-802,2025-03-16,4062,PAID
SI-5751,SUB-2195,2025-07-14,"3 331,00",OVERDUE
SI-5752,SUB-1705,2024-03-09,$513.00,paid
SI-5753,SUB-1034,11-01-2025,"1 322,00",OVERDUE
SI-5754,SUB-2462,2026-02-26,1706,pending
SI-5755,SUB-875,2025-12-02,"$1,731.00",OVERDUE
SI-5756,SUB-3259,2025-03-10,"2 167,00",pending
SI-5757,SUB-4479,2026-12-25,"$3,203.00",paid
SI-5758,SUB-2237,04/22/2026,263,paid
SI-5759,SUB-1129,18-10-2024,$820.00,PAID
SI-5760,SUB-1463,07/28/2024,"$4,866.00",OVERDUE
SI-5761,SUB-3385,2024-01-24,"$4,917.00",OVERDUE
SI-5762,SUB-5681,08/18/2026,1 349,OVERDUE
SI-5763,SUB-3051,04/23/2026,245,overdue
SI-5764,SUB-794,06-10-2024,2 359,overdue
SI-5765,SUB-2259,01/28/2026,"$1,123.00",overdue
SI-5766,SUB-987,22-02-2024,"$1,747.00",overdue
SI-5767,SUB-2984,2025-07-04,2302,paid
SI-5768,SUB-2817,2026-05-26,"$1,781.00",paid
SI-5769,SUB-5397,05/17/2024,"$2,420.00",overdue
SI-5770,SUB-2589,2026-08-01,$156.00,pending
SI-5771,SUB-4405,09/14/2024,"$1,324.00",paid
SI-5772,SUB-2005,2026-03-06,3389,pending
SI-5773,SUB-729,07/12/2026,"$3,424.00",paid
SI-5774,SUB-5567,2024-10-27,"$3,948.00",paid
SI-5775,SUB-2102,2024-02-18,$248.00,pending
SI-5776,SUB-5704,11/07/2026,"$3,920.00",overdue
SI-5777,SUB-5118,2025-04-05,"823,00",pending
SI-5778,SUB-2486,2026-04-26,269,pending
SI-5779,SUB-1763,2025-10-12,"$1,790.00",OVERDUE
SI-5780,SUB-3393,2026-12-16,"2 931,00",PAID
SI-5781,SUB-415,2024-07-06,3310,overdue
SI-5782,SUB-5852,2026-10-26,"4 996,00",overdue
SI-5783,SUB-4484,2024-05-14,1785,overdue
SI-5784,SUB-5208,04/02/2025,4466,pending
SI-5785,SUB-5961,12/04/2024,4 160,paid
SI-5786,SUB-3163,24-01-2026,471,overdue
SI-5787,SUB-1317,2024-06-17,3717,paid
SI-5788,SUB-2074,01/10/2026,3902,PAID
SI-5789,SUB-1794,2025-12-22,3 083,pending
SI-5790,SUB-5083,12/26/2026,"$3,896.00",OVERDUE
SI-5791,SUB-3650,07/07/2026,4278,PAID
SI-5792,SUB-5079,08/10/2024,"1 773,00",PAID
SI-5793,SUB-4572,07/09/2024,4447,paid
SI-5794,SUB-5010,22-04-2026,1308,paid
SI-5795,SUB-665,12/05/2026,"$4,630.00",OVERDUE
SI-5796,SUB-3701,2025-02-15,3277,PAID
SI-5797,SUB-5235,23-06-2026,3 013,OVERDUE
SI-5798,SUB-107,06/24/2024,2600,overdue
SI-5799,SUB-3451,2024-09-01,"$2,791.00",overdue
SI-5800,SUB-5380,2024-11-08,1 809,overdue
SI-5801,SUB-1845,11/05/2024,"997,00",OVERDUE
SI-5802,SUB-2216,2025-08-03,"1 802,00",pending
SI-5803,SUB-1025,2026-12-02,1281,OVERDUE
SI-5804,SUB-450,03/16/2024,4 392,pending
SI-5805,SUB-2000,2024-09-15,2 192,OVERDUE
SI-5806,SUB-5708,2025-01-12,"$1,446.00",overdue
SI-5807,SUB-3282,08-05-2026,824,OVERDUE
SI-5808,SUB-944,2026-11-14,2 100,OVERDUE
SI-5809,SUB-4043,2024-02-14,2965,overdue
SI-5810,SUB-4086,2025-08-11,"$4,115.00",pending
SI-5811,SUB-5100,2025-01-03,4078,OVERDUE
SI-5812,SUB-2141,2025-07-28,2053,OVERDUE
SI-5813,SUB-691,08/22/2024,4008,pending
SI-5814,SUB-3979,2026-10-27,"$3,951.00",OVERDUE
SI-5815,SUB-4279,2026-10-23,"$4,621.00",overdue
SI-5816,SUB-2639,04/13/2025,834,overdue
SI-5817,SUB-1767,2025-10-20,2 750,overdue
SI-5818,SUB-2107,2024-12-19,919,paid
SI-5819,SUB-1231,2024-11-22,464,pending
SI-5820,SUB-1872,2025-02-24,2700,PAID
SI-5821,SUB-394,2024-11-06,"$3,742.00",OVERDUE
SI-5822,SUB-4299,2026-11-08,"1 464,00",OVERDUE
SI-5823,SUB-5835,10/12/2025,"2 992,00",OVERDUE
SI-5824,SUB-5089,2024-01-28,"$2,273.00",OVERDUE
SI-5825,SUB-3870,08/22/2025,"$2,883.00",pending
SI-5826,SUB-2063,2024-07-26,"4 121,00",PAID
SI-5827,SUB-4847,13-12-2024,"889,00",PAID
SI-5828,SUB-1002,18-12-2026,"4 856,00",overdue
SI-5829,SUB-2717,15-02-2025,4 714,overdue
SI-5830,SUB-3652,12/21/2024,"$1,592.00",pending
SI-5831,SUB-1841,2024-03-13,4433,overdue
SI-5832,SUB-3390,12/13/2025,2 154,overdue
SI-5833,SUB-3967,2025-05-12,"3 499,00",overdue
SI-5834,SUB-645,09/19/2024,"$3,232.00",overdue
SI-5835,SUB-5292,04/26/2026,"$4,228.00",pending
SI-5836,SUB-368,03/21/2025,4 759,PAID
SI-5837,SUB-2844,2025-05-06,114,PAID
SI-5838,SUB-2323,2025-01-10,"$1,179.00",PAID
SI-5839,SUB-1850,02/25/2026,$887.00,overdue
SI-5840,SUB-1026,02/13/2024,3824,overdue
SI-5841,SUB-3148,01/05/2024,"4 302,00",PAID
SI-5842,SUB-2917,2024-04-27,2218,PAID
SI-5843,SUB-4547,2025-12-01,$764.00,PAID
SI-5844,SUB-2381,2025-02-24,1769,paid
SI-5845,SUB-4846,09-06-2026,3331,pending
SI-5846,SUB-1177,2025-09-08,"$2,615.00",paid
SI-5847,SUB-440,01/19/2025,817,overdue
SI-5848,SUB-2088,2025-02-25,2508,OVERDUE
SI-5849,SUB-5252,03/10/2026,$548.00,overdue
SI-5850,SUB-2029,2026-10-21,786,overdue
SI-5851,SUB-1566,01-06-2024,460,overdue
SI-5852,SUB-5913,2024-09-07,1395,overdue
SI-5853,SUB-2372,2025-05-15,4 333,pending
SI-5854,SUB-4041,2025-11-07,"$1,571.00",OVERDUE
SI-5855,SUB-2898,10/24/2025,3383,overdue
SI-5856,SUB-5543,2025-12-04,4505,PAID
SI-5857,SUB-5115,2024-03-14,521,overdue
SI-5858,SUB-4443,2025-09-05,"$2,427.00",OVERDUE
SI-5859,SUB-3977,07/13/2024,2725,PAID
SI-5860,SUB-4903,20-04-2026,1740,pending
SI-5861,SUB-5972,2026-12-05,$137.00,paid
SI-5862,SUB-1656,04/07/2026,2 506,OVERDUE
SI-5863,SUB-3673,04/19/2025,$885.00,PAID
SI-5864,SUB-2194,06/20/2025,"$3,936.00",PAID
SI-5865,SUB-5792,2026-10-04,$201.00,overdue
SI-5866,SUB-5052,2024-01-23,"3 226,00",overdue
SI-5867,SUB-4261,06-06-2025,4389,overdue
SI-5868,SUB-5797,04-05-2026,3 741,overdue
SI-5869,SUB-831,12/11/2026,"$3,236.00",overdue
SI-5870,SUB-4038,01/25/2025,"$1,261.00",pending
SI-5871,SUB-4030,09/14/2025,"$3,482.00",pending
SI-5872,SUB-1812,15-12-2026,4156,OVERDUE
SI-5873,SUB-910,2024-04-22,1 657,PAID
SI-5874,SUB-2080,02/24/2024,"$1,522.00",PAID
SI-5875,SUB-3214,2026-07-21,$593.00,PAID
SI-5876,SUB-4232,2024-05-05,2678,OVERDUE
SI-5877,SUB-2532,2026-07-06,"$3,828.00",overdue
SI-5878,SUB-2209,11-03-2026,3492,PAID
SI-5879,SUB-4343,10-03-2026,102,OVERDUE
SI-5880,SUB-4715,08-05-2026,"$3,255.00",paid
SI-5881,SUB-5660,04/11/2026,"$3,803.00",OVERDUE
SI-5882,SUB-3204,12/05/2026,"$1,579.00",PAID
SI-5883,SUB-1206,23-05-2026,"3 032,00",overdue
SI-5884,SUB-5124,06-11-2025,"$2,316.00",overdue
SI-5885,SUB-5979,2025-11-08,4192,overdue
SI-5886,SUB-1604,12/02/2026,4 682,PAID
SI-5887,SUB-2230,2026-11-23,3698,overdue
SI-5888,SUB-2645,01-02-2024,3467,paid
