usage_id,subscription_id,week,value
US-58720,SUB-3014,38,819
US-58721,SUB-3647,21,663
US-58722,SUB-1806,4,748
US-58723,SUB-1794,25,149
US-58724,SUB-2416,21,86
US-58725,SUB-1057,34,142
US-58726,SUB-2778,24,963
US-58727,SUB-2591,17,375
US-58728,SUB-2363,19,441
US-58729,SUB-3431,38,750
US-58730,SUB-5998,27,173
US-58731,SUB-2324,12,491
US-58732,SUB-4943,27,668
US-58733,SUB-2254,37,199
US-58734,SUB-5034,22,728
US-58735,SUB-776,11,236
US-58736,SUB-1142,34,844
US-58737,SUB-1067,24,548
US-58738,SUB-3949,5,889
US-58739,SUB-5258,30,507
US-58740,SUB-3265,29,436
US-58741,SUB-3235,15,113
US-58742,SUB-566,38,24
US-58743,SUB-2901,30,851
US-58744,SUB-2975,9,91
US-58745,SUB-79,7,728
US-58746,SUB-3961,36,396
US-58747,SUB-4083,14,263
US-58748,SUB-211,31,801
US-58749,SUB-74,30,140
US-58750,SUB-2383,30,275
US-58751,SUB-4543,2,192
US-58752,SUB-4796,32,707
US-58753,SUB-4823,26,575
US-58754,SUB-4573,36,147
US-58755,SUB-5647,18,664
US-58756,SUB-152,2,908
US-58757,SUB-1307,5,159
US-58758,SUB-57,10,81
US-58759,SUB-331,15,221
US-58760,SUB-697,22,95
US-58761,SUB-198,22,118
US-58762,SUB-5578,38,484
US-58763,SUB-4207,13,772
US-58764,SUB-3971,15,952
US-58765,SUB-387,20,826
US-58766,SUB-2578,7,664
US-58767,SUB-3843,38,261
US-58768,SUB-5668,16,884
US-58769,SUB-298,28,133
US-58770,SUB-845,1,717
US-58771,SUB-5989,28,834
US-58772,SUB-3166,7,593
US-58773,SUB-2432,22,705
US-58774,SUB-3477,22,543
US-58775,SUB-4597,40,943
US-58776,SUB-693,37,628
US-58777,SUB-5204,30,374
US-58778,SUB-2890,6,422
US-58779,SUB-1631,2,918
US-58780,SUB-3866,13,141
US-58781,SUB-3220,3,966
US-58782,SUB-2048,26,874
US-58783,SUB-2227,11,790
US-58784,SUB-5087,31,317
US-58785,SUB-5701,15,80
US-58786,SUB-3416,19,17
US-58787,SUB-1932,37,184
US-58788,SUB-5341,23,347
US-58789,SUB-1343,24,351
US-58790,SUB-1891,40,103
US-58791,SUB-446,39,367
US-58792,SUB-5232,30,364
US-58793,SUB-1819,32,984
US-58794,SUB-2966,10,758
US-58795,SUB-2947,3,699
US-58796,SUB-4462,27,622
US-58797,SUB-5361,39,583
US-58798,SUB-2480,13,384
US-58799,SUB-4835,17,66
US-58800,SUB-1867,11,685
US-58801,SUB-458,32,621
US-58802,SUB-4072,1,367
US-58803,SUB-775,22,316
US-58804,SUB-1355,5,274
US-58805,SUB-4435,35,413
US-58806,SUB-5490,29,184
US-58807,SUB-1288,20,167
US-58808,SUB-4270,9,812
US-58809,SUB-334,20,178
US-58810,SUB-5220,38,54
US-58811,SUB-3626,8,378
US-58812,SUB-5724,35,850
US-58813,SUB-2560,21,213
US-58814,SUB-4313,33,12
US-58815,SUB-890,23,290
US-58816,SUB-730,21,784
US-58817,SUB-3460,25,661
US-58818,SUB-2483,38,364
US-58819,SUB-3954,20,432
US-58820,SUB-424,13,605
US-58821,SUB-1653,2,208
US-58822,SUB-4256,29,661
US-58823,SUB-2574,21,100
US-58824,SUB-1531,5,868
US-58825,SUB-4211,15,862
US-58826,SUB-4130,34,148
US-58827,SUB-3111,1,160
US-58828,SUB-4253,15,350
US-58829,SUB-2682,13,115
US-58830,SUB-5646,25,49
US-58831,SUB-4093,10,111
US-58832,SUB-4109,17,717
US-58833,SUB-5072,15,583
US-58834,SUB-4623,17,961
US-58835,SUB-3724,28,496
US-58836,SUB-4467,32,215
US-58837,SUB-1774,25,306
US-58838,SUB-2905,32,96
US-58839,SUB-3390,39,82
US-58840,SUB-3840,24,422
US-58841,SUB-5357,29,89
US-58842,SUB-2644,32,827
US-58843,SUB-3651,3,872
US-58844,SUB-1899,12,288
US-58845,SUB-450,37,182
US-58846,SUB-3383,31,468
US-58847,SUB-880,20,393
US-58848,SUB-5893,26,234
US-58849,SUB-3640,40,109
US-58850,SUB-3367,12,494
US-58851,SUB-2045,36,870
US-58852,SUB-3841,18,614
US-58853,SUB-2803,32,699
US-58854,SUB-5361,4,132
US-58855,SUB-221,12,622
US-58856,SUB-1406,4,123
US-58857,SUB-4428,3,288
US-58858,SUB-3229,23,134
US-58859,SUB-3579,3,113
US-58860,SUB-2141,10,246
US-58861,SUB-4546,25,369
US-58862,SUB-2005,12,389
US-58863,SUB-5260,21,708
US-58864,SUB-2520,40,637
US-58865,SUB-4957,27,485
US-58866,SUB-4518,34,145
US-58867,SUB-2227,19,52
US-58868,SUB-2242,11,534
US-58869,SUB-1051,8,590
US-58870,SUB-1541,14,13
US-58871,SUB-1852,27,540
US-58872,SUB-4125,23,854
US-58873,SUB-2197,8,897
US-58874,SUB-3233,39,524
US-58875,SUB-3300,9,152
US-58876,SUB-532,26,561
US-58877,SUB-5903,16,320
US-58878,SUB-1772,21,108
US-58879,SUB-4352,18,273
US-58880,SUB-2930,24,941
US-58881,SUB-5632,28,627
US-58882,SUB-1832,40,150
US-58883,SUB-1988,23,703
US-58884,SUB-1045,6,81
US-58885,SUB-4225,27,606
US-58886,SUB-5460,35,507
US-58887,SUB-5795,29,553
US-58888,SUB-4985,24,77
US-58889,SUB-5882,7,311
US-58890,SUB-5645,26,753
US-58891,SUB-5922,23,625
US-58892,SUB-4905,2,531
US-58893,SUB-5209,16,822
US-58894,SUB-2289,27,701
US-58895,SUB-5342,38,879
US-58896,SUB-596,12,859
US-58897,SUB-2447,10,121
US-58898,SUB-1187,15,444
US-58899,SUB-5161,37,842
US-58900,SUB-1398,24,904
US-58901,SUB-5182,22,958
US-58902,SUB-4801,23,500
US-58903,SUB-5901,3,572
US-58904,SUB-3292,9,787
US-58905,SUB-1626,28,905
US-58906,SUB-4916,34,771
US-58907,SUB-3722,20,519
US-58908,SUB-4414,32,99
US-58909,SUB-5530,39,888
US-58910,SUB-2914,7,861
US-58911,SUB-5805,29,265
US-58912,SUB-4920,15,273
US-58913,SUB-3077,38,114
US-58914,SUB-5468,32,304
US-58915,SUB-3055,36,564
US-58916,SUB-842,12,495
US-58917,SUB-2249,1,451
US-58918,SUB-4688,21,830
US-58919,SUB-1984,38,33
US-58920,SUB-395,39,696
US-58921,SUB-1485,32,33
US-58922,SUB-1905,30,810
US-58923,SUB-791,20,213
US-58924,SUB-1420,17,98
US-58925,SUB-865,40,139
US-58926,SUB-1176,5,125
US-58927,SUB-3717,27,363
US-58928,SUB-5807,21,589
US-58929,SUB-2941,7,238
US-58930,SUB-691,20,160
US-58931,SUB-1430,1,454
US-58932,SUB-4573,32,224
US-58933,SUB-4389,24,88
US-58934,SUB-3296,31,757
US-58935,SUB-1707,40,319
US-58936,SUB-3221,16,292
US-58937,SUB-3303,11,535
US-58938,SUB-959,15,964
US-58939,SUB-2313,29,661
US-58940,SUB-5669,7,396
US-58941,SUB-1119,10,945
US-58942,SUB-5111,7,893
US-58943,SUB-4072,1,141
US-58944,SUB-3655,32,687
US-58945,SUB-3711,3,397
US-58946,SUB-3412,9,461
US-58947,SUB-4254,37,97
US-58948,SUB-4073,24,909
US-58949,SUB-5010,31,274
US-58950,SUB-1774,20,63
US-58951,SUB-5535,33,483
US-58952,SUB-5686,30,270
US-58953,SUB-4562,34,945
US-58954,SUB-5103,34,839
US-58955,SUB-2033,31,58
US-58956,SUB-1409,20,425
US-58957,SUB-5316,21,340
US-58958,SUB-3861,30,676
US-58959,SUB-4012,31,510
US-58960,SUB-4631,31,730
US-58961,SUB-331,26,117
US-58962,SUB-524,9,245
US-58963,SUB-5074,25,356
US-58964,SUB-1695,7,79
US-58965,SUB-3509,17,374
US-58966,SUB-682,20,394
US-58967,SUB-5739,32,578
US-58968,SUB-2510,26,25
US-58969,SUB-1917,23,811
US-58970,SUB-839,8,342
US-58971,SUB-5429,6,558
US-58972,SUB-2280,1,371
US-58973,SUB-5629,24,450
US-58974,SUB-4475,22,921
US-58975,SUB-5184,20,626
US-58976,SUB-1213,9,616
US-58977,SUB-609,22,188
US-58978,SUB-2609,13,445
US-58979,SUB-3676,6,554
US-58980,SUB-2658,40,88
US-58981,SUB-2562,25,661
US-58982,SUB-3099,18,683
US-58983,SUB-3079,36,239
US-58984,SUB-2965,36,49
US-58985,SUB-4911,11,680
US-58986,SUB-1638,1,282
US-58987,SUB-645,6,725
US-58988,SUB-4517,39,366
US-58989,SUB-3418,11,159
US-58990,SUB-2115,18,726
US-58991,SUB-1428,14,828
US-58992,SUB-545,9,984
US-58993,SUB-3112,29,727
US-58994,SUB-2199,39,327
US-58995,SUB-1090,17,357
US-58996,SUB-4758,31,121
US-58997,SUB-3155,34,870
US-58998,SUB-1791,31,83
US-58999,SUB-2541,5,506
US-59000,SUB-5885,6,341
US-59001,SUB-205,14,450
US-59002,SUB-5958,40,272
US-59003,SUB-2333,7,946
US-59004,SUB-4630,23,655
US-59005,SUB-5527,19,239
US-59006,SUB-809,37,727
US-59007,SUB-2036,11,151
US-59008,SUB-4641,13,854
US-59009,SUB-1201,36,270
US-59010,SUB-4055,20,511
US-59011,SUB-2959,36,269
US-59012,SUB-5181,19,299
US-59013,SUB-4358,29,603
US-59014,SUB-1676,15,263
US-59015,SUB-1806,31,287
US-59016,SUB-920,23,455
US-59017,SUB-1681,7,188
US-59018,SUB-709,7,715
US-59019,SUB-4834,25,681
US-59020,SUB-2589,10,809
US-59021,SUB-1673,20,455
US-59022,SUB-1141,35,196
US-59023,SUB-4823,39,136
US-59024,SUB-1443,18,742
US-59025,SUB-4291,7,674
US-59026,SUB-950,7,713
US-59027,SUB-3475,8,945
US-59028,SUB-4155,16,850
US-59029,SUB-2179,19,760
US-59030,SUB-1001,8,664
US-59031,SUB-3388,35,99
US-59032,SUB-4931,39,828
US-59033,SUB-4713,35,106
US-59034,SUB-3512,39,71
US-59035,SUB-4244,25,599
US-59036,SUB-4795,11,524
US-59037,SUB-3454,3,128
US-59038,SUB-2604,37,428
US-59039,SUB-1180,16,350
US-59040,SUB-1191,3,798
US-59041,SUB-812,16,746
US-59042,SUB-2337,14,425
US-59043,SUB-2577,11,591
US-59044,SUB-1152,30,383
US-59045,SUB-1377,38,547
US-59046,SUB-1801,15,918
US-59047,SUB-2337,24,185
US-59048,SUB-4672,10,759
US-59049,SUB-1364,18,655
US-59050,SUB-1705,29,281
US-59051,SUB-1910,28,940
US-59052,SUB-3081,7,730
US-59053,SUB-1901,9,211
US-59054,SUB-3186,35,23
US-59055,SUB-86,38,56
US-59056,SUB-4524,40,787
US-59057,SUB-3386,6,236
US-59058,SUB-329,9,503
US-59059,SUB-3877,5,838
US-59060,SUB-5659,34,74
US-59061,SUB-4558,7,991
US-59062,SUB-1024,17,511
US-59063,SUB-3572,13,183
US-59064,SUB-5419,22,91
US-59065,SUB-5235,9,429
US-59066,SUB-5279,15,615
US-59067,SUB-5439,29,137
US-59068,SUB-4930,37,891
US-59069,SUB-3025,8,735
US-59070,SUB-2115,6,443
US-59071,SUB-2538,31,517
US-59072,SUB-813,24,609
US-59073,SUB-5894,5,812
US-59074,SUB-626,31,560
US-59075,SUB-945,8,64
US-59076,SUB-4922,35,54
US-59077,SUB-5698,17,183
US-59078,SUB-3244,3,448
US-59079,SUB-2378,35,967
US-59080,SUB-731,4,858
US-59081,SUB-1465,5,493
US-59082,SUB-4638,36,769
US-59083,SUB-2561,21,874
US-59084,SUB-2675,24,67
US-59085,SUB-827,7,174
US-59086,SUB-3812,8,878
US-59087,SUB-1327,7,945
US-59088,SUB-5079,38,76
US-59089,SUB-1590,5,935
US-59090,SUB-434,7,100
US-59091,SUB-788,26,445
US-59092,SUB-2335,20,700
US-59093,SUB-2478,14,103
US-59094,SUB-1939,19,872
US-59095,SUB-736,30,567
US-59096,SUB-4720,10,709
US-59097,SUB-45,5,189
US-59098,SUB-4322,33,883
US-59099,SUB-5719,15,800
US-59100,SUB-2376,15,555
US-59101,SUB-627,15,316
US-59102,SUB-555,38,787
US-59103,SUB-5077,6,568
US-59104,SUB-4311,15,319
US-59105,SUB-297,23,57
US-59106,SUB-1910,11,763
US-59107,SUB-1691,11,551
US-59108,SUB-4777,10,989
US-59109,SUB-1020,26,159
US-59110,SUB-193,34,127
US-59111,SUB-3027,22,601
US-59112,SUB-5460,23,308
US-59113,SUB-3947,30,96
US-59114,SUB-1435,26,675
US-59115,SUB-337,8,992
US-59116,SUB-1102,4,632
US-59117,SUB-2083,1,806
US-59118,SUB-3486,35,671
US-59119,SUB-5952,25,953
US-59120,SUB-458,25,83
US-59121,SUB-4577,27,899
US-59122,SUB-1009,30,883
US-59123,SUB-3450,2,204
US-59124,SUB-1976,35,617
US-59125,SUB-5172,28,519
US-59126,SUB-3550,23,738
US-59127,SUB-777,32,181
US-59128,SUB-3099,9,85
US-59129,SUB-5983,20,954
US-59130,SUB-394,9,757
US-59131,SUB-5908,9,159
US-59132,SUB-5041,28,32
US-59133,SUB-2221,8,433
US-59134,SUB-3941,8,850
US-59135,SUB-786,25,427
US-59136,SUB-714,28,862
US-59137,SUB-4072,8,574
US-59138,SUB-279,21,147
US-59139,SUB-3324,40,437
US-59140,SUB-5280,22,90
US-59141,SUB-413,4,992
US-59142,SUB-4817,26,917
US-59143,SUB-146,6,155
US-59144,SUB-1821,17,960
US-59145,SUB-4806,36,825
US-59146,SUB-2129,6,620
US-59147,SUB-5740,36,352
US-59148,SUB-2982,6,243
US-59149,SUB-3516,9,690
US-59150,SUB-3246,33,67
US-59151,SUB-2895,23,420
US-59152,SUB-2886,16,396
US-59153,SUB-1440,3,636
US-59154,SUB-380,6,551
US-59155,SUB-3073,21,952
US-59156,SUB-5647,19,107
US-59157,SUB-2523,24,20
US-59158,SUB-5876,9,716
US-59159,SUB-4140,25,602
US-59160,SUB-2098,28,504
US-59161,SUB-4991,6,149
US-59162,SUB-5203,16,777
US-59163,SUB-4636,17,270
US-59164,SUB-5096,6,335
US-59165,SUB-2024,15,847
US-59166,SUB-1330,16,892
US-59167,SUB-541,10,451
US-59168,SUB-4275,31,879
US-59169,SUB-2537,38,778
US-59170,SUB-51,40,127
US-59171,SUB-5045,15,484
US-59172,SUB-2281,40,483
US-59173,SUB-5536,6,163
US-59174,SUB-2298,38,84
US-59175,SUB-66,17,148
US-59176,SUB-1725,25,568
US-59177,SUB-4876,31,94
US-59178,SUB-739,35,444
US-59179,SUB-4870,39,580
US-59180,SUB-462,8,967
US-59181,SUB-1334,31,272
US-59182,SUB-5953,9,184
US-59183,SUB-4042,25,249
US-59184,SUB-3752,40,176
US-59185,SUB-287,8,856
US-59186,SUB-3840,22,150
US-59187,SUB-3407,15,518
US-59188,SUB-2681,25,402
US-59189,SUB-3442,23,35
US-59190,SUB-4877,25,27
US-59191,SUB-3191,27,282
US-59192,SUB-3946,37,19
US-59193,SUB-4583,31,604
US-59194,SUB-5887,7,90
US-59195,SUB-5444,30,249
US-59196,SUB-2936,23,704
US-59197,SUB-2963,5,575
US-59198,SUB-3405,30,422
US-59199,SUB-5632,1,766
US-59200,SUB-3185,38,473
US-59201,SUB-5258,6,144
US-59202,SUB-4714,3,623
US-59203,SUB-1639,1,424
US-59204,SUB-522,14,664
US-59205,SUB-2890,38,789
US-59206,SUB-4165,25,32
US-59207,SUB-1528,3,384
US-59208,SUB-1370,26,601
US-59209,SUB-4618,40,780
US-59210,SUB-1169,27,147
US-59211,SUB-2843,18,668
US-59212,SUB-2130,34,42
US-59213,SUB-364,36,747
US-59214,SUB-4550,19,213
US-59215,SUB-129,21,448
US-59216,SUB-2369,16,831
US-59217,SUB-867,18,992
US-59218,SUB-5445,8,739
US-59219,SUB-4721,4,468
US-59220,SUB-5359,5,96
US-59221,SUB-416,20,508
US-59222,SUB-1070,38,13
US-59223,SUB-4464,11,329
US-59224,SUB-5500,31,863
US-59225,SUB-2970,26,391
US-59226,SUB-3018,34,820
US-59227,SUB-2203,4,606
US-59228,SUB-2823,24,968
US-59229,SUB-1298,16,323
US-59230,SUB-2102,25,838
US-59231,SUB-306,20,191
US-59232,SUB-2010,24,21
US-59233,SUB-4481,27,823
US-59234,SUB-949,28,70
US-59235,SUB-4159,17,668
US-59236,SUB-1573,27,56
US-59237,SUB-4431,10,414
US-59238,SUB-3389,1,924
US-59239,SUB-5726,14,941
US-59240,SUB-3381,13,834
US-59241,SUB-5187,15,158
US-59242,SUB-761,1,226
US-59243,SUB-4078,38,765
US-59244,SUB-5971,25,64
US-59245,SUB-5867,2,421
US-59246,SUB-1552,35,706
US-59247,SUB-545,4,218
US-59248,SUB-361,24,53
US-59249,SUB-5162,14,617
US-59250,SUB-2674,21,994
US-59251,SUB-2326,33,449
US-59252,SUB-3430,7,599
US-59253,SUB-31,4,673
US-59254,SUB-960,36,923
US-59255,SUB-2855,36,519
US-59256,SUB-5062,33,866
US-59257,SUB-5688,14,732
US-59258,SUB-5593,30,209
US-59259,SUB-1854,26,597
US-59260,SUB-5862,13,598
US-59261,SUB-3536,15,585
US-59262,SUB-5692,12,194
US-59263,SUB-3785,7,546
US-59264,SUB-3171,26,142
US-59265,SUB-1193,36,99
US-59266,SUB-4450,36,587
US-59267,SUB-3960,6,314
US-59268,SUB-834,8,558
US-59269,SUB-5760,15,850
US-59270,SUB-1095,13,1000
US-59271,SUB-2816,11,295
US-59272,SUB-2197,19,22
US-59273,SUB-5532,6,892
US-59274,SUB-4069,32,429
US-59275,SUB-4771,33,562
US-59276,SUB-4950,28,771
US-59277,SUB-5032,20,651
US-59278,SUB-3922,28,539
US-59279,SUB-1123,26,843
US-59280,SUB-1339,15,563
US-59281,SUB-3419,35,936
US-59282,SUB-2442,9,687
US-59283,SUB-2513,21,182
US-59284,SUB-576,27,621
US-59285,SUB-3840,7,229
US-59286,SUB-3179,27,409
US-59287,SUB-4903,38,628
US-59288,SUB-2438,39,240
US-59289,SUB-4751,19,730
US-59290,SUB-2532,26,683
US-59291,SUB-2701,13,718
US-59292,SUB-681,40,143
US-59293,SUB-750,38,92
US-59294,SUB-892,38,653
US-59295,SUB-460,28,343
US-59296,SUB-4088,6,877
US-59297,SUB-1902,10,514
US-59298,SUB-1633,11,177
US-59299,SUB-4163,31,60
US-59300,SUB-766,8,879
US-59301,SUB-2200,12,887
US-59302,SUB-1128,35,39
US-59303,SUB-3690,28,957
US-59304,SUB-2595,1,240
US-59305,SUB-5741,38,248
US-59306,SUB-68,34,45
US-59307,SUB-4643,7,543
US-59308,SUB-342,29,822
US-59309,SUB-5426,40,727
US-59310,SUB-956,36,116
US-59311,SUB-5802,25,950
US-59312,SUB-842,16,750
US-59313,SUB-180,10,780
US-59314,SUB-3620,26,319
US-59315,SUB-5738,35,119
US-59316,SUB-2752,40,72
US-59317,SUB-1150,18,903
US-59318,SUB-3680,9,564
US-59319,SUB-2717,39,986
US-59320,SUB-3468,6,921
US-59321,SUB-3756,24,421
US-59322,SUB-3480,30,116
US-59323,SUB-1397,12,870
US-59324,SUB-1934,31,521
US-59325,SUB-5476,24,209
US-59326,SUB-3227,40,647
US-59327,SUB-4779,27,108
US-59328,SUB-4950,24,501
US-59329,SUB-4653,28,645
US-59330,SUB-4930,15,827
US-59331,SUB-1472,14,658
US-59332,SUB-2339,37,636
US-59333,SUB-5591,21,686
US-59334,SUB-4297,40,235
US-59335,SUB-1889,16,454
US-59336,SUB-2653,16,367
US-59337,SUB-410,34,826
US-59338,SUB-4231,3,791
US-59339,SUB-5067,6,965
US-59340,SUB-4182,3,640
US-59341,SUB-2114,30,504
US-59342,SUB-57,30,66
US-59343,SUB-4011,40,572
US-59344,SUB-2177,27,971
US-59345,SUB-2582,37,122
US-59346,SUB-1774,39,695
US-59347,SUB-1559,1,87
US-59348,SUB-4419,32,412
US-59349,SUB-3180,19,950
US-59350,SUB-2625,27,84
US-59351,SUB-3808,15,968
US-59352,SUB-1471,16,139
US-59353,SUB-153,36,294
US-59354,SUB-2969,31,92
US-59355,SUB-5752,25,892
US-59356,SUB-732,17,983
US-59357,SUB-3863,26,594
US-59358,SUB-4732,39,857
US-59359,SUB-1805,38,504
US-59360,SUB-3873,28,412
US-59361,SUB-5564,8,266
US-59362,SUB-548,20,494
US-59363,SUB-3975,30,66
US-59364,SUB-4092,15,363
US-59365,SUB-4741,3,273
US-59366,SUB-4815,1,448
US-59367,SUB-4491,25,244
US-59368,SUB-766,22,248
US-59369,SUB-3705,8,429
US-59370,SUB-32,17,855
US-59371,SUB-5679,13,102
US-59372,SUB-3458,36,621
US-59373,SUB-4022,34,93
US-59374,SUB-2673,3,248
US-59375,SUB-2655,38,382
US-59376,SUB-975,40,927
US-59377,SUB-4016,14,412
US-59378,SUB-5942,39,781
US-59379,SUB-5150,37,952
US-59380,SUB-3855,36,433
US-59381,SUB-863,2,430
US-59382,SUB-5338,35,652
US-59383,SUB-411,8,426
US-59384,SUB-843,36,83
US-59385,SUB-4361,35,88
US-59386,SUB-3853,40,754
US-59387,SUB-2248,24,523
US-59388,SUB-3963,14,934
US-59389,SUB-2795,34,887
US-59390,SUB-1219,10,539
US-59391,SUB-5981,40,819
US-59392,SUB-2568,40,545
US-59393,SUB-3028,17,358
US-59394,SUB-1270,2,719
US-59395,SUB-3568,21,129
US-59396,SUB-1180,11,314
US-59397,SUB-3895,18,868
US-59398,SUB-4,19,906
US-59399,SUB-3691,34,353
US-59400,SUB-925,1,257
US-59401,SUB-3882,38,320
US-59402,SUB-2246,40,117
US-59403,SUB-901,10,445
US-59404,SUB-5365,29,923
US-59405,SUB-4560,9,296
US-59406,SUB-4370,12,707
US-59407,SUB-4182,32,845
US-59408,SUB-661,7,321
US-59409,SUB-2854,28,287
US-59410,SUB-479,6,234
US-59411,SUB-5266,21,980
US-59412,SUB-1088,37,230
US-59413,SUB-3813,26,296
US-59414,SUB-4589,6,104
US-59415,SUB-2489,14,700
US-59416,SUB-3082,40,358
US-59417,SUB-1710,6,922
US-59418,SUB-4788,19,537
US-59419,SUB-4010,6,688
US-59420,SUB-4624,9,832
US-59421,SUB-2599,6,371
US-59422,SUB-3644,10,984
US-59423,SUB-1400,37,805
US-59424,SUB-209,39,767
US-59425,SUB-2555,27,149
US-59426,SUB-1701,9,721
US-59427,SUB-745,40,841
US-59428,SUB-5451,5,481
US-59429,SUB-5388,16,860
US-59430,SUB-1571,27,119
US-59431,SUB-5942,12,264
US-59432,SUB-3596,29,804
US-59433,SUB-3567,12,589
US-59434,SUB-2231,26,926
US-59435,SUB-4554,26,118
US-59436,SUB-1273,10,719
US-59437,SUB-6000,9,521
US-59438,SUB-1424,27,174
US-59439,SUB-1577,39,69
US-59440,SUB-5757,40,749
US-59441,SUB-4734,3,621
US-59442,SUB-100,36,526
US-59443,SUB-4769,31,186
US-59444,SUB-551,40,630
US-59445,SUB-5670,27,545
US-59446,SUB-579,38,111
US-59447,SUB-3639,39,996
US-59448,SUB-4712,2,107
US-59449,SUB-4907,8,66
US-59450,SUB-1110,27,124
US-59451,SUB-771,11,261
US-59452,SUB-5745,26,270
US-59453,SUB-2520,16,200
US-59454,SUB-5338,19,82
US-59455,SUB-1895,1,684
US-59456,SUB-2171,7,524
US-59457,SUB-4687,4,990
US-59458,SUB-1225,37,599
US-59459,SUB-2118,35,510
US-59460,SUB-5695,16,51
US-59461,SUB-5813,17,659
US-59462,SUB-5933,7,79
US-59463,SUB-5602,10,844
US-59464,SUB-5612,28,325
US-59465,SUB-2310,2,668
US-59466,SUB-2011,39,932
US-59467,SUB-2778,6,700
US-59468,SUB-3358,16,648
US-59469,SUB-2771,7,829
US-59470,SUB-2898,4,303
US-59471,SUB-1938,19,728
US-59472,SUB-2433,30,387
US-59473,SUB-397,28,91
US-59474,SUB-5662,32,706
US-59475,SUB-1508,35,490
US-59476,SUB-2006,36,158
US-59477,SUB-1768,10,607
US-59478,SUB-5425,18,223
US-59479,SUB-209,19,564
US-59480,SUB-2561,38,159
US-59481,SUB-5088,1,628
US-59482,SUB-4940,14,283
US-59483,SUB-5273,38,918
US-59484,SUB-911,24,869
US-59485,SUB-4278,33,794
US-59486,SUB-771,30,215
US-59487,SUB-5561,6,793
US-59488,SUB-2337,30,699
US-59489,SUB-647,17,95
US-59490,SUB-1067,8,999
US-59491,SUB-3248,19,200
US-59492,SUB-3114,39,282
US-59493,SUB-5091,39,295
US-59494,SUB-2865,1,854
US-59495,SUB-2935,12,564
US-59496,SUB-954,5,836
US-59497,SUB-3803,5,161
US-59498,SUB-4700,8,593
US-59499,SUB-2202,7,770
US-59500,SUB-732,38,29
US-59501,SUB-4864,32,190
US-59502,SUB-687,11,987
US-59503,SUB-92,33,217
US-59504,SUB-3403,40,410
US-59505,SUB-5550,24,492
US-59506,SUB-4200,4,542
US-59507,SUB-2403,5,953
US-59508,SUB-1025,12,893
US-59509,SUB-3860,31,931
US-59510,SUB-1771,27,62
US-59511,SUB-5552,23,428
US-59512,SUB-3710,10,788
US-59513,SUB-743,22,583
US-59514,SUB-4552,25,454
US-59515,SUB-3211,19,319
US-59516,SUB-4392,23,259
US-59517,SUB-2472,22,436
US-59518,SUB-4564,11,831
US-59519,SUB-3214,4,790
US-59520,SUB-2919,23,939
US-59521,SUB-5833,3,288
US-59522,SUB-3865,26,141
US-59523,SUB-155,21,991
US-59524,SUB-1087,14,225
US-59525,SUB-2970,23,950
US-59526,SUB-5426,29,590
US-59527,SUB-1897,13,619
US-59528,SUB-4727,24,239
US-59529,SUB-4646,32,324
US-59530,SUB-2564,27,563
US-59531,SUB-2967,2,232
US-59532,SUB-2661,9,969
US-59533,SUB-5564,23,732
US-59534,SUB-3704,6,329
US-59535,SUB-599,22,866
US-59536,SUB-2497,15,292
US-59537,SUB-1242,40,94
US-59538,SUB-3060,16,642
US-59539,SUB-1330,38,656
US-59540,SUB-4414,35,247
US-59541,SUB-3937,37,105
US-59542,SUB-3885,18,126
US-59543,SUB-4735,10,352
US-59544,SUB-4727,5,398
US-59545,SUB-3656,9,353
US-59546,SUB-3280,29,482
US-59547,SUB-1984,37,120
US-59548,SUB-1946,16,951
US-59549,SUB-2357,14,813
US-59550,SUB-5264,37,994
US-59551,SUB-2716,26,23
US-59552,SUB-1335,30,900
US-59553,SUB-1651,21,613
US-59554,SUB-2771,29,656
US-59555,SUB-506,20,152
US-59556,SUB-3154,11,558
US-59557,SUB-1571,32,71
US-59558,SUB-4777,7,611
US-59559,SUB-3384,24,14
US-59560,SUB-4897,29,296
US-59561,SUB-1790,17,283
US-59562,SUB-3499,19,612
US-59563,SUB-3709,36,340
US-59564,SUB-172,6,382
US-59565,SUB-2358,20,142
US-59566,SUB-5694,29,46
US-59567,SUB-1277,1,267
US-59568,SUB-2874,26,401
US-59569,SUB-942,3,85
US-59570,SUB-133,11,298
US-59571,SUB-693,28,272
US-59572,SUB-3705,3,288
US-59573,SUB-3812,13,76
US-59574,SUB-5752,13,429
US-59575,SUB-3688,22,594
US-59576,SUB-1399,22,578
US-59577,SUB-448,6,338
US-59578,SUB-5799,15,172
US-59579,SUB-5003,19,738
US-59580,SUB-1373,22,187
US-59581,SUB-4614,4,940
US-59582,SUB-4634,33,749
US-59583,SUB-4737,11,87
US-59584,SUB-4649,8,229
US-59585,SUB-5740,19,723
US-59586,SUB-2239,28,807
US-59587,SUB-2385,25,740
US-59588,SUB-5565,4,752
US-59589,SUB-2421,37,171
US-59590,SUB-3115,26,127
US-59591,SUB-1777,3,297
US-59592,SUB-382,20,693
US-59593,SUB-1200,3,742
US-59594,SUB-5228,11,221
US-59595,SUB-2082,13,957
US-59596,SUB-25,6,922
US-59597,SUB-4520,33,838
US-59598,SUB-2219,12,450
US-59599,SUB-581,29,389
US-59600,SUB-1604,23,389
US-59601,SUB-3705,33,402
US-59602,SUB-531,33,891
