payment_id,invoice_id,amount,method,status,paid_date
SP-4944,SI-3861,$704.00,card,success,02/16/2024
SP-4945,SI-2450,"2,669.00",card,success,2024-04-25
SP-4946,SI-2183,106.00,bank_transfer,success,06/02/2026
SP-4947,SI-3166,$478.00,card,success,02-01-2026
SP-4948,SI-4234,1407,bank_transfer,SUCCESS,07/17/2024
SP-4949,SI-2452,"$1,117.00",wechat,SUCCESS,12/11/2026
SP-4950,SI-4674,"$3,191.00",alipay,pending,2024-09-12
SP-4951,SI-2516,"2,506.00",alipay,pending,02/14/2024
SP-4952,SI-5681,4933,wechat,SUCCESS,03-10-2026
SP-4953,SI-1119,4537,card,SUCCESS,04/03/2024
SP-4954,SI-3609,"$1,466.00",card,SUCCESS,09/24/2024
SP-4955,SI-4634,4531,alipay,success,2025-09-16
SP-4956,SI-4924,"4,388.00",card,failed,19-09-2026
SP-4957,SI-2140,3366,alipay,SUCCESS,13-11-2024
SP-4958,SI-2669,3347,bank_transfer,success,02-07-2024
SP-4959,SI-5496,2607,bank_transfer,SUCCESS,2024-05-02
SP-4960,SI-5743,241.00,bank_transfer,failed,2026-01-21
SP-4961,SI-5154,"2,977.00",card,SUCCESS,2024-01-25
SP-4962,SI-3279,2753,wechat,pending,04-01-2025
SP-4963,SI-2659,3497,alipay,pending,10/22/2026
SP-4964,SI-2136,782,alipay,success,02/02/2025
SP-4965,SI-5590,"1,607.00",card,SUCCESS,09/26/2024
SP-4966,SI-914,$753.00,wechat,SUCCESS,09/05/2024
SP-4967,SI-459,"$2,361.00",bank_transfer,success,02/28/2026
SP-4968,SI-4699,"4,941.00",wechat,failed,2024-12-28
SP-4969,SI-5474,"3,333.00",wechat,SUCCESS,2024-09-15
SP-4970,SI-2008,"$4,428.00",card,SUCCESS,2025-05-12
SP-4971,SI-844,2345,bank_transfer,pending,2026-03-25
SP-4972,SI-1167,"$4,200.00",alipay,success,11-06-2025
SP-4973,SI-3012,"4,769.00",wechat,success,2024-04-16
SP-4974,SI-651,"1,007.00",bank_transfer,success,2024-08-01
SP-4975,SI-1457,"$4,720.00",wechat,SUCCESS,2026-12-27
SP-4976,SI-4952,"3,324.00",wechat,pending,2026-03-16
SP-4977,SI-1368,"$1,136.00",alipay,pending,2025-03-11
SP-4978,SI-3621,$793.00,wechat,pending,2024-07-18
SP-4979,SI-1562,$193.00,bank_transfer,success,09/23/2024
SP-4980,SI-1291,"1,394.00",alipay,pending,2024-01-23
SP-4981,SI-3023,4797,alipay,success,23-11-2026
SP-4982,SI-1378,686,alipay,SUCCESS,2024-07-25
SP-4983,SI-3664,2445,bank_transfer,SUCCESS,2025-12-08
SP-4984,SI-5806,"$3,384.00",wechat,pending,06-12-2024
SP-4985,SI-1014,"3,786.00",wechat,success,2024-11-13
SP-4986,SI-5743,491.00,card,pending,10-04-2026
SP-4987,SI-585,"1,911.00",alipay,success,2024-12-20
SP-4988,SI-4916,2281,alipay,failed,2026-08-02
SP-4989,SI-1734,"$2,299.00",wechat,SUCCESS,08/11/2024
SP-4990,SI-2316,"2,616.00",card,SUCCESS,06/25/2025
SP-4991,SI-4238,4844,bank_transfer,SUCCESS,2026-08-13
SP-4992,SI-3368,4233,card,success,23-01-2025
SP-4993,SI-4219,3770,bank_transfer,SUCCESS,04/09/2025
SP-4994,SI-5430,"3,912.00",bank_transfer,success,2026-03-24
SP-4995,SI-2864,"$4,326.00",alipay,pending,02/04/2024
SP-4996,SI-5806,3891,wechat,success,2024-05-20
SP-4997,SI-4971,3656,wechat,SUCCESS,01/02/2025
SP-4998,SI-3220,3902,bank_transfer,SUCCESS,09/03/2024
SP-4999,SI-942,909.00,card,pending,2026-05-25
SP-5000,SI-5524,$517.00,bank_transfer,SUCCESS,2025-08-25
SP-5001,SI-1485,$873.00,alipay,SUCCESS,10-03-2024
SP-5002,SI-5329,2520,wechat,pending,01-08-2025
SP-5003,SI-2759,2428,alipay,SUCCESS,2026-06-26
SP-5004,SI-5301,3809,card,pending,2025-06-27
SP-5005,SI-5625,"3,855.00",wechat,success,2024-04-20
SP-5006,SI-3333,$188.00,bank_transfer,failed,2026-08-22
SP-5007,SI-4289,$351.00,wechat,SUCCESS,09/21/2024
SP-5008,SI-4710,1806,card,success,08-01-2024
SP-5009,SI-5762,"$1,583.00",alipay,success,2025-07-28
SP-5010,SI-1116,1066,card,SUCCESS,2026-10-16
SP-5011,SI-2033,958,bank_transfer,pending,09/08/2025
SP-5012,SI-3598,155.00,alipay,pending,2025-03-07
SP-5013,SI-507,$533.00,bank_transfer,success,2024-10-07
SP-5014,SI-868,4710,card,SUCCESS,2026-08-08
SP-5015,SI-3764,"3,423.00",card,success,04/19/2025
SP-5016,SI-1855,133.00,card,SUCCESS,2024-02-04
SP-5017,SI-4015,854.00,alipay,success,2024-10-21
SP-5018,SI-4234,1886,alipay,pending,2024-07-11
SP-5019,SI-399,3246,alipay,SUCCESS,10-04-2025
SP-5020,SI-5503,4680,card,success,2025-05-04
SP-5021,SI-1328,2962,bank_transfer,success,05-06-2025
SP-5022,SI-2520,3915,bank_transfer,SUCCESS,2024-09-26
SP-5023,SI-2369,464,card,success,10/28/2026
SP-5024,SI-4788,"$3,088.00",bank_transfer,success,2024-04-28
SP-5025,SI-4088,3421,alipay,success,2025-06-18
SP-5026,SI-2611,"$2,102.00",alipay,pending,2025-09-14
SP-5027,SI-5425,"3,302.00",card,SUCCESS,2025-11-26
SP-5028,SI-155,683.00,card,pending,03/09/2024
SP-5029,SI-353,353,wechat,SUCCESS,2025-02-26
SP-5030,SI-1290,"$4,948.00",card,SUCCESS,2024-05-16
SP-5031,SI-264,"$3,237.00",card,pending,2024-02-14
SP-5032,SI-1803,3979,alipay,pending,2026-05-22
SP-5033,SI-4676,3099,wechat,success,12/21/2025
SP-5034,SI-482,2491,card,SUCCESS,13-04-2024
SP-5035,SI-5168,2139,wechat,success,10-07-2024
SP-5036,SI-1524,"4,065.00",wechat,pending,21-09-2025
SP-5037,SI-2051,4050,alipay,pending,2024-06-26
SP-5038,SI-117,2119,bank_transfer,SUCCESS,03/11/2026
SP-5039,SI-4810,"$1,167.00",card,success,17-01-2026
SP-5040,SI-2057,4188,bank_transfer,failed,03/15/2024
SP-5041,SI-5789,480,alipay,SUCCESS,2024-05-18
SP-5042,SI-1396,3050,wechat,SUCCESS,07/16/2024
SP-5043,SI-910,265,bank_transfer,pending,2025-06-19
SP-5044,SI-1218,$963.00,wechat,success,07/16/2026
SP-5045,SI-2102,1966,bank_transfer,SUCCESS,12/23/2026
SP-5046,SI-3989,"3,328.00",card,SUCCESS,2026-08-01
SP-5047,SI-3789,"$1,050.00",wechat,SUCCESS,11/06/2026
SP-5048,SI-4000,"$2,152.00",bank_transfer,success,2026-06-07
SP-5049,SI-2289,2071,wechat,success,2024-12-10
SP-5050,SI-5115,"$3,306.00",bank_transfer,success,2025-09-10
SP-5051,SI-84,"2,906.00",alipay,SUCCESS,2025-10-02
SP-5052,SI-5768,"3,882.00",card,SUCCESS,2025-10-04
SP-5053,SI-5714,"$2,718.00",bank_transfer,pending,2026-01-01
SP-5054,SI-2629,1882,alipay,pending,03/26/2026
SP-5055,SI-4908,"1,206.00",wechat,success,2025-02-05
SP-5056,SI-4944,1543,alipay,SUCCESS,2025-02-22
SP-5057,SI-5529,"$1,733.00",bank_transfer,success,07/20/2025
SP-5058,SI-633,1046,wechat,failed,2025-10-22
SP-5059,SI-5117,1530,card,SUCCESS,02-03-2024
SP-5060,SI-4380,4090,bank_transfer,pending,2026-08-16
SP-5061,SI-2386,3483,bank_transfer,failed,06/20/2026
SP-5062,SI-322,4781,wechat,success,23-04-2025
SP-5063,SI-3083,2662,alipay,pending,02/28/2026
SP-5064,SI-1867,3873,card,failed,10/09/2024
SP-5065,SI-2190,"4,403.00",wechat,SUCCESS,2024-07-02
SP-5066,SI-2030,1780,card,pending,2025-03-06
SP-5067,SI-932,3890,wechat,SUCCESS,2026-02-10
SP-5068,SI-4577,"1,897.00",alipay,SUCCESS,2026-06-24
SP-5069,SI-1356,"$3,115.00",wechat,pending,2026-10-13
SP-5070,SI-5374,879,wechat,pending,04/21/2024
SP-5071,SI-4535,"1,835.00",wechat,SUCCESS,2025-03-02
SP-5072,SI-3082,311,alipay,SUCCESS,2025-09-16
SP-5073,SI-2652,3499,card,pending,2026-01-21
SP-5074,SI-3802,2406,wechat,SUCCESS,2025-02-01
SP-5075,SI-5459,1174,bank_transfer,SUCCESS,2025-02-21
SP-5076,SI-4652,1466,card,SUCCESS,04/02/2026
SP-5077,SI-1738,$824.00,wechat,pending,07/20/2024
SP-5078,SI-3875,3780,bank_transfer,success,2026-01-13
SP-5079,SI-3243,4606,wechat,success,01/28/2026
SP-5080,SI-5728,2161,wechat,pending,2025-08-27
SP-5081,SI-3096,"4,174.00",card,success,07/16/2024
SP-5082,SI-5913,3772,card,SUCCESS,2025-05-08
SP-5083,SI-3266,"$3,335.00",alipay,SUCCESS,2025-06-18
SP-5084,SI-1422,"$1,810.00",card,pending,2026-01-14
SP-5085,SI-140,1282,bank_transfer,SUCCESS,2026-07-13
SP-5086,SI-1799,"$3,765.00",card,success,03/13/2025
SP-5087,SI-52,"$1,703.00",card,SUCCESS,23-11-2024
SP-5088,SI-4953,2402,alipay,SUCCESS,2025-06-18
SP-5089,SI-2361,1154,alipay,failed,10/22/2025
SP-5090,SI-2033,3120,bank_transfer,SUCCESS,26-03-2026
SP-5091,SI-5692,3865,bank_transfer,pending,2026-01-22
SP-5092,SI-5078,799,wechat,SUCCESS,08/13/2024
SP-5093,SI-3170,732,bank_transfer,SUCCESS,20-03-2024
SP-5094,SI-3085,"1,431.00",bank_transfer,success,2024-04-03
SP-5095,SI-4220,2250,alipay,SUCCESS,2024-11-17
SP-5096,SI-2630,995,alipay,success,11/12/2025
SP-5097,SI-3758,4163,bank_transfer,SUCCESS,2026-03-01
SP-5098,SI-447,2853,alipay,pending,2025-09-07
SP-5099,SI-179,4792,alipay,SUCCESS,2026-03-24
SP-5100,SI-5385,3040,alipay,success,13-06-2025
SP-5101,SI-645,"$3,850.00",alipay,success,2025-10-06
SP-5102,SI-20,3518,alipay,SUCCESS,2025-02-06
SP-5103,SI-2207,613,bank_transfer,SUCCESS,13-01-2025
SP-5104,SI-315,1078,wechat,success,12/07/2026
SP-5105,SI-5215,527,wechat,failed,2025-05-21
SP-5106,SI-4666,4587,bank_transfer,pending,19-06-2026
SP-5107,SI-1935,235,wechat,failed,02/28/2024
SP-5108,SI-1932,$385.00,card,SUCCESS,03/27/2025
SP-5109,SI-2126,"$3,277.00",alipay,failed,2026-02-17
SP-5110,SI-172,"2,174.00",bank_transfer,SUCCESS,2024-07-14
SP-5111,SI-217,"3,840.00",wechat,pending,07/26/2026
SP-5112,SI-1157,"$1,007.00",wechat,success,22-09-2025
SP-5113,SI-1223,4550,wechat,success,2024-07-20
SP-5114,SI-3860,"$4,388.00",wechat,success,03/19/2024
SP-5115,SI-2221,"$4,404.00",wechat,pending,08/07/2024
SP-5116,SI-4884,4455,alipay,SUCCESS,11/11/2024
SP-5117,SI-5662,"2,749.00",alipay,SUCCESS,11/11/2026
SP-5118,SI-4901,"$1,236.00",bank_transfer,pending,2026-08-26
SP-5119,SI-4007,1083,bank_transfer,pending,2024-03-05
SP-5120,SI-3297,"1,883.00",wechat,SUCCESS,01/08/2026
SP-5121,SI-3905,"3,752.00",wechat,failed,03/01/2025
SP-5122,SI-4407,1362,bank_transfer,SUCCESS,06/18/2024
SP-5123,SI-4261,"$4,498.00",wechat,success,03/22/2024
SP-5124,SI-5795,4427,alipay,SUCCESS,2024-04-20
SP-5125,SI-3514,3827,wechat,success,2024-09-08
SP-5126,SI-5671,"$3,334.00",card,SUCCESS,2024-01-17
SP-5127,SI-2129,"2,217.00",alipay,success,2026-04-18
SP-5128,SI-3466,"2,618.00",bank_transfer,success,2026-02-22
SP-5129,SI-4548,"3,607.00",alipay,SUCCESS,2024-09-20
SP-5130,SI-3589,"2,881.00",bank_transfer,SUCCESS,2026-01-28
SP-5131,SI-1904,1202,bank_transfer,success,2024-05-13
SP-5132,SI-1588,"$3,034.00",bank_transfer,success,2025-12-24
SP-5133,SI-866,"1,957.00",wechat,SUCCESS,25-07-2025
SP-5134,SI-3051,"4,082.00",alipay,SUCCESS,2025-12-14
SP-5135,SI-4314,"$2,127.00",wechat,success,27-04-2025
SP-5136,SI-5977,3412,alipay,success,2024-10-02
SP-5137,SI-538,$434.00,wechat,failed,2024-10-21
SP-5138,SI-4055,"1,662.00",wechat,pending,11/10/2024
SP-5139,SI-2954,$728.00,wechat,pending,2024-05-28
SP-5140,SI-1771,"$3,609.00",alipay,pending,2025-11-23
SP-5141,SI-4209,967,card,success,24-03-2024
SP-5142,SI-2359,4151,card,SUCCESS,09-09-2026
SP-5143,SI-5042,2784,card,failed,04-03-2025
SP-5144,SI-1798,2754,wechat,pending,2025-04-12
SP-5145,SI-4414,4479,card,failed,2026-02-20
SP-5146,SI-2021,1174,card,failed,06/10/2026
SP-5147,SI-2828,4587,alipay,success,19-06-2026
SP-5148,SI-4092,4472,bank_transfer,success,26-02-2026
SP-5149,SI-1729,"$4,555.00",wechat,SUCCESS,2025-02-14
SP-5150,SI-268,"4,484.00",card,SUCCESS,2025-01-10
SP-5151,SI-4395,1970,bank_transfer,success,2026-06-07
SP-5152,SI-5904,$420.00,bank_transfer,pending,27-02-2026
SP-5153,SI-2617,697,alipay,success,22-07-2026
SP-5154,SI-1548,4603,alipay,SUCCESS,11/16/2024
SP-5155,SI-2085,"$1,867.00",card,success,11/07/2025
SP-5156,SI-4306,4775,card,SUCCESS,2024-07-01
SP-5157,SI-5732,"4,088.00",bank_transfer,success,2025-03-10
SP-5158,SI-1226,$232.00,wechat,SUCCESS,13-01-2026
SP-5159,SI-775,4884,bank_transfer,success,06/14/2024
SP-5160,SI-2233,"$2,443.00",card,success,2025-10-18
SP-5161,SI-3261,"$2,616.00",card,SUCCESS,10/01/2024
SP-5162,SI-368,"3,025.00",bank_transfer,pending,08-05-2024
SP-5163,SI-2930,"1,577.00",card,failed,12/15/2026
SP-5164,SI-4138,1247,card,SUCCESS,2026-12-25
SP-5165,SI-701,1818,wechat,SUCCESS,2024-05-05
SP-5166,SI-2971,379.00,card,pending,06-03-2026
SP-5167,SI-1631,"$1,511.00",wechat,SUCCESS,20-08-2025
SP-5168,SI-5127,2555,wechat,pending,2025-05-09
SP-5169,SI-2812,"2,121.00",alipay,failed,2026-07-20
SP-5170,SI-1834,"$3,286.00",alipay,success,2025-01-02
SP-5171,SI-4339,648.00,alipay,SUCCESS,2025-07-14
SP-5172,SI-490,1991,alipay,failed,11/03/2024
SP-5173,SI-2110,"$3,726.00",wechat,pending,2024-01-13
SP-5174,SI-2177,3124,wechat,SUCCESS,12/06/2024
SP-5175,SI-803,505,card,SUCCESS,07/05/2024
SP-5176,SI-134,814.00,wechat,pending,2025-03-28
SP-5177,SI-1270,"$1,833.00",wechat,pending,2024-12-07
SP-5178,SI-5272,1577,alipay,SUCCESS,2024-04-14
SP-5179,SI-1992,"$4,489.00",alipay,success,2026-02-12
SP-5180,SI-695,"3,254.00",wechat,SUCCESS,11/13/2024
SP-5181,SI-2448,"$3,200.00",bank_transfer,pending,2025-05-20
SP-5182,SI-1522,2987,card,success,01/21/2025
SP-5183,SI-5306,"$4,360.00",alipay,success,07/06/2026
SP-5184,SI-384,4848,wechat,success,2026-12-20
SP-5185,SI-1956,$140.00,wechat,failed,2025-04-06
SP-5186,SI-2793,366,card,success,07/28/2026
SP-5187,SI-2391,4733,wechat,SUCCESS,2025-12-22
SP-5188,SI-3463,241,wechat,SUCCESS,2026-10-13
SP-5189,SI-3099,2546,bank_transfer,SUCCESS,2024-05-24
SP-5190,SI-5178,"$2,214.00",wechat,SUCCESS,07/11/2026
SP-5191,SI-3885,"$2,126.00",wechat,success,04/23/2025
SP-5192,SI-4372,"$1,699.00",wechat,SUCCESS,01/02/2024
SP-5193,SI-5816,566,wechat,SUCCESS,2025-01-01
SP-5194,SI-4311,"3,536.00",card,SUCCESS,2025-12-11
SP-5195,SI-2166,570,alipay,success,09/12/2024
SP-5196,SI-2922,3561,card,SUCCESS,2026-10-21
SP-5197,SI-5711,"$1,494.00",wechat,failed,2025-08-28
SP-5198,SI-555,3389,card,success,2024-06-04
SP-5199,SI-272,"2,810.00",wechat,success,2025-06-20
SP-5200,SI-2263,"1,097.00",card,SUCCESS,27-04-2024
SP-5201,SI-3754,955,wechat,pending,2024-10-02
SP-5202,SI-5938,"4,646.00",card,pending,10/26/2025
SP-5203,SI-1139,579.00,alipay,pending,2024-09-26
SP-5204,SI-3391,"$2,694.00",bank_transfer,SUCCESS,03/12/2026
SP-5205,SI-5203,3881,alipay,failed,05-06-2025
SP-5206,SI-3502,4938,alipay,pending,07/03/2025
SP-5207,SI-5068,"$1,640.00",alipay,SUCCESS,2025-09-13
SP-5208,SI-5317,841,wechat,SUCCESS,2024-02-14
SP-5209,SI-1978,4537,wechat,pending,2026-04-09
SP-5210,SI-5425,1628,alipay,success,13-01-2024
SP-5211,SI-2233,2991,card,pending,2025-12-28
SP-5212,SI-3769,"$1,925.00",alipay,success,05-10-2025
SP-5213,SI-5133,$286.00,bank_transfer,pending,2026-04-18
SP-5214,SI-5858,"4,091.00",alipay,pending,05/26/2024
SP-5215,SI-46,3429,bank_transfer,pending,2025-10-13
SP-5216,SI-5052,3940,card,failed,04-10-2024
SP-5217,SI-674,1268,alipay,success,05/26/2024
SP-5218,SI-1695,2049,wechat,SUCCESS,08/24/2025
SP-5219,SI-5420,"3,956.00",card,success,2025-12-18
SP-5220,SI-287,3704,card,pending,2026-07-08
SP-5221,SI-4211,"3,245.00",bank_transfer,failed,2025-12-02
SP-5222,SI-3970,"2,307.00",card,success,02/02/2026
SP-5223,SI-1922,119,bank_transfer,SUCCESS,03/12/2026
SP-5224,SI-1396,568,bank_transfer,SUCCESS,07/02/2024
SP-5225,SI-839,4005,alipay,SUCCESS,2025-07-05
SP-5226,SI-4097,"$3,473.00",alipay,pending,2025-11-01
SP-5227,SI-2892,"$3,428.00",card,SUCCESS,2024-09-13
SP-5228,SI-1228,2949,card,success,23-12-2025
SP-5229,SI-5129,2762,alipay,pending,02-12-2024
SP-5230,SI-989,3893,bank_transfer,pending,06/04/2025
SP-5231,SI-1056,"3,155.00",card,failed,2025-05-03
SP-5232,SI-422,4800,bank_transfer,pending,2026-06-19
SP-5233,SI-207,1221,wechat,success,09-02-2026
SP-5234,SI-2150,434,alipay,success,2026-02-22
SP-5235,SI-842,3075,wechat,failed,2025-02-16
SP-5236,SI-2392,4444,card,pending,07/21/2026
SP-5237,SI-2034,4054,wechat,SUCCESS,2025-04-16
SP-5238,SI-2030,3388,alipay,SUCCESS,2024-03-16
SP-5239,SI-1943,907,card,pending,2025-10-23
SP-5240,SI-2313,1679,wechat,SUCCESS,06/22/2026
SP-5241,SI-5748,"$1,051.00",alipay,pending,2026-09-21
SP-5242,SI-5739,3894,card,failed,05/25/2024
SP-5243,SI-3826,"$2,762.00",bank_transfer,pending,2024-10-10
SP-5244,SI-1741,"$4,514.00",wechat,pending,2025-01-03
SP-5245,SI-860,$773.00,alipay,pending,04/27/2025
SP-5246,SI-5865,"2,347.00",card,success,07/01/2024
SP-5247,SI-3947,1029,alipay,pending,11/21/2024
SP-5248,SI-4531,"$2,042.00",bank_transfer,failed,2025-12-03
SP-5249,SI-4777,"$1,347.00",card,pending,2025-07-28
SP-5250,SI-130,345,alipay,failed,23-11-2024
SP-5251,SI-3349,"$4,199.00",bank_transfer,success,2024-12-26
SP-5252,SI-2214,4418,card,pending,2025-05-24
SP-5253,SI-3364,1077,wechat,failed,2026-12-12
SP-5254,SI-3257,4793,card,success,19-07-2024
SP-5255,SI-3032,"2,259.00",bank_transfer,SUCCESS,12/25/2024
SP-5256,SI-3310,4571,bank_transfer,SUCCESS,2024-02-23
SP-5257,SI-5180,592,wechat,pending,02-09-2024
SP-5258,SI-313,"3,432.00",card,SUCCESS,2025-02-18
SP-5259,SI-2335,173.00,bank_transfer,pending,2026-02-11
SP-5260,SI-4282,2341,bank_transfer,success,23-01-2024
SP-5261,SI-4118,1626,bank_transfer,pending,23-09-2025
SP-5262,SI-3944,"$1,730.00",bank_transfer,success,2025-10-15
SP-5263,SI-1816,3731,card,SUCCESS,24-08-2026
SP-5264,SI-3781,3398,card,SUCCESS,2026-01-18
SP-5265,SI-2842,"$1,936.00",wechat,failed,27-11-2024
SP-5266,SI-3157,"1,002.00",wechat,failed,09/26/2024
SP-5267,SI-2452,"3,033.00",wechat,SUCCESS,2026-04-23
SP-5268,SI-1864,2764,wechat,SUCCESS,2026-08-13
SP-5269,SI-3601,2878,wechat,SUCCESS,04/17/2026
SP-5270,SI-1978,"$1,810.00",bank_transfer,SUCCESS,2025-05-01
SP-5271,SI-3381,1599,card,pending,2024-06-26
SP-5272,SI-4623,"$3,187.00",card,success,2024-08-20
SP-5273,SI-2917,"$3,441.00",wechat,success,2026-08-21
SP-5274,SI-721,"$2,658.00",card,SUCCESS,04/23/2025
SP-5275,SI-4623,3205,wechat,failed,22-06-2026
SP-5276,SI-4872,"1,888.00",card,SUCCESS,2026-02-05
SP-5277,SI-3194,2269,alipay,pending,2024-12-13
SP-5278,SI-2987,695,wechat,success,03/21/2025
SP-5279,SI-238,"$4,436.00",alipay,failed,2025-09-02
SP-5280,SI-3577,2847,card,SUCCESS,2024-06-05
SP-5281,SI-5632,2488,bank_transfer,pending,05/10/2024
SP-5282,SI-3118,"$2,620.00",card,SUCCESS,2024-09-01
SP-5283,SI-2931,"4,375.00",alipay,success,2025-10-03
SP-5284,SI-4760,4110,bank_transfer,success,10-11-2025
SP-5285,SI-1560,"3,513.00",bank_transfer,SUCCESS,2026-05-04
SP-5286,SI-3280,$515.00,bank_transfer,SUCCESS,08-12-2024
SP-5287,SI-3410,"1,731.00",alipay,SUCCESS,08/25/2026
SP-5288,SI-5019,4628,bank_transfer,SUCCESS,2025-03-27
SP-5289,SI-4731,"$3,616.00",bank_transfer,success,07/16/2024
SP-5290,SI-3173,"3,811.00",bank_transfer,success,2024-06-04
SP-5291,SI-1973,"3,192.00",alipay,SUCCESS,2026-03-22
SP-5292,SI-4913,3708,wechat,success,08/15/2026
SP-5293,SI-1613,912.00,wechat,SUCCESS,18-11-2026
SP-5294,SI-4479,"$3,939.00",card,success,2024-01-24
SP-5295,SI-5285,"$2,426.00",card,success,2026-07-23
SP-5296,SI-80,"$4,371.00",card,SUCCESS,2026-03-28
SP-5297,SI-5361,$814.00,wechat,failed,2026-02-18
SP-5298,SI-5306,1021,alipay,failed,2026-03-04
SP-5299,SI-1731,"2,670.00",wechat,success,2024-10-23
SP-5300,SI-4381,"1,176.00",alipay,failed,10/27/2026
SP-5301,SI-3583,"$4,070.00",wechat,success,08/12/2026
SP-5302,SI-1339,3603,bank_transfer,pending,2026-09-08
SP-5303,SI-337,"$4,255.00",wechat,SUCCESS,2026-11-15
SP-5304,SI-5522,384.00,card,SUCCESS,02/14/2024
SP-5305,SI-3055,2855,bank_transfer,SUCCESS,2026-12-08
SP-5306,SI-1159,140,bank_transfer,failed,05/01/2024
SP-5307,SI-3409,"2,801.00",wechat,SUCCESS,10/04/2026
SP-5308,SI-733,3246,alipay,success,2024-11-08
SP-5309,SI-3145,"$4,510.00",card,failed,2025-12-20
SP-5310,SI-2701,"2,996.00",alipay,success,2025-03-22
SP-5311,SI-4,$686.00,card,SUCCESS,02/05/2025
SP-5312,SI-388,318,card,pending,02/26/2026
SP-5313,SI-5008,2768,card,success,2025-01-18
SP-5314,SI-3124,340,bank_transfer,pending,07/11/2026
SP-5315,SI-2693,4588,alipay,pending,2025-02-26
SP-5316,SI-2177,"$1,658.00",alipay,pending,07/12/2026
SP-5317,SI-869,4870,card,pending,2025-08-23
SP-5318,SI-133,1269,card,pending,2025-02-03
SP-5319,SI-473,4567,bank_transfer,success,10/26/2026
SP-5320,SI-217,"$4,923.00",wechat,success,2026-06-12
SP-5321,SI-18,"$3,310.00",wechat,failed,05/22/2024
SP-5322,SI-310,"4,437.00",wechat,success,2026-08-26
SP-5323,SI-4337,4399,wechat,failed,27-10-2025
SP-5324,SI-4791,3046,bank_transfer,success,2026-06-18
SP-5325,SI-4161,$726.00,card,success,02-06-2026
SP-5326,SI-4345,"$4,143.00",wechat,success,11/04/2026
SP-5327,SI-5232,1563,alipay,SUCCESS,2025-10-02
SP-5328,SI-3329,"$4,059.00",bank_transfer,pending,2026-12-15
SP-5329,SI-3813,699,alipay,pending,2026-02-07
SP-5330,SI-522,2047,alipay,failed,2026-08-16
SP-5331,SI-1191,"$1,743.00",bank_transfer,pending,2024-03-12
SP-5332,SI-1379,4319,bank_transfer,failed,06-11-2025
SP-5333,SI-3904,1062,bank_transfer,SUCCESS,2026-03-28
SP-5334,SI-2294,4175,alipay,failed,2025-11-26
SP-5335,SI-5873,$264.00,alipay,pending,2024-11-08
SP-5336,SI-1510,944.00,wechat,SUCCESS,2026-01-21
SP-5337,SI-502,"$3,263.00",card,success,2026-08-02
SP-5338,SI-1577,"3,771.00",wechat,success,02/05/2026
SP-5339,SI-3564,"3,855.00",wechat,success,28-12-2025
SP-5340,SI-5500,"1,523.00",bank_transfer,success,03/23/2025
SP-5341,SI-2227,4360,card,SUCCESS,2026-06-13
SP-5342,SI-1709,"4,794.00",wechat,SUCCESS,2025-07-25
SP-5343,SI-3813,585,wechat,success,13-06-2026
SP-5344,SI-3034,"2,220.00",alipay,SUCCESS,2025-01-27
SP-5345,SI-2385,741.00,bank_transfer,success,2025-06-01
SP-5346,SI-877,"$2,473.00",card,success,2024-12-25
SP-5347,SI-3262,686,alipay,success,01-08-2025
SP-5348,SI-2611,"$2,382.00",card,SUCCESS,2026-01-22
SP-5349,SI-5707,"$4,818.00",wechat,SUCCESS,09/20/2026
SP-5350,SI-2122,"$1,690.00",alipay,success,2025-05-13
SP-5351,SI-5178,4903,wechat,success,2025-05-13
SP-5352,SI-647,861,alipay,SUCCESS,2025-07-26
SP-5353,SI-920,"$1,424.00",wechat,failed,2025-11-11
SP-5354,SI-3256,4774,card,pending,2025-05-22
SP-5355,SI-4448,"$1,872.00",wechat,SUCCESS,07/05/2026
SP-5356,SI-1682,2411,bank_transfer,SUCCESS,12/15/2024
SP-5357,SI-5325,1623,bank_transfer,pending,25-07-2024
SP-5358,SI-3296,"4,236.00",wechat,SUCCESS,01/08/2025
SP-5359,SI-3638,3699,alipay,pending,14-11-2025
SP-5360,SI-4671,"3,424.00",bank_transfer,SUCCESS,02-11-2025
SP-5361,SI-5791,2260,alipay,success,2024-03-03
SP-5362,SI-3344,"1,006.00",bank_transfer,SUCCESS,03/22/2026
SP-5363,SI-4677,"$1,055.00",card,pending,26-09-2025
SP-5364,SI-820,"$1,485.00",alipay,success,2025-06-13
SP-5365,SI-182,3026,card,SUCCESS,11/14/2026
SP-5366,SI-3016,1739,alipay,failed,2026-03-22
SP-5367,SI-5318,"4,741.00",alipay,pending,2026-09-05
SP-5368,SI-5979,4459,wechat,SUCCESS,2025-10-06
SP-5369,SI-4398,"$4,199.00",bank_transfer,success,20-12-2025
SP-5370,SI-2407,4382,bank_transfer,success,06/27/2024
SP-5371,SI-5960,1829,bank_transfer,success,2026-01-24
SP-5372,SI-3535,2603,alipay,success,03/22/2025
SP-5373,SI-702,"$1,598.00",alipay,success,07/06/2024
SP-5374,SI-1879,2961,alipay,success,2025-05-28
SP-5375,SI-2933,4500,card,SUCCESS,06/28/2026
SP-5376,SI-3826,"$3,015.00",card,pending,2026-03-20
SP-5377,SI-5973,3781,wechat,success,2025-01-12
SP-5378,SI-2699,$540.00,wechat,SUCCESS,12/01/2024
