ticket_id,customer_id,subscription_id,priority,status,created_at
ST-3450,SC-2413,SUB-44,urgent,open,09/12/2026
ST-3451,SC-1625,SUB-647,high,open,2026-01-10
ST-3452,SC-1838,SUB-5180,medium,waiting,11/04/2025
ST-3453,SC-2539,SUB-3991,LOW,open,2026-05-10
ST-3454,SC-2658,SUB-3840,urgent,closed,10/15/2026
ST-3455,SC-601,SUB-2782,LOW,open,2026-04-10
ST-3456,SC-1450,SUB-5662,high,OPEN,09/27/2026
ST-3457,SC-817,SUB-4756,high,waiting,04/05/2026
ST-3458,SC-780,SUB-4189,low,open,01/20/2025
ST-3459,SC-2201,SUB-1510,medium,closed,2025-09-05
ST-3460,SC-991,SUB-5200,low,OPEN,10/22/2025
ST-3461,SC-441,SUB-1733,high,resolved,04-05-2025
ST-3462,SC-2973,SUB-3776,urgent,resolved,2026-01-15
ST-3463,SC-1368,SUB-573,LOW,waiting,2025-08-27
ST-3464,SC-1461,SUB-5020,medium,resolved,07/09/2025
ST-3465,SC-2817,SUB-2299,high,open,2025-11-16
ST-3466,SC-181,SUB-5434,medium,open,2025-08-02
ST-3467,SC-1584,SUB-2861,LOW,open,2026-07-07
ST-3468,SC-2838,SUB-4275,medium,waiting,2025-09-16
ST-3469,SC-2872,SUB-3265,high,waiting,2025-04-26
ST-3470,SC-142,SUB-328,low,waiting,2025-08-08
ST-3471,SC-1511,SUB-784,high,resolved,10/01/2025
ST-3472,SC-966,SUB-1137,urgent,open,2026-07-06
ST-3473,SC-1006,SUB-1960,low,resolved,17-05-2026
ST-3474,SC-2134,SUB-5967,LOW,open,2026-02-10
ST-3475,SC-884,SUB-4448,high,OPEN,2025-08-28
ST-3476,SC-2651,SUB-2569,low,open,2026-01-10
ST-3477,SC-2581,SUB-1667,LOW,resolved,2026-09-20
ST-3478,SC-422,SUB-613,high,open,2026-05-10
ST-3479,SC-455,SUB-3705,urgent,open,09/22/2025
ST-3480,SC-1365,SUB-915,low,closed,2026-05-15
ST-3481,SC-1054,SUB-2794,LOW,OPEN,2025-01-17
ST-3482,SC-1714,SUB-4244,high,open,2026-05-24
ST-3483,SC-1765,SUB-2015,high,resolved,12/24/2026
ST-3484,SC-441,SUB-2452,LOW,closed,14-08-2025
ST-3485,SC-2344,SUB-4970,LOW,open,09/12/2025
ST-3486,SC-1888,SUB-3057,high,closed,2025-11-14
ST-3487,SC-700,SUB-5233,urgent,closed,2026-04-27
ST-3488,SC-847,SUB-5830,LOW,waiting,09-08-2026
ST-3489,SC-1965,SUB-935,LOW,closed,08-04-2026
ST-3490,SC-2055,SUB-4126,LOW,closed,03/16/2025
ST-3491,SC-1216,SUB-4799,medium,waiting,06/07/2025
ST-3492,SC-1687,SUB-3451,high,waiting,2025-07-19
ST-3493,SC-721,SUB-1915,low,waiting,18-03-2025
ST-3494,SC-2165,SUB-924,low,open,2026-09-09
ST-3495,SC-190,SUB-4844,LOW,resolved,09/15/2026
ST-3496,SC-2395,SUB-5048,medium,OPEN,12-04-2026
ST-3497,SC-1126,SUB-5077,urgent,open,2026-03-10
ST-3498,SC-1167,SUB-641,low,closed,05/09/2025
ST-3499,SC-831,SUB-2621,medium,open,2026-02-10
ST-3500,SC-2664,SUB-2226,LOW,resolved,2026-03-22
ST-3501,SC-2960,SUB-1495,LOW,open,2026-01-10
ST-3502,SC-536,SUB-4491,LOW,waiting,2026-05-22
ST-3503,SC-2965,SUB-5494,LOW,resolved,2025-12-17
ST-3504,SC-813,SUB-2436,medium,open,2025-03-19
ST-3505,SC-1266,SUB-1539,low,OPEN,01-08-2026
ST-3506,SC-288,SUB-2311,medium,open,2026-10-20
ST-3507,SC-1903,SUB-5374,high,open,01/21/2026
ST-3508,SC-6,SUB-2594,low,waiting,2026-07-14
ST-3509,SC-152,SUB-2040,medium,waiting,10/28/2025
ST-3510,SC-471,SUB-3185,urgent,waiting,10-08-2026
ST-3511,SC-331,SUB-3351,low,OPEN,2025-08-01
ST-3512,SC-2336,SUB-1383,low,OPEN,2025-10-27
ST-3513,SC-2170,SUB-455,low,open,01/06/2026
ST-3514,SC-2670,SUB-4676,low,OPEN,2025-08-25
ST-3515,SC-1900,SUB-1573,urgent,OPEN,2025-09-14
ST-3516,SC-735,SUB-3935,high,waiting,11/20/2025
ST-3517,SC-849,SUB-2774,low,waiting,16-08-2026
ST-3518,SC-1021,SUB-1037,medium,waiting,2025-09-20
ST-3519,SC-2840,SUB-2382,urgent,resolved,2026-03-23
ST-3520,SC-568,SUB-305,low,open,2026-04-10
ST-3521,SC-1088,SUB-1904,medium,OPEN,2025-03-26
ST-3522,SC-148,SUB-2168,medium,open,2026-03-10
ST-3523,SC-966,SUB-3615,LOW,OPEN,07/03/2025
ST-3524,SC-2183,SUB-1185,low,open,2026-02-10
ST-3525,SC-792,SUB-3143,low,resolved,14-11-2026
ST-3526,SC-694,SUB-4260,urgent,OPEN,09/24/2025
ST-3527,SC-1452,SUB-1037,high,waiting,01-04-2026
ST-3528,SC-2143,SUB-5457,LOW,open,2025-05-05
ST-3529,SC-293,SUB-2257,low,waiting,2026-02-04
ST-3530,SC-2272,SUB-4417,high,resolved,2025-01-15
ST-3531,SC-456,SUB-2004,high,closed,2026-10-26
ST-3532,SC-2524,SUB-3740,medium,resolved,01-01-2026
ST-3533,SC-2138,SUB-5083,medium,resolved,2026-02-16
ST-3534,SC-821,SUB-2753,low,resolved,2026-09-07
ST-3535,SC-288,SUB-5424,LOW,resolved,04-12-2026
ST-3536,SC-2835,SUB-4279,low,waiting,2025-01-20
ST-3537,SC-412,SUB-5548,medium,waiting,2026-09-26
ST-3538,SC-2405,SUB-3025,LOW,OPEN,2025-04-25
ST-3539,SC-562,SUB-4994,urgent,resolved,2026-04-21
ST-3540,SC-1206,SUB-5532,urgent,waiting,2026-06-24
ST-3541,SC-2657,SUB-130,medium,waiting,04/21/2025
ST-3542,SC-652,SUB-2078,medium,closed,2025-05-07
ST-3543,SC-867,SUB-5346,high,open,2026-05-10
ST-3544,SC-2020,SUB-2485,LOW,resolved,2025-08-09
ST-3545,SC-1501,SUB-5846,urgent,open,2026-04-10
ST-3546,SC-2369,SUB-1068,high,waiting,06/25/2026
ST-3547,SC-2070,SUB-4618,medium,open,2026-03-10
ST-3548,SC-921,SUB-1056,LOW,open,01/20/2025
ST-3549,SC-220,SUB-3977,high,closed,2026-04-08
ST-3550,SC-2895,SUB-5616,low,open,06/11/2026
ST-3551,SC-1581,SUB-1893,low,closed,28-08-2025
ST-3552,SC-2119,SUB-5846,low,open,04/11/2026
ST-3553,SC-2598,SUB-4232,LOW,open,2026-02-24
ST-3554,SC-1388,SUB-4293,high,resolved,2026-12-01
ST-3555,SC-2523,SUB-3276,urgent,resolved,2025-08-27
ST-3556,SC-2227,SUB-5009,low,waiting,2026-05-18
ST-3557,SC-1820,SUB-936,urgent,resolved,2026-06-12
ST-3558,SC-2837,SUB-1511,high,open,2026-10-06
ST-3559,SC-2666,SUB-5534,LOW,closed,2025-12-17
ST-3560,SC-25,SUB-3156,medium,closed,2026-07-09
ST-3561,SC-2500,SUB-4401,low,OPEN,2026-08-04
ST-3562,SC-2979,SUB-5432,urgent,resolved,2026-02-17
ST-3563,SC-1923,SUB-5556,LOW,closed,22-10-2026
ST-3564,SC-1716,SUB-2586,LOW,resolved,08/21/2026
ST-3565,SC-3000,SUB-2057,LOW,open,2026-02-20
ST-3566,SC-1147,SUB-1992,LOW,open,2026-01-10
ST-3567,SC-901,SUB-5180,high,waiting,2025-10-19
ST-3568,SC-1140,SUB-3916,low,open,2026-05-10
ST-3569,SC-49,SUB-222,LOW,waiting,11/19/2026
ST-3570,SC-2429,SUB-3884,high,open,2026-04-10
ST-3571,SC-2968,SUB-363,medium,closed,03-07-2026
ST-3572,SC-2385,SUB-2926,low,open,2026-11-17
ST-3573,SC-2702,SUB-2551,high,closed,2026-04-15
ST-3574,SC-2270,SUB-2421,medium,open,2025-04-02
ST-3575,SC-967,SUB-1886,urgent,open,12/15/2025
ST-3576,SC-471,SUB-5717,medium,resolved,2025-08-03
ST-3577,SC-1352,SUB-5666,LOW,closed,2025-10-24
ST-3578,SC-1925,SUB-2898,urgent,open,03/14/2026
ST-3579,SC-1339,SUB-1323,LOW,waiting,01-10-2026
ST-3580,SC-1690,SUB-4403,LOW,closed,01/20/2025
ST-3581,SC-24,SUB-2128,LOW,OPEN,08/10/2025
ST-3582,SC-1410,SUB-1178,medium,waiting,03/14/2025
ST-3583,SC-1608,SUB-5554,high,open,27-04-2025
ST-3584,SC-473,SUB-532,LOW,OPEN,19-07-2025
ST-3585,SC-1173,SUB-3472,low,closed,2026-05-10
ST-3586,SC-1462,SUB-5359,low,closed,2025-08-26
ST-3587,SC-1211,SUB-1768,LOW,closed,07/17/2026
ST-3588,SC-1254,SUB-5389,LOW,open,2026-01-25
ST-3589,SC-1536,SUB-1612,medium,open,2026-02-10
ST-3590,SC-59,SUB-5627,urgent,OPEN,2025-01-06
ST-3591,SC-1248,SUB-4094,LOW,open,2026-01-10
ST-3592,SC-1928,SUB-2941,high,resolved,2026-11-01
ST-3593,SC-3,SUB-3969,medium,open,2026-05-10
ST-3594,SC-2950,SUB-2835,medium,waiting,13-06-2025
ST-3595,SC-279,SUB-2396,high,resolved,2026-09-17
ST-3596,SC-229,SUB-3163,LOW,waiting,01-04-2026
ST-3597,SC-956,SUB-1557,medium,closed,2025-08-24
ST-3598,SC-1312,SUB-5076,medium,OPEN,09/27/2025
ST-3599,SC-221,SUB-5508,medium,resolved,2026-07-23
ST-3600,SC-460,SUB-3164,urgent,open,2025-09-24
ST-3601,SC-1544,SUB-3537,low,waiting,2026-11-21
ST-3602,SC-431,SUB-4473,medium,open,2025-03-11
ST-3603,SC-2818,SUB-5116,low,closed,05-11-2025
ST-3604,SC-9,SUB-414,medium,closed,2025-02-20
ST-3605,SC-2439,SUB-1414,high,closed,08/10/2026
ST-3606,SC-726,SUB-3438,high,resolved,24-12-2026
ST-3607,SC-963,SUB-3614,urgent,waiting,06-10-2025
ST-3608,SC-1579,SUB-5368,medium,waiting,11/13/2026
ST-3609,SC-1321,SUB-1437,medium,resolved,03/19/2025
ST-3610,SC-1955,SUB-2872,low,resolved,2025-02-25
ST-3611,SC-2812,SUB-5341,LOW,waiting,06/01/2025
ST-3612,SC-2898,SUB-5978,high,open,2026-03-10
ST-3613,SC-2491,SUB-5697,LOW,waiting,2026-04-05
ST-3614,SC-1310,SUB-1273,high,open,2026-02-10
ST-3615,SC-1465,SUB-304,urgent,closed,2025-07-16
ST-3616,SC-2629,SUB-1630,medium,open,2026-01-10
ST-3617,SC-1069,SUB-4413,urgent,closed,06-05-2025
ST-3618,SC-1583,SUB-4132,low,OPEN,2025-12-26
ST-3619,SC-2717,SUB-2555,high,resolved,2025-04-01
ST-3620,SC-2008,SUB-5449,LOW,resolved,03-08-2026
ST-3621,SC-2952,SUB-461,high,OPEN,2026-02-27
ST-3622,SC-1831,SUB-5269,urgent,closed,2026-04-14
ST-3623,SC-1760,SUB-4498,low,OPEN,10/20/2025
ST-3624,SC-2970,SUB-404,urgent,OPEN,06/12/2025
ST-3625,SC-614,SUB-3189,urgent,closed,2026-12-26
ST-3626,SC-2171,SUB-1349,medium,resolved,2026-04-02
ST-3627,SC-2247,SUB-884,low,open,04-02-2026
ST-3628,SC-2896,SUB-4534,urgent,OPEN,10/15/2026
ST-3629,SC-2221,SUB-2695,medium,closed,02/24/2026
ST-3630,SC-2439,SUB-2913,low,waiting,08/16/2026
ST-3631,SC-1161,SUB-4661,medium,closed,01/19/2026
ST-3632,SC-2251,SUB-5756,LOW,OPEN,02-01-2026
ST-3633,SC-1157,SUB-5236,LOW,resolved,06/05/2026
ST-3634,SC-2259,SUB-3585,LOW,resolved,12/15/2025
ST-3635,SC-2037,SUB-652,LOW,open,2026-04-10
ST-3636,SC-2537,SUB-4150,LOW,open,2025-03-01
ST-3637,SC-1564,SUB-5769,medium,open,2026-03-10
ST-3638,SC-2678,SUB-3441,medium,resolved,07/26/2026
ST-3639,SC-1657,SUB-4213,medium,open,2026-02-10
ST-3640,SC-2063,SUB-4490,high,open,11/07/2026
ST-3641,SC-2514,SUB-426,low,open,2026-09-11
ST-3642,SC-2756,SUB-1572,urgent,waiting,2025-10-08
ST-3643,SC-1612,SUB-4237,LOW,open,2025-11-13
ST-3644,SC-2698,SUB-5863,low,OPEN,2025-10-17
ST-3645,SC-2120,SUB-2031,urgent,closed,19-02-2026
ST-3646,SC-2432,SUB-216,high,open,2025-01-03
ST-3647,SC-2055,SUB-3093,low,waiting,2025-08-17
ST-3648,SC-2362,SUB-1274,medium,open,02/15/2026
ST-3649,SC-37,SUB-4771,urgent,closed,08-09-2026
ST-3650,SC-298,SUB-4260,medium,resolved,2025-02-17
ST-3651,SC-2491,SUB-4848,low,closed,09/09/2025
ST-3652,SC-820,SUB-4651,LOW,waiting,2025-09-17
ST-3653,SC-2173,SUB-2075,medium,waiting,05/11/2026
ST-3654,SC-910,SUB-1833,LOW,waiting,2025-03-21
ST-3655,SC-532,SUB-623,low,OPEN,2025-04-21
ST-3656,SC-2811,SUB-2726,low,OPEN,2026-04-11
ST-3657,SC-19,SUB-5200,urgent,resolved,2025-11-14
ST-3658,SC-2284,SUB-199,high,open,2026-05-10
ST-3659,SC-1148,SUB-4812,LOW,OPEN,10/02/2025
ST-3660,SC-2453,SUB-1004,high,open,2026-04-10
ST-3661,SC-2049,SUB-3463,medium,resolved,03-12-2025
ST-3662,SC-2276,SUB-1896,high,open,2026-03-10
ST-3663,SC-1064,SUB-127,low,open,01/28/2025
ST-3664,SC-1935,SUB-3506,high,resolved,01/13/2026
ST-3665,SC-537,SUB-4076,urgent,closed,2025-10-13
ST-3666,SC-2421,SUB-2322,high,OPEN,08/23/2026
ST-3667,SC-1662,SUB-3207,urgent,resolved,2026-10-14
ST-3668,SC-1606,SUB-243,high,waiting,03/11/2026
ST-3669,SC-1901,SUB-4990,LOW,resolved,2025-05-10
ST-3670,SC-2654,SUB-71,LOW,resolved,2026-06-11
ST-3671,SC-1144,SUB-3482,medium,resolved,02/04/2025
ST-3672,SC-921,SUB-5148,urgent,waiting,2025-01-14
ST-3673,SC-2267,SUB-3753,urgent,resolved,08/26/2026
ST-3674,SC-2706,SUB-2834,medium,waiting,2026-01-21
ST-3675,SC-1842,SUB-3233,high,closed,12/06/2025
ST-3676,SC-943,SUB-2629,low,waiting,2025-10-17
ST-3677,SC-1406,SUB-1124,low,open,2026-03-09
ST-3678,SC-1594,SUB-932,low,resolved,02/21/2026
ST-3679,SC-2988,SUB-271,medium,closed,2026-04-08
ST-3680,SC-790,SUB-1003,low,OPEN,04/11/2026
ST-3681,SC-505,SUB-4629,low,open,2026-01-10
ST-3682,SC-335,SUB-1471,LOW,closed,2025-08-23
ST-3683,SC-928,SUB-814,low,open,2026-05-10
ST-3684,SC-2483,SUB-1991,urgent,OPEN,2026-04-13
ST-3685,SC-1669,SUB-1774,urgent,open,2026-04-10
ST-3686,SC-1960,SUB-3789,high,closed,2026-06-06
ST-3687,SC-1479,SUB-4833,LOW,resolved,12/13/2026
ST-3688,SC-2056,SUB-1492,urgent,waiting,2025-07-15
ST-3689,SC-2446,SUB-3228,medium,open,08-04-2025
ST-3690,SC-1341,SUB-343,low,waiting,06/04/2025
ST-3691,SC-766,SUB-4881,high,resolved,06/28/2026
ST-3692,SC-1618,SUB-658,high,closed,13-09-2026
ST-3693,SC-869,SUB-2037,low,waiting,12/02/2026
ST-3694,SC-1407,SUB-4557,high,waiting,2025-05-11
ST-3695,SC-2252,SUB-596,high,resolved,01/12/2025
ST-3696,SC-894,SUB-3264,urgent,open,2026-05-09
ST-3697,SC-1137,SUB-5091,high,resolved,2026-01-13
ST-3698,SC-963,SUB-835,LOW,resolved,27-04-2026
ST-3699,SC-1099,SUB-5137,high,resolved,09/24/2025
ST-3700,SC-2647,SUB-1273,low,resolved,10/14/2025
ST-3701,SC-399,SUB-3986,LOW,closed,27-09-2025
ST-3702,SC-2774,SUB-3292,medium,waiting,2025-08-21
ST-3703,SC-1182,SUB-2012,high,open,2026-07-06
ST-3704,SC-1108,SUB-967,high,open,2026-02-10
ST-3705,SC-1237,SUB-4938,low,waiting,2026-10-10
ST-3706,SC-9,SUB-1821,urgent,open,2026-01-10
ST-3707,SC-996,SUB-3315,high,open,2026-05-01
ST-3708,SC-2706,SUB-5833,LOW,open,2026-05-10
ST-3709,SC-637,SUB-2366,low,resolved,05/27/2025
ST-3710,SC-1136,SUB-506,low,resolved,2025-11-04
ST-3711,SC-1618,SUB-4580,medium,OPEN,09/24/2025
ST-3712,SC-1681,SUB-1676,high,resolved,2026-03-16
ST-3713,SC-347,SUB-779,high,OPEN,06-11-2026
ST-3714,SC-1340,SUB-3704,urgent,waiting,16-07-2025
ST-3715,SC-485,SUB-4909,high,waiting,06/14/2026
ST-3716,SC-1206,SUB-4289,urgent,open,03/11/2025
ST-3717,SC-851,SUB-4355,medium,closed,19-09-2026
ST-3718,SC-2120,SUB-641,LOW,waiting,2026-10-21
ST-3719,SC-306,SUB-3834,high,waiting,23-07-2025
ST-3720,SC-1173,SUB-1785,LOW,waiting,10/04/2026
ST-3721,SC-2028,SUB-3248,low,resolved,2025-03-24
ST-3722,SC-260,SUB-340,urgent,OPEN,2026-02-13
ST-3723,SC-2284,SUB-509,low,closed,2026-11-01
ST-3724,SC-198,SUB-4115,urgent,open,05/12/2025
ST-3725,SC-1119,SUB-4416,low,resolved,2025-08-16
ST-3726,SC-1116,SUB-3510,medium,resolved,2025-06-18
ST-3727,SC-1632,SUB-5555,low,open,2026-03-10
ST-3728,SC-2869,SUB-5564,medium,resolved,2026-02-06
ST-3729,SC-340,SUB-5199,LOW,open,2026-02-10
ST-3730,SC-2036,SUB-1867,urgent,OPEN,2026-06-12
ST-3731,SC-159,SUB-2698,high,open,2026-01-10
ST-3732,SC-420,SUB-3136,LOW,closed,07/08/2026
ST-3733,SC-770,SUB-4846,low,waiting,09-10-2026
ST-3734,SC-1889,SUB-1456,urgent,open,2025-05-06
ST-3735,SC-354,SUB-4435,LOW,OPEN,10-10-2026
ST-3736,SC-235,SUB-4180,LOW,closed,01/16/2025
ST-3737,SC-108,SUB-635,high,resolved,07-04-2026
ST-3738,SC-2170,SUB-994,urgent,resolved,2026-05-22
ST-3739,SC-929,SUB-3953,urgent,open,05-11-2026
ST-3740,SC-2669,SUB-5475,medium,waiting,04-12-2026
ST-3741,SC-1239,SUB-946,urgent,resolved,11-05-2025
ST-3742,SC-1801,SUB-2269,LOW,waiting,2026-05-09
ST-3743,SC-195,SUB-2359,low,closed,13-11-2025
ST-3744,SC-1495,SUB-5608,medium,closed,11-05-2025
ST-3745,SC-1563,SUB-2882,urgent,open,12/28/2025
ST-3746,SC-2506,SUB-1063,low,OPEN,04/18/2025
ST-3747,SC-695,SUB-386,medium,resolved,01/11/2025
ST-3748,SC-1688,SUB-3401,LOW,closed,06-04-2025
ST-3749,SC-2430,SUB-1022,urgent,open,2025-06-11
ST-3750,SC-1505,SUB-5978,LOW,open,2026-04-10
ST-3751,SC-2831,SUB-2583,high,open,2025-12-05
ST-3752,SC-2782,SUB-5181,medium,open,2026-03-10
ST-3753,SC-2772,SUB-1720,low,waiting,08-08-2025
ST-3754,SC-2656,SUB-2388,high,open,2026-02-10
ST-3755,SC-1165,SUB-4542,high,closed,04/09/2026
ST-3756,SC-2157,SUB-3183,low,OPEN,2025-11-06
ST-3757,SC-1663,SUB-3214,urgent,open,2026-11-27
ST-3758,SC-1303,SUB-922,medium,resolved,11-01-2026
ST-3759,SC-38,SUB-506,urgent,OPEN,26-10-2026
ST-3760,SC-2550,SUB-2548,medium,waiting,02/12/2025
ST-3761,SC-2850,SUB-3146,low,waiting,05-11-2026
ST-3762,SC-363,SUB-5411,low,closed,08/06/2025
ST-3763,SC-793,SUB-2661,low,resolved,11/21/2025
ST-3764,SC-2807,SUB-3803,LOW,OPEN,2025-11-11
ST-3765,SC-1127,SUB-4840,high,open,2025-04-11
ST-3766,SC-1762,SUB-384,medium,open,2026-04-26
ST-3767,SC-1969,SUB-1132,high,waiting,06/14/2026
ST-3768,SC-2955,SUB-728,urgent,waiting,2026-02-05
ST-3769,SC-161,SUB-1899,urgent,closed,22-10-2025
ST-3770,SC-2676,SUB-5840,medium,closed,12-09-2026
ST-3771,SC-551,SUB-3767,LOW,resolved,06/03/2026
ST-3772,SC-1083,SUB-797,low,waiting,2025-05-18
ST-3773,SC-1169,SUB-1265,urgent,open,2026-05-10
ST-3774,SC-1665,SUB-488,LOW,open,2026-10-22
ST-3775,SC-489,SUB-1207,LOW,open,2026-04-10
ST-3776,SC-956,SUB-594,high,OPEN,2025-03-14
ST-3777,SC-1432,SUB-3610,low,open,2026-03-10
ST-3778,SC-2322,SUB-3660,urgent,open,2025-07-05
ST-3779,SC-187,SUB-4885,medium,open,02/09/2025
ST-3780,SC-2391,SUB-2725,high,waiting,01/08/2026
ST-3781,SC-2844,SUB-1313,medium,open,10/11/2025
ST-3782,SC-473,SUB-2326,urgent,resolved,2025-03-15
ST-3783,SC-892,SUB-303,high,waiting,2026-10-15
ST-3784,SC-81,SUB-4009,high,resolved,21-11-2025
ST-3785,SC-2470,SUB-3026,LOW,OPEN,2026-01-22
ST-3786,SC-1303,SUB-428,low,OPEN,2025-06-10
ST-3787,SC-332,SUB-3750,urgent,waiting,2025-05-23
ST-3788,SC-2386,SUB-5798,medium,closed,01/14/2025
ST-3789,SC-2924,SUB-5615,high,closed,01/20/2025
ST-3790,SC-668,SUB-4963,low,resolved,2026-03-18
ST-3791,SC-1786,SUB-4998,urgent,OPEN,15-09-2026
ST-3792,SC-804,SUB-3398,LOW,OPEN,2025-05-16
ST-3793,SC-401,SUB-5998,high,closed,2026-11-25
ST-3794,SC-2027,SUB-4962,LOW,waiting,25-08-2026
ST-3795,SC-715,SUB-3605,medium,closed,2025-07-28
ST-3796,SC-1131,SUB-5442,urgent,open,2026-01-10
ST-3797,SC-2115,SUB-3095,urgent,OPEN,2025-10-20
ST-3798,SC-1987,SUB-1748,high,open,2026-05-10
ST-3799,SC-1486,SUB-4418,high,waiting,21-06-2025
ST-3800,SC-503,SUB-3095,medium,open,2026-04-10
ST-3801,SC-2285,SUB-4542,LOW,closed,2026-02-11
ST-3802,SC-2550,SUB-1814,high,open,08/23/2025
ST-3803,SC-181,SUB-1142,low,waiting,02-09-2025
ST-3804,SC-1206,SUB-5743,urgent,OPEN,2026-03-13
ST-3805,SC-2604,SUB-3606,urgent,waiting,2025-12-06
ST-3806,SC-330,SUB-2955,LOW,waiting,2026-04-07
ST-3807,SC-2324,SUB-115,urgent,waiting,03-03-2025
ST-3808,SC-18,SUB-5644,high,waiting,2026-02-09
ST-3809,SC-1833,SUB-4935,LOW,closed,2025-08-21
ST-3810,SC-2495,SUB-851,low,open,2025-10-11
ST-3811,SC-573,SUB-4700,urgent,waiting,2026-02-03
ST-3812,SC-1342,SUB-4687,urgent,open,12/28/2026
ST-3813,SC-425,SUB-2644,medium,open,06/23/2025
ST-3814,SC-2004,SUB-1584,medium,open,2026-11-22
ST-3815,SC-2360,SUB-4705,LOW,closed,2026-08-04
ST-3816,SC-2621,SUB-1569,low,resolved,2026-09-01
ST-3817,SC-1130,SUB-2180,LOW,open,2025-02-10
ST-3818,SC-285,SUB-3611,high,open,22-11-2026
ST-3819,SC-996,SUB-3870,urgent,open,2026-02-10
ST-3820,SC-928,SUB-5474,high,closed,06/03/2025
ST-3821,SC-2936,SUB-5743,low,open,2026-01-10
ST-3822,SC-1943,SUB-4714,medium,open,2026-01-27
ST-3823,SC-287,SUB-4208,medium,open,2026-05-10
ST-3824,SC-1641,SUB-2475,LOW,resolved,2026-12-06
ST-3825,SC-354,SUB-1177,urgent,resolved,14-12-2026
ST-3826,SC-2600,SUB-4843,LOW,resolved,11/02/2026
ST-3827,SC-1369,SUB-3358,LOW,waiting,2025-07-15
ST-3828,SC-2020,SUB-5327,medium,waiting,2025-07-27
ST-3829,SC-871,SUB-1614,low,OPEN,07/13/2025
ST-3830,SC-1164,SUB-4998,medium,waiting,06/17/2025
ST-3831,SC-335,SUB-3260,low,open,09/22/2026
ST-3832,SC-1732,SUB-3124,medium,open,2026-11-04
ST-3833,SC-99,SUB-907,high,closed,01/16/2025
ST-3834,SC-78,SUB-2687,medium,open,2026-03-27
ST-3835,SC-1053,SUB-4364,LOW,OPEN,2026-12-23
ST-3836,SC-383,SUB-4458,low,open,2026-02-25
ST-3837,SC-2451,SUB-1436,medium,resolved,2025-04-11
ST-3838,SC-2595,SUB-2733,urgent,OPEN,2026-09-01
ST-3839,SC-1928,SUB-4499,high,closed,2026-07-27
ST-3840,SC-570,SUB-4074,high,waiting,03/25/2025
ST-3841,SC-1020,SUB-406,urgent,open,2025-05-28
ST-3842,SC-1578,SUB-3926,low,open,2026-03-10
ST-3843,SC-2876,SUB-4963,LOW,closed,2026-11-16
ST-3844,SC-2395,SUB-2297,low,open,2026-02-10
ST-3845,SC-282,SUB-3521,LOW,closed,18-06-2026
ST-3846,SC-210,SUB-502,LOW,open,2026-01-10
ST-3847,SC-1429,SUB-3401,high,waiting,07/07/2025
ST-3848,SC-441,SUB-2754,medium,resolved,09/21/2025
ST-3849,SC-2961,SUB-1465,high,OPEN,2025-02-08
ST-3850,SC-2346,SUB-3655,medium,open,04/15/2025
ST-3851,SC-2002,SUB-5471,medium,open,2025-03-25
ST-3852,SC-2019,SUB-3400,medium,OPEN,12-02-2025
ST-3853,SC-866,SUB-142,LOW,open,2025-09-28
ST-3854,SC-2758,SUB-4831,urgent,resolved,02-09-2026
ST-3855,SC-166,SUB-1956,medium,OPEN,01/07/2025
ST-3856,SC-2948,SUB-1789,urgent,OPEN,2025-10-19
ST-3857,SC-1708,SUB-2259,medium,waiting,07-09-2025
ST-3858,SC-2336,SUB-2435,LOW,open,2025-05-04
ST-3859,SC-1464,SUB-4466,urgent,open,2025-11-14
ST-3860,SC-471,SUB-5140,urgent,waiting,2026-02-11
ST-3861,SC-1317,SUB-2073,low,waiting,11/01/2025
ST-3862,SC-2293,SUB-3539,low,OPEN,2025-06-28
ST-3863,SC-1337,SUB-3329,LOW,OPEN,23-06-2025
ST-3864,SC-1844,SUB-5999,low,open,2025-02-14
ST-3865,SC-1613,SUB-2856,LOW,open,2026-04-10
ST-3866,SC-1656,SUB-5066,medium,closed,2026-03-06
ST-3867,SC-1446,SUB-4221,low,open,2026-03-10
ST-3868,SC-2912,SUB-1627,urgent,waiting,27-10-2026
ST-3869,SC-436,SUB-4589,high,open,2026-02-10
ST-3870,SC-1941,SUB-2004,urgent,resolved,2026-10-04
ST-3871,SC-611,SUB-2625,urgent,waiting,2026-10-05
ST-3872,SC-2149,SUB-464,medium,OPEN,03-02-2025
ST-3873,SC-2115,SUB-2709,low,resolved,07/03/2026
ST-3874,SC-2198,SUB-698,urgent,closed,2025-07-20
ST-3875,SC-1779,SUB-3562,high,closed,01/15/2026
ST-3876,SC-529,SUB-4832,low,OPEN,10/20/2026
ST-3877,SC-1729,SUB-2702,medium,open,2025-04-25
ST-3878,SC-2089,SUB-1385,low,closed,2025-09-02
ST-3879,SC-2904,SUB-5005,LOW,resolved,2026-08-24
ST-3880,SC-107,SUB-2688,low,closed,2026-06-02
ST-3881,SC-763,SUB-3006,urgent,OPEN,02/27/2025
ST-3882,SC-2823,SUB-2006,medium,open,09/01/2026
ST-3883,SC-2869,SUB-337,medium,waiting,17-05-2025
ST-3884,SC-659,SUB-3429,LOW,open,2025-07-25
ST-3885,SC-1414,SUB-4664,medium,OPEN,19-03-2026
ST-3886,SC-45,SUB-1962,high,open,09/15/2026
ST-3887,SC-950,SUB-3076,urgent,closed,11/09/2025
