subscription_id,customer_id,account_id,plan_id,start_date,status,will_churn
SUB-5103,SC-1531,AC-543,PLAN-6,01/20/2023,active,0
SUB-5104,SC-1868,AC-401,PLAN-6,2026-05-03,CANCELLED,0
SUB-5105,SC-570,AC-36,PLAN-6,07/24/2025,active,0
SUB-5106,SC-2262,AC-342,PLAN-6,03/15/2021,trial,0
SUB-5107,SC-735,AC-558,PLAN-3,03-10-2025,trial,0
SUB-5108,SC-2149,AC-12,PLAN-2,2023-09-09,active,1
SUB-5109,SC-2134,AC-401,PLAN-4,2024-05-12,active,1
SUB-5110,SC-1104,AC-388,PLAN-1,09/18/2023,active,0
SUB-5111,SC-1611,AC-660,PLAN-4,2024-07-04,trial,0
SUB-5112,SC-1748,AC-704,PLAN-5,2022-03-26,active,0
SUB-5113,SC-1394,AC-508,PLAN-6,2026-08-18,CANCELLED,0
SUB-5114,SC-874,AC-886,PLAN-6,2022-02-23,ACTIVE,0
SUB-5115,SC-1259,AC-197,PLAN-6,08-09-2023,active,0
SUB-5116,SC-55,AC-725,PLAN-6,08-01-2025,cancelled,0
SUB-5117,SC-149,AC-48,PLAN-5,2024-05-23,CANCELLED,0
SUB-5118,SC-107,AC-43,PLAN-3,11/03/2023,trial,0
SUB-5119,SC-2636,AC-234,PLAN-4,2023-01-22,trial,0
SUB-5120,SC-1109,AC-810,PLAN-5,04-09-2022,trial,0
SUB-5121,SC-857,AC-16,PLAN-4,02-12-2026,CANCELLED,0
SUB-5122,SC-1611,AC-488,PLAN-2,04/14/2026,cancelled,0
SUB-5123,SC-1300,AC-677,PLAN-2,18-11-2024,active,0
SUB-5124,SC-2662,AC-466,PLAN-2,2024-02-18,CANCELLED,1
SUB-5125,SC-2643,AC-735,PLAN-2,2021-07-14,ACTIVE,0
SUB-5126,SC-2984,AC-281,PLAN-4,2025-02-21,active,0
SUB-5127,SC-2440,AC-731,PLAN-2,2024-06-18,CANCELLED,0
SUB-5128,SC-2947,AC-565,PLAN-3,04-04-2022,ACTIVE,0
SUB-5129,SC-2241,AC-616,PLAN-5,2023-06-06,trial,0
SUB-5130,SC-20,AC-610,PLAN-1,20-12-2026,active,1
SUB-5131,SC-2174,AC-803,PLAN-3,2022-12-07,active,0
SUB-5132,SC-1396,AC-436,PLAN-2,04/23/2025,trial,0
SUB-5133,SC-243,AC-845,PLAN-4,26-05-2024,cancelled,0
SUB-5134,SC-2376,AC-428,PLAN-2,2021-07-07,active,0
SUB-5135,SC-1949,AC-687,PLAN-5,12-09-2024,CANCELLED,0
SUB-5136,SC-1687,AC-502,PLAN-3,2022-10-26,active,0
SUB-5137,SC-147,AC-809,PLAN-1,27-09-2022,trial,0
SUB-5138,SC-1749,AC-270,PLAN-3,27-09-2021,active,0
SUB-5139,SC-18,AC-707,PLAN-6,09-10-2022,trial,0
SUB-5140,SC-2802,AC-567,PLAN-2,2021-02-14,trial,0
SUB-5141,SC-1313,AC-109,PLAN-1,2021-12-27,active,0
SUB-5142,SC-920,AC-324,PLAN-5,23-12-2025,cancelled,0
SUB-5143,SC-1885,AC-646,PLAN-5,11-10-2023,cancelled,0
SUB-5144,SC-1083,AC-651,PLAN-4,01/20/2021,CANCELLED,0
SUB-5145,SC-339,AC-16,PLAN-2,04/11/2024,cancelled,0
SUB-5146,SC-2964,AC-829,PLAN-5,2022-02-20,CANCELLED,0
SUB-5147,SC-1431,AC-56,PLAN-1,2022-07-09,ACTIVE,0
SUB-5148,SC-2212,AC-405,PLAN-3,03-09-2024,active,0
SUB-5149,SC-685,AC-30,PLAN-5,01-05-2024,CANCELLED,0
SUB-5150,SC-435,AC-251,PLAN-6,2021-03-20,active,0
SUB-5151,SC-2868,AC-892,PLAN-1,10/22/2026,trial,0
SUB-5152,SC-2736,AC-218,PLAN-4,2023-04-02,active,0
SUB-5153,SC-551,AC-260,PLAN-2,07/27/2025,cancelled,0
SUB-5154,SC-2851,AC-811,PLAN-5,2026-01-01,ACTIVE,0
SUB-5155,SC-2072,AC-517,PLAN-5,2024-09-19,trial,0
SUB-5156,SC-2328,AC-806,PLAN-3,03/15/2024,ACTIVE,0
SUB-5157,SC-2497,AC-9,PLAN-4,05/13/2024,ACTIVE,0
SUB-5158,SC-988,AC-398,PLAN-3,26-03-2021,ACTIVE,0
SUB-5159,SC-1119,AC-867,PLAN-3,09/14/2024,cancelled,0
SUB-5160,SC-819,AC-617,PLAN-2,2026-03-21,CANCELLED,0
SUB-5161,SC-1949,AC-724,PLAN-5,05-03-2026,CANCELLED,0
SUB-5162,SC-2916,AC-569,PLAN-4,08-10-2025,CANCELLED,0
SUB-5163,SC-2161,AC-843,PLAN-4,2021-10-25,CANCELLED,0
SUB-5164,SC-679,AC-270,PLAN-1,13-12-2026,CANCELLED,0
SUB-5165,SC-2069,AC-615,PLAN-3,11/09/2021,active,0
SUB-5166,SC-171,AC-377,PLAN-3,2026-04-11,trial,0
SUB-5167,SC-2795,AC-579,PLAN-4,2024-02-04,CANCELLED,0
SUB-5168,SC-1591,AC-371,PLAN-1,2025-11-06,cancelled,0
SUB-5169,SC-1511,AC-18,PLAN-4,04/05/2024,active,0
SUB-5170,SC-308,AC-731,PLAN-6,06/18/2025,trial,1
SUB-5171,SC-2482,AC-236,PLAN-2,2022-08-17,active,0
SUB-5172,SC-871,AC-385,PLAN-4,12/18/2024,active,0
SUB-5173,SC-1176,AC-773,PLAN-1,22-09-2025,ACTIVE,0
SUB-5174,SC-1982,AC-85,PLAN-6,2023-07-04,trial,0
SUB-5175,SC-2520,AC-125,PLAN-5,06/19/2025,CANCELLED,0
SUB-5176,SC-1433,AC-41,PLAN-4,01/24/2021,active,0
SUB-5177,SC-2691,AC-178,PLAN-2,2021-06-07,CANCELLED,0
SUB-5178,SC-2863,AC-457,PLAN-1,01/05/2023,trial,0
SUB-5179,SC-2803,AC-345,PLAN-2,05/01/2023,ACTIVE,0
SUB-5180,SC-720,AC-76,PLAN-3,2021-02-25,ACTIVE,0
SUB-5181,SC-2104,AC-310,PLAN-6,2021-10-17,CANCELLED,0
SUB-5182,SC-2246,AC-871,PLAN-4,02/11/2024,trial,0
SUB-5183,SC-2225,AC-231,PLAN-4,2021-04-03,active,0
SUB-5184,SC-100,AC-843,PLAN-1,2023-08-05,cancelled,0
SUB-5185,SC-251,AC-330,PLAN-5,2025-11-20,active,0
SUB-5186,SC-2233,AC-673,PLAN-6,2025-01-26,active,0
SUB-5187,SC-129,AC-194,PLAN-5,10/11/2026,active,0
SUB-5188,SC-245,AC-504,PLAN-5,2022-07-08,CANCELLED,1
SUB-5189,SC-1523,AC-407,PLAN-1,2021-12-11,active,1
SUB-5190,SC-1210,AC-324,PLAN-3,13-06-2021,active,1
SUB-5191,SC-2970,AC-517,PLAN-3,03/19/2022,active,0
SUB-5192,SC-2862,AC-224,PLAN-2,09/24/2025,trial,0
SUB-5193,SC-145,AC-546,PLAN-5,11/04/2022,trial,0
SUB-5194,SC-999,AC-610,PLAN-3,12/06/2021,trial,0
SUB-5195,SC-803,AC-563,PLAN-4,10/15/2023,active,1
SUB-5196,SC-1453,AC-757,PLAN-6,2024-07-22,active,0
SUB-5197,SC-1630,AC-33,PLAN-2,28-03-2026,ACTIVE,0
SUB-5198,SC-1620,AC-237,PLAN-2,27-02-2022,CANCELLED,0
SUB-5199,SC-1500,AC-485,PLAN-2,2022-07-20,CANCELLED,1
SUB-5200,SC-1309,AC-337,PLAN-6,2024-12-20,trial,0
SUB-5201,SC-1670,AC-516,PLAN-6,2023-11-02,cancelled,1
SUB-5202,SC-1909,AC-342,PLAN-1,2026-10-24,active,0
SUB-5203,SC-975,AC-497,PLAN-5,2025-10-13,cancelled,0
SUB-5204,SC-2781,AC-855,PLAN-3,06/05/2022,cancelled,0
SUB-5205,SC-1469,AC-66,PLAN-6,2023-12-19,ACTIVE,0
SUB-5206,SC-249,AC-777,PLAN-5,01/24/2021,CANCELLED,0
SUB-5207,SC-983,AC-307,PLAN-3,03/18/2026,cancelled,0
SUB-5208,SC-1023,AC-52,PLAN-2,2021-09-17,trial,0
SUB-5209,SC-754,AC-480,PLAN-6,10/01/2024,CANCELLED,0
SUB-5210,SC-2851,AC-190,PLAN-3,2021-04-25,trial,0
SUB-5211,SC-507,AC-620,PLAN-2,2026-02-23,ACTIVE,0
SUB-5212,SC-700,AC-832,PLAN-5,2022-02-28,cancelled,0
SUB-5213,SC-2336,AC-350,PLAN-1,2021-02-13,active,0
SUB-5214,SC-1858,AC-332,PLAN-3,2024-08-12,ACTIVE,0
SUB-5215,SC-2590,AC-764,PLAN-1,15-08-2023,CANCELLED,1
SUB-5216,SC-700,AC-645,PLAN-3,19-09-2025,trial,0
SUB-5217,SC-2406,AC-100,PLAN-1,11-05-2025,active,1
SUB-5218,SC-1759,AC-807,PLAN-1,28-09-2024,active,0
SUB-5219,SC-1839,AC-530,PLAN-4,2022-09-11,ACTIVE,0
SUB-5220,SC-1136,AC-805,PLAN-6,10/09/2025,trial,1
SUB-5221,SC-2117,AC-129,PLAN-3,2021-07-13,ACTIVE,1
SUB-5222,SC-2095,AC-805,PLAN-2,09/24/2026,active,0
SUB-5223,SC-218,AC-145,PLAN-3,2025-02-02,CANCELLED,0
SUB-5224,SC-2499,AC-65,PLAN-3,2021-12-12,trial,0
SUB-5225,SC-545,AC-460,PLAN-6,15-03-2025,trial,0
SUB-5226,SC-2705,AC-805,PLAN-4,2021-11-19,active,0
SUB-5227,SC-159,AC-188,PLAN-3,2026-05-21,active,0
SUB-5228,SC-448,AC-630,PLAN-6,16-09-2023,cancelled,0
SUB-5229,SC-541,AC-233,PLAN-1,05/19/2025,cancelled,0
SUB-5230,SC-322,AC-368,PLAN-6,2021-09-02,CANCELLED,0
SUB-5231,SC-1963,AC-615,PLAN-4,2024-10-28,CANCELLED,1
SUB-5232,SC-2516,AC-461,PLAN-1,10-08-2023,ACTIVE,0
SUB-5233,SC-2338,AC-203,PLAN-5,2026-09-12,trial,0
SUB-5234,SC-2166,AC-311,PLAN-2,07/13/2026,cancelled,1
SUB-5235,SC-1236,AC-514,PLAN-1,2021-02-13,active,0
SUB-5236,SC-856,AC-32,PLAN-1,18-04-2022,ACTIVE,0
SUB-5237,SC-381,AC-714,PLAN-2,25-03-2021,CANCELLED,0
SUB-5238,SC-2339,AC-455,PLAN-3,2023-10-21,CANCELLED,0
SUB-5239,SC-2058,AC-777,PLAN-6,2024-05-04,active,0
SUB-5240,SC-2701,AC-403,PLAN-1,01/09/2021,trial,0
SUB-5241,SC-266,AC-884,PLAN-5,01/28/2024,trial,0
SUB-5242,SC-1328,AC-630,PLAN-2,2026-06-26,trial,0
SUB-5243,SC-2263,AC-609,PLAN-6,2021-09-25,active,0
SUB-5244,SC-2601,AC-808,PLAN-1,2022-11-12,ACTIVE,0
SUB-5245,SC-2916,AC-375,PLAN-2,04-03-2022,ACTIVE,0
SUB-5246,SC-1425,AC-344,PLAN-4,11/07/2021,trial,0
SUB-5247,SC-60,AC-650,PLAN-5,2026-07-18,active,0
SUB-5248,SC-700,AC-512,PLAN-2,2026-12-15,trial,1
SUB-5249,SC-570,AC-157,PLAN-4,2022-02-06,active,0
SUB-5250,SC-1584,AC-655,PLAN-3,11/06/2023,CANCELLED,0
SUB-5251,SC-1993,AC-550,PLAN-6,2023-08-05,cancelled,1
SUB-5252,SC-2809,AC-291,PLAN-1,2021-12-19,ACTIVE,0
SUB-5253,SC-1792,AC-617,PLAN-4,03/24/2022,active,1
SUB-5254,SC-2275,AC-24,PLAN-5,2021-06-03,trial,0
SUB-5255,SC-1039,AC-176,PLAN-3,10/02/2022,ACTIVE,0
SUB-5256,SC-899,AC-435,PLAN-2,12/02/2023,cancelled,0
SUB-5257,SC-873,AC-374,PLAN-4,02-11-2025,CANCELLED,1
SUB-5258,SC-1618,AC-878,PLAN-2,12-01-2024,trial,0
SUB-5259,SC-2581,AC-867,PLAN-6,11/23/2024,CANCELLED,0
SUB-5260,SC-1553,AC-90,PLAN-2,04/20/2022,active,0
SUB-5261,SC-251,AC-629,PLAN-2,2022-01-07,ACTIVE,0
SUB-5262,SC-2639,AC-167,PLAN-3,09/02/2021,active,0
SUB-5263,SC-2471,AC-182,PLAN-5,2025-11-24,active,1
SUB-5264,SC-2975,AC-554,PLAN-4,2022-11-02,CANCELLED,0
SUB-5265,SC-64,AC-654,PLAN-3,12/07/2023,active,0
SUB-5266,SC-200,AC-117,PLAN-2,2021-07-27,active,0
SUB-5267,SC-2881,AC-7,PLAN-6,2025-10-24,ACTIVE,0
SUB-5268,SC-2832,AC-518,PLAN-1,02-06-2023,trial,0
SUB-5269,SC-2699,AC-590,PLAN-4,2025-04-14,ACTIVE,0
SUB-5270,SC-1887,AC-838,PLAN-5,26-02-2026,active,1
SUB-5271,SC-1747,AC-807,PLAN-2,2026-07-21,active,0
SUB-5272,SC-701,AC-311,PLAN-3,05/04/2022,cancelled,0
SUB-5273,SC-1572,AC-554,PLAN-4,04-02-2024,CANCELLED,0
SUB-5274,SC-2208,AC-294,PLAN-6,10/16/2026,CANCELLED,0
SUB-5275,SC-2603,AC-464,PLAN-6,07/22/2024,active,0
SUB-5276,SC-2548,AC-520,PLAN-1,07/06/2023,active,0
SUB-5277,SC-114,AC-544,PLAN-6,02-12-2021,cancelled,0
SUB-5278,SC-952,AC-323,PLAN-5,2023-05-03,trial,0
SUB-5279,SC-2994,AC-799,PLAN-2,2024-12-08,CANCELLED,0
SUB-5280,SC-1388,AC-874,PLAN-1,12/08/2022,active,1
SUB-5281,SC-2736,AC-827,PLAN-5,2026-06-06,trial,0
SUB-5282,SC-1052,AC-129,PLAN-4,2023-11-10,cancelled,0
SUB-5283,SC-2567,AC-230,PLAN-1,02/05/2022,ACTIVE,0
SUB-5284,SC-1742,AC-432,PLAN-3,2024-04-15,ACTIVE,0
SUB-5285,SC-942,AC-176,PLAN-4,2026-03-07,active,1
SUB-5286,SC-2889,AC-152,PLAN-6,12/04/2026,trial,1
SUB-5287,SC-2082,AC-389,PLAN-4,04/10/2023,cancelled,0
SUB-5288,SC-929,AC-444,PLAN-6,10-08-2022,trial,0
SUB-5289,SC-2496,AC-319,PLAN-1,03/13/2022,trial,0
SUB-5290,SC-1666,AC-517,PLAN-4,07/07/2022,active,0
SUB-5291,SC-1124,AC-148,PLAN-1,2026-06-23,trial,1
SUB-5292,SC-1414,AC-208,PLAN-2,01-09-2025,CANCELLED,0
SUB-5293,SC-1055,AC-569,PLAN-2,2024-06-18,trial,0
SUB-5294,SC-2060,AC-506,PLAN-6,03/09/2024,ACTIVE,0
SUB-5295,SC-2007,AC-507,PLAN-5,2023-03-05,CANCELLED,0
SUB-5296,SC-1390,AC-786,PLAN-5,01/23/2026,CANCELLED,0
SUB-5297,SC-1187,AC-461,PLAN-3,2022-10-07,active,0
SUB-5298,SC-1631,AC-390,PLAN-5,2024-09-15,active,0
SUB-5299,SC-2498,AC-863,PLAN-1,24-03-2024,trial,0
SUB-5300,SC-2395,AC-229,PLAN-2,2022-06-27,trial,0
SUB-5301,SC-769,AC-837,PLAN-1,2023-05-06,cancelled,1
SUB-5302,SC-1195,AC-609,PLAN-4,2021-02-25,cancelled,0
SUB-5303,SC-38,AC-97,PLAN-1,08/16/2023,trial,0
SUB-5304,SC-1717,AC-338,PLAN-6,27-07-2023,ACTIVE,1
SUB-5305,SC-1202,AC-471,PLAN-3,08/09/2025,active,0
SUB-5306,SC-1841,AC-137,PLAN-5,2021-10-13,active,0
SUB-5307,SC-641,AC-179,PLAN-4,2026-07-07,cancelled,0
SUB-5308,SC-1239,AC-484,PLAN-5,2023-04-23,trial,0
SUB-5309,SC-2479,AC-886,PLAN-4,2026-08-12,CANCELLED,1
SUB-5310,SC-1254,AC-311,PLAN-3,03-11-2025,cancelled,0
SUB-5311,SC-871,AC-508,PLAN-6,2024-08-24,cancelled,0
SUB-5312,SC-668,AC-355,PLAN-6,2024-05-01,active,0
SUB-5313,SC-2187,AC-374,PLAN-5,20-03-2022,CANCELLED,0
SUB-5314,SC-2830,AC-218,PLAN-5,2023-02-15,ACTIVE,0
SUB-5315,SC-1560,AC-882,PLAN-1,09/12/2023,trial,0
SUB-5316,SC-1932,AC-680,PLAN-1,2024-03-16,active,0
SUB-5317,SC-2859,AC-173,PLAN-5,05/12/2024,CANCELLED,0
SUB-5318,SC-1308,AC-27,PLAN-4,14-05-2026,CANCELLED,1
SUB-5319,SC-2872,AC-237,PLAN-6,22-12-2024,active,0
SUB-5320,SC-1182,AC-183,PLAN-3,2024-06-25,cancelled,0
SUB-5321,SC-2536,AC-224,PLAN-1,2021-02-25,cancelled,0
SUB-5322,SC-1826,AC-193,PLAN-3,21-12-2021,active,0
SUB-5323,SC-1013,AC-457,PLAN-5,2026-11-13,CANCELLED,0
SUB-5324,SC-2730,AC-453,PLAN-3,08/19/2024,ACTIVE,0
SUB-5325,SC-2958,AC-676,PLAN-4,2023-02-28,cancelled,0
SUB-5326,SC-2497,AC-503,PLAN-6,2022-03-12,CANCELLED,0
SUB-5327,SC-2855,AC-724,PLAN-1,2022-09-24,ACTIVE,0
SUB-5328,SC-2269,AC-21,PLAN-4,02/19/2021,ACTIVE,0
SUB-5329,SC-1838,AC-589,PLAN-4,24-08-2025,ACTIVE,1
SUB-5330,SC-2906,AC-833,PLAN-4,2024-05-23,ACTIVE,0
SUB-5331,SC-126,AC-417,PLAN-5,10/07/2021,trial,1
SUB-5332,SC-2497,AC-624,PLAN-6,05/01/2022,active,0
SUB-5333,SC-462,AC-45,PLAN-5,2022-03-26,trial,1
SUB-5334,SC-843,AC-129,PLAN-5,08/15/2024,trial,0
SUB-5335,SC-1232,AC-330,PLAN-1,01/24/2026,active,0
SUB-5336,SC-2233,AC-458,PLAN-5,26-09-2024,ACTIVE,0
SUB-5337,SC-880,AC-702,PLAN-3,2022-01-17,CANCELLED,0
SUB-5338,SC-677,AC-759,PLAN-2,06/01/2026,active,0
SUB-5339,SC-2911,AC-726,PLAN-3,2021-11-21,ACTIVE,1
SUB-5340,SC-1202,AC-562,PLAN-1,2024-12-26,cancelled,0
SUB-5341,SC-2778,AC-723,PLAN-4,2025-06-02,cancelled,0
SUB-5342,SC-2961,AC-362,PLAN-4,05/22/2021,trial,0
SUB-5343,SC-1316,AC-154,PLAN-5,2023-05-24,trial,0
SUB-5344,SC-1870,AC-483,PLAN-1,2022-07-18,trial,0
SUB-5345,SC-2944,AC-900,PLAN-4,2025-02-15,CANCELLED,0
SUB-5346,SC-129,AC-58,PLAN-4,2026-09-19,ACTIVE,0
SUB-5347,SC-2664,AC-896,PLAN-3,2024-09-10,trial,0
SUB-5348,SC-1585,AC-500,PLAN-2,12/06/2026,ACTIVE,0
SUB-5349,SC-2290,AC-524,PLAN-5,2024-02-27,trial,0
SUB-5350,SC-2945,AC-308,PLAN-5,02/12/2022,active,0
SUB-5351,SC-840,AC-899,PLAN-1,21-10-2022,active,0
SUB-5352,SC-2834,AC-687,PLAN-4,2022-01-01,trial,0
SUB-5353,SC-2583,AC-569,PLAN-3,12/10/2026,ACTIVE,0
SUB-5354,SC-1221,AC-359,PLAN-6,2024-04-18,active,0
SUB-5355,SC-154,AC-246,PLAN-3,07/05/2022,trial,1
SUB-5356,SC-169,AC-306,PLAN-6,10/04/2025,ACTIVE,0
SUB-5357,SC-2352,AC-189,PLAN-2,20-03-2024,trial,0
SUB-5358,SC-998,AC-794,PLAN-1,06/24/2021,ACTIVE,0
SUB-5359,SC-1125,AC-453,PLAN-5,2026-07-07,CANCELLED,1
SUB-5360,SC-918,AC-878,PLAN-4,05/08/2021,cancelled,0
SUB-5361,SC-2311,AC-297,PLAN-6,2024-03-15,ACTIVE,0
SUB-5362,SC-1584,AC-742,PLAN-4,07/25/2026,ACTIVE,0
SUB-5363,SC-89,AC-309,PLAN-1,28-03-2022,cancelled,0
SUB-5364,SC-477,AC-424,PLAN-3,13-09-2024,ACTIVE,0
SUB-5365,SC-358,AC-364,PLAN-2,2022-05-27,CANCELLED,0
SUB-5366,SC-1983,AC-111,PLAN-1,2026-07-07,cancelled,0
SUB-5367,SC-756,AC-666,PLAN-6,2023-01-23,CANCELLED,0
SUB-5368,SC-1308,AC-633,PLAN-3,2023-01-24,CANCELLED,1
SUB-5369,SC-1414,AC-640,PLAN-1,2024-04-08,active,0
SUB-5370,SC-1256,AC-535,PLAN-6,04/08/2023,CANCELLED,0
SUB-5371,SC-1739,AC-599,PLAN-2,2025-11-09,CANCELLED,0
SUB-5372,SC-2038,AC-205,PLAN-6,08/27/2026,trial,0
SUB-5373,SC-235,AC-258,PLAN-1,09-01-2022,cancelled,0
SUB-5374,SC-1557,AC-553,PLAN-5,2022-01-09,cancelled,0
SUB-5375,SC-1527,AC-73,PLAN-2,01/25/2021,cancelled,0
SUB-5376,SC-2228,AC-9,PLAN-3,2026-10-01,trial,0
SUB-5377,SC-664,AC-400,PLAN-4,06/03/2025,CANCELLED,0
SUB-5378,SC-413,AC-293,PLAN-1,15-12-2021,trial,0
SUB-5379,SC-2503,AC-618,PLAN-1,11/06/2022,CANCELLED,0
SUB-5380,SC-852,AC-90,PLAN-6,09/04/2022,trial,0
SUB-5381,SC-1152,AC-74,PLAN-5,02/12/2023,cancelled,1
SUB-5382,SC-1569,AC-534,PLAN-3,18-03-2025,ACTIVE,0
SUB-5383,SC-2347,AC-340,PLAN-5,2026-03-15,trial,0
SUB-5384,SC-1251,AC-863,PLAN-4,2021-06-13,cancelled,0
SUB-5385,SC-440,AC-678,PLAN-5,2022-07-13,trial,1
SUB-5386,SC-981,AC-60,PLAN-4,01/11/2025,trial,0
SUB-5387,SC-1653,AC-801,PLAN-6,26-12-2025,cancelled,0
SUB-5388,SC-1410,AC-50,PLAN-4,2025-10-12,cancelled,0
SUB-5389,SC-188,AC-738,PLAN-2,2025-01-26,trial,0
SUB-5390,SC-2719,AC-156,PLAN-4,2026-02-24,active,0
SUB-5391,SC-1959,AC-806,PLAN-5,19-03-2022,CANCELLED,1
SUB-5392,SC-2374,AC-287,PLAN-2,2024-11-10,active,0
SUB-5393,SC-1346,AC-465,PLAN-5,2021-10-12,active,0
SUB-5394,SC-188,AC-434,PLAN-2,20-12-2022,active,0
SUB-5395,SC-502,AC-495,PLAN-6,2026-06-07,CANCELLED,0
SUB-5396,SC-1702,AC-761,PLAN-6,2022-11-25,ACTIVE,1
SUB-5397,SC-1923,AC-866,PLAN-3,2025-01-10,CANCELLED,0
SUB-5398,SC-1331,AC-899,PLAN-1,08-11-2023,cancelled,0
SUB-5399,SC-2918,AC-567,PLAN-4,2025-02-28,trial,0
SUB-5400,SC-702,AC-785,PLAN-4,04/12/2021,cancelled,0
SUB-5401,SC-608,AC-505,PLAN-6,2024-07-25,active,0
SUB-5402,SC-709,AC-35,PLAN-5,2022-09-01,ACTIVE,1
SUB-5403,SC-2338,AC-755,PLAN-4,2026-02-28,ACTIVE,1
SUB-5404,SC-2841,AC-442,PLAN-1,02/19/2023,CANCELLED,0
SUB-5405,SC-1603,AC-238,PLAN-5,08/06/2024,ACTIVE,0
SUB-5406,SC-2679,AC-373,PLAN-5,2026-12-25,CANCELLED,0
SUB-5407,SC-920,AC-502,PLAN-6,01-09-2023,active,0
SUB-5408,SC-2903,AC-406,PLAN-4,01/05/2021,cancelled,0
SUB-5409,SC-1663,AC-272,PLAN-6,2022-04-28,active,1
SUB-5410,SC-510,AC-599,PLAN-4,2022-02-16,active,1
SUB-5411,SC-2461,AC-73,PLAN-3,12-01-2022,cancelled,1
SUB-5412,SC-1493,AC-647,PLAN-5,2026-01-26,cancelled,0
SUB-5413,SC-872,AC-450,PLAN-4,2026-12-11,CANCELLED,0
SUB-5414,SC-2548,AC-293,PLAN-6,02-09-2026,ACTIVE,0
SUB-5415,SC-946,AC-227,PLAN-5,2021-05-04,CANCELLED,0
SUB-5416,SC-851,AC-472,PLAN-4,16-07-2025,active,0
SUB-5417,SC-785,AC-329,PLAN-2,04-12-2024,cancelled,0
SUB-5418,SC-2655,AC-32,PLAN-6,2021-01-28,ACTIVE,0
SUB-5419,SC-1363,AC-136,PLAN-2,2023-04-07,active,1
SUB-5420,SC-368,AC-749,PLAN-5,08/03/2023,ACTIVE,1
SUB-5421,SC-13,AC-102,PLAN-3,2024-10-20,trial,0
SUB-5422,SC-1500,AC-853,PLAN-3,2022-01-05,trial,0
SUB-5423,SC-2759,AC-629,PLAN-3,09/27/2022,active,0
SUB-5424,SC-1657,AC-785,PLAN-3,21-11-2021,ACTIVE,0
SUB-5425,SC-1514,AC-407,PLAN-4,24-02-2023,active,0
SUB-5426,SC-476,AC-848,PLAN-5,2021-08-14,CANCELLED,0
SUB-5427,SC-1818,AC-238,PLAN-5,2021-10-02,active,0
SUB-5428,SC-891,AC-462,PLAN-6,2023-04-08,active,0
SUB-5429,SC-2219,AC-405,PLAN-4,20-01-2025,CANCELLED,0
SUB-5430,SC-951,AC-194,PLAN-6,12-07-2025,trial,0
SUB-5431,SC-2465,AC-344,PLAN-1,06-02-2023,active,0
SUB-5432,SC-2786,AC-120,PLAN-3,2025-10-01,active,0
SUB-5433,SC-1367,AC-790,PLAN-1,2025-08-06,active,0
SUB-5434,SC-2121,AC-71,PLAN-5,2026-09-24,trial,0
SUB-5435,SC-734,AC-482,PLAN-3,03/03/2023,ACTIVE,0
SUB-5436,SC-937,AC-630,PLAN-3,2023-03-25,active,0
SUB-5437,SC-2854,AC-174,PLAN-4,09/18/2023,ACTIVE,1
SUB-5438,SC-1712,AC-338,PLAN-1,2024-11-20,active,0
SUB-5439,SC-2380,AC-647,PLAN-5,2021-02-24,CANCELLED,0
SUB-5440,SC-2512,AC-602,PLAN-2,2023-12-12,CANCELLED,1
SUB-5441,SC-120,AC-243,PLAN-2,2026-05-17,active,1
SUB-5442,SC-1238,AC-143,PLAN-4,06-09-2021,trial,0
SUB-5443,SC-472,AC-352,PLAN-2,2025-11-28,ACTIVE,0
SUB-5444,SC-2624,AC-793,PLAN-4,2021-01-26,ACTIVE,0
SUB-5445,SC-1291,AC-760,PLAN-6,09/10/2022,CANCELLED,1
SUB-5446,SC-1376,AC-214,PLAN-3,03/22/2023,cancelled,1
SUB-5447,SC-569,AC-839,PLAN-3,21-11-2021,CANCELLED,0
SUB-5448,SC-2262,AC-117,PLAN-2,09/21/2022,cancelled,1
SUB-5449,SC-330,AC-700,PLAN-3,2021-10-19,active,0
SUB-5450,SC-2838,AC-426,PLAN-6,12/13/2021,active,0
SUB-5451,SC-1058,AC-734,PLAN-2,07/15/2022,CANCELLED,0
SUB-5452,SC-2995,AC-131,PLAN-3,2022-12-16,ACTIVE,0
SUB-5453,SC-1789,AC-496,PLAN-4,2023-07-15,ACTIVE,0
SUB-5454,SC-1910,AC-883,PLAN-4,2026-04-13,active,1
SUB-5455,SC-911,AC-419,PLAN-5,2023-02-27,active,0
SUB-5456,SC-1822,AC-305,PLAN-5,02/23/2025,active,0
SUB-5457,SC-772,AC-223,PLAN-4,13-03-2026,CANCELLED,0
SUB-5458,SC-2632,AC-194,PLAN-5,08/15/2025,active,0
SUB-5459,SC-892,AC-472,PLAN-6,2021-05-18,ACTIVE,1
SUB-5460,SC-2535,AC-768,PLAN-5,24-04-2021,cancelled,0
SUB-5461,SC-1700,AC-708,PLAN-3,2025-06-19,cancelled,0
SUB-5462,SC-127,AC-432,PLAN-1,26-06-2021,ACTIVE,0
SUB-5463,SC-2210,AC-575,PLAN-4,2024-01-18,active,0
SUB-5464,SC-72,AC-396,PLAN-3,2023-05-10,CANCELLED,0
SUB-5465,SC-1985,AC-612,PLAN-6,2022-10-19,ACTIVE,0
SUB-5466,SC-301,AC-809,PLAN-5,2021-01-05,trial,1
SUB-5467,SC-1125,AC-734,PLAN-6,2024-03-14,ACTIVE,0
